Phi[deg],Theta[deg],GainRHCP
104,38,2.12842
106,38,2.13307
108,38,2.13607
110,38,2.13756
112,38,2.13766
114,38,2.13649
116,38,2.13418
118,38,2.13087
120,38,2.12669
122,38,2.12175
124,38,2.11619
126,38,2.1101
128,38,2.1036
130,38,2.09678
132,38,2.08972
134,38,2.08249
136,38,2.07514
138,38,2.06771
140,38,2.06021
142,38,2.05266
144,38,2.04503
146,38,2.03731
148,38,2.02944
150,38,2.02136
152,38,2.013
154,38,2.00429
156,38,1.99515
158,38,1.98548
160,38,1.9752
162,38,1.96425
164,38,1.95255
166,38,1.94006
168,38,1.92675
170,38,1.91263
172,38,1.89771
174,38,1.88205
176,38,1.86574
178,38,1.84889
180,38,1.83166
-180,40,1.75888
-178,40,1.73937
-176,40,1.71958
-174,40,1.69976
-172,40,1.68021
-170,40,1.66125
-168,40,1.6432
-166,40,1.6264
-164,40,1.61117
-162,40,1.59784
-160,40,1.5867
-158,40,1.57804
-156,40,1.5721
-154,40,1.56907
-152,40,1.56911
-150,40,1.57233
-148,40,1.57877
-146,40,1.58842
-144,40,1.60123
-142,40,1.61708
-140,40,1.63578
-138,40,1.65712
-136,40,1.68083
-134,40,1.7066
-132,40,1.73409
-130,40,1.76291
-128,40,1.79269
-126,40,1.82302
-124,40,1.8535
-122,40,1.8837
-120,40,1.91326
-118,40,1.94177
-116,40,1.96889
-114,40,1.99428
-112,40,2.01765
-110,40,2.03875
-108,40,2.05733
-106,40,2.07323
-104,40,2.08629
-102,40,2.09642
-100,40,2.10356
-98,40,2.10769
-96,40,2.10882
-94,40,2.10701
-92,40,2.10234
-90,40,2.09491
-88,40,2.08488
-86,40,2.07239
-84,40,2.05762
-82,40,2.04075
-80,40,2.02199
-78,40,2.00154
-76,40,1.9796
-74,40,1.95637
-72,40,1.93205
-70,40,1.90685
-68,40,1.88095
-66,40,1.85453
-64,40,1.82776
-62,40,1.80079
-60,40,1.77378
-58,40,1.74685
-56,40,1.72014
-54,40,1.69375
-52,40,1.66777
-50,40,1.6423
-48,40,1.61739
-46,40,1.59312
-44,40,1.56951
-42,40,1.54659
-40,40,1.52438
-38,40,1.50287
-36,40,1.48204
-34,40,1.46185
-32,40,1.44224
-30,40,1.42316
-28,40,1.40453
-26,40,1.38625
-24,40,1.36823
-22,40,1.35038
-20,40,1.3326
-18,40,1.31479
-16,40,1.29686
-14,40,1.27875
-12,40,1.26041
-10,40,1.2418
-8,40,1.22292
-6,40,1.20379
-4,40,1.18446
-2,40,1.16503
0,40,1.14561
2,40,1.12634
4,40,1.10742
6,40,1.08905
8,40,1.07146
10,40,1.05488
12,40,1.03959
14,40,1.02586
16,40,1.01393
18,40,1.00409
20,40,0.996562
22,40,0.991589
24,40,0.98937
26,40,0.990078
28,40,0.993852
30,40,1.00079
32,40,1.01096
34,40,1.02438
36,40,1.04103
38,40,1.06083
40,40,1.0837
42,40,1.10947
44,40,1.13798
46,40,1.16901
48,40,1.20233
50,40,1.23767
52,40,1.27475
54,40,1.31328
56,40,1.35294
58,40,1.39344
60,40,1.43446
62,40,1.47569
64,40,1.51683
66,40,1.5576
68,40,1.59771
70,40,1.63692
72,40,1.67498
74,40,1.71167
76,40,1.7468
78,40,1.78021
80,40,1.81174
82,40,1.84128
84,40,1.86872
86,40,1.89401
88,40,1.9171
90,40,1.93796
92,40,1.9566
94,40,1.97303
96,40,1.98731
98,40,1.99949
100,40,2.00965
102,40,2.01788
104,40,2.02429
106,40,2.02898
108,40,2.03209
110,40,2.03374
112,40,2.03406
114,40,2.03321
116,40,2.03131
118,40,2.02851
120,40,2.02494
122,40,2.02073
124,40,2.01601
126,40,2.0109
128,40,2.0055
130,40,1.9999
132,40,1.99419
134,40,1.98844
136,40,1.98268
138,40,1.97694
140,40,1.97124
142,40,1.96556
144,40,1.95988
146,40,1.95413
148,40,1.94824
150,40,1.94214
152,40,1.93572
154,40,1.92887
156,40,1.92146
158,40,1.91339
160,40,1.90452
162,40,1.89475
164,40,1.88399
166,40,1.87215
168,40,1.85919
170,40,1.84508
172,40,1.82982
174,40,1.81347
176,40,1.79611
178,40,1.77786
180,40,1.75888
-180,42,1.69285
-178,42,1.67128
-176,42,1.64909
-174,42,1.62658
-172,42,1.6041
-170,42,1.58199
-168,42,1.56063
-166,42,1.54042
-164,42,1.52174
-162,42,1.50495
-160,42,1.49043
-158,42,1.4785
-156,42,1.46944
-154,42,1.4635
-152,42,1.46087
-150,42,1.4617
-148,42,1.46604
-146,42,1.47392
-144,42,1.48527
-142,42,1.49997
-140,42,1.51786
-138,42,1.53869
-136,42,1.56216
-134,42,1.58796
-132,42,1.61569
-130,42,1.64496
-128,42,1.67535
-126,42,1.7064
-124,42,1.73768
-122,42,1.76875
-120,42,1.79918
-118,42,1.82855
-116,42,1.85648
-114,42,1.88262
-112,42,1.90665
-110,42,1.92829
-108,42,1.94731
-106,42,1.96352
-104,42,1.97678
-102,42,1.98698
-100,42,1.99408
-98,42,1.99806
-96,42,1.99896
-94,42,1.99683
-92,42,1.99179
-90,42,1.98397
-88,42,1.97352
-86,42,1.96062
-84,42,1.94546
-82,42,1.92826
-80,42,1.90923
-78,42,1.88859
-76,42,1.86656
-74,42,1.84337
-72,42,1.81922
-70,42,1.79433
-68,42,1.76888
-66,42,1.74307
-64,42,1.71708
-62,42,1.69105
-60,42,1.66514
-58,42,1.63949
-56,42,1.61421
-54,42,1.58941
-52,42,1.56519
-50,42,1.54161
-48,42,1.51876
-46,42,1.49667
-44,42,1.47537
-42,42,1.45488
-40,42,1.4352
-38,42,1.41631
-36,42,1.39816
-34,42,1.38069
-32,42,1.36384
-30,42,1.34751
-28,42,1.33159
-26,42,1.31596
-24,42,1.30049
-22,42,1.28505
-20,42,1.2695
-18,42,1.25371
-16,42,1.23756
-14,42,1.22096
-12,42,1.20381
-10,42,1.18606
-8,42,1.16768
-6,42,1.14869
-4,42,1.12912
-2,42,1.10906
0,42,1.08864
2,42,1.06802
4,42,1.0474
6,42,1.02701
8,42,1.00711
10,42,0.987991
12,42,0.969952
14,42,0.953305
16,42,0.938365
18,42,0.925439
20,42,0.914823
22,42,0.906792
24,42,0.901594
26,42,0.899441
28,42,0.900511
30,42,0.904935
32,42,0.9128
34,42,0.924144
36,42,0.938959
38,42,0.957187
40,42,0.978725
42,42,1.00342
44,42,1.0311
46,42,1.06152
48,42,1.09443
50,42,1.12956
52,42,1.1666
54,42,1.20522
56,42,1.2451
58,42,1.28591
60,42,1.3273
62,42,1.36895
64,42,1.41054
66,42,1.45176
68,42,1.49232
70,42,1.53194
72,42,1.57037
74,42,1.60739
76,42,1.6428
78,42,1.67642
80,42,1.70811
82,42,1.73774
84,42,1.76523
86,42,1.79051
88,42,1.81354
90,42,1.83432
92,42,1.85285
94,42,1.86916
96,42,1.88331
98,42,1.89538
100,42,1.90545
102,42,1.91362
104,42,1.92002
106,42,1.92476
108,42,1.92799
110,42,1.92984
112,42,1.93046
114,42,1.93
116,42,1.9286
118,42,1.92642
120,42,1.92359
122,42,1.92026
124,42,1.91655
126,42,1.91258
128,42,1.90846
130,42,1.90429
132,42,1.90014
134,42,1.89608
136,42,1.89214
138,42,1.88835
140,42,1.88469
142,42,1.88115
144,42,1.87766
146,42,1.87416
148,42,1.87055
150,42,1.86671
152,42,1.86251
154,42,1.85779
156,42,1.85241
158,42,1.8462
160,42,1.83901
162,42,1.83069
164,42,1.8211
166,42,1.81014
168,42,1.79772
170,42,1.7838
172,42,1.76836
174,42,1.75145
176,42,1.73313
178,42,1.71354
180,42,1.69285
-180,44,1.63278
-178,44,1.60918
-176,44,1.58461
-174,44,1.5594
-172,44,1.53394
-170,44,1.50862
-168,44,1.48389
-166,44,1.46017
-164,44,1.43791
-162,44,1.41755
-160,44,1.3995
-158,44,1.38414
-156,44,1.3718
-154,44,1.36279
-152,44,1.35732
-150,44,1.35558
-148,44,1.35766
-146,44,1.36358
-144,44,1.3733
-142,44,1.3867
-140,44,1.40359
-138,44,1.42373
-136,44,1.44681
-134,44,1.47246
-132,44,1.50028
-130,44,1.52983
-128,44,1.56065
-126,44,1.59226
-124,44,1.62419
-122,44,1.65595
-120,44,1.68708
-118,44,1.71715
-116,44,1.74574
-114,44,1.77246
-112,44,1.797
-110,44,1.81904
-108,44,1.83837
-106,44,1.85476
-104,44,1.8681
-102,44,1.87827
-100,44,1.88524
-98,44,1.88901
-96,44,1.88962
-94,44,1.88716
-92,44,1.88174
-90,44,1.87353
-88,44,1.86269
-86,44,1.84943
-84,44,1.83397
-82,44,1.81653
-80,44,1.79734
-78,44,1.77665
-76,44,1.7547
-74,44,1.73171
-72,44,1.70791
-70,44,1.68352
-68,44,1.65874
-66,44,1.63377
-64,44,1.60877
-62,44,1.58392
-60,44,1.55935
-58,44,1.53521
-56,44,1.51161
-54,44,1.48865
-52,44,1.46643
-50,44,1.44501
-48,44,1.42445
-46,44,1.40479
-44,44,1.38606
-42,44,1.36826
-40,44,1.35136
-38,44,1.33535
-36,44,1.32015
-34,44,1.30569
-32,44,1.29186
-30,44,1.27855
-28,44,1.26563
-26,44,1.25292
-24,44,1.24028
-22,44,1.22752
-20,44,1.21449
-18,44,1.20099
-16,44,1.18689
-14,44,1.17204
-12,44,1.15631
-10,44,1.13964
-8,44,1.12197
-6,44,1.10328
-4,44,1.08362
-2,44,1.06307
0,44,1.04174
2,44,1.01983
4,44,0.997535
6,44,0.97513
8,44,0.952904
10,44,0.931182
12,44,0.910309
14,44,0.890644
16,44,0.87255
18,44,0.856387
20,44,0.8425
22,44,0.831215
24,44,0.822826
26,44,0.817589
28,44,0.81572
30,44,0.817384
32,44,0.822695
34,44,0.831713
36,44,0.844443
38,44,0.860837
40,44,0.880791
42,44,0.904156
44,44,0.930734
46,44,0.960287
48,44,0.992542
50,44,1.0272
52,44,1.06392
54,44,1.10238
56,44,1.14221
58,44,1.18305
60,44,1.22455
62,44,1.26636
64,44,1.30813
66,44,1.34953
68,44,1.39025
70,44,1.43002
72,44,1.46857
74,44,1.50566
76,44,1.54109
78,44,1.57468
80,44,1.60629
82,44,1.63579
84,44,1.66312
86,44,1.68819
88,44,1.711
90,44,1.73153
92,44,1.74981
94,44,1.76588
96,44,1.77981
98,44,1.79168
100,44,1.80159
102,44,1.80967
104,44,1.81604
106,44,1.82083
108,44,1.8242
110,44,1.82629
112,44,1.82726
114,44,1.82726
116,44,1.82646
118,44,1.82499
120,44,1.82302
122,44,1.82068
124,44,1.81811
126,44,1.81543
128,44,1.81274
130,44,1.81015
132,44,1.80773
134,44,1.80553
136,44,1.8036
138,44,1.80193
140,44,1.80051
142,44,1.7993
144,44,1.79822
146,44,1.79719
148,44,1.79606
150,44,1.7947
152,44,1.79294
154,44,1.79059
156,44,1.78746
158,44,1.78334
160,44,1.77804
162,44,1.77137
164,44,1.76316
166,44,1.75326
168,44,1.74156
170,44,1.72799
172,44,1.71251
174,44,1.69515
176,44,1.67598
178,44,1.65513
180,44,1.63278
-180,46,1.57778
-178,46,1.55221
-176,46,1.5253
-174,46,1.49743
-172,46,1.469
-170,46,1.44049
-168,46,1.41235
-166,46,1.3851
-164,46,1.35923
-162,46,1.33524
-160,46,1.31359
-158,46,1.29472
-156,46,1.27902
-154,46,1.26683
-152,46,1.25842
-150,46,1.254
-148,46,1.25369
-146,46,1.25753
-144,46,1.26549
-142,46,1.27745
-140,46,1.29322
-138,46,1.31254
-136,46,1.33507
-134,46,1.36043
-132,46,1.38819
-130,46,1.41787
-128,46,1.44897
-126,46,1.48099
-124,46,1.5134
-122,46,1.5457
-120,46,1.57738
-118,46,1.60798
-116,46,1.63707
-114,46,1.66423
-112,46,1.68912
-110,46,1.71143
-108,46,1.73092
-106,46,1.74739
-104,46,1.76069
-102,46,1.77074
-100,46,1.77751
-98,46,1.781
-96,46,1.78128
-94,46,1.77846
-92,46,1.77266
-90,46,1.76408
-88,46,1.75289
-86,46,1.73933
-84,46,1.72364
-82,46,1.70605
-80,46,1.68682
-78,46,1.66621
-76,46,1.64447
-74,46,1.62185
-72,46,1.59857
-70,46,1.57486
-68,46,1.55093
-66,46,1.52697
-64,46,1.50317
-62,46,1.47968
-60,46,1.45665
-58,46,1.43422
-56,46,1.41249
-54,46,1.39156
-52,46,1.37152
-50,46,1.35244
-48,46,1.33436
-46,46,1.31732
-44,46,1.30134
-42,46,1.28639
-40,46,1.27247
-38,46,1.25951
-36,46,1.24744
-34,46,1.23616
-32,46,1.22556
-30,46,1.21547
-28,46,1.20573
-26,46,1.19616
-24,46,1.18654
-22,46,1.17669
-20,46,1.16637
-18,46,1.15538
-16,46,1.14353
-14,46,1.13063
-12,46,1.11653
-10,46,1.10113
-8,46,1.08434
-6,46,1.06613
-4,46,1.04653
-2,46,1.02561
0,46,1.0035
2,46,0.980387
4,46,0.956505
6,46,0.932139
8,46,0.907616
10,46,0.883298
12,46,0.859574
14,46,0.83685
16,46,0.81554
18,46,0.796057
20,46,0.778797
22,46,0.764137
24,46,0.752419
26,46,0.743947
28,46,0.738974
30,46,0.737702
32,46,0.740275
34,46,0.746773
36,46,0.75722
38,46,0.771573
40,46,0.789736
42,46,0.811552
44,46,0.836816
46,46,0.865277
48,46,0.896645
50,46,0.930594
52,46,0.966778
54,46,1.00483
56,46,1.04436
58,46,1.085
60,46,1.12636
62,46,1.16807
64,46,1.20976
66,46,1.25108
68,46,1.29173
70,46,1.33139
72,46,1.3698
74,46,1.40672
76,46,1.44193
78,46,1.47527
80,46,1.50658
82,46,1.53575
84,46,1.56272
86,46,1.58742
88,46,1.60983
90,46,1.62997
92,46,1.64787
94,46,1.66359
96,46,1.6772
98,46,1.68881
100,46,1.69852
102,46,1.70647
104,46,1.71279
106,46,1.71764
108,46,1.72117
110,46,1.72353
112,46,1.72489
114,46,1.72542
116,46,1.72527
118,46,1.7246
120,46,1.72357
122,46,1.72232
124,46,1.72099
126,46,1.7197
128,46,1.71856
130,46,1.71767
132,46,1.71709
134,46,1.71688
136,46,1.71707
138,46,1.71766
140,46,1.71861
142,46,1.71987
144,46,1.72135
146,46,1.72292
148,46,1.72443
150,46,1.72571
152,46,1.72654
154,46,1.72671
156,46,1.72599
158,46,1.72412
160,46,1.72087
162,46,1.71601
164,46,1.70933
166,46,1.70065
168,46,1.68982
170,46,1.67673
172,46,1.66134
174,46,1.64365
176,46,1.62373
178,46,1.60171
180,46,1.57778
-180,48,1.52687
-178,48,1.49942
-176,48,1.47027
-174,48,1.43981
-172,48,1.40851
-170,48,1.37685
-168,48,1.34538
-166,48,1.31464
-164,48,1.28519
-162,48,1.25758
-160,48,1.23234
-158,48,1.20996
-156,48,1.19088
-154,48,1.17549
-152,48,1.16409
-150,48,1.15694
-148,48,1.15418
-146,48,1.15587
-144,48,1.16199
-142,48,1.17242
-140,48,1.18697
-138,48,1.20535
-136,48,1.22723
-134,48,1.25218
-132,48,1.27974
-130,48,1.30942
-128,48,1.34066
-126,48,1.37294
-124,48,1.40569
-122,48,1.43837
-120,48,1.47045
-118,48,1.50143
-116,48,1.53085
-114,48,1.5583
-112,48,1.5834
-110,48,1.60584
-108,48,1.62537
-106,48,1.64179
-104,48,1.65496
-102,48,1.6648
-100,48,1.67129
-98,48,1.67446
-96,48,1.67438
-94,48,1.67118
-92,48,1.66501
-90,48,1.65608
-88,48,1.64459
-86,48,1.63079
-84,48,1.61494
-82,48,1.5973
-80,48,1.57814
-78,48,1.55773
-76,48,1.53634
-74,48,1.51421
-72,48,1.49159
-70,48,1.46872
-68,48,1.44579
-66,48,1.42301
-64,48,1.40056
-62,48,1.37859
-60,48,1.35725
-58,48,1.33667
-56,48,1.31695
-54,48,1.29819
-52,48,1.28047
-50,48,1.26384
-48,48,1.24836
-46,48,1.23404
-44,48,1.2209
-42,48,1.20892
-40,48,1.19806
-38,48,1.18826
-36,48,1.17942
-34,48,1.17143
-32,48,1.16414
-30,48,1.15737
-28,48,1.15094
-26,48,1.14461
-24,48,1.13816
-22,48,1.13133
-20,48,1.12387
-18,48,1.11553
-16,48,1.10608
-14,48,1.09529
-12,48,1.08298
-10,48,1.069
-8,48,1.05325
-6,48,1.03568
-4,48,1.01629
-2,48,0.995155
0,48,0.972399
2,48,0.948217
4,48,0.92286
6,48,0.896637
8,48,0.869905
10,48,0.843062
12,48,0.816541
14,48,0.790794
16,48,0.766286
18,48,0.743479
20,48,0.722825
22,48,0.70475
24,48,0.689647
26,48,0.677864
28,48,0.669698
30,48,0.665387
32,48,0.665102
34,48,0.668952
36,48,0.676973
38,48,0.689136
40,48,0.705345
42,48,0.725443
44,48,0.749217
46,48,0.776401
48,48,0.806688
50,48,0.839734
52,48,0.875168
54,48,0.912598
56,48,0.951622
58,48,0.991831
60,48,1.03282
62,48,1.07419
64,48,1.11557
66,48,1.15659
68,48,1.19692
70,48,1.23624
72,48,1.27428
74,48,1.3108
76,48,1.34558
78,48,1.37845
80,48,1.40927
82,48,1.43793
84,48,1.46436
86,48,1.48852
88,48,1.5104
90,48,1.53002
92,48,1.54743
94,48,1.5627
96,48,1.57592
98,48,1.5872
100,48,1.59667
102,48,1.60446
104,48,1.61073
106,48,1.61563
108,48,1.61933
110,48,1.62199
112,48,1.62378
114,48,1.62488
116,48,1.62544
118,48,1.62563
120,48,1.62561
122,48,1.62552
124,48,1.62549
126,48,1.62567
128,48,1.62614
130,48,1.62701
132,48,1.62835
134,48,1.63021
136,48,1.63259
138,48,1.63551
140,48,1.6389
142,48,1.6427
144,48,1.6468
146,48,1.65105
148,48,1.65528
150,48,1.65927
152,48,1.66279
154,48,1.66557
156,48,1.66734
158,48,1.66782
160,48,1.66672
162,48,1.66377
164,48,1.65873
166,48,1.65137
168,48,1.64151
170,48,1.62902
172,48,1.61382
174,48,1.59592
176,48,1.57536
178,48,1.55227
180,48,1.52687
-180,50,1.47904
-178,50,1.44985
-176,50,1.41859
-174,50,1.38569
-172,50,1.35163
-170,50,1.31698
-168,50,1.28229
-166,50,1.24819
-164,50,1.21527
-162,50,1.18414
-160,50,1.1554
-158,50,1.12957
-156,50,1.10717
-154,50,1.08862
-152,50,1.07427
-150,50,1.06439
-148,50,1.05917
-146,50,1.05869
-144,50,1.06293
-142,50,1.07178
-140,50,1.08504
-138,50,1.10242
-136,50,1.12355
-134,50,1.14799
-132,50,1.17525
-130,50,1.20479
-128,50,1.23605
-126,50,1.26844
-124,50,1.30139
-122,50,1.3343
-120,50,1.36662
-118,50,1.39784
-116,50,1.42745
-114,50,1.45504
-112,50,1.48021
-110,50,1.50266
-108,50,1.52211
-106,50,1.53837
-104,50,1.55131
-102,50,1.56087
-100,50,1.56702
-98,50,1.56982
-96,50,1.56936
-94,50,1.56577
-92,50,1.55924
-90,50,1.54998
-88,50,1.53824
-86,50,1.52427
-84,50,1.50834
-82,50,1.49074
-80,50,1.47175
-78,50,1.45165
-76,50,1.43072
-74,50,1.40922
-72,50,1.38739
-70,50,1.36548
-68,50,1.34368
-66,50,1.32221
-64,50,1.30122
-62,50,1.28089
-60,50,1.26134
-58,50,1.24271
-56,50,1.22509
-54,50,1.20857
-52,50,1.19323
-50,50,1.17911
-48,50,1.16627
-46,50,1.15472
-44,50,1.14446
-42,50,1.13546
-40,50,1.12769
-38,50,1.12106
-36,50,1.11546
-34,50,1.11077
-32,50,1.10682
-30,50,1.1034
-28,50,1.1003
-26,50,1.09726
-24,50,1.09401
-22,50,1.09026
-20,50,1.08572
-18,50,1.08011
-16,50,1.07314
-14,50,1.06456
-12,50,1.05415
-10,50,1.04172
-8,50,1.02714
-6,50,1.01034
-4,50,0.991316
-2,50,0.970116
0,50,0.94687
2,50,0.921776
4,50,0.895101
6,50,0.867174
8,50,0.838378
10,50,0.809148
12,50,0.779955
14,50,0.751297
16,50,0.723687
18,50,0.697637
20,50,0.67365
22,50,0.652204
24,50,0.63374
26,50,0.618653
28,50,0.607281
30,50,0.599898
32,50,0.596708
34,50,0.597843
36,50,0.603357
38,50,0.613233
40,50,0.627379
42,50,0.645636
44,50,0.667783
46,50,0.693542
48,50,0.72259
50,50,0.754564
52,50,0.789071
54,50,0.825696
56,50,0.864012
58,50,0.90359
60,50,0.944002
62,50,0.984834
64,50,1.02569
66,50,1.06618
68,50,1.10597
70,50,1.14475
72,50,1.18221
74,50,1.21813
76,50,1.25228
78,50,1.28449
80,50,1.31464
82,50,1.34261
84,50,1.36835
86,50,1.39183
88,50,1.41305
90,50,1.43205
92,50,1.44887
94,50,1.46362
96,50,1.47638
98,50,1.48729
100,50,1.49647
102,50,1.50408
104,50,1.51029
106,50,1.51524
108,50,1.51913
110,50,1.52211
112,50,1.52436
114,50,1.52605
116,50,1.52736
118,50,1.52845
120,50,1.52947
122,50,1.53057
124,50,1.5319
126,50,1.53357
128,50,1.53569
130,50,1.53836
132,50,1.54163
134,50,1.54556
136,50,1.55016
138,50,1.55541
140,50,1.56125
142,50,1.5676
144,50,1.57433
146,50,1.58127
148,50,1.58821
150,50,1.59492
152,50,1.60113
154,50,1.60654
156,50,1.61083
158,50,1.61368
160,50,1.61477
162,50,1.61378
164,50,1.61043
166,50,1.60445
168,50,1.59564
170,50,1.58383
172,50,1.56892
174,50,1.5509
176,50,1.52982
178,50,1.50579
180,50,1.47904
-180,52,1.4333
-178,52,1.40254
-176,52,1.36935
-174,52,1.33419
-172,52,1.29759
-170,52,1.26013
-168,52,1.22243
-166,52,1.18515
-164,52,1.14895
-162,52,1.11449
-160,52,1.0824
-158,52,1.05329
-156,52,1.02769
-154,52,1.00608
-152,52,0.988864
-150,52,0.976339
-148,52,0.968712
-146,52,0.966084
-144,52,0.968453
-142,52,0.97571
-140,52,0.987649
-138,52,1.00397
-136,52,1.02428
-134,52,1.04812
-132,52,1.07498
-130,52,1.10428
-128,52,1.13543
-126,52,1.16782
-124,52,1.20081
-122,52,1.23382
-120,52,1.26624
-118,52,1.29754
-116,52,1.3272
-114,52,1.35479
-112,52,1.37991
-110,52,1.40222
-108,52,1.42148
-106,52,1.43749
-104,52,1.45012
-102,52,1.45932
-100,52,1.46509
-98,52,1.46748
-96,52,1.46661
-94,52,1.46265
-92,52,1.45578
-90,52,1.44624
-88,52,1.43429
-86,52,1.4202
-84,52,1.40427
-82,52,1.3868
-80,52,1.36808
-78,52,1.34839
-76,52,1.32803
-74,52,1.30726
-72,52,1.28633
-70,52,1.26548
-68,52,1.24492
-66,52,1.22484
-64,52,1.20541
-62,52,1.18678
-60,52,1.16909
-58,52,1.15245
-56,52,1.13697
-54,52,1.12272
-52,52,1.10977
-50,52,1.09817
-48,52,1.08796
-46,52,1.07915
-44,52,1.07173
-42,52,1.06567
-40,52,1.06093
-38,52,1.05741
-36,52,1.05499
-34,52,1.05354
-32,52,1.05286
-30,52,1.05273
-28,52,1.0529
-26,52,1.0531
-24,52,1.05301
-22,52,1.05232
-20,52,1.0507
-18,52,1.04782
-16,52,1.04336
-14,52,1.03703
-12,52,1.02858
-10,52,1.01778
-8,52,1.00448
-6,52,0.988577
-4,52,0.970049
-2,52,0.94894
0,52,0.925374
2,52,0.899553
4,52,0.871751
6,52,0.842315
8,52,0.811656
10,52,0.780237
12,52,0.748566
14,52,0.717183
16,52,0.686644
18,52,0.657512
20,52,0.630336
22,52,0.605644
24,52,0.583925
26,52,0.565618
28,52,0.551103
30,52,0.54069
32,52,0.534614
34,52,0.533032
36,52,0.536018
38,52,0.543565
40,52,0.555586
42,52,0.571923
44,52,0.592348
46,52,0.616572
48,52,0.644256
50,52,0.675019
52,52,0.708448
54,52,0.744106
56,52,0.781545
58,52,0.820313
60,52,0.859963
62,52,0.900061
64,52,0.940194
66,52,0.979972
68,52,1.01904
70,52,1.05706
72,52,1.09377
74,52,1.12889
76,52,1.16224
78,52,1.19363
80,52,1.22294
82,52,1.25009
84,52,1.27501
86,52,1.29769
88,52,1.31814
90,52,1.33641
92,52,1.35258
94,52,1.36673
96,52,1.37899
98,52,1.38948
100,52,1.39835
102,52,1.40577
104,52,1.4119
106,52,1.41692
108,52,1.42099
110,52,1.4243
112,52,1.42703
114,52,1.42934
116,52,1.43142
118,52,1.43341
120,52,1.43549
122,52,1.4378
124,52,1.44048
126,52,1.44364
128,52,1.4474
130,52,1.45185
132,52,1.45704
134,52,1.46301
136,52,1.46978
138,52,1.47732
140,52,1.48556
142,52,1.49439
144,52,1.50369
146,52,1.51325
148,52,1.52285
150,52,1.53222
152,52,1.54106
154,52,1.54904
156,52,1.5558
158,52,1.56099
160,52,1.56424
162,52,1.5652
164,52,1.56353
166,52,1.55896
168,52,1.55123
170,52,1.54015
172,52,1.52562
174,52,1.50758
176,52,1.48608
178,52,1.46125
180,52,1.4333
-180,54,1.38873
-178,54,1.3566
-176,54,1.3217
-174,54,1.28452
-172,54,1.24562
-170,54,1.20562
-168,54,1.16518
-166,54,1.12499
-164,54,1.08577
-162,54,1.04822
-160,54,1.01303
-158,54,0.98084
-156,54,0.952247
-154,54,0.927767
-152,54,0.907833
-150,54,0.892781
-148,54,0.882844
-146,54,0.878143
-144,54,0.878686
-142,54,0.88437
-140,54,0.894983
-138,54,0.910213
-136,54,0.929659
-134,54,0.95284
-132,54,0.979209
-130,54,1.00817
-128,54,1.0391
-126,54,1.07135
-124,54,1.10427
-122,54,1.13722
-120,54,1.1696
-118,54,1.20084
-116,54,1.23042
-114,54,1.25787
-112,54,1.2828
-110,54,1.30487
-108,54,1.32384
-106,54,1.3395
-104,54,1.35175
-102,54,1.36053
-100,54,1.36586
-98,54,1.36783
-96,54,1.36655
-94,54,1.36221
-92,54,1.35503
-90,54,1.34525
-88,54,1.33315
-86,54,1.31902
-84,54,1.30317
-82,54,1.2859
-80,54,1.26753
-78,54,1.24835
-76,54,1.22865
-74,54,1.2087
-72,54,1.18876
-70,54,1.16905
-68,54,1.14979
-66,54,1.13116
-64,54,1.11334
-62,54,1.09646
-60,54,1.08065
-58,54,1.06602
-56,54,1.05267
-54,54,1.04067
-52,54,1.03007
-50,54,1.02094
-48,54,1.01328
-46,54,1.00712
-44,54,1.00245
-42,54,0.999228
-40,54,0.997395
-38,54,0.996861
-36,54,0.997498
-34,54,0.999144
-32,54,1.0016
-30,54,1.00462
-28,54,1.00794
-26,54,1.01126
-24,54,1.01422
-22,54,1.01649
-20,54,1.0177
-18,54,1.01749
-16,54,1.01551
-14,54,1.01142
-12,54,1.00493
-10,54,0.995803
-8,54,0.983847
-6,54,0.96894
-4,54,0.951038
-2,54,0.930175
0,54,0.906468
2,54,0.880118
4,54,0.851409
6,54,0.820701
8,54,0.788425
10,54,0.75507
12,54,0.721177
14,54,0.687321
16,54,0.654101
18,54,0.622122
20,54,0.591979
22,54,0.564244
24,54,0.539452
26,54,0.518084
28,54,0.500561
30,54,0.487228
32,54,0.478352
34,54,0.474113
36,54,0.474604
38,54,0.479831
40,54,0.489715
42,54,0.504096
44,54,0.522742
46,54,0.545355
48,54,0.571582
50,54,0.601024
52,54,0.633251
54,54,0.667805
56,54,0.704219
58,54,0.74202
60,54,0.780744
62,54,0.81994
64,54,0.859181
66,54,0.898066
68,54,0.936229
70,54,0.97334
72,54,1.00911
74,54,1.04329
76,54,1.07567
78,54,1.1061
80,54,1.13445
82,54,1.16064
84,54,1.18462
86,54,1.2064
88,54,1.226
90,54,1.24348
92,54,1.25892
94,54,1.27243
96,54,1.28414
98,54,1.29418
100,54,1.30273
102,54,1.30994
104,54,1.31599
106,54,1.32106
108,54,1.32533
110,54,1.32898
112,54,1.33218
114,54,1.33512
116,54,1.33796
118,54,1.34087
120,54,1.344
122,54,1.34749
124,54,1.3515
126,54,1.35612
128,54,1.36147
130,54,1.36764
132,54,1.37467
134,54,1.38261
136,54,1.39147
138,54,1.40119
140,54,1.41172
142,54,1.42293
144,54,1.43467
146,54,1.44672
148,54,1.45885
150,54,1.47075
152,54,1.48209
154,54,1.49252
