Phi[deg],Theta[deg],GainLHCP
54,0,0.163702
56,0,0.163702
58,0,0.163702
60,0,0.163702
62,0,0.163702
64,0,0.163702
66,0,0.163702
68,0,0.163702
70,0,0.163702
72,0,0.163702
74,0,0.163702
76,0,0.163702
78,0,0.163702
80,0,0.163702
82,0,0.163702
84,0,0.163702
86,0,0.163702
88,0,0.163702
90,0,0.163702
92,0,0.163702
94,0,0.163702
96,0,0.163702
98,0,0.163702
100,0,0.163702
102,0,0.163702
104,0,0.163702
106,0,0.163702
108,0,0.163702
110,0,0.163702
112,0,0.163702
114,0,0.163702
116,0,0.163702
118,0,0.163702
120,0,0.163702
122,0,0.163702
124,0,0.163702
126,0,0.163702
128,0,0.163702
130,0,0.163702
132,0,0.163702
134,0,0.163702
136,0,0.163702
138,0,0.163702
140,0,0.163702
142,0,0.163702
144,0,0.163702
146,0,0.163702
148,0,0.163702
150,0,0.163702
152,0,0.163702
154,0,0.163702
156,0,0.163702
158,0,0.163702
160,0,0.163702
162,0,0.163702
164,0,0.163702
166,0,0.163702
168,0,0.163702
170,0,0.163702
172,0,0.163702
174,0,0.163702
176,0,0.163702
178,0,0.163702
180,0,0.163702
-180,2,0.172119
-178,2,0.171757
-176,2,0.171367
-174,2,0.17095
-172,2,0.170505
-170,2,0.170034
-168,2,0.169539
-166,2,0.16902
-164,2,0.168478
-162,2,0.167915
-160,2,0.167332
-158,2,0.166731
-156,2,0.166113
-154,2,0.165479
-152,2,0.16483
-150,2,0.16417
-148,2,0.163499
-146,2,0.162819
-144,2,0.162131
-142,2,0.161437
-140,2,0.160739
-138,2,0.160039
-136,2,0.159338
-134,2,0.158638
-132,2,0.157941
-130,2,0.157248
-128,2,0.15656
-126,2,0.155879
-124,2,0.155208
-122,2,0.154546
-120,2,0.153896
-118,2,0.153259
-116,2,0.152636
-114,2,0.152029
-112,2,0.151438
-110,2,0.150865
-108,2,0.15031
-106,2,0.149775
-104,2,0.149261
-102,2,0.148768
-100,2,0.148296
-98,2,0.147848
-96,2,0.147422
-94,2,0.14702
-92,2,0.146642
-90,2,0.146289
-88,2,0.14596
-86,2,0.145655
-84,2,0.145376
-82,2,0.145121
-80,2,0.144891
-78,2,0.144686
-76,2,0.144506
-74,2,0.144349
-72,2,0.144216
-70,2,0.144107
-68,2,0.144021
-66,2,0.143957
-64,2,0.143916
-62,2,0.143896
-60,2,0.143896
-58,2,0.143917
-56,2,0.143957
-54,2,0.144015
-52,2,0.144092
-50,2,0.144185
-48,2,0.144295
-46,2,0.14442
-44,2,0.14456
-42,2,0.144713
-40,2,0.144879
-38,2,0.145057
-36,2,0.145246
-34,2,0.145445
-32,2,0.145653
-30,2,0.14587
-28,2,0.146094
-26,2,0.146326
-24,2,0.146563
-22,2,0.146805
-20,2,0.147052
-18,2,0.147303
-16,2,0.147557
-14,2,0.147814
-12,2,0.148073
-10,2,0.148333
-8,2,0.148594
-6,2,0.148856
-4,2,0.149118
-2,2,0.14938
0,2,0.149642
2,2,0.149903
4,2,0.150163
6,2,0.150423
8,2,0.150681
10,2,0.150938
12,2,0.151194
14,2,0.15145
16,2,0.151704
18,2,0.151958
20,2,0.152211
22,2,0.152464
24,2,0.152717
26,2,0.15297
28,2,0.153224
30,2,0.153478
32,2,0.153735
34,2,0.153992
36,2,0.154253
38,2,0.154515
40,2,0.154781
42,2,0.15505
44,2,0.155323
46,2,0.1556
48,2,0.155882
50,2,0.15617
52,2,0.156462
54,2,0.156761
56,2,0.157066
58,2,0.157378
60,2,0.157696
62,2,0.158021
64,2,0.158354
66,2,0.158695
68,2,0.159042
70,2,0.159398
72,2,0.159761
74,2,0.160132
76,2,0.160511
78,2,0.160896
80,2,0.16129
82,2,0.16169
84,2,0.162096
86,2,0.162509
88,2,0.162928
90,2,0.163352
92,2,0.16378
94,2,0.164213
96,2,0.164649
98,2,0.165087
100,2,0.165527
102,2,0.165968
104,2,0.166409
106,2,0.166849
108,2,0.167287
110,2,0.167722
112,2,0.168153
114,2,0.168578
116,2,0.168996
118,2,0.169407
120,2,0.169808
122,2,0.1702
124,2,0.17058
126,2,0.170946
128,2,0.171299
130,2,0.171637
132,2,0.171957
134,2,0.17226
136,2,0.172544
138,2,0.172807
140,2,0.173049
142,2,0.173269
144,2,0.173464
146,2,0.173635
148,2,0.17378
150,2,0.173899
152,2,0.17399
154,2,0.174053
156,2,0.174087
158,2,0.174092
160,2,0.174066
162,2,0.174011
164,2,0.173924
166,2,0.173807
168,2,0.173658
170,2,0.173478
172,2,0.173268
174,2,0.173026
176,2,0.172754
178,2,0.172451
180,2,0.172119
-180,4,0.174056
-178,4,0.173258
-176,4,0.172375
-174,4,0.171407
-172,4,0.170359
-170,4,0.169234
-168,4,0.168034
-166,4,0.166765
-164,4,0.16543
-162,4,0.164033
-160,4,0.16258
-158,4,0.161075
-156,4,0.159523
-154,4,0.15793
-152,4,0.156301
-150,4,0.154642
-148,4,0.152958
-146,4,0.151254
-144,4,0.149537
-142,4,0.147811
-140,4,0.146083
-138,4,0.144357
-136,4,0.142639
-134,4,0.140934
-132,4,0.139247
-130,4,0.137583
-128,4,0.135947
-126,4,0.134343
-124,4,0.132774
-122,4,0.131246
-120,4,0.129762
-118,4,0.128325
-116,4,0.126938
-114,4,0.125605
-112,4,0.124329
-110,4,0.12311
-108,4,0.121953
-106,4,0.120858
-104,4,0.119828
-102,4,0.118863
-100,4,0.117964
-98,4,0.117134
-96,4,0.116371
-94,4,0.115678
-92,4,0.115053
-90,4,0.114497
-88,4,0.114009
-86,4,0.113589
-84,4,0.113237
-82,4,0.112951
-80,4,0.11273
-78,4,0.112574
-76,4,0.112481
-74,4,0.112448
-72,4,0.112476
-70,4,0.11256
-68,4,0.112701
-66,4,0.112895
-64,4,0.11314
-62,4,0.113434
-60,4,0.113775
-58,4,0.114159
-56,4,0.114584
-54,4,0.115047
-52,4,0.115546
-50,4,0.116077
-48,4,0.116638
-46,4,0.117225
-44,4,0.117835
-42,4,0.118466
-40,4,0.119113
-38,4,0.119775
-36,4,0.120448
-34,4,0.121128
-32,4,0.121813
-30,4,0.1225
-28,4,0.123187
-26,4,0.123869
-24,4,0.124544
-22,4,0.125211
-20,4,0.125866
-18,4,0.126507
-16,4,0.127132
-14,4,0.127739
-12,4,0.128325
-10,4,0.128891
-8,4,0.129433
-6,4,0.129951
-4,4,0.130443
-2,4,0.13091
0,4,0.13135
2,4,0.131762
4,4,0.132148
6,4,0.132506
8,4,0.132838
10,4,0.133144
12,4,0.133424
14,4,0.133679
16,4,0.133911
18,4,0.134121
20,4,0.13431
22,4,0.134481
24,4,0.134635
26,4,0.134774
28,4,0.1349
30,4,0.135016
32,4,0.135124
34,4,0.135226
36,4,0.135326
38,4,0.135424
40,4,0.135525
42,4,0.135631
44,4,0.135744
46,4,0.135868
48,4,0.136004
50,4,0.136155
52,4,0.136324
54,4,0.136514
56,4,0.136726
58,4,0.136964
60,4,0.137228
62,4,0.137521
64,4,0.137846
66,4,0.138203
68,4,0.138595
70,4,0.139022
72,4,0.139486
74,4,0.139989
76,4,0.14053
78,4,0.141111
80,4,0.141732
82,4,0.142393
84,4,0.143094
86,4,0.143836
88,4,0.144616
90,4,0.145436
92,4,0.146293
94,4,0.147187
96,4,0.148116
98,4,0.149078
100,4,0.150072
102,4,0.151095
104,4,0.152145
106,4,0.153219
108,4,0.154314
110,4,0.155427
112,4,0.156555
114,4,0.157694
116,4,0.158841
118,4,0.159991
120,4,0.16114
122,4,0.162285
124,4,0.16342
126,4,0.164542
128,4,0.165644
130,4,0.166724
132,4,0.167776
134,4,0.168796
136,4,0.169777
138,4,0.170717
140,4,0.17161
142,4,0.172452
144,4,0.173238
146,4,0.173963
148,4,0.174624
150,4,0.175217
152,4,0.175737
154,4,0.176182
156,4,0.176548
158,4,0.176832
160,4,0.177031
162,4,0.177143
164,4,0.177167
166,4,0.1771
168,4,0.176942
170,4,0.176692
172,4,0.176348
174,4,0.175912
176,4,0.175384
178,4,0.174765
180,4,0.174056
-180,6,0.169315
-178,6,0.168047
-176,6,0.166611
-174,6,0.165012
-172,6,0.163256
-170,6,0.161351
-168,6,0.159305
-166,6,0.157127
-164,6,0.154826
-162,6,0.152412
-160,6,0.149896
-158,6,0.14729
-156,6,0.144604
-154,6,0.14185
-152,6,0.13904
-150,6,0.136185
-148,6,0.133299
-146,6,0.130392
-144,6,0.127476
-142,6,0.124562
-140,6,0.121662
-138,6,0.118786
-136,6,0.115945
-134,6,0.113147
-132,6,0.110402
-130,6,0.107719
-128,6,0.105106
-126,6,0.10257
-124,6,0.100118
-122,6,0.0977556
-120,6,0.0954884
-118,6,0.0933215
-116,6,0.0912588
-114,6,0.089304
-112,6,0.0874601
-110,6,0.0857296
-108,6,0.0841144
-106,6,0.0826158
-104,6,0.081235
-102,6,0.0799724
-100,6,0.0788282
-98,6,0.0778021
-96,6,0.0768936
-94,6,0.0761018
-92,6,0.0754255
-90,6,0.0748634
-88,6,0.0744138
-86,6,0.0740747
-84,6,0.0738443
-82,6,0.0737201
-80,6,0.0736998
-78,6,0.0737808
-76,6,0.0739602
-74,6,0.0742352
-72,6,0.0746025
-70,6,0.075059
-68,6,0.0756012
-66,6,0.0762255
-64,6,0.0769279
-62,6,0.0777047
-60,6,0.0785515
-58,6,0.0794641
-56,6,0.0804379
-54,6,0.0814681
-52,6,0.0825499
-50,6,0.0836781
-48,6,0.0848476
-46,6,0.0860528
-44,6,0.0872881
-42,6,0.088548
-40,6,0.0898266
-38,6,0.0911179
-36,6,0.0924161
-34,6,0.0937151
-32,6,0.0950089
-30,6,0.0962916
-28,6,0.0975573
-26,6,0.0988001
-24,6,0.100015
-22,6,0.101195
-20,6,0.102336
-18,6,0.103433
-16,6,0.104481
-14,6,0.105476
-12,6,0.106414
-10,6,0.107291
-8,6,0.108104
-6,6,0.10885
-4,6,0.109528
-2,6,0.110135
0,6,0.110671
2,6,0.111134
4,6,0.111525
6,6,0.111844
8,6,0.112092
10,6,0.112271
12,6,0.112382
14,6,0.112429
16,6,0.112414
18,6,0.11234
20,6,0.112211
22,6,0.112033
24,6,0.111809
26,6,0.111543
28,6,0.111243
30,6,0.110911
32,6,0.110556
34,6,0.110181
36,6,0.109794
38,6,0.109399
40,6,0.109003
42,6,0.108613
44,6,0.108233
46,6,0.107869
48,6,0.107529
50,6,0.107216
52,6,0.106937
54,6,0.106697
56,6,0.106502
58,6,0.106355
60,6,0.106262
62,6,0.106227
64,6,0.106255
66,6,0.10635
68,6,0.106514
70,6,0.106752
72,6,0.107066
74,6,0.10746
76,6,0.107935
78,6,0.108494
80,6,0.109139
82,6,0.10987
84,6,0.11069
86,6,0.111598
88,6,0.112595
90,6,0.11368
92,6,0.114854
94,6,0.116115
96,6,0.117461
98,6,0.118891
100,6,0.120403
102,6,0.121992
104,6,0.123657
106,6,0.125392
108,6,0.127193
110,6,0.129056
112,6,0.130975
114,6,0.132944
116,6,0.134955
118,6,0.137003
120,6,0.13908
122,6,0.141177
124,6,0.143286
126,6,0.145398
128,6,0.147505
130,6,0.149596
132,6,0.151661
134,6,0.15369
136,6,0.155674
138,6,0.157602
140,6,0.159463
142,6,0.161247
144,6,0.162944
146,6,0.164543
148,6,0.166035
150,6,0.16741
152,6,0.168659
154,6,0.169773
156,6,0.170744
158,6,0.171565
160,6,0.172229
162,6,0.172729
164,6,0.173061
166,6,0.173219
168,6,0.173201
170,6,0.173004
172,6,0.172627
174,6,0.172068
176,6,0.171329
178,6,0.17041
180,6,0.169315
-180,8,0.15833
-178,8,0.156606
-176,8,0.154616
-174,8,0.152369
-172,8,0.149876
-170,8,0.147152
-168,8,0.144212
-166,8,0.141071
-164,8,0.137748
-162,8,0.134262
-160,8,0.130631
-158,8,0.126877
-156,8,0.12302
-154,8,0.119081
-152,8,0.115081
-150,8,0.111041
-148,8,0.106981
-146,8,0.102922
-144,8,0.0988831
-142,8,0.0948825
-140,8,0.0909377
-138,8,0.0870651
-136,8,0.08328
-134,8,0.0795961
-132,8,0.076026
-130,8,0.0725808
-128,8,0.0692703
-126,8,0.0661027
-124,8,0.063085
-122,8,0.0602229
-120,8,0.0575206
-118,8,0.0549813
-116,8,0.0526069
-114,8,0.0503984
-112,8,0.0483558
-110,8,0.0464783
-108,8,0.0447645
-106,8,0.0432121
-104,8,0.0418186
-102,8,0.040581
-100,8,0.0394958
-98,8,0.0385597
-96,8,0.0377689
-94,8,0.0371198
-92,8,0.0366086
-90,8,0.0362318
-88,8,0.0359858
-86,8,0.0358671
-84,8,0.0358726
-82,8,0.0359989
-80,8,0.0362432
-78,8,0.0366025
-76,8,0.037074
-74,8,0.0376548
-72,8,0.0383423
-70,8,0.0391335
-68,8,0.0400257
-66,8,0.0410157
-64,8,0.0421005
-62,8,0.0432764
-60,8,0.0445399
-58,8,0.0458868
-56,8,0.0473127
-54,8,0.0488127
-52,8,0.0503817
-50,8,0.0520138
-48,8,0.0537029
-46,8,0.0554423
-44,8,0.0572249
-42,8,0.0590429
-40,8,0.0608885
-38,8,0.062753
-36,8,0.0646278
-34,8,0.0665036
-32,8,0.0683711
-30,8,0.0702207
-28,8,0.0720426
-26,8,0.0738272
-24,8,0.0755648
-22,8,0.0772458
-20,8,0.078861
-18,8,0.0804013
-16,8,0.0818583
-14,8,0.0832239
-12,8,0.0844907
-10,8,0.085652
-8,8,0.0867019
-6,8,0.0876352
-4,8,0.0884477
-2,8,0.0891363
0,8,0.0896986
2,8,0.0901336
4,8,0.0904409
6,8,0.0906215
8,8,0.0906773
10,8,0.0906113
12,8,0.0904272
14,8,0.0901299
16,8,0.0897252
18,8,0.0892195
20,8,0.08862
22,8,0.0879346
24,8,0.0871717
26,8,0.0863402
28,8,0.0854494
30,8,0.0845087
32,8,0.083528
34,8,0.0825171
36,8,0.0814858
38,8,0.0804439
40,8,0.0794011
42,8,0.0783668
44,8,0.0773503
46,8,0.0763605
48,8,0.075406
50,8,0.074495
52,8,0.0736354
54,8,0.0728347
56,8,0.0720998
58,8,0.0714376
60,8,0.0708542
62,8,0.0703556
64,8,0.0699473
66,8,0.0696346
68,8,0.0694222
70,8,0.0693149
72,8,0.0693168
74,8,0.0694319
76,8,0.069664
78,8,0.0700164
80,8,0.0704924
82,8,0.0710948
84,8,0.0718263
86,8,0.072689
88,8,0.0736848
90,8,0.0748154
92,8,0.0760818
94,8,0.0774847
96,8,0.0790242
98,8,0.0807
100,8,0.0825108
102,8,0.084455
104,8,0.0865302
106,8,0.0887331
108,8,0.0910596
110,8,0.0935047
112,8,0.0960624
114,8,0.098726
116,8,0.101488
118,8,0.104338
120,8,0.107268
122,8,0.110266
124,8,0.113321
126,8,0.116418
128,8,0.119546
130,8,0.122688
132,8,0.12583
134,8,0.128955
136,8,0.132047
138,8,0.135087
140,8,0.138059
142,8,0.140943
144,8,0.143722
146,8,0.146378
148,8,0.148893
150,8,0.151249
152,8,0.153428
154,8,0.155414
156,8,0.157192
158,8,0.158746
160,8,0.160064
162,8,0.161132
164,8,0.161941
166,8,0.162481
168,8,0.162744
170,8,0.162724
172,8,0.162419
174,8,0.161826
176,8,0.160944
178,8,0.159778
180,8,0.15833
-180,10,0.142081
-178,10,0.139969
-176,10,0.137486
-174,10,0.134649
-172,10,0.131478
-170,10,0.127994
-168,10,0.124223
-166,10,0.120192
-164,10,0.11593
-162,10,0.111468
-160,10,0.106839
-158,10,0.102075
-156,10,0.0972105
-154,10,0.0922781
-152,10,0.0873111
-150,10,0.0823421
-148,10,0.0774021
-146,10,0.072521
-144,10,0.0677268
-142,10,0.0630452
-140,10,0.0584999
-138,10,0.054112
-136,10,0.0498999
-134,10,0.0458794
-132,10,0.0420633
-130,10,0.0384618
-128,10,0.0350821
-126,10,0.0319291
-124,10,0.0290048
-122,10,0.0263091
-120,10,0.0238395
-118,10,0.0215918
-116,10,0.01956
-114,10,0.0177366
-112,10,0.016113
-110,10,0.0146796
-108,10,0.0134265
-106,10,0.0123432
-104,10,0.0114191
-102,10,0.0106439
-100,10,0.0100076
-98,10,0.00950062
-96,10,0.0091143
-94,10,0.0088407
-92,10,0.00867285
-90,10,0.00860479
-88,10,0.00863159
-86,10,0.00874939
-84,10,0.00895533
-82,10,0.00924755
-80,10,0.00962508
-78,10,0.0100877
-76,10,0.010636
-74,10,0.0112711
-72,10,0.0119943
-70,10,0.0128076
-68,10,0.0137127
-66,10,0.0147116
-64,10,0.0158058
-62,10,0.0169967
-60,10,0.018285
-58,10,0.019671
-56,10,0.0211542
-54,10,0.022733
-52,10,0.0244052
-50,10,0.0261674
-48,10,0.0280152
-46,10,0.0299429
-44,10,0.0319437
-42,10,0.0340099
-40,10,0.0361323
-38,10,0.0383008
-36,10,0.0405043
-34,10,0.0427305
-32,10,0.0449667
-30,10,0.0471989
-28,10,0.0494129
-26,10,0.0515939
-24,10,0.0537269
-22,10,0.0557968
-20,10,0.0577885
-18,10,0.0596873
-16,10,0.061479
-14,10,0.0631499
-12,10,0.0646875
-10,10,0.0660802
-8,10,0.0673176
-6,10,0.0683908
-4,10,0.0692924
-2,10,0.0700166
0,10,0.0705595
2,10,0.0709188
4,10,0.0710942
6,10,0.0710872
8,10,0.0709011
10,10,0.0705409
12,10,0.0700133
14,10,0.0693266
16,10,0.0684905
18,10,0.067516
20,10,0.0664152
22,10,0.0652009
24,10,0.0638868
26,10,0.0624872
28,10,0.0610164
30,10,0.0594893
32,10,0.0579202
34,10,0.0563234
36,10,0.054713
38,10,0.0531022
40,10,0.0515037
42,10,0.0499294
44,10,0.0483905
46,10,0.0468973
48,10,0.0454589
50,10,0.0440839
52,10,0.0427799
54,10,0.0415535
56,10,0.0404107
58,10,0.0393568
60,10,0.0383964
62,10,0.0375336
64,10,0.0367724
66,10,0.036116
68,10,0.0355677
70,10,0.0351308
72,10,0.0348084
74,10,0.0346038
76,10,0.0345203
78,10,0.0345616
80,10,0.0347315
82,10,0.0350341
84,10,0.0354737
86,10,0.0360548
88,10,0.0367821
90,10,0.0376602
92,10,0.0386941
94,10,0.0398884
96,10,0.0412474
98,10,0.0427753
100,10,0.0444757
102,10,0.0463514
104,10,0.0484047
106,10,0.0506368
108,10,0.0530477
110,10,0.0556364
112,10,0.0584001
114,10,0.061335
116,10,0.0644354
118,10,0.0676938
120,10,0.0711011
122,10,0.0746463
124,10,0.0783164
126,10,0.0820968
128,10,0.0859708
130,10,0.0899198
132,10,0.0939238
134,10,0.097961
136,10,0.102008
138,10,0.10604
140,10,0.110031
142,10,0.113955
144,10,0.117783
146,10,0.121488
148,10,0.125042
150,10,0.128416
152,10,0.131582
154,10,0.134514
156,10,0.137185
158,10,0.139571
160,10,0.141648
162,10,0.143395
164,10,0.144794
166,10,0.145827
168,10,0.146482
170,10,0.146747
172,10,0.146614
174,10,0.146081
176,10,0.145145
178,10,0.14381
180,10,0.142081
-180,12,0.121966
-178,12,0.119577
-176,12,0.116722
-174,12,0.113427
-172,12,0.10972
-170,12,0.105636
-168,12,0.101213
-166,12,0.0964932
-164,12,0.0915215
-162,12,0.086345
-160,12,0.0810125
-158,12,0.0755735
-156,12,0.0700779
-154,12,0.064575
-152,12,0.0591127
-150,12,0.0537368
-148,12,0.0484907
-146,12,0.0434146
-144,12,0.0385446
-142,12,0.0339131
-140,12,0.0295475
-138,12,0.0254707
-136,12,0.0217004
-134,12,0.0182493
-132,12,0.0151251
-130,12,0.0123304
-128,12,0.00986305
-126,12,0.00771647
-124,12,0.00587992
-122,12,0.00433893
-120,12,0.00307582
-118,12,0.00207018
-116,12,0.00129945
-114,12,0.000739487
-112,12,0.000365135
-110,12,0.00015082
-108,12,7.10923e-05
-106,12,0.00010116
-104,12,0.000217375
-102,12,0.000397671
-100,12,0.00062195
-98,12,0.000872396
-96,12,0.00113373
-94,12,0.00139341
-92,12,0.00164171
-90,12,0.0018718
-88,12,0.0020797
-86,12,0.00226423
-84,12,0.00242683
-82,12,0.0025714
-80,12,0.00270404
-78,12,0.00283281
-76,12,0.00296742
-74,12,0.00311889
-72,12,0.00329925
-70,12,0.00352117
-68,12,0.00379766
-66,12,0.00414171
-64,12,0.00456596
-62,12,0.00508243
-60,12,0.0057022
-58,12,0.00643518
-56,12,0.00728982
-54,12,0.00827295
-52,12,0.00938954
-50,12,0.0106426
-48,12,0.012033
-46,12,0.0135594
-44,12,0.0152182
-42,12,0.0170035
-40,12,0.018907
-38,12,0.0209183
-36,12,0.0230246
-34,12,0.0252113
-32,12,0.0274617
-30,12,0.0297573
-28,12,0.0320783
-26,12,0.0344035
-24,12,0.0367109
-22,12,0.0389778
-20,12,0.0411812
-18,12,0.0432981
-16,12,0.0453063
-14,12,0.047184
-12,12,0.0489109
-10,12,0.0504683
-8,12,0.0518391
-6,12,0.0530088
-4,12,0.0539651
-2,12,0.0546986
0,12,0.0552028
2,12,0.0554741
4,12,0.0555121
6,12,0.0553193
8,12,0.0549015
10,12,0.0542671
12,12,0.0534273
14,12,0.0523958
16,12,0.0511885
18,12,0.0498229
20,12,0.0483184
22,12,0.046695
24,12,0.0449739
26,12,0.0431763
28,12,0.0413234
30,12,0.039436
32,12,0.0375339
34,12,0.035636
36,12,0.0337596
38,12,0.0319206
40,12,0.0301328
42,12,0.0284082
44,12,0.0267568
46,12,0.0251864
48,12,0.0237031
50,12,0.0223108
52,12,0.0210117
54,12,0.0198064
56,12,0.0186943
58,12,0.0176732
60,12,0.0167406
62,12,0.0158931
64,12,0.0151269
66,12,0.0144385
68,12,0.0138244
70,12,0.0132819
72,12,0.0128091
74,12,0.0124047
76,12,0.0120692
78,12,0.0118039
80,12,0.011612
82,12,0.0114978
84,12,0.0114673
86,12,0.0115279
88,12,0.0116884
90,12,0.0119589
92,12,0.0123504
94,12,0.0128748
96,12,0.0135446
98,12,0.0143728
100,12,0.0153722
102,12,0.0165555
104,12,0.0179345
106,12,0.0195205
108,12,0.0213233
110,12,0.023351
112,12,0.0256102
114,12,0.0281051
116,12,0.0308375
118,12,0.0338068
120,12,0.0370092
122,12,0.0404384
124,12,0.0440846
126,12,0.047935
128,12,0.0519737
130,12,0.0561813
132,12,0.0605357
134,12,0.0650115
136,12,0.0695803
138,12,0.0742113
140,12,0.0788711
142,12,0.0835241
144,12,0.0881331
146,12,0.0926591
148,12,0.0970625
150,12,0.101303
152,12,0.105339
154,12,0.109132
156,12,0.112641
158,12,0.11583
160,12,0.118663
162,12,0.121106
164,12,0.123129
166,12,0.124706
168,12,0.125814
170,12,0.126436
172,12,0.126557
174,12,0.126171
176,12,0.125274
178,12,0.12387
180,12,0.121966
-180,14,0.0996313
-178,14,0.0971106
-176,14,0.0940505
-174,14,0.0904863
-172,14,0.0864609
-170,14,0.082024
-168,14,0.0772313
-166,14,0.0721436
-164,14,0.066826
-162,14,0.0613464
-160,14,0.0557747
-158,14,0.0501815
-156,14,0.0446367
-154,14,0.0392085
-152,14,0.033962
-150,14,0.0289583
-148,14,0.0242533
-146,14,0.0198968
-144,14,0.0159318
-142,14,0.0123938
-140,14,0.00931007
-138,14,0.00669969
-136,14,0.00457313
-134,14,0.00293232
-132,14,0.00177082
-130,14,0.00107416
-128,14,0.000820344
-126,14,0.000980456
-124,14,0.00151944
-122,14,0.00239694
-120,14,0.00356832
-118,14,0.00498558
-116,14,0.0065985
-114,14,0.0083557
-112,14,0.0102057
-110,14,0.0120979
-108,14,0.0139836
-106,14,0.0158172
-104,14,0.0175564
-102,14,0.0191634
-100,14,0.0206054
-98,14,0.0218551
-96,14,0.0228907
-94,14,0.0236966
-92,14,0.0242631
-90,14,0.0245862
-88,14,0.0246681
-86,14,0.0245161
-84,14,0.0241426
-82,14,0.0235645
-80,14,0.022803
-78,14,0.0218822
-76,14,0.0208296
-74,14,0.0196745
-72,14,0.0184477
-70,14,0.0171811
-68,14,0.0159067
-66,14,0.0146564
-64,14,0.0134611
-62,14,0.0123505
-60,14,0.0113524
-58,14,0.0104925
-56,14,0.00979391
-54,14,0.00927694
-52,14,0.00895866
-50,14,0.00885277
-48,14,0.00896942
-46,14,0.00931497
-44,14,0.00989198
-42,14,0.0106991
-40,14,0.0117308
-38,14,0.0129781
-36,14,0.0144277
-34,14,0.0160628
-32,14,0.0178631
-30,14,0.019805
-28,14,0.021862
-26,14,0.0240049
-24,14,0.0262028
-22,14,0.0284228
-20,14,0.0306313
-18,14,0.0327941
-16,14,0.0348776
-14,14,0.0368487
-12,14,0.0386761
-10,14,0.0403308
-8,14,0.0417866
-6,14,0.0430205
-4,14,0.0440138
-2,14,0.0447518
0,14,0.0452246
2,14,0.0454272
4,14,0.0453595
6,14,0.0450265
8,14,0.0444377
10,14,0.0436075
12,14,0.0425543
14,14,0.0413004
16,14,0.039871
18,14,0.0382941
20,14,0.0365995
22,14,0.034818
24,14,0.0329808
26,14,0.0311191
28,14,0.0292626
30,14,0.0274395
32,14,0.0256757
34,14,0.0239942
36,14,0.0224145
38,14,0.0209527
40,14,0.0196209
42,14,0.0184269
44,14,0.0173747
46,14,0.0164641
48,14,0.0156911
50,14,0.0150482
52,14,0.0145244
54,14,0.0141062
56,14,0.0137779
58,14,0.0135217
60,14,0.013319
62,14,0.0131506
64,14,0.0129974
66,14,0.0128409
68,14,0.0126643
70,14,0.0124521
72,14,0.0121916
74,14,0.0118727
76,14,0.0114884
78,14,0.0110352
80,14,0.0105133
82,14,0.00992658
84,14,0.00928263
86,14,0.00859277
88,14,0.00787179
90,14,0.00713778
92,14,0.00641172
94,14,0.00571714
96,14,0.00507963
98,14,0.00452635
