Phi[deg],Theta[deg],GainLHCP
-160,40,0.22423
-158,40,0.239225
-156,40,0.259171
-154,40,0.284193
-152,40,0.314338
-150,40,0.349571
-148,40,0.389769
-146,40,0.434723
-144,40,0.484138
-142,40,0.537632
-140,40,0.594745
-138,40,0.654938
-136,40,0.717604
-134,40,0.782073
-132,40,0.847626
-130,40,0.913499
-128,40,0.978903
-126,40,1.04303
-124,40,1.10508
-122,40,1.16426
-120,40,1.21979
-118,40,1.27096
-116,40,1.31711
-114,40,1.35764
-112,40,1.39205
-110,40,1.41992
-108,40,1.44094
-106,40,1.4549
-104,40,1.46174
-102,40,1.46146
-100,40,1.45423
-98,40,1.44029
-96,40,1.42
-94,40,1.39381
-92,40,1.36226
-90,40,1.32597
-88,40,1.28558
-86,40,1.24182
-84,40,1.1954
-82,40,1.14707
-80,40,1.09755
-78,40,1.04757
-76,40,0.997788
-74,40,0.94884
-72,40,0.901295
-70,40,0.855659
-68,40,0.812367
-66,40,0.771777
-64,40,0.734174
-62,40,0.699765
-60,40,0.668684
-58,40,0.640994
-56,40,0.616692
-54,40,0.595716
-52,40,0.577951
-50,40,0.563234
-48,40,0.551361
-46,40,0.542093
-44,40,0.535164
-42,40,0.530282
-40,40,0.527141
-38,40,0.525419
-36,40,0.524788
-34,40,0.524916
-32,40,0.525474
-30,40,0.526139
-28,40,0.526601
-26,40,0.526566
-24,40,0.525765
-22,40,0.523959
-20,40,0.520943
-18,40,0.516551
-16,40,0.510665
-14,40,0.503214
-12,40,0.494184
-10,40,0.483613
-8,40,0.471598
-6,40,0.458291
-4,40,0.443899
-2,40,0.428683
0,40,0.412948
2,40,0.397044
4,40,0.381353
6,40,0.366285
8,40,0.352269
10,40,0.339741
12,40,0.329141
14,40,0.320894
16,40,0.31541
18,40,0.313068
20,40,0.314213
22,40,0.319144
24,40,0.32811
26,40,0.341303
28,40,0.358852
30,40,0.380821
32,40,0.407206
34,40,0.437931
36,40,0.472851
38,40,0.511748
40,40,0.554339
42,40,0.60027
44,40,0.649129
46,40,0.700444
48,40,0.753692
50,40,0.808306
52,40,0.86368
54,40,0.919185
56,40,0.974169
58,40,1.02798
60,40,1.07995
62,40,1.12946
64,40,1.1759
66,40,1.21868
68,40,1.25728
70,40,1.29124
72,40,1.32017
74,40,1.34373
76,40,1.3617
78,40,1.37391
80,40,1.3803
82,40,1.38089
84,40,1.3758
86,40,1.36521
88,40,1.3494
90,40,1.32871
92,40,1.30355
94,40,1.27437
96,40,1.24167
98,40,1.20598
100,40,1.16785
102,40,1.12783
104,40,1.08646
106,40,1.04429
108,40,1.00182
110,40,0.959533
112,40,0.91787
114,40,0.877224
116,40,0.837941
118,40,0.800314
120,40,0.764586
122,40,0.730942
124,40,0.699519
126,40,0.670399
128,40,0.643617
130,40,0.619161
132,40,0.596977
134,40,0.57697
136,40,0.559009
138,40,0.542932
140,40,0.528548
142,40,0.51564
144,40,0.503976
146,40,0.493305
148,40,0.48337
150,40,0.47391
152,40,0.464666
154,40,0.455391
156,40,0.445852
158,40,0.435842
160,40,0.425183
162,40,0.413737
164,40,0.401408
166,40,0.388149
168,40,0.373967
170,40,0.358925
172,40,0.343147
174,40,0.326813
176,40,0.31016
178,40,0.29348
180,40,0.277113
-180,42,0.273684
-178,42,0.255717
-176,42,0.238772
-174,42,0.223341
-172,42,0.209938
-170,42,0.199083
-168,42,0.191294
-166,42,0.187073
-164,42,0.186891
-162,42,0.191181
-160,42,0.20032
-158,42,0.214627
-156,42,0.234345
-154,42,0.259638
-152,42,0.290583
-150,42,0.327167
-148,42,0.36928
-146,42,0.416713
-144,42,0.469164
-142,42,0.526231
-140,42,0.587422
-138,42,0.652159
-136,42,0.71978
-134,42,0.789556
-132,42,0.860695
-130,42,0.932356
-128,42,1.00366
-126,42,1.07372
-124,42,1.14163
-122,42,1.20651
-120,42,1.26749
-118,42,1.32377
-116,42,1.3746
-114,42,1.41931
-112,42,1.45732
-110,42,1.48818
-108,42,1.51151
-106,42,1.5271
-104,42,1.53484
-102,42,1.53477
-100,42,1.52704
-98,42,1.51193
-96,42,1.48985
-94,42,1.46128
-92,42,1.42685
-90,42,1.38721
-88,42,1.34312
-86,42,1.29535
-84,42,1.24471
-82,42,1.19203
-80,42,1.1381
-78,42,1.08373
-76,42,1.02965
-74,42,0.976552
-72,42,0.925064
-70,42,0.875737
-68,42,0.829044
-66,42,0.785376
-64,42,0.745034
-62,42,0.70824
-60,42,0.675133
-58,42,0.645773
-56,42,0.620151
-54,42,0.598192
-52,42,0.579763
-50,42,0.56468
-48,42,0.552717
-46,42,0.543609
-44,42,0.537061
-42,42,0.532752
-40,42,0.530345
-38,42,0.529485
-36,42,0.529809
-34,42,0.530949
-32,42,0.53254
-30,42,0.53422
-28,42,0.535641
-26,42,0.536471
-24,42,0.536402
-22,42,0.53516
-20,42,0.532506
-18,42,0.528245
-16,42,0.522231
-14,42,0.514377
-12,42,0.504652
-10,42,0.493088
-8,42,0.479782
-6,42,0.464895
-4,42,0.44865
-2,42,0.43133
0,42,0.413273
2,42,0.394865
4,42,0.376532
6,42,0.358734
8,42,0.341952
10,42,0.326679
12,42,0.313411
14,42,0.302634
16,42,0.294815
18,42,0.290391
20,42,0.28976
22,42,0.293273
24,42,0.301223
26,42,0.313843
28,42,0.331296
30,42,0.353673
32,42,0.380987
34,42,0.413176
36,42,0.450095
38,42,0.491521
40,42,0.537154
42,42,0.586617
44,42,0.639464
46,42,0.69518
48,42,0.753192
50,42,0.812873
52,42,0.873555
54,42,0.934535
56,42,0.995087
58,42,1.05448
60,42,1.11197
62,42,1.16685
64,42,1.21842
66,42,1.26604
68,42,1.30911
70,42,1.34711
72,42,1.37957
74,42,1.40615
76,42,1.42655
78,42,1.44061
80,42,1.44825
82,42,1.44948
84,42,1.44443
86,42,1.43332
88,42,1.41645
90,42,1.3942
92,42,1.36703
94,42,1.33544
96,42,1.29999
98,42,1.26127
100,42,1.2199
102,42,1.17647
104,42,1.13161
106,42,1.08591
108,42,1.03993
110,42,0.994193
112,42,0.94919
114,42,0.905351
116,42,0.863052
118,42,0.822615
120,42,0.7843
122,42,0.748309
124,42,0.714787
126,42,0.683823
128,42,0.65545
130,42,0.629655
132,42,0.606376
134,42,0.585507
136,42,0.566905
138,42,0.550391
140,42,0.535752
142,42,0.522753
144,42,0.511131
146,42,0.500611
148,42,0.490903
150,42,0.481713
152,42,0.472748
154,42,0.463723
156,42,0.454371
158,42,0.444448
160,42,0.433744
162,42,0.422088
164,42,0.409357
166,42,0.395482
168,42,0.380455
170,42,0.364328
172,42,0.347222
174,42,0.329323
176,42,0.310882
178,42,0.292213
180,42,0.273684
-180,44,0.270517
-178,44,0.250272
-176,44,0.230926
-174,44,0.213017
-172,44,0.19711
-170,44,0.183782
-168,44,0.173609
-166,44,0.167152
-164,44,0.164944
-162,44,0.167476
-160,44,0.175185
-158,44,0.18844
-156,44,0.207535
-154,44,0.232677
-152,44,0.263977
-150,44,0.301449
-148,44,0.345
-146,44,0.394432
-144,44,0.449436
-142,44,0.509598
-140,44,0.574401
-138,44,0.643228
-136,44,0.715373
-134,44,0.790045
-132,44,0.866386
-130,44,0.943478
-128,44,1.02036
-126,44,1.09605
-124,44,1.16956
-122,44,1.2399
-120,44,1.30613
-118,44,1.36734
-116,44,1.4227
-114,44,1.47147
-112,44,1.51301
-110,44,1.54679
-108,44,1.57242
-106,44,1.58963
-104,44,1.59833
-102,44,1.59853
-100,44,1.59041
-98,44,1.57428
-96,44,1.55057
-94,44,1.51985
-92,44,1.48277
-90,44,1.44007
-88,44,1.39256
-86,44,1.34111
-84,44,1.2866
-82,44,1.22993
-80,44,1.17198
-78,44,1.1136
-76,44,1.05561
-74,44,0.998748
-72,44,0.943696
-70,44,0.891049
-68,44,0.841313
-66,44,0.794902
-64,44,0.75214
-62,44,0.713257
-60,44,0.678394
-58,44,0.647611
-56,44,0.62089
-54,44,0.598143
-52,44,0.579222
-50,44,0.563924
-48,44,0.552001
-46,44,0.543164
-44,44,0.537094
-42,44,0.533443
-40,44,0.531845
-38,44,0.531916
-36,44,0.533262
-34,44,0.535481
-32,44,0.538172
-30,44,0.540939
-28,44,0.543394
-26,44,0.54517
-24,44,0.545921
-22,44,0.545336
-20,44,0.543142
-18,44,0.539113
-16,44,0.533077
-14,44,0.524923
-12,44,0.514605
-10,44,0.502145
-8,44,0.487638
-6,44,0.47125
-4,44,0.453217
-2,44,0.433842
0,44,0.413491
2,44,0.392585
4,44,0.371591
6,44,0.351015
8,44,0.331389
10,44,0.313261
12,44,0.297183
14,44,0.283701
16,44,0.27334
18,44,0.266595
20,44,0.263918
22,44,0.265713
24,44,0.272322
26,44,0.28402
28,44,0.301008
30,44,0.323408
32,44,0.351256
34,44,0.384505
36,44,0.423017
38,44,0.466567
40,44,0.514844
42,44,0.56745
44,44,0.623909
46,44,0.683668
48,44,0.746105
50,44,0.810538
52,44,0.876234
54,44,0.942421
56,44,1.0083
58,44,1.07305
60,44,1.13587
62,44,1.19594
64,44,1.25252
66,44,1.30486
68,44,1.3523
70,44,1.39427
72,44,1.43023
74,44,1.4598
76,44,1.48265
78,44,1.49858
80,44,1.50751
82,44,1.50947
84,44,1.50458
86,44,1.49307
88,44,1.4753
90,44,1.45167
92,44,1.4227
94,44,1.38893
96,44,1.35099
98,44,1.30952
100,44,1.26519
102,44,1.21867
104,44,1.17063
106,44,1.12172
108,44,1.07255
110,44,1.02369
112,44,0.975671
114,44,0.928952
116,44,0.883942
118,44,0.840984
120,44,0.800357
122,44,0.762277
124,44,0.726896
126,44,0.694306
128,44,0.664544
130,44,0.637591
132,44,0.61338
134,44,0.591796
136,44,0.572685
138,44,0.555853
140,44,0.541071
142,44,0.528081
144,44,0.516601
146,44,0.506328
148,44,0.496943
150,44,0.488121
152,44,0.479537
154,44,0.470871
156,44,0.461819
158,44,0.452104
160,44,0.441479
162,44,0.429743
164,44,0.416743
166,44,0.402386
168,44,0.386644
170,44,0.369559
172,44,0.351243
174,44,0.331886
176,44,0.311748
178,44,0.29116
180,44,0.270517
-180,46,0.267787
-178,46,0.245351
-176,46,0.223664
-174,46,0.203303
-172,46,0.184882
-170,46,0.169027
-168,46,0.156372
-166,46,0.147534
-164,46,0.143107
-162,46,0.14364
-160,46,0.149627
-158,46,0.161495
-156,46,0.179587
-154,46,0.204157
-152,46,0.235357
-150,46,0.273232
-148,46,0.317712
-146,46,0.368613
-144,46,0.42563
-142,46,0.488341
-140,46,0.55621
-138,46,0.628587
-136,46,0.704725
-134,46,0.783779
-132,46,0.864827
-130,46,0.946877
-128,46,1.02889
-126,46,1.10979
-124,46,1.18851
-122,46,1.26396
-120,46,1.3351
-118,46,1.40094
-116,46,1.46058
-114,46,1.51319
-112,46,1.55807
-110,46,1.59464
-108,46,1.62246
-106,46,1.64125
-104,46,1.65089
-102,46,1.65141
-100,46,1.643
-98,46,1.62598
-96,46,1.60085
-94,46,1.5682
-92,46,1.52876
-90,46,1.48333
-88,46,1.43278
-86,46,1.37806
-84,46,1.32011
-82,46,1.25991
-80,46,1.1984
-78,46,1.13649
-76,46,1.07507
-74,46,1.01492
-72,46,0.956774
-70,46,0.901254
-68,46,0.8489
-66,46,0.800149
-64,46,0.755339
-62,46,0.714706
-60,46,0.678396
-58,46,0.646463
-56,46,0.618883
-54,46,0.595556
-52,46,0.576319
-50,46,0.560953
-48,46,0.54919
-46,46,0.540722
-44,46,0.535207
-42,46,0.532276
-40,46,0.531538
-38,46,0.532581
-36,46,0.534985
-34,46,0.538319
-32,46,0.542149
-30,46,0.546045
-28,46,0.549586
-26,46,0.552368
-24,46,0.55401
-22,46,0.554165
-20,46,0.552525
-18,46,0.548833
-16,46,0.54289
-14,46,0.53456
-12,46,0.523779
-10,46,0.510558
-8,46,0.494985
-6,46,0.477228
-4,46,0.457533
-2,46,0.436219
0,46,0.413676
2,46,0.390354
4,46,0.366758
6,46,0.343437
8,46,0.320969
10,46,0.299956
12,46,0.281003
14,46,0.264712
16,46,0.251664
18,46,0.242413
20,46,0.237467
22,46,0.237282
24,46,0.242251
26,46,0.252695
28,46,0.268854
30,46,0.290884
32,46,0.318851
34,46,0.352724
36,46,0.39238
38,46,0.437595
40,46,0.488051
42,46,0.543335
44,46,0.602945
46,46,0.666292
48,46,0.732712
50,46,0.801469
52,46,0.871769
54,46,0.942772
56,46,1.01361
58,46,1.08338
60,46,1.1512
62,46,1.21618
64,46,1.27748
66,46,1.33431
68,46,1.38593
70,46,1.43168
72,46,1.471
74,46,1.50345
76,46,1.52867
78,46,1.54645
80,46,1.55669
82,46,1.55941
84,46,1.55476
86,46,1.543
88,46,1.5245
90,46,1.49971
92,46,1.46918
94,46,1.43352
96,46,1.3934
98,46,1.34953
100,46,1.30261
102,46,1.25339
104,46,1.20257
106,46,1.15086
108,46,1.09891
110,46,1.04734
112,46,0.996705
114,46,0.947498
116,46,0.900152
118,46,0.855032
120,46,0.812431
122,46,0.772574
124,46,0.735621
126,46,0.701669
128,46,0.670753
130,46,0.642852
132,46,0.617895
134,46,0.59576
136,46,0.576283
138,46,0.559258
140,46,0.544442
142,46,0.531562
144,46,0.520313
146,46,0.510372
148,46,0.501394
150,46,0.493026
152,46,0.484911
154,46,0.476698
156,46,0.46805
158,46,0.458654
160,46,0.448231
162,46,0.436546
164,46,0.423418
166,46,0.408728
168,46,0.392426
170,46,0.374538
172,46,0.355169
174,46,0.334505
176,46,0.312812
178,46,0.290434
180,46,0.267787
-180,48,0.265656
-178,48,0.241185
-176,48,0.217285
-174,48,0.194573
-172,48,0.1737
-170,48,0.155342
-168,48,0.140179
-166,48,0.128887
-164,48,0.122111
-162,48,0.120461
-160,48,0.124488
-158,48,0.134672
-156,48,0.151412
-154,48,0.175009
-152,48,0.20566
-150,48,0.243446
-148,48,0.288328
-146,48,0.34014
-144,48,0.398587
-142,48,0.463247
-140,48,0.53357
-138,48,0.608882
-136,48,0.688399
-134,48,0.771228
-132,48,0.856387
-130,48,0.942817
-128,48,1.0294
-126,48,1.11498
-124,48,1.19839
-122,48,1.27847
-120,48,1.35408
-118,48,1.42416
-116,48,1.4877
-114,48,1.54383
-112,48,1.59177
-110,48,1.63089
-108,48,1.66074
-106,48,1.68099
-104,48,1.69152
-102,48,1.69236
-100,48,1.68372
-98,48,1.66596
-96,48,1.6396
-94,48,1.6053
-92,48,1.56382
-90,48,1.51603
-88,48,1.46288
-86,48,1.40535
-84,48,1.34447
-82,48,1.28127
-80,48,1.21674
-78,48,1.15188
-76,48,1.08758
-74,48,1.0247
-72,48,0.963988
-70,48,0.906109
-68,48,0.851623
-66,48,0.800984
-64,48,0.75454
-62,48,0.712535
-60,48,0.675112
-58,48,0.642325
-56,48,0.614139
-54,48,0.590445
-52,48,0.571069
-50,48,0.555775
-48,48,0.544281
-46,48,0.536264
-44,48,0.531362
-42,48,0.52919
-40,48,0.529334
-38,48,0.531363
-36,48,0.534833
-34,48,0.539287
-32,48,0.544265
-30,48,0.549306
-28,48,0.553958
-26,48,0.557784
-24,48,0.56037
-22,48,0.561333
-20,48,0.560334
-18,48,0.557085
-16,48,0.551357
-14,48,0.542991
-12,48,0.531902
-10,48,0.518087
-8,48,0.501625
-6,48,0.482682
-4,48,0.461509
-2,48,0.438437
0,48,0.413873
2,48,0.388294
4,48,0.362237
6,48,0.336285
8,48,0.311063
10,48,0.287216
12,48,0.265401
14,48,0.246273
16,48,0.230467
18,48,0.218593
20,48,0.211212
22,48,0.208836
24,48,0.211906
26,48,0.220791
28,48,0.235776
30,48,0.257053
32,48,0.284717
34,48,0.318765
36,48,0.359087
38,48,0.405468
40,48,0.457588
42,48,0.515023
44,48,0.577249
46,48,0.643649
48,48,0.713517
50,48,0.786069
52,48,0.860454
54,48,0.935769
56,48,1.01107
58,48,1.08539
60,48,1.15777
62,48,1.22724
64,48,1.29289
66,48,1.35384
68,48,1.4093
70,48,1.45855
72,48,1.50099
74,48,1.53612
76,48,1.56357
78,48,1.5831
80,48,1.5946
82,48,1.59811
84,48,1.59377
86,48,1.58187
88,48,1.56282
90,48,1.5371
92,48,1.5053
94,48,1.46808
96,48,1.42615
98,48,1.38027
100,48,1.33121
102,48,1.27974
104,48,1.22662
106,48,1.1726
108,48,1.11836
110,48,1.06456
112,48,1.01178
114,48,0.960548
116,48,0.911309
118,48,0.864443
120,48,0.820258
122,48,0.778986
124,48,0.740793
126,48,0.705777
128,48,0.673974
130,48,0.645362
132,48,0.619866
134,48,0.597358
136,48,0.577668
138,48,0.56058
140,48,0.545843
142,48,0.533167
144,48,0.522234
146,48,0.512701
148,48,0.504202
150,48,0.49636
152,48,0.48879
154,48,0.481113
156,48,0.472959
158,48,0.463984
160,48,0.453877
162,48,0.442373
164,48,0.42926
166,48,0.414393
168,48,0.397701
170,48,0.379191
172,48,0.358956
174,48,0.337176
176,48,0.314119
178,48,0.290135
180,48,0.265656
-180,50,0.264257
-178,50,0.237964
-176,50,0.212049
-174,50,0.187155
-172,50,0.163968
-170,50,0.143203
-168,50,0.125584
-166,50,0.111835
-164,50,0.102653
-162,50,0.0987013
-160,50,0.100585
-158,50,0.108841
-156,50,0.123921
-154,50,0.146176
-152,50,0.175851
-150,50,0.213069
-148,50,0.257824
-146,50,0.309976
-144,50,0.369247
-142,50,0.43522
-140,50,0.507339
-138,50,0.584915
-136,50,0.667129
-134,50,0.75305
-132,50,0.84164
-130,50,0.931779
-128,50,1.02228
-126,50,1.1119
-124,50,1.19939
-122,50,1.28352
-120,50,1.36305
-118,50,1.43684
-116,50,1.50382
-114,50,1.56304
-112,50,1.61367
-110,50,1.65504
-108,50,1.68666
-106,50,1.70819
-104,50,1.7195
-102,50,1.72064
-100,50,1.71182
-98,50,1.69344
-96,50,1.66606
-94,50,1.63038
-92,50,1.58722
-90,50,1.53749
-88,50,1.4822
-86,50,1.42239
-84,50,1.35914
-82,50,1.29353
-80,50,1.22662
-78,50,1.15941
-76,50,1.09286
-74,50,1.02785
-72,50,0.965168
-70,50,0.905493
-68,50,0.849403
-66,50,0.797366
-64,50,0.749735
-62,50,0.706758
-60,50,0.668578
-58,50,0.635241
-56,50,0.606709
-54,50,0.582864
-52,50,0.563519
-50,50,0.54843
-48,50,0.537302
-46,50,0.529799
-44,50,0.525549
-42,50,0.524149
-40,50,0.525174
-38,50,0.528176
-36,50,0.53269
-34,50,0.538242
-32,50,0.544348
-30,50,0.550522
-28,50,0.556285
-26,50,0.56117
-24,50,0.564732
-22,50,0.566558
-20,50,0.566279
-18,50,0.563574
-16,50,0.558188
-14,50,0.549937
-12,50,0.538714
-10,50,0.524498
-8,50,0.507359
-6,50,0.487457
-4,50,0.465041
-2,50,0.440449
0,50,0.414102
2,50,0.386496
4,50,0.358191
6,50,0.329804
8,50,0.301994
10,50,0.275447
12,50,0.250865
14,50,0.22895
16,50,0.210391
18,50,0.195846
20,50,0.185931
22,50,0.181209
24,50,0.182172
26,50,0.189238
28,50,0.202736
30,50,0.222896
32,50,0.249852
34,50,0.283624
36,50,0.324125
38,50,0.371151
40,50,0.424386
42,50,0.4834
44,50,0.547654
46,50,0.616504
48,50,0.689209
50,50,0.764943
52,50,0.842801
54,50,0.921821
56,50,1.00099
58,50,1.07929
60,50,1.15566
62,50,1.22908
64,50,1.29856
66,50,1.36317
68,50,1.42204
70,50,1.47441
72,50,1.51962
74,50,1.55715
76,50,1.5866
78,50,1.60772
80,50,1.62038
82,50,1.62464
84,50,1.62065
86,50,1.60873
88,50,1.5893
90,50,1.56289
92,50,1.53013
94,50,1.49171
96,50,1.44839
98,50,1.40097
100,50,1.35025
102,50,1.29704
104,50,1.24216
106,50,1.18637
108,50,1.1304
110,50,1.07491
112,50,1.02052
114,50,0.967776
116,50,0.917135
118,50,0.868989
120,50,0.823652
122,50,0.781366
124,50,0.742297
126,50,0.706546
128,50,0.674149
130,50,0.645084
132,50,0.619271
134,50,0.596583
136,50,0.576842
138,50,0.559829
140,50,0.545283
142,50,0.532906
144,50,0.522369
146,50,0.513313
148,50,0.505356
150,50,0.4981
152,50,0.491138
154,50,0.484064
156,50,0.476482
158,50,0.468019
160,50,0.458335
162,50,0.447135
164,50,0.434179
166,50,0.419297
168,50,0.402394
170,50,0.383458
172,50,0.362568
174,50,0.339895
176,50,0.315701
178,50,0.290342
180,50,0.264257
-180,52,0.263686
-178,52,0.235834
-176,52,0.208155
-174,52,0.18131
-172,52,0.156013
-170,52,0.133007
-168,52,0.113054
-166,52,0.0969183
-164,52,0.0853433
-162,52,0.0790392
-160,52,0.0786639
-158,52,0.084806
-156,52,0.0979698
-154,52,0.11856
-152,52,0.146869
-150,52,0.183064
-148,52,0.227178
-146,52,0.279105
-144,52,0.338588
-142,52,0.405222
-140,52,0.478453
-138,52,0.55758
-136,52,0.641763
-134,52,0.730035
-132,52,0.821313
-130,52,0.914416
-128,52,1.00809
-126,52,1.10103
-124,52,1.19191
-122,52,1.2794
-120,52,1.36221
-118,52,1.43912
-116,52,1.50898
-114,52,1.57078
-112,52,1.62365
-110,52,1.66689
-108,52,1.69997
-106,52,1.72256
-104,52,1.7345
-102,52,1.73586
-100,52,1.72689
-98,52,1.70801
-96,52,1.67981
-94,52,1.64304
-92,52,1.59856
-90,52,1.54734
-88,52,1.49041
-86,52,1.42889
-84,52,1.36387
-82,52,1.29649
-80,52,1.22784
-78,52,1.15895
-76,52,1.09081
-74,52,1.02433
-72,52,0.960298
-70,52,0.899421
-68,52,0.842284
-66,52,0.789359
-64,52,0.741006
-62,52,0.69747
-60,52,0.658893
-58,52,0.625317
-56,52,0.596698
-54,52,0.57291
-52,52,0.55376
-50,52,0.538996
-48,52,0.528317
-46,52,0.521376
-44,52,0.517795
-42,52,0.517163
-40,52,0.519043
-38,52,0.522978
-36,52,0.528492
-34,52,0.535093
-32,52,0.542281
-30,52,0.54955
-28,52,0.556399
-26,52,0.562336
-24,52,0.566889
-22,52,0.569618
-20,52,0.570123
-18,52,0.568058
-16,52,0.56314
-14,52,0.555159
-12,52,0.543987
-10,52,0.529584
-8,52,0.512006
-6,52,0.491403
-4,52,0.468019
-2,52,0.442195
0,52,0.414356
2,52,0.385011
4,52,0.35474
6,52,0.324181
8,52,0.294021
10,52,0.264983
12,52,0.237805
14,52,0.213232
16,52,0.191997
18,52,0.174807
20,52,0.162327
22,52,0.155169
24,52,0.153876
26,52,0.158913
28,52,0.170653
30,52,0.189372
32,52,0.215236
34,52,0.2483
36,52,0.288499
38,52,0.335647
40,52,0.389435
42,52,0.449432
44,52,0.515088
46,52,0.58574
48,52,0.660617
50,52,0.738853
52,52,0.819498
54,52,0.901535
56,52,0.983896
58,52,1.06548
60,52,1.14519
62,52,1.22193
64,52,1.29463
66,52,1.36232
68,52,1.42407
70,52,1.47907
72,52,1.52664
74,52,1.5662
76,52,1.59736
78,52,1.61983
80,52,1.63352
82,52,1.63845
84,52,1.63484
86,52,1.62298
88,52,1.60335
90,52,1.5765
92,52,1.54309
94,52,1.50386
96,52,1.45958
98,52,1.4111
100,52,1.35925
102,52,1.30487
104,52,1.2488
106,52,1.19183
108,52,1.13471
110,52,1.07812
112,52,1.0227
114,52,0.968995
116,52,0.917477
118,52,0.868546
120,52,0.822521
122,52,0.779645
124,52,0.740088
126,52,0.703952
128,52,0.671272
130,52,0.642025
132,52,0.616133
134,52,0.593465
136,52,0.573843
138,52,0.557045
140,52,0.542806
142,52,0.530823
144,52,0.520759
146,52,0.512243
148,52,0.504883
150,52,0.498264
152,52,0.491961
154,52,0.485548
156,52,0.478604
158,52,0.470732
160,52,0.461566
162,52,0.450784
164,52,0.438121
166,52,0.423383
168,52,0.40645
170,52,0.387293
172,52,0.365974
174,52,0.34265
176,52,0.317578
178,52,0.291109
180,52,0.263686
-180,54,0.263995
-178,54,0.234884
-176,54,0.205734
-174,54,0.17722
-172,54,0.150068
-170,54,0.125046
-168,54,0.102945
-166,54,0.0845584
-164,54,0.0706696
-162,54,0.0620306
-160,54,0.0593453
-158,54,0.0632514
-156,54,0.0743038
-154,54,0.0929583
-152,54,0.119557
-150,54,0.154315
-148,54,0.197309
-146,54,0.248467
-144,54,0.307562
-142,54,0.374209
-140,54,0.44786
-138,54,0.527812
-136,54,0.613209
-134,54,0.703057
-132,54,0.796233
-130,54,0.891508
-128,54,0.98757
-126,54,1.08305
-124,54,1.17654
-122,54,1.26666
-120,54,1.35203
-118,54,1.43137
-116,54,1.50348
-114,54,1.5673
-112,54,1.62192
-110,54,1.66659
-108,54,1.70077
-106,54,1.72413
-104,54,1.73652
-102,54,1.73803
-100,54,1.72891
-98,54,1.70963
-96,54,1.68081
-94,54,1.64324
-92,54,1.59782
-90,54,1.54555
-88,54,1.48752
-86,54,1.42486
-84,54,1.35871
-82,54,1.29021
-80,54,1.22049
-78,54,1.15061
-76,54,1.08157
-74,54,1.01427
-72,54,0.949533
-70,54,0.888058
-68,54,0.830436
-66,54,0.777142
-64,54,0.728531
-62,54,0.684848
-60,54,0.646232
-58,54,0.612721
-56,54,0.584264
-54,54,0.560733
-52,54,0.54193
-50,54,0.527599
-48,54,0.517434
-46,54,0.511088
-44,54,0.508176
-42,54,0.508287
-40,54,0.510978
-38,54,0.515789
-36,54,0.522234
-34,54,0.529814
-32,54,0.538017
-30,54,0.546323
-28,54,0.554212
-26,54,0.561174
-24,54,0.566714
-22,54,0.570368
-20,54,0.571711
-18,54,0.570371
-16,54,0.566039
-14,54,0.558482
-12,54,0.547549
-10,54,0.533182
-8,54,0.515417
-6,54,0.494392
-4,54,0.470343
-2,54,0.443605
0,54,0.414605
2,54,0.383857
4,54,0.351949
6,54,0.319537
8,54,0.287329
10,54,0.256072
12,54,0.226536
14,54,0.199501
16,54,0.175738
18,54,0.155997
20,54,0.140989
22,54,0.131371
24,54,0.127734
26,54,0.130589
28,54,0.140356
30,54,0.157352
32,54,0.181784
34,54,0.213738
36,54,0.253178
38,54,0.299938
40,54,0.353722
42,54,0.414102
44,54,0.480522
46,54,0.552304
48,54,0.628654
50,54,0.708671
52,54,0.791366
54,54,0.875673
56,54,0.960471
58,54,1.04461
60,54,1.12692
62,54,1.20625
64,54,1.2815
66,54,1.35161
68,54,1.41563
70,54,1.47271
72,54,1.52213
74,54,1.5633
76,54,1.5958
78,54,1.61936
80,54,1.63387
82,54,1.63939
84,54,1.63613
86,54,1.62442
88,54,1.60475
90,54,1.5777
92,54,1.54397
94,54,1.5043
96,54,1.45952
98,54,1.41048
100,54,1.35805
102,54,1.30308
104,54,1.24642
106,54,1.18888
108,54,1.13122
110,54,1.07414
112,54,1.01827
114,54,0.964174
116,54,0.912322
118,54,0.863116
120,54,0.816877
122,54,0.773849
124,54,0.734202
126,54,0.698037
128,54,0.665391
130,54,0.636242
132,54,0.610512
134,54,0.588071
136,54,0.568742
138,54,0.552303
140,54,0.538488
142,54,0.526992
144,54,0.517475
146,54,0.509561
148,54,0.502848
150,54,0.49691
152,54,0.491309
154,54,0.485602
156,54,0.479351
158,54,0.472138
160,54,0.463573
162,54,0.453313
164,54,0.441071
166,54,0.426627
168,54,0.409843
170,54,0.390669
172,54,0.36915
174,54,0.345428
176,54,0.31975
178,54,0.292459
180,54,0.263995
-180,56,0.265193
-178,56,0.235143
-176,56,0.204844
-174,56,0.174971
-172,56,0.146262
-170,56,0.119496
-168,56,0.0954815
-166,56,0.0750363
-164,56,0.0589729
-162,56,0.0480782
-160,56,0.0430956
-158,56,0.044707
-156,56,0.0535144
-154,56,0.070023
-152,56,0.0946249
-150,56,0.127583
-148,56,0.169021
-146,56,0.218905
-144,56,0.277044
-142,56,0.343076
-140,56,0.41647
-138,56,0.496525
-136,56,0.58238
-134,56,0.673016
-132,56,0.767284
-130,56,0.86391
-128,56,0.961534
-126,56,1.05873
-124,56,1.15403
-122,56,1.24598
-120,56,1.33316
