Phi[deg],Theta[deg],GainLHCP
-16,6,0.490623
-14,6,0.490456
-12,6,0.490215
-10,6,0.489901
-8,6,0.489517
-6,6,0.489066
-4,6,0.488551
-2,6,0.487975
0,6,0.487343
2,6,0.486659
4,6,0.485926
6,6,0.485151
8,6,0.484336
10,6,0.483488
12,6,0.482611
14,6,0.48171
16,6,0.480792
18,6,0.47986
20,6,0.47892
22,6,0.477978
24,6,0.477039
26,6,0.476107
28,6,0.475189
30,6,0.474289
32,6,0.473412
34,6,0.472563
36,6,0.471747
38,6,0.470967
40,6,0.470227
42,6,0.469533
44,6,0.468887
46,6,0.468292
48,6,0.467752
50,6,0.46727
52,6,0.466848
54,6,0.466488
56,6,0.466192
58,6,0.465961
60,6,0.465797
62,6,0.465701
64,6,0.465672
66,6,0.465711
68,6,0.465817
70,6,0.46599
72,6,0.46623
74,6,0.466534
76,6,0.4669
78,6,0.467328
80,6,0.467815
82,6,0.468358
84,6,0.468954
86,6,0.4696
88,6,0.470292
90,6,0.471028
92,6,0.471802
94,6,0.472612
96,6,0.473451
98,6,0.474317
100,6,0.475204
102,6,0.476108
104,6,0.477023
106,6,0.477944
108,6,0.478867
110,6,0.479786
112,6,0.480696
114,6,0.481592
116,6,0.482468
118,6,0.48332
120,6,0.484143
122,6,0.484932
124,6,0.485682
126,6,0.486388
128,6,0.487046
130,6,0.487652
132,6,0.488202
134,6,0.488692
136,6,0.489118
138,6,0.489478
140,6,0.489768
142,6,0.489986
144,6,0.49013
146,6,0.490198
148,6,0.490188
150,6,0.490099
152,6,0.489931
154,6,0.489683
156,6,0.489355
158,6,0.488948
160,6,0.488463
162,6,0.4879
164,6,0.487262
166,6,0.486551
168,6,0.485768
170,6,0.484917
172,6,0.484002
174,6,0.483024
176,6,0.481989
178,6,0.4809
180,6,0.479762
-180,8,0.480731
-178,8,0.478765
-176,8,0.476727
-174,8,0.474627
-172,8,0.472473
-170,8,0.470275
-168,8,0.468043
-166,8,0.465787
-164,8,0.463518
-162,8,0.461246
-160,8,0.458981
-158,8,0.456733
-156,8,0.454512
-154,8,0.45233
-152,8,0.450195
-150,8,0.448117
-148,8,0.446106
-146,8,0.444171
-144,8,0.442321
-142,8,0.440563
-140,8,0.438906
-138,8,0.437357
-136,8,0.435923
-134,8,0.43461
-132,8,0.433425
-130,8,0.432372
-128,8,0.431456
-126,8,0.430681
-124,8,0.430051
-122,8,0.429567
-120,8,0.429233
-118,8,0.42905
-116,8,0.429018
-114,8,0.429138
-112,8,0.429408
-110,8,0.429829
-108,8,0.430397
-106,8,0.431111
-104,8,0.431967
-102,8,0.432961
-100,8,0.43409
-98,8,0.435348
-96,8,0.436729
-94,8,0.438229
-92,8,0.439839
-90,8,0.441554
-88,8,0.443365
-86,8,0.445265
-84,8,0.447245
-82,8,0.449296
-80,8,0.45141
-78,8,0.453578
-76,8,0.455789
-74,8,0.458033
-72,8,0.460302
-70,8,0.462585
-68,8,0.464871
-66,8,0.467151
-64,8,0.469415
-62,8,0.471652
-60,8,0.473853
-58,8,0.476008
-56,8,0.478107
-54,8,0.480142
-52,8,0.482103
-50,8,0.483981
-48,8,0.48577
-46,8,0.487461
-44,8,0.489046
-42,8,0.49052
-40,8,0.491876
-38,8,0.493109
-36,8,0.494214
-34,8,0.495187
-32,8,0.496024
-30,8,0.496722
-28,8,0.49728
-26,8,0.497696
-24,8,0.49797
-22,8,0.4981
-20,8,0.49809
-18,8,0.497939
-16,8,0.49765
-14,8,0.497226
-12,8,0.49667
-10,8,0.495988
-8,8,0.495183
-6,8,0.494262
-4,8,0.49323
-2,8,0.492094
0,8,0.490861
2,8,0.489538
4,8,0.488134
6,8,0.486657
8,8,0.485115
10,8,0.483518
12,8,0.481874
14,8,0.480192
16,8,0.478483
18,8,0.476755
20,8,0.475018
22,8,0.473282
24,8,0.471555
26,8,0.469847
28,8,0.468167
30,8,0.466524
32,8,0.464926
34,8,0.463382
36,8,0.4619
38,8,0.460486
40,8,0.459149
42,8,0.457895
44,8,0.45673
46,8,0.455659
48,8,0.454689
50,8,0.453824
52,8,0.453068
54,8,0.452424
56,8,0.451896
58,8,0.451485
60,8,0.451195
62,8,0.451026
64,8,0.450978
66,8,0.451052
68,8,0.451247
70,8,0.451562
72,8,0.451995
74,8,0.452544
76,8,0.453207
78,8,0.453979
80,8,0.454856
82,8,0.455835
84,8,0.45691
86,8,0.458076
88,8,0.459326
90,8,0.460655
92,8,0.462056
94,8,0.463521
96,8,0.465043
98,8,0.466615
100,8,0.468227
102,8,0.469873
104,8,0.471542
106,8,0.473228
108,8,0.474919
110,8,0.476609
112,8,0.478287
114,8,0.479945
116,8,0.481573
118,8,0.483162
120,8,0.484705
122,8,0.486191
124,8,0.487613
126,8,0.488962
128,8,0.490231
130,8,0.491411
132,8,0.492495
134,8,0.493477
136,8,0.494351
138,8,0.495109
140,8,0.495748
142,8,0.496262
144,8,0.496646
146,8,0.496898
148,8,0.497015
150,8,0.496993
152,8,0.496832
154,8,0.496531
156,8,0.496089
158,8,0.495507
160,8,0.494787
162,8,0.493929
164,8,0.492938
166,8,0.491816
168,8,0.490568
170,8,0.489197
172,8,0.487711
174,8,0.486114
176,8,0.484414
178,8,0.482617
180,8,0.480731
-180,10,0.482452
-178,10,0.479527
-176,10,0.476488
-174,10,0.473351
-172,10,0.47013
-170,10,0.46684
-168,10,0.463497
-166,10,0.460115
-164,10,0.456712
-162,10,0.453303
-160,10,0.449904
-158,10,0.446531
-156,10,0.443199
-154,10,0.439925
-152,10,0.436723
-150,10,0.433609
-148,10,0.430596
-146,10,0.427698
-144,10,0.424928
-142,10,0.4223
-140,10,0.419824
-138,10,0.417512
-136,10,0.415373
-134,10,0.413418
-132,10,0.411655
-130,10,0.410091
-128,10,0.408734
-126,10,0.407588
-124,10,0.406659
-122,10,0.405951
-120,10,0.405467
-118,10,0.405207
-116,10,0.405175
-114,10,0.405368
-112,10,0.405787
-110,10,0.40643
-108,10,0.407294
-106,10,0.408374
-104,10,0.409666
-102,10,0.411165
-100,10,0.412865
-98,10,0.414756
-96,10,0.416833
-94,10,0.419085
-92,10,0.421503
-90,10,0.424076
-88,10,0.426793
-86,10,0.429643
-84,10,0.432612
-82,10,0.435689
-80,10,0.438858
-78,10,0.442107
-76,10,0.445421
-74,10,0.448784
-72,10,0.452183
-70,10,0.455602
-68,10,0.459026
-66,10,0.462438
-64,10,0.465824
-62,10,0.469169
-60,10,0.472457
-58,10,0.475673
-56,10,0.478803
-54,10,0.481832
-52,10,0.484747
-50,10,0.487535
-48,10,0.490183
-46,10,0.492679
-44,10,0.495011
-42,10,0.497171
-40,10,0.499148
-38,10,0.500934
-36,10,0.502521
-34,10,0.503904
-32,10,0.505075
-30,10,0.506032
-28,10,0.506771
-26,10,0.50729
-24,10,0.507588
-22,10,0.507666
-20,10,0.507524
-18,10,0.507165
-16,10,0.506594
-14,10,0.505814
-12,10,0.504833
-10,10,0.503655
-8,10,0.50229
-6,10,0.500747
-4,10,0.499034
-2,10,0.497164
0,10,0.495146
2,10,0.492993
4,10,0.490717
6,10,0.488333
8,10,0.485853
10,10,0.483291
12,10,0.480662
14,10,0.477981
16,10,0.475261
18,10,0.472519
20,10,0.469768
22,10,0.467023
24,10,0.464299
26,10,0.461611
28,10,0.458971
30,10,0.456393
32,10,0.453891
34,10,0.451477
36,10,0.449164
38,10,0.446961
40,10,0.444881
42,10,0.442932
44,10,0.441125
46,10,0.439468
48,10,0.437969
50,10,0.436634
52,10,0.435469
54,10,0.43448
56,10,0.43367
58,10,0.433044
60,10,0.432604
62,10,0.43235
64,10,0.432285
66,10,0.432408
68,10,0.432718
70,10,0.433213
72,10,0.43389
74,10,0.434746
76,10,0.435776
78,10,0.436976
80,10,0.438338
82,10,0.439857
84,10,0.441526
86,10,0.443335
88,10,0.445276
90,10,0.447339
92,10,0.449516
94,10,0.451794
96,10,0.454163
98,10,0.45661
100,10,0.459125
102,10,0.461694
104,10,0.464304
106,10,0.466943
108,10,0.469597
110,10,0.472252
112,10,0.474895
114,10,0.477511
116,10,0.480088
118,10,0.48261
120,10,0.485065
122,10,0.48744
124,10,0.48972
126,10,0.491894
128,10,0.493948
130,10,0.495871
132,10,0.497651
134,10,0.499277
136,10,0.500739
138,10,0.502028
140,10,0.503135
142,10,0.504052
144,10,0.504773
146,10,0.50529
148,10,0.5056
150,10,0.505697
152,10,0.505581
154,10,0.505247
156,10,0.504696
158,10,0.503929
160,10,0.502947
162,10,0.501752
164,10,0.500349
166,10,0.498742
168,10,0.496939
170,10,0.494945
172,10,0.49277
174,10,0.490422
176,10,0.487913
178,10,0.485252
180,10,0.482452
-180,12,0.485002
-178,12,0.480955
-176,12,0.476746
-174,12,0.472395
-172,12,0.467925
-170,12,0.463356
-168,12,0.458711
-166,12,0.454012
-164,12,0.449284
-162,12,0.444547
-160,12,0.439826
-158,12,0.435142
-156,12,0.430519
-154,12,0.425978
-152,12,0.421541
-150,12,0.417229
-148,12,0.413061
-146,12,0.409056
-144,12,0.405233
-142,12,0.401609
-140,12,0.3982
-138,12,0.395021
-136,12,0.392085
-134,12,0.389406
-132,12,0.386994
-130,12,0.38486
-128,12,0.383012
-126,12,0.381458
-124,12,0.380204
-122,12,0.379255
-120,12,0.378614
-118,12,0.378283
-116,12,0.378265
-114,12,0.378557
-112,12,0.379159
-110,12,0.380068
-108,12,0.38128
-106,12,0.382789
-104,12,0.384589
-102,12,0.386673
-100,12,0.389031
-98,12,0.391654
-96,12,0.394531
-94,12,0.397649
-92,12,0.400995
-90,12,0.404555
-88,12,0.408315
-86,12,0.412257
-84,12,0.416364
-82,12,0.42062
-80,12,0.425006
-78,12,0.429501
-76,12,0.434087
-74,12,0.438744
-72,12,0.443449
-70,12,0.448182
-68,12,0.452923
-66,12,0.457648
-64,12,0.462336
-62,12,0.466966
-60,12,0.471517
-58,12,0.475967
-56,12,0.480296
-54,12,0.484483
-52,12,0.488508
-50,12,0.492354
-48,12,0.496001
-46,12,0.499433
-44,12,0.502634
-42,12,0.50559
-40,12,0.508286
-38,12,0.51071
-36,12,0.512851
-34,12,0.514701
-32,12,0.516251
-30,12,0.517496
-28,12,0.518429
-26,12,0.51905
-24,12,0.519355
-22,12,0.519347
-20,12,0.519027
-18,12,0.518398
-16,12,0.517466
-14,12,0.516239
-12,12,0.514724
-10,12,0.512933
-8,12,0.510876
-6,12,0.508567
-4,12,0.50602
-2,12,0.503251
0,12,0.500275
2,12,0.497111
4,12,0.493778
6,12,0.490293
8,12,0.486678
10,12,0.482953
12,12,0.479138
14,12,0.475254
16,12,0.471324
18,12,0.467367
20,12,0.463406
22,12,0.459461
24,12,0.455553
26,12,0.451702
28,12,0.447927
30,12,0.444248
32,12,0.440683
34,12,0.437249
36,12,0.433963
38,12,0.430841
40,12,0.427897
42,12,0.425145
44,12,0.422597
46,12,0.420265
48,12,0.418159
50,12,0.416287
52,12,0.414659
54,12,0.41328
56,12,0.412156
58,12,0.41129
60,12,0.410687
62,12,0.410348
64,12,0.410273
66,12,0.410462
68,12,0.410914
70,12,0.411624
72,12,0.41259
74,12,0.413807
76,12,0.415268
78,12,0.416966
80,12,0.418892
82,12,0.421039
84,12,0.423395
86,12,0.425949
88,12,0.42869
90,12,0.431604
92,12,0.434678
94,12,0.437897
96,12,0.441247
98,12,0.444711
100,12,0.448273
102,12,0.451916
104,12,0.455621
106,12,0.459372
108,12,0.46315
110,12,0.466935
112,12,0.470709
114,12,0.474453
116,12,0.478147
118,12,0.481772
120,12,0.485308
122,12,0.488738
124,12,0.492042
126,12,0.495202
128,12,0.498199
130,12,0.501018
132,12,0.50364
134,12,0.506051
136,12,0.508235
138,12,0.510178
140,12,0.511868
142,12,0.513292
144,12,0.514441
146,12,0.515304
148,12,0.515875
150,12,0.516146
152,12,0.516114
154,12,0.515775
156,12,0.515127
158,12,0.514171
160,12,0.512908
162,12,0.511342
164,12,0.509478
166,12,0.507323
168,12,0.504885
170,12,0.502175
172,12,0.499205
174,12,0.495987
176,12,0.492536
178,12,0.488869
180,12,0.485002
-180,14,0.488464
-178,14,0.483147
-176,14,0.477613
-174,14,0.471888
-172,14,0.466003
-170,14,0.459986
-168,14,0.453869
-166,14,0.447683
-164,14,0.441457
-162,14,0.435225
-160,14,0.429017
-158,14,0.422863
-156,14,0.416794
-154,14,0.410839
-152,14,0.405026
-150,14,0.399384
-148,14,0.393938
-146,14,0.388713
-144,14,0.383733
-142,14,0.37902
-140,14,0.374595
-138,14,0.370476
-136,14,0.36668
-134,14,0.363224
-132,14,0.360121
-130,14,0.357383
-128,14,0.355021
-126,14,0.353043
-124,14,0.351457
-122,14,0.350267
-120,14,0.349478
-118,14,0.349093
-116,14,0.34911
-114,14,0.349531
-112,14,0.350351
-110,14,0.351568
-108,14,0.353176
-106,14,0.355167
-104,14,0.357534
-102,14,0.360267
-100,14,0.363355
-98,14,0.366785
-96,14,0.370543
-94,14,0.374613
-92,14,0.378981
-90,14,0.383626
-88,14,0.388531
-86,14,0.393675
-84,14,0.399037
-82,14,0.404592
-80,14,0.410319
-78,14,0.416192
-76,14,0.422185
-74,14,0.428272
-72,14,0.434426
-70,14,0.440619
-68,14,0.446824
-66,14,0.45301
-64,14,0.459151
-62,14,0.465217
-60,14,0.47118
-58,14,0.477012
-56,14,0.482684
-54,14,0.48817
-52,14,0.493443
-50,14,0.498477
-48,14,0.503249
-46,14,0.507735
-44,14,0.511913
-42,14,0.515763
-40,14,0.519267
-38,14,0.522408
-36,14,0.525171
-34,14,0.527543
-32,14,0.529513
-30,14,0.531073
-28,14,0.532217
-26,14,0.532939
-24,14,0.533239
-22,14,0.533117
-20,14,0.532576
-18,14,0.53162
-16,14,0.530258
-14,14,0.5285
-12,14,0.526356
-10,14,0.523841
-8,14,0.520972
-6,14,0.517765
-4,14,0.514241
-2,14,0.510422
0,14,0.506329
2,14,0.501988
4,14,0.497424
6,14,0.492663
8,14,0.487733
10,14,0.482662
12,14,0.477478
14,14,0.47221
16,14,0.466887
18,14,0.461538
20,14,0.456192
22,14,0.450878
24,14,0.445621
26,14,0.440451
28,14,0.435392
30,14,0.430471
32,14,0.42571
34,14,0.421134
36,14,0.416763
38,14,0.412618
40,14,0.408717
42,14,0.405078
44,14,0.401716
46,14,0.398646
48,14,0.39588
50,14,0.39343
52,14,0.391304
54,14,0.38951
56,14,0.388055
58,14,0.386943
60,14,0.386178
62,14,0.385761
64,14,0.385691
66,14,0.385969
68,14,0.386591
70,14,0.387553
72,14,0.388849
74,14,0.390473
76,14,0.392417
78,14,0.394671
80,14,0.397225
82,14,0.400067
84,14,0.403183
86,14,0.406561
88,14,0.410184
90,14,0.414036
92,14,0.4181
94,14,0.422358
96,14,0.42679
98,14,0.431377
100,14,0.436097
102,14,0.440928
104,14,0.445848
106,14,0.450834
108,14,0.455861
110,14,0.460906
112,14,0.465945
114,14,0.470951
116,14,0.4759
118,14,0.480766
120,14,0.485525
122,14,0.49015
124,14,0.494618
126,14,0.498903
128,14,0.502981
130,14,0.50683
132,14,0.510426
134,14,0.513747
136,14,0.516774
138,14,0.519486
140,14,0.521866
142,14,0.523897
144,14,0.525564
146,14,0.526854
148,14,0.527755
150,14,0.528258
152,14,0.528356
154,14,0.528044
156,14,0.527318
158,14,0.526178
160,14,0.524625
162,14,0.522664
164,14,0.520301
166,14,0.517545
168,14,0.514407
170,14,0.510901
172,14,0.507042
174,14,0.502848
176,14,0.498338
178,14,0.493536
180,14,0.488464
-180,16,0.492918
-178,16,0.486201
-176,16,0.479203
-174,16,0.471961
-172,16,0.464513
-170,16,0.456898
-168,16,0.449157
-166,16,0.441331
-164,16,0.433461
-162,16,0.425587
-160,16,0.41775
-158,16,0.409991
-156,16,0.402347
-154,16,0.394858
-152,16,0.387559
-150,16,0.380485
-148,16,0.37367
-146,16,0.367144
-144,16,0.360936
-142,16,0.355074
