Phi[deg],Theta[deg],GainRHCP
-136,44,1.03722
-134,44,1.10835
-132,44,1.18465
-130,44,1.26534
-128,44,1.34954
-126,44,1.43628
-124,44,1.52451
-122,44,1.61315
-120,44,1.70106
-118,44,1.78709
-116,44,1.87009
-114,44,1.94895
-112,44,2.02257
-110,44,2.08996
-108,44,2.1502
-106,44,2.20247
-104,44,2.2461
-102,44,2.28054
-100,44,2.3054
-98,44,2.32044
-96,44,2.3256
-94,44,2.32095
-92,44,2.30674
-90,44,2.28336
-88,44,2.25134
-86,44,2.21131
-84,44,2.16402
-82,44,2.11031
-80,44,2.05105
-78,44,1.98718
-76,44,1.91965
-74,44,1.84941
-72,44,1.7774
-70,44,1.70449
-68,44,1.63155
-66,44,1.55933
-64,44,1.48856
-62,44,1.41984
-60,44,1.35371
-58,44,1.29061
-56,44,1.23091
-54,44,1.17485
-52,44,1.12262
-50,44,1.07433
-48,44,1.02998
-46,44,0.98953
-44,44,0.952863
-42,44,0.919802
-40,44,0.890118
-38,44,0.863534
-36,44,0.839731
-34,44,0.818359
-32,44,0.799036
-30,44,0.781364
-28,44,0.764932
-26,44,0.749325
-24,44,0.734138
-22,44,0.718978
-20,44,0.703483
-18,44,0.687323
-16,44,0.670217
-14,44,0.651937
-12,44,0.632317
-10,44,0.611261
-8,44,0.588746
-6,44,0.564825
-4,44,0.539631
-2,44,0.513372
0,44,0.48633
2,44,0.458856
4,44,0.431364
6,44,0.404321
8,44,0.378241
10,44,0.35367
12,44,0.331179
14,44,0.311349
16,44,0.294762
18,44,0.28199
20,44,0.273582
22,44,0.270054
24,44,0.271882
26,44,0.27949
28,44,0.293245
30,44,0.313448
32,44,0.340329
34,44,0.374041
36,44,0.414654
38,44,0.462156
40,44,0.516441
42,44,0.577313
44,44,0.644482
46,44,0.71756
48,44,0.796064
50,44,0.879419
52,44,0.966953
54,44,1.05791
56,44,1.15146
58,44,1.24669
60,44,1.34264
62,44,1.43829
64,44,1.53262
66,44,1.62458
68,44,1.71313
70,44,1.79726
72,44,1.87602
74,44,1.94853
76,44,2.01399
78,44,2.07173
80,44,2.12118
82,44,2.16192
84,44,2.19368
86,44,2.21631
88,44,2.22984
90,44,2.23443
92,44,2.23039
94,44,2.21817
96,44,2.1983
98,44,2.17145
100,44,2.13837
102,44,2.09986
104,44,2.05677
106,44,2.00998
108,44,1.96039
110,44,1.90887
112,44,1.85626
114,44,1.80337
116,44,1.75095
118,44,1.69967
120,44,1.65014
122,44,1.60288
124,44,1.55831
126,44,1.51677
128,44,1.47851
130,44,1.4437
132,44,1.41241
134,44,1.38461
136,44,1.36023
138,44,1.3391
140,44,1.32099
142,44,1.3056
144,44,1.29258
146,44,1.28154
148,44,1.27206
150,44,1.26367
152,44,1.2559
154,44,1.24827
156,44,1.2403
158,44,1.23155
160,44,1.22158
162,44,1.21002
164,44,1.19653
166,44,1.18085
168,44,1.16279
170,44,1.14224
172,44,1.11918
174,44,1.09367
176,44,1.06588
178,44,1.03605
180,44,1.00454
-180,46,1.02131
-178,46,0.985855
-176,46,0.949212
-174,46,0.912
-172,46,0.874899
-170,46,0.838641
-168,46,0.803993
-166,46,0.771743
-164,46,0.742682
-162,46,0.717592
-160,46,0.697227
-158,46,0.682296
-156,46,0.673451
-154,46,0.671272
-152,46,0.676253
-150,46,0.68879
-148,46,0.709174
-146,46,0.73758
-144,46,0.774059
-142,46,0.818534
-140,46,0.870798
-138,46,0.930511
-136,46,0.997199
-134,46,1.07026
-132,46,1.14898
-130,46,1.2325
-128,46,1.31988
-126,46,1.41008
-124,46,1.50197
-122,46,1.59439
-120,46,1.6861
-118,46,1.77587
-116,46,1.86246
-114,46,1.94466
-112,46,2.02132
-110,46,2.09136
-108,46,2.1538
-106,46,2.20779
-104,46,2.2526
-102,46,2.28769
-100,46,2.31264
-98,46,2.32723
-96,46,2.33142
-94,46,2.32533
-92,46,2.30924
-90,46,2.28361
-88,46,2.24903
-86,46,2.2062
-84,46,2.15596
-82,46,2.0992
-80,46,2.0369
-78,46,1.97005
-76,46,1.89967
-74,46,1.82679
-72,46,1.75238
-70,46,1.67739
-68,46,1.6027
-66,46,1.52911
-64,46,1.45736
-62,46,1.38808
-60,46,1.3218
-58,46,1.25897
-56,46,1.19993
-54,46,1.14493
-52,46,1.09413
-50,46,1.0476
-48,46,1.00535
-46,46,0.967284
-44,46,0.93326
-42,46,0.903067
-40,46,0.876442
-38,46,0.853068
-36,46,0.832588
-34,46,0.814608
-32,46,0.798704
-30,46,0.784428
-28,46,0.771322
-26,46,0.758921
-24,46,0.746767
-22,46,0.734418
-20,46,0.72146
-18,46,0.707516
-16,46,0.692259
-14,46,0.67542
-12,46,0.656801
-10,46,0.636277
-8,46,0.613806
-6,46,0.58943
-4,46,0.56328
-2,46,0.535573
0,46,0.506608
2,46,0.476765
4,46,0.446492
6,46,0.416305
8,46,0.386767
10,46,0.358485
12,46,0.332095
14,46,0.308246
16,46,0.287593
18,46,0.27078
20,46,0.258428
22,46,0.251125
24,46,0.249414
26,46,0.253783
28,46,0.264658
30,46,0.282392
32,46,0.307258
34,46,0.339449
36,46,0.379061
38,46,0.426102
40,46,0.480474
42,46,0.541983
44,46,0.610325
46,46,0.685094
48,46,0.765775
50,46,0.851748
52,46,0.942295
54,46,1.0366
56,46,1.13375
58,46,1.23278
60,46,1.33263
62,46,1.43222
64,46,1.53041
66,46,1.62609
68,46,1.71813
70,46,1.80544
72,46,1.88701
74,46,1.9619
76,46,2.02925
78,46,2.08836
80,46,2.13865
82,46,2.17966
84,46,2.21115
86,46,2.23298
88,46,2.24521
90,46,2.24805
92,46,2.24185
94,46,2.22712
96,46,2.20448
98,46,2.17465
100,46,2.13845
102,46,2.09676
104,46,2.05051
106,46,2.00065
108,46,1.94813
110,46,1.89389
112,46,1.83883
114,46,1.7838
116,46,1.72958
118,46,1.67687
120,46,1.62631
122,46,1.57843
124,46,1.53365
126,46,1.49232
128,46,1.45468
130,46,1.42087
132,46,1.39095
134,46,1.36489
136,46,1.34256
138,46,1.32377
140,46,1.30825
142,46,1.29567
144,46,1.28563
146,46,1.27769
148,46,1.27137
150,46,1.26616
152,46,1.26154
154,46,1.25695
156,46,1.25187
158,46,1.24579
160,46,1.23822
162,46,1.22873
164,46,1.21693
166,46,1.20253
168,46,1.18528
170,46,1.16506
172,46,1.14182
174,46,1.11561
176,46,1.0866
178,46,1.05505
180,46,1.02131
-180,48,1.03431
-178,48,0.996485
-176,48,0.957054
-174,48,0.916679
-172,48,0.876091
-170,48,0.836079
-168,48,0.797476
-166,48,0.761137
-164,48,0.727929
-162,48,0.698706
-160,48,0.674298
-158,48,0.655487
-156,48,0.642998
-154,48,0.637477
-152,48,0.639479
-150,48,0.649456
-148,48,0.667744
-146,48,0.694556
-144,48,0.729967
-142,48,0.773919
-140,48,0.826205
-138,48,0.886479
-136,48,0.954247
-134,48,1.02888
-132,48,1.1096
-130,48,1.19551
-128,48,1.28561
-126,48,1.37879
-124,48,1.47383
-122,48,1.56949
-120,48,1.66445
-118,48,1.75738
-116,48,1.84698
-114,48,1.93195
-112,48,2.01107
-110,48,2.08319
-108,48,2.1473
-106,48,2.20249
-104,48,2.24802
-102,48,2.28332
-100,48,2.30799
-98,48,2.32183
-96,48,2.32482
-94,48,2.31712
-92,48,2.29908
-90,48,2.2712
-88,48,2.23414
-86,48,2.18869
-84,48,2.13573
-82,48,2.07625
-80,48,2.01127
-78,48,1.94187
-76,48,1.86913
-74,48,1.79411
-72,48,1.71786
-70,48,1.64134
-68,48,1.56547
-66,48,1.49108
-64,48,1.4189
-62,48,1.34959
-60,48,1.28366
-58,48,1.22156
-56,48,1.16362
-54,48,1.11007
-52,48,1.06105
-50,48,1.01662
-48,48,0.976725
-46,48,0.941276
-44,48,0.910092
-42,48,0.882934
-40,48,0.859506
-38,48,0.83946
-36,48,0.822405
-34,48,0.80791
-32,48,0.795512
-30,48,0.784722
-28,48,0.775038
-26,48,0.765949
-24,48,0.756951
-22,48,0.747552
-20,48,0.737291
-18,48,0.725744
-16,48,0.712539
-14,48,0.697369
-12,48,0.679997
-10,48,0.660271
-8,48,0.638125
-6,48,0.613588
-4,48,0.586784
-2,48,0.557934
0,48,0.527349
2,48,0.495432
4,48,0.462663
6,48,0.429596
8,48,0.396843
10,48,0.365066
12,48,0.334961
14,48,0.307243
16,48,0.282636
18,48,0.261855
20,48,0.245592
22,48,0.234505
24,48,0.229206
26,48,0.230247
28,48,0.238112
30,48,0.253209
32,48,0.275857
34,48,0.306284
36,48,0.344619
38,48,0.390887
40,48,0.445003
42,48,0.506769
44,48,0.575874
46,48,0.651888
48,48,0.734267
50,48,0.822348
52,48,0.915363
54,48,1.01243
56,48,1.11259
58,48,1.21478
60,48,1.31787
62,48,1.4207
64,48,1.52206
66,48,1.62075
68,48,1.71556
70,48,1.80535
72,48,1.88903
74,48,1.96561
76,48,2.03421
78,48,2.09409
80,48,2.14465
82,48,2.18545
84,48,2.21624
86,48,2.23692
88,48,2.24758
90,48,2.24848
92,48,2.24002
94,48,2.22277
96,48,2.19741
98,48,2.16473
100,48,2.12562
102,48,2.08103
104,48,2.03194
106,48,1.97938
108,48,1.92434
110,48,1.86782
112,48,1.81075
114,48,1.75402
116,48,1.69845
118,48,1.64475
120,48,1.59358
122,48,1.54547
124,48,1.50084
126,48,1.46005
128,48,1.42331
130,48,1.39077
132,48,1.36245
134,48,1.33829
136,48,1.31816
138,48,1.30183
140,48,1.28899
142,48,1.27928
144,48,1.27227
146,48,1.26747
148,48,1.26435
150,48,1.26236
152,48,1.2609
154,48,1.25941
156,48,1.25727
158,48,1.25394
160,48,1.24886
162,48,1.24156
164,48,1.2316
166,48,1.21863
168,48,1.2024
170,48,1.18272
172,48,1.15954
174,48,1.13289
176,48,1.10294
178,48,1.06996
180,48,1.03431
-180,50,1.04264
-178,50,1.00281
-176,50,0.960963
-174,50,0.917804
-172,50,0.874104
-170,50,0.830704
-168,50,0.788494
-166,50,0.748392
-164,50,0.711331
-162,50,0.678235
-160,50,0.650003
-158,50,0.627489
-156,50,0.611486
-154,50,0.602704
-152,50,0.60176
-150,50,0.60916
-148,50,0.625286
-146,50,0.650386
-144,50,0.684567
-142,50,0.727783
-140,50,0.779836
-138,50,0.840369
-136,50,0.908872
-134,50,0.98468
-132,50,1.06698
-130,50,1.15483
-128,50,1.24715
-126,50,1.34276
-124,50,1.44039
-122,50,1.5387
-120,50,1.6363
-118,50,1.73178
-116,50,1.82374
-114,50,1.91084
-112,50,1.99179
-110,50,2.06539
-108,50,2.13057
-106,50,2.18641
-104,50,2.23215
-102,50,2.26722
-100,50,2.29124
-98,50,2.30403
-96,50,2.3056
-94,50,2.29617
-92,50,2.27613
-90,50,2.24606
-88,50,2.20667
-86,50,2.15881
-84,50,2.10344
-82,50,2.0416
-80,50,1.9744
-78,50,1.90295
-76,50,1.82838
-74,50,1.7518
-72,50,1.67428
-70,50,1.59683
-68,50,1.52037
-66,50,1.44575
-64,50,1.3737
-62,50,1.30488
-60,50,1.23979
-58,50,1.17887
-56,50,1.12243
-54,50,1.07068
-52,50,1.02374
-50,50,0.981628
-48,50,0.9443
-46,50,0.91162
-44,50,0.883388
-42,50,0.859339
-40,50,0.839153
-38,50,0.822456
-36,50,0.808828
-34,50,0.797808
-32,50,0.788902
-30,50,0.781586
-28,50,0.775321
-26,50,0.769556
-24,50,0.763743
-22,50,0.757349
-20,50,0.749866
-18,50,0.740828
-16,50,0.72982
-14,50,0.716495
-12,50,0.70058
-10,50,0.681893
-8,50,0.660344
-6,50,0.635942
-4,50,0.608804
-2,50,0.579147
0,50,0.547292
2,50,0.513654
4,50,0.478741
6,50,0.443139
8,50,0.407501
10,50,0.372538
12,50,0.339
14,50,0.307664
16,50,0.279317
18,50,0.254741
20,50,0.234698
22,50,0.219914
24,50,0.211067
26,50,0.208773
28,50,0.213575
30,50,0.225933
32,50,0.246215
34,50,0.274686
36,50,0.311506
38,50,0.356719
40,50,0.410251
42,50,0.471905
44,50,0.541359
46,50,0.618163
48,50,0.701741
50,50,0.79139
52,50,0.886291
54,50,0.985509
56,50,1.08801
58,50,1.19266
60,50,1.29828
62,50,1.40361
64,50,1.50737
66,50,1.60829
68,50,1.7051
70,50,1.79659
72,50,1.88163
74,50,1.95919
76,50,2.02837
78,50,2.08839
80,50,2.13866
82,50,2.17877
84,50,2.20846
86,50,2.22768
88,50,2.23655
90,50,2.23538
92,50,2.22463
94,50,2.20492
96,50,2.17699
98,50,2.1417
100,50,2.09999
102,50,2.05286
104,50,2.00136
106,50,1.94655
108,50,1.88948
110,50,1.83117
112,50,1.77261
114,50,1.71469
116,50,1.65826
118,50,1.60404
120,50,1.55269
122,50,1.50474
124,50,1.46063
126,50,1.42068
128,50,1.38511
130,50,1.35403
132,50,1.32747
134,50,1.30535
136,50,1.28749
138,50,1.27365
140,50,1.2635
142,50,1.25664
144,50,1.2526
146,50,1.25087
148,50,1.25088
150,50,1.25203
152,50,1.25369
154,50,1.25522
156,50,1.25599
158,50,1.25538
160,50,1.25281
162,50,1.24773
164,50,1.23969
166,50,1.22828
168,50,1.2132
170,50,1.19426
172,50,1.17136
174,50,1.14454
176,50,1.11395
178,50,1.07985
180,50,1.04264
-180,52,1.04554
-178,52,1.00411
-176,52,0.960292
-174,52,0.914795
-172,52,0.868437
-170,52,0.822099
-168,52,0.77672
-166,52,0.733274
-164,52,0.692749
-162,52,0.656134
-160,52,0.62439
-158,52,0.598438
-156,52,0.579133
-154,52,0.567248
-152,52,0.56346
-150,52,0.568325
-148,52,0.582272
-146,52,0.605588
-144,52,0.638406
-142,52,0.680698
-140,52,0.732273
-138,52,0.79277
-136,52,0.861659
-134,52,0.938248
-132,52,1.02169
-130,52,1.11097
-128,52,1.20498
-126,52,1.30247
-124,52,1.40207
-122,52,1.5024
-120,52,1.60197
-118,52,1.69931
-116,52,1.79297
-114,52,1.88152
-112,52,1.96362
-110,52,2.03804
-108,52,2.10368
-106,52,2.1596
-104,52,2.20505
-102,52,2.23944
-100,52,2.26244
-98,52,2.27389
-96,52,2.27386
-94,52,2.26259
-92,52,2.24056
-90,52,2.20839
-88,52,2.16685
-86,52,2.11687
-84,52,2.05946
-82,52,1.99572
-80,52,1.92678
-78,52,1.85382
-76,52,1.77801
-74,52,1.70047
-72,52,1.62231
-70,52,1.54454
-68,52,1.4681
-66,52,1.39383
-64,52,1.32247
-62,52,1.25464
-60,52,1.19086
-58,52,1.13153
-56,52,1.07694
-54,52,1.02728
-52,52,0.982654
-50,52,0.943061
-48,52,0.908425
-46,52,0.878594
-44,52,0.853347
-42,52,0.832401
-40,52,0.815417
-38,52,0.801999
-36,52,0.79171
-34,52,0.784064
-32,52,0.778543
-30,52,0.774597
-28,52,0.771654
-26,52,0.769132
-24,52,0.766446
-22,52,0.763025
-20,52,0.758322
-18,52,0.75183
-16,52,0.743097
-14,52,0.731737
-12,52,0.717443
-10,52,0.700001
-8,52,0.679295
-6,52,0.655316
-4,52,0.628164
-2,52,0.598053
0,52,0.565302
2,52,0.530339
4,52,0.493687
6,52,0.455956
8,52,0.417836
10,52,0.380077
12,52,0.343476
14,52,0.308865
16,52,0.277087
18,52,0.248987
20,52,0.225389
22,52,0.207086
24,52,0.194819
26,52,0.189265
28,52,0.191025
30,52,0.200613
32,52,0.218441
34,52,0.244814
36,52,0.279922
38,52,0.32383
40,52,0.376476
42,52,0.437662
44,52,0.507057
46,52,0.584191
48,52,0.668457
50,52,0.759114
52,52,0.855292
54,52,0.956003
56,52,1.06015
58,52,1.16654
60,52,1.2739
62,52,1.38094
64,52,1.48629
66,52,1.58861
68,52,1.6866
70,52,1.77899
72,52,1.86462
74,52,1.94242
76,52,2.01148
78,52,2.07103
80,52,2.12048
82,52,2.15942
84,52,2.18765
86,52,2.20514
88,52,2.21207
90,52,2.20877
92,52,2.19578
94,52,2.17375
96,52,2.14349
98,52,2.1059
100,52,2.06197
102,52,2.01275
104,52,1.95933
106,52,1.90281
108,52,1.84426
110,52,1.78474
112,52,1.72524
114,52,1.66668
116,52,1.60989
118,52,1.55564
120,52,1.50455
122,52,1.45716
124,52,1.41389
126,52,1.37507
128,52,1.34088
130,52,1.31145
132,52,1.28675
134,52,1.26671
136,52,1.25113
138,52,1.23974
140,52,1.2322
142,52,1.22807
144,52,1.22688
146,52,1.22806
148,52,1.23103
150,52,1.23515
152,52,1.23975
154,52,1.24416
156,52,1.24771
158,52,1.24972
160,52,1.24957
162,52,1.24669
164,52,1.24057
166,52,1.23076
168,52,1.21695
170,52,1.19889
172,52,1.17649
174,52,1.14975
176,52,1.11881
178,52,1.08394
180,52,1.04554
-180,54,1.04243
-178,54,0.999854
-176,54,0.954527
-174,54,0.907194
-172,54,0.858693
-170,54,0.809939
-168,54,0.761908
-166,54,0.715616
-164,54,0.672103
-162,54,0.632408
-160,54,0.59755
-158,54,0.568506
-156,54,0.54619
-154,54,0.531435
-152,54,0.524969
-150,54,0.527401
-148,54,0.539205
-146,54,0.560704
-144,54,0.592061
-142,54,0.633267
-140,54,0.684138
-138,54,0.744309
-136,54,0.813237
-134,54,0.890202
-132,54,0.974318
-130,54,1.06454
-128,54,1.15968
-126,54,1.25843
-124,54,1.35938
-122,54,1.46105
-120,54,1.5619
-118,54,1.66041
-116,54,1.75504
-114,54,1.84432
-112,54,1.92688
-110,54,2.00145
-108,54,2.06692
-106,54,2.12235
-104,54,2.16698
-102,54,2.20027
-100,54,2.22189
-98,54,2.23175
-96,54,2.22994
-94,54,2.2168
-92,54,2.19282
-90,54,2.15869
-88,54,2.11527
-86,54,2.0635
-84,54,2.00446
-82,54,1.93929
-80,54,1.86916
-78,54,1.79529
-76,54,1.71884
-74,54,1.64099
-72,54,1.56282
-70,54,1.48536
-68,54,1.40955
-66,54,1.3362
-64,54,1.26605
-62,54,1.1997
-60,54,1.13765
-58,54,1.08028
-56,54,1.02785
-54,54,0.980534
-52,54,0.938409
-50,54,0.901455
-48,54,0.869579
-46,54,0.84261
-44,54,0.820313
-42,54,0.802393
-40,54,0.788494
-38,54,0.778213
-36,54,0.771096
-34,54,0.766643
-32,54,0.76432
-30,54,0.763555
-28,54,0.763756
-26,54,0.764312
-24,54,0.764613
-22,54,0.764053
-20,54,0.762054
-18,54,0.758073
-16,54,0.751624
-14,54,0.742285
-12,54,0.72972
-10,54,0.713682
-8,54,0.69403
-6,54,0.670734
-4,54,0.643877
-2,54,0.61366
0,54,0.580402
2,54,0.544529
4,54,0.506577
6,54,0.467172
8,54,0.427029
10,54,0.386928
12,54,0.347707
14,54,0.31024
16,54,0.275423
18,54,0.244154
20,54,0.217315
22,54,0.195757
24,54,0.18028
26,54,0.171622
28,54,0.170437
30,54,0.17729
32,54,0.192638
34,54,0.216826
36,54,0.250073
38,54,0.292464
40,54,0.343949
42,54,0.404332
44,54,0.473273
46,54,0.550281
48,54,0.634722
50,54,0.725817
52,54,0.82265
54,54,0.924179
56,54,1.02925
58,54,1.13661
60,54,1.24493
62,54,1.35284
64,54,1.45894
66,54,1.56183
68,54,1.66016
70,54,1.75263
72,54,1.83806
74,54,1.91537
76,54,1.98363
78,54,2.0421
80,54,2.0902
82,54,2.12757
84,54,2.15401
86,54,2.16957
88,54,2.17444
90,54,2.16903
92,54,2.1539
94,54,2.12976
96,54,2.09747
98,54,2.05797
100,54,2.01228
102,54,1.96149
104,54,1.90671
106,54,1.84906
108,54,1.78963
110,54,1.72949
112,54,1.66963
114,54,1.61098
116,54,1.55438
118,54,1.50056
120,54,1.45016
122,54,1.4037
124,54,1.3616
126,54,1.32414
128,54,1.29153
130,54,1.26385
132,54,1.24109
134,54,1.22313
136,54,1.20977
138,54,1.20073
140,54,1.19564
142,54,1.19407
144,54,1.19549
146,54,1.19936
148,54,1.20504
150,54,1.21187
152,54,1.21917
154,54,1.22622
156,54,1.23231
158,54,1.23676
160,54,1.23889
162,54,1.23809
164,54,1.23383
166,54,1.22562
168,54,1.21312
170,54,1.19607
172,54,1.17433
174,54,1.1479
176,54,1.11691
178,54,1.08162
180,54,1.04243
-180,56,1.03291
-178,56,0.989635
-176,56,0.943304
-174,56,0.894672
-172,56,0.844589
-170,56,0.793994
-168,56,0.743886
-166,56,0.695316
-164,56,0.649359
-162,56,0.607097
-160,56,0.569595
-158,56,0.53788
-156,56,0.512917
-154,56,0.495589
-152,56,0.486676
-150,56,0.486835
-148,56,0.496582
-146,56,0.516277
-144,56,0.546111
-142,56,0.586096
-140,56,0.636058
-138,56,0.695629
-136,56,0.764255
-134,56,0.841194
-132,56,0.925523
-130,56,1.01616
-128,56,1.11186
-126,56,1.21126
-124,56,1.3129
-122,56,1.41522
-120,56,1.51665
-118,56,1.61558
-116,56,1.71045
-114,56,1.79974
-112,56,1.88205
-110,56,1.95611
-108,56,2.02078
-106,56,2.07514
-104,56,2.11846
-102,56,2.15023
-100,56,2.17016
-98,56,2.1782
-96,56,2.17451
-94,56,2.15947
-92,56,2.13364
-90,56,2.09777
-88,56,2.05274
-86,56,1.99957
-84,56,1.93936
-82,56,1.87329
-80,56,1.80255
-78,56,1.72836
-76,56,1.65192
-74,56,1.57439
-72,56,1.49685
-70,56,1.42032
-68,56,1.34571
-66,56,1.27384
-64,56,1.2054
-62,56,1.14098
-60,56,1.08105
-58,56,1.02596
-56,56,0.975951
-54,56,0.931174
-52,56,0.891681
-50,56,0.857437
-48,56,0.82833
-46,56,0.80418
-44,56,0.78474
-42,56,0.769707
-40,56,0.758721
-38,56,0.75137
-36,56,0.747194
-34,56,0.745689
-32,56,0.746307
-30,56,0.748468
-28,56,0.751563
-26,56,0.754964
-24,56,0.758036
-22,56,0.760154
-20,56,0.760709
-18,56,0.759133
-16,56,0.754908
-14,56,0.747585
-12,56,0.736795
-10,56,0.722268
-8,56,0.703836
-6,56,0.681445
-4,56,0.655161
-2,56,0.625172
0,56,0.591784
2,56,0.555423
4,56,0.516624
6,56,0.476024
8,56,0.434352
10,56,0.392411
12,56,0.351067
14,56,0.311228
16,56,0.273832
18,56,0.239822
20,56,0.210129
22,56,0.185657
24,56,0.167259
26,56,0.155725
28,56,0.151763
30,56,0.155984
32,56,0.16889
34,56,0.19086
36,56,0.222144
38,56,0.262849
40,56,0.312934
42,56,0.372208
44,56,0.44032
46,56,0.516764
48,56,0.600876
50,56,0.691844
52,56,0.788707
54,56,0.890377
56,56,0.995645
58,56,1.10321
60,56,1.21168
62,56,1.31965
64,56,1.42565
66,56,1.52826
68,56,1.6261
70,56,1.71785
72,56,1.8023
74,56,1.87839
76,56,1.94522
78,56,2.00204
80,56,2.04832
82,56,2.08373
84,56,2.10812
86,56,2.12158
88,56,2.12435
90,56,2.11688
92,56,2.09979
94,56,2.07382
96,56,2.03986
98,56,1.99888
100,56,1.95193
102,56,1.90012
104,56,1.84456
106,56,1.78639
108,56,1.7267
110,56,1.66654
112,56,1.60691
114,56,1.54873
116,56,1.49283
118,56,1.43991
120,56,1.39061
122,56,1.34543
124,56,1.30477
126,56,1.2689
128,56,1.238
130,56,1.21216
132,56,1.19133
134,56,1.1754
136,56,1.16416
138,56,1.15731
140,56,1.15447
142,56,1.1552
144,56,1.15897
146,56,1.16521
148,56,1.17328
150,56,1.18251
152,56,1.19218
154,56,1.20156
156,56,1.20991
158,56,1.21653
160,56,1.22071
162,56,1.22183
164,56,1.2193
166,56,1.21263
168,56,1.20144
170,56,1.18546
172,56,1.16452
174,56,1.13862
176,56,1.10786
178,56,1.07249
180,56,1.03291
-180,58,1.01678
-178,58,0.973258
-176,58,0.92643
-174,58,0.877049
-172,58,0.82597
-170,58,0.774138
-168,58,0.722569
-166,58,0.672332
-164,58,0.624528
-162,58,0.580267
-160,58,0.540651
-158,58,0.506746
-156,58,0.479558
-154,58,0.460016
-152,58,0.448945
-150,58,0.447043
-148,58,0.454867
-146,58,0.472814
-144,58,0.501102
-142,58,0.539764
-140,58,0.588637
-138,58,0.647355
-136,58,0.715354
-134,58,0.791871
-132,58,0.875957
-130,58,0.966486
-128,58,1.06218
-126,58,1.16161
-124,58,1.26327
-122,58,1.36556
-120,58,1.46684
-118,58,1.56547
-116,58,1.65984
-114,58,1.74843
-112,58,1.8298
-110,58,1.90268
-108,58,1.96595
-106,58,2.01871
-104,58,2.06026
-102,58,2.09013
-100,58,2.10809
-98,58,2.11414
-96,58,2.1085
-94,58,2.0916
-92,58,2.06407
-90,58,2.02669
-88,58,1.98039
-86,58,1.92623
-84,58,1.86534
-82,58,1.7989
-80,58,1.72813
-78,58,1.65425
-76,58,1.57845
-74,58,1.50186
-72,58,1.42557
-70,58,1.35055
-68,58,1.27771
-66,58,1.20782
-64,58,1.14155
-62,58,1.07946
-60,58,1.02199
-58,58,0.969449
-56,58,0.922072
-54,58,0.879977
-52,58,0.843195
-50,58,0.811678
-48,58,0.785302
-46,58,0.763878
-44,58,0.747154
-42,58,0.734823
-40,58,0.726526
-38,58,0.721851
-36,58,0.720339
-34,58,0.721485
-32,58,0.724739
-30,58,0.729516
-28,58,0.735199
-26,58,0.741151
-24,58,0.746724
-22,58,0.751272
-20,58,0.754172
-18,58,0.75483
-16,58,0.752707
-14,58,0.747329
-12,58,0.738305
-10,58,0.725338
-8,58,0.708238
-6,58,0.686929
-4,58,0.661458
-2,58,0.631994
0,58,0.598833
2,58,0.562389
4,58,0.523194
6,58,0.481884
8,58,0.439193
10,58,0.395938
12,58,0.353002
14,58,0.311319
16,58,0.271854
18,58,0.235587
20,58,0.20349
22,58,0.176509
24,58,0.155545
26,58,0.141432
28,58,0.134926
30,58,0.136681
32,58,0.14724
34,58,0.167016
36,58,0.196287
38,58,0.235181
40,58,0.28367
42,58,0.341562
44,58,0.408502
46,58,0.483968
48,58,0.567271
50,58,0.657564
52,58,0.753852
54,58,0.855
56,58,0.959755
58,58,1.06677
60,58,1.17461
62,58,1.28181
64,58,1.3869
66,58,1.48842
68,58,1.58496
70,58,1.67521
72,58,1.75796
74,58,1.83218
76,58,1.89696
78,58,1.95162
80,58,1.99566
82,58,2.02879
84,58,2.05092
86,58,2.06217
88,58,2.06285
90,58,2.05344
92,58,2.0346
94,58,2.0071
96,58,1.97186
98,58,1.92987
100,58,1.88218
102,58,1.82991
104,58,1.77417
106,58,1.71607
108,58,1.65672
110,58,1.59714
112,58,1.53832
114,58,1.48114
116,58,1.42641
118,58,1.37484
120,58,1.32701
122,58,1.28341
124,58,1.24443
126,58,1.21032
128,58,1.18124
130,58,1.15727
132,58,1.13835
134,58,1.12436
136,58,1.11508
138,58,1.11021
140,58,1.10938
142,58,1.11212
144,58,1.11792
146,58,1.12618
148,58,1.13628
150,58,1.14753
152,58,1.15919
154,58,1.17054
156,58,1.18081
158,58,1.18929
160,58,1.19525
162,58,1.19804
164,58,1.19706
166,58,1.19182
168,58,1.1819
170,58,1.16701
172,58,1.14697
174,58,1.12176
176,58,1.09148
178,58,1.05636
180,58,1.01678
-180,60,0.994068
-178,60,0.950734
-176,60,0.9039
-174,60,0.854313
-172,60,0.802821
-170,60,0.750366
-168,60,0.697967
-166,60,0.646697
-164,60,0.597669
-162,60,0.552014
-160,60,0.510853
-158,60,0.475281
-156,60,0.446338
-154,60,0.424988
-152,60,0.412092
-150,60,0.408389
-148,60,0.414471
-146,60,0.430767
-144,60,0.457524
-142,60,0.494796
-140,60,0.542431
-138,60,0.600068
-136,60,0.667137
-134,60,0.742859
-132,60,0.826259
-130,60,0.916179
-128,60,1.0113
-126,60,1.11016
-124,60,1.2112
-122,60,1.31277
-120,60,1.4132
-118,60,1.51081
-116,60,1.60398
-114,60,1.69116
-112,60,1.77093
-110,60,1.84201
-108,60,1.90331
-106,60,1.95398
-104,60,1.99334
-102,60,2.02099
-100,60,2.03676
-98,60,2.0407
-96,60,2.03309
-94,60,2.01442
-92,60,1.98537
