Phi[deg],Theta[deg],GainRHCP
-162,2,0.0375697
-160,2,0.0376926
-158,2,0.0378179
-156,2,0.0379453
-154,2,0.0380743
-152,2,0.0382047
-150,2,0.038336
-148,2,0.038468
-146,2,0.0386003
-144,2,0.0387325
-142,2,0.0388644
-140,2,0.0389955
-138,2,0.0391257
-136,2,0.0392546
-134,2,0.039382
-132,2,0.0395075
-130,2,0.0396309
-128,2,0.039752
-126,2,0.0398705
-124,2,0.0399863
-122,2,0.0400993
-120,2,0.0402091
-118,2,0.0403157
-116,2,0.040419
-114,2,0.0405189
-112,2,0.0406153
-110,2,0.0407082
-108,2,0.0407975
-106,2,0.0408832
-104,2,0.0409654
-102,2,0.0410441
-100,2,0.0411193
-98,2,0.0411912
-96,2,0.0412598
-94,2,0.0413254
-92,2,0.0413879
-90,2,0.0414476
-88,2,0.0415047
-86,2,0.0415593
-84,2,0.0416117
-82,2,0.041662
-80,2,0.0417106
-78,2,0.0417576
-76,2,0.0418033
-74,2,0.0418479
-72,2,0.0418916
-70,2,0.0419349
-68,2,0.0419778
-66,2,0.0420206
-64,2,0.0420636
-62,2,0.042107
-60,2,0.042151
-58,2,0.0421958
-56,2,0.0422417
-54,2,0.0422888
-52,2,0.0423372
-50,2,0.0423872
-48,2,0.0424388
-46,2,0.0424922
-44,2,0.0425474
-42,2,0.0426045
-40,2,0.0426635
-38,2,0.0427245
-36,2,0.0427873
-34,2,0.042852
-32,2,0.0429184
-30,2,0.0429866
-28,2,0.0430562
-26,2,0.0431273
-24,2,0.0431995
-22,2,0.0432727
-20,2,0.0433467
-18,2,0.0434211
-16,2,0.0434957
-14,2,0.0435703
-12,2,0.0436444
-10,2,0.0437177
-8,2,0.0437899
-6,2,0.0438606
-4,2,0.0439294
-2,2,0.043996
0,2,0.0440598
2,2,0.0441206
4,2,0.0441779
6,2,0.0442313
8,2,0.0442803
10,2,0.0443247
12,2,0.044364
14,2,0.0443977
16,2,0.0444256
18,2,0.0444473
20,2,0.0444625
22,2,0.0444708
24,2,0.0444719
26,2,0.0444656
28,2,0.0444516
30,2,0.0444297
32,2,0.0443998
34,2,0.0443616
36,2,0.044315
38,2,0.04426
40,2,0.0441964
42,2,0.0441243
44,2,0.0440437
46,2,0.0439545
48,2,0.0438569
50,2,0.0437511
52,2,0.043637
54,2,0.043515
56,2,0.0433852
58,2,0.0432479
60,2,0.0431034
62,2,0.0429519
64,2,0.0427939
66,2,0.0426296
68,2,0.0424594
70,2,0.0422838
72,2,0.0421033
74,2,0.0419181
76,2,0.0417289
78,2,0.0415361
80,2,0.0413401
82,2,0.0411416
84,2,0.040941
86,2,0.0407388
88,2,0.0405356
90,2,0.0403318
92,2,0.0401281
94,2,0.0399249
96,2,0.0397228
98,2,0.0395222
100,2,0.0393237
102,2,0.0391278
104,2,0.0389349
106,2,0.0387456
108,2,0.0385602
110,2,0.0383792
112,2,0.0382031
114,2,0.0380322
116,2,0.0378669
118,2,0.0377075
120,2,0.0375545
122,2,0.0374081
124,2,0.0372687
126,2,0.0371364
128,2,0.0370116
130,2,0.0368944
132,2,0.0367851
134,2,0.0366838
136,2,0.0365907
138,2,0.036506
140,2,0.0364296
142,2,0.0363618
144,2,0.0363024
146,2,0.0362517
148,2,0.0362096
150,2,0.036176
152,2,0.036151
154,2,0.0361345
156,2,0.0361263
158,2,0.0361265
160,2,0.0361348
162,2,0.0361513
164,2,0.0361756
166,2,0.0362076
168,2,0.0362471
170,2,0.036294
172,2,0.036348
174,2,0.0364088
176,2,0.0364763
178,2,0.03655
180,2,0.0366299
-180,4,0.0289634
-178,4,0.0292235
-176,4,0.0294959
-174,4,0.0297799
-172,4,0.0300747
-170,4,0.0303793
-168,4,0.0306928
-166,4,0.0310145
-164,4,0.0313433
-162,4,0.0316783
-160,4,0.0320185
-158,4,0.0323628
-156,4,0.0327103
-154,4,0.0330598
-152,4,0.0334103
-150,4,0.0337606
-148,4,0.0341097
-146,4,0.0344565
-144,4,0.0347999
-142,4,0.0351387
-140,4,0.0354719
-138,4,0.0357983
-136,4,0.036117
-134,4,0.0364269
-132,4,0.036727
-130,4,0.0370163
-128,4,0.0372941
-126,4,0.0375593
-124,4,0.0378112
-122,4,0.0380492
-120,4,0.0382725
-118,4,0.0384805
-116,4,0.0386729
-114,4,0.0388492
-112,4,0.039009
-110,4,0.0391522
-108,4,0.0392786
-106,4,0.0393883
-104,4,0.0394814
-102,4,0.039558
-100,4,0.0396184
-98,4,0.0396631
-96,4,0.0396927
-94,4,0.0397076
-92,4,0.0397086
-90,4,0.0396966
-88,4,0.0396724
-86,4,0.0396371
-84,4,0.0395917
-82,4,0.0395375
-80,4,0.0394755
-78,4,0.0394071
-76,4,0.0393336
-74,4,0.0392565
-72,4,0.039177
-70,4,0.0390966
-68,4,0.0390168
-66,4,0.038939
-64,4,0.0388646
-62,4,0.0387951
-60,4,0.0387317
-58,4,0.0386759
-56,4,0.0386289
-54,4,0.0385919
-52,4,0.0385661
-50,4,0.0385525
-48,4,0.0385521
-46,4,0.0385658
-44,4,0.0385943
-42,4,0.0386383
-40,4,0.0386983
-38,4,0.0387747
-36,4,0.0388677
-34,4,0.0389775
-32,4,0.0391041
-30,4,0.0392474
-28,4,0.039407
-26,4,0.0395825
-24,4,0.0397734
-22,4,0.0399789
-20,4,0.0401983
-18,4,0.0404305
-16,4,0.0406746
-14,4,0.0409292
-12,4,0.041193
-10,4,0.0414647
-8,4,0.0417427
-6,4,0.0420255
-4,4,0.0423113
-2,4,0.0425985
0,4,0.0428852
2,4,0.0431696
4,4,0.0434498
6,4,0.043724
8,4,0.0439903
10,4,0.0442468
12,4,0.0444918
14,4,0.0447232
16,4,0.0449395
18,4,0.0451389
20,4,0.0453197
22,4,0.0454804
24,4,0.0456196
26,4,0.0457359
28,4,0.045828
30,4,0.0458949
32,4,0.0459356
34,4,0.0459492
36,4,0.045935
38,4,0.0458925
40,4,0.0458213
42,4,0.0457211
44,4,0.0455918
46,4,0.0454335
48,4,0.0452464
50,4,0.0450309
52,4,0.0447876
54,4,0.0445169
56,4,0.0442199
58,4,0.0438974
60,4,0.0435505
62,4,0.0431804
64,4,0.0427884
66,4,0.0423758
68,4,0.0419442
70,4,0.0414952
72,4,0.0410304
74,4,0.0405514
76,4,0.0400601
78,4,0.0395582
80,4,0.0390475
82,4,0.0385299
84,4,0.0380072
86,4,0.0374812
88,4,0.0369538
90,4,0.0364267
92,4,0.0359017
94,4,0.0353804
96,4,0.0348646
98,4,0.0343559
100,4,0.0338557
102,4,0.0333656
104,4,0.0328869
106,4,0.032421
108,4,0.031969
110,4,0.0315322
112,4,0.0311116
114,4,0.0307082
116,4,0.0303228
118,4,0.0299562
120,4,0.0296092
122,4,0.0292824
124,4,0.0289762
126,4,0.0286912
128,4,0.0284278
130,4,0.0281862
132,4,0.0279666
134,4,0.0277692
136,4,0.0275942
138,4,0.0274414
140,4,0.027311
142,4,0.0272028
144,4,0.0271167
146,4,0.0270524
148,4,0.0270099
150,4,0.0269888
152,4,0.0269887
154,4,0.0270095
156,4,0.0270507
158,4,0.0271118
160,4,0.0271926
162,4,0.0272925
164,4,0.027411
166,4,0.0275476
168,4,0.0277019
170,4,0.0278731
172,4,0.0280608
174,4,0.0282644
176,4,0.0284831
178,4,0.0287163
180,4,0.0289634
-180,6,0.0202372
-178,6,0.0206696
-176,6,0.0211222
-174,6,0.0215943
-172,6,0.0220851
-170,6,0.0225938
-168,6,0.0231194
-166,6,0.0236608
-164,6,0.024217
-162,6,0.0247865
-160,6,0.0253681
-158,6,0.0259602
-156,6,0.0265612
-154,6,0.0271693
-152,6,0.0277826
-150,6,0.0283993
-148,6,0.0290171
-146,6,0.029634
-144,6,0.0302477
-142,6,0.0308559
-140,6,0.0314561
-138,6,0.0320461
-136,6,0.0326233
-134,6,0.0331853
-132,6,0.0337296
-130,6,0.0342539
-128,6,0.0347559
-126,6,0.0352331
-124,6,0.0356834
-122,6,0.0361047
-120,6,0.0364951
-118,6,0.0368528
-116,6,0.037176
-114,6,0.0374633
-112,6,0.0377135
-110,6,0.0379256
-108,6,0.0380987
-106,6,0.0382322
-104,6,0.038326
-102,6,0.0383799
-100,6,0.0383942
-98,6,0.0383695
-96,6,0.0383065
-94,6,0.0382063
-92,6,0.0380704
-90,6,0.0379004
-88,6,0.0376982
-86,6,0.037466
-84,6,0.0372063
-82,6,0.0369216
-80,6,0.036615
-78,6,0.0362893
-76,6,0.035948
-74,6,0.0355944
-72,6,0.035232
-70,6,0.0348644
-68,6,0.0344953
-66,6,0.0341284
-64,6,0.0337675
-62,6,0.0334163
-60,6,0.0330783
-58,6,0.0327573
-56,6,0.0324567
-54,6,0.0321798
-52,6,0.0319298
-50,6,0.0317096
-48,6,0.0315221
-46,6,0.0313699
-44,6,0.0312551
-42,6,0.0311797
-40,6,0.0311456
-38,6,0.031154
-36,6,0.0312061
-34,6,0.0313026
-32,6,0.0314439
-30,6,0.0316301
-28,6,0.0318609
-26,6,0.0321356
-24,6,0.0324533
-22,6,0.0328126
-20,6,0.0332119
-18,6,0.0336492
-16,6,0.0341221
-14,6,0.0346281
-12,6,0.0351642
-10,6,0.0357274
-8,6,0.036314
-6,6,0.0369206
-4,6,0.0375433
-2,6,0.0381779
0,6,0.0388203
2,6,0.0394663
4,6,0.0401113
6,6,0.040751
8,6,0.0413808
10,6,0.0419962
12,6,0.0425927
14,6,0.0431661
16,6,0.0437118
18,6,0.0442259
20,6,0.0447043
22,6,0.0451432
24,6,0.0455391
26,6,0.0458886
28,6,0.0461888
30,6,0.0464368
32,6,0.0466304
34,6,0.0467674
36,6,0.0468462
38,6,0.0468655
40,6,0.0468243
42,6,0.0467222
44,6,0.0465589
46,6,0.0463348
48,6,0.0460504
50,6,0.0457068
52,6,0.0453054
54,6,0.0448478
56,6,0.0443362
58,6,0.0437729
60,6,0.0431607
62,6,0.0425024
64,6,0.0418013
66,6,0.0410606
68,6,0.0402842
70,6,0.0394756
72,6,0.0386387
74,6,0.0377775
76,6,0.036896
78,6,0.0359982
80,6,0.0350883
82,6,0.0341702
84,6,0.0332479
86,6,0.0323253
88,6,0.0314062
90,6,0.0304943
92,6,0.029593
94,6,0.0287058
96,6,0.0278357
98,6,0.0269858
100,6,0.0261588
102,6,0.0253572
104,6,0.0245833
106,6,0.0238393
108,6,0.0231269
110,6,0.0224478
112,6,0.0218033
114,6,0.0211945
116,6,0.0206224
118,6,0.0200877
120,6,0.0195908
122,6,0.0191322
124,6,0.0187118
126,6,0.0183296
128,6,0.0179855
130,6,0.017679
132,6,0.0174098
134,6,0.0171773
136,6,0.0169809
138,6,0.0168197
140,6,0.0166931
142,6,0.0166002
144,6,0.0165402
146,6,0.0165123
148,6,0.0165156
150,6,0.0165494
152,6,0.0166127
154,6,0.0167048
156,6,0.0168251
158,6,0.0169727
160,6,0.017147
162,6,0.0173475
164,6,0.0175734
166,6,0.0178243
168,6,0.0180997
170,6,0.0183989
172,6,0.0187217
174,6,0.0190674
176,6,0.0194355
178,6,0.0198257
180,6,0.0202372
-180,8,0.0121578
-178,8,0.0126482
-176,8,0.0131671
-174,8,0.0137154
-172,8,0.0142937
-170,8,0.0149025
-168,8,0.0155419
-166,8,0.016212
-164,8,0.0169123
-162,8,0.0176424
-160,8,0.0184012
-158,8,0.0191874
-156,8,0.0199995
-154,8,0.0208354
-152,8,0.0216928
-150,8,0.022569
-148,8,0.0234611
-146,8,0.0243658
-144,8,0.0252793
-142,8,0.0261979
-140,8,0.0271173
-138,8,0.0280332
-136,8,0.028941
-134,8,0.029836
-132,8,0.0307134
-130,8,0.0315683
-128,8,0.0323958
-126,8,0.0331909
-124,8,0.0339487
-122,8,0.0346644
-120,8,0.0353336
-118,8,0.0359517
-116,8,0.0365145
-114,8,0.0370182
-112,8,0.0374593
-110,8,0.0378345
-108,8,0.0381411
-106,8,0.0383769
-104,8,0.03854
-102,8,0.0386293
-100,8,0.0386439
-98,8,0.0385838
-96,8,0.0384495
-94,8,0.038242
-92,8,0.037963
-90,8,0.0376148
-88,8,0.0372003
-86,8,0.036723
-84,8,0.036187
-82,8,0.0355968
-80,8,0.0349575
-78,8,0.0342746
-76,8,0.0335541
-74,8,0.0328024
-72,8,0.032026
-70,8,0.0312318
-68,8,0.030427
-66,8,0.0296187
-64,8,0.0288142
-62,8,0.0280207
-60,8,0.0272455
-58,8,0.0264957
-56,8,0.0257782
-54,8,0.0250996
-52,8,0.0244663
-50,8,0.0238843
-48,8,0.0233593
-46,8,0.0228963
-44,8,0.0225001
-42,8,0.0221749
-40,8,0.0219242
-38,8,0.0217512
-36,8,0.0216582
-34,8,0.0216471
-32,8,0.0217191
-30,8,0.0218748
-28,8,0.0221142
-26,8,0.0224365
-24,8,0.0228404
-22,8,0.023324
-20,8,0.0238847
-18,8,0.0245194
-16,8,0.0252243
-14,8,0.025995
-12,8,0.0268269
-10,8,0.0277144
-8,8,0.0286519
-6,8,0.029633
-4,8,0.0306511
-2,8,0.0316991
0,8,0.0327698
2,8,0.0338554
4,8,0.0349483
6,8,0.0360404
8,8,0.0371236
10,8,0.0381899
12,8,0.0392311
14,8,0.0402392
16,8,0.0412064
18,8,0.0421251
20,8,0.042988
22,8,0.0437879
24,8,0.0445185
26,8,0.0451735
28,8,0.0457474
30,8,0.0462352
32,8,0.0466325
34,8,0.0469356
36,8,0.0471416
38,8,0.0472482
40,8,0.0472538
42,8,0.0471577
44,8,0.0469599
46,8,0.0466611
48,8,0.0462627
50,8,0.0457671
52,8,0.0451772
54,8,0.0444964
56,8,0.0437289
58,8,0.0428796
60,8,0.0419535
62,8,0.0409566
64,8,0.0398949
66,8,0.0387749
68,8,0.0376032
70,8,0.036387
72,8,0.0351333
74,8,0.0338492
76,8,0.032542
78,8,0.031219
80,8,0.0298872
82,8,0.0285535
84,8,0.0272247
86,8,0.0259073
88,8,0.0246075
90,8,0.0233313
92,8,0.022084
94,8,0.0208708
96,8,0.0196964
98,8,0.0185651
100,8,0.0174806
102,8,0.0164461
104,8,0.0154646
106,8,0.0145383
108,8,0.0136689
110,8,0.012858
112,8,0.0121063
114,8,0.0114142
116,8,0.0107817
118,8,0.0102085
120,8,0.00969354
122,8,0.00923582
124,8,0.00883379
126,8,0.0084857
128,8,0.00818954
130,8,0.0079431
132,8,0.00774404
134,8,0.0075899
136,8,0.00747815
138,8,0.00740627
140,8,0.00737175
142,8,0.00737214
144,8,0.00740511
146,8,0.00746848
148,8,0.00756023
150,8,0.00767856
152,8,0.00782188
154,8,0.00798886
156,8,0.00817841
158,8,0.00838973
160,8,0.00862227
162,8,0.00887574
164,8,0.00915009
166,8,0.00944553
168,8,0.00976247
170,8,0.0101015
172,8,0.0104634
174,8,0.010849
176,8,0.0112592
178,8,0.0116952
180,8,0.0121578
-180,10,0.00660664
-178,10,0.00692428
-176,10,0.00727843
-174,10,0.00767365
-172,10,0.00811421
-170,10,0.00860403
-168,10,0.00914657
-166,10,0.00974476
-164,10,0.0104009
-162,10,0.0111168
-160,10,0.0118934
-158,10,0.012731
-156,10,0.0136291
-154,10,0.0145864
-152,10,0.015601
-150,10,0.01667
-148,10,0.0177899
-146,10,0.0189563
-144,10,0.0201644
-142,10,0.0214082
-140,10,0.0226817
-138,10,0.0239777
-136,10,0.0252889
-134,10,0.0266074
-132,10,0.0279247
-130,10,0.0292323
-128,10,0.0305212
-126,10,0.0317823
-124,10,0.0330062
-122,10,0.0341838
-120,10,0.0353058
-118,10,0.0363632
-116,10,0.0373473
-114,10,0.0382497
-112,10,0.0390625
-110,10,0.0397781
-108,10,0.04039
-106,10,0.0408922
-104,10,0.0412794
-102,10,0.0415475
-100,10,0.0416933
-98,10,0.0417144
-96,10,0.0416098
-94,10,0.0413796
-92,10,0.0410249
-90,10,0.0405481
-88,10,0.0399528
-86,10,0.0392436
-84,10,0.0384263
-82,10,0.0375078
-80,10,0.0364959
-78,10,0.0353994
-76,10,0.034228
-74,10,0.032992
-72,10,0.0317023
-70,10,0.0303704
-68,10,0.0290083
-66,10,0.027628
-64,10,0.0262419
-62,10,0.0248622
-60,10,0.0235011
-58,10,0.0221707
-56,10,0.0208826
-54,10,0.0196479
-52,10,0.0184774
-50,10,0.0173812
-48,10,0.0163685
-46,10,0.0154481
-44,10,0.0146277
-42,10,0.0139142
-40,10,0.0133137
-38,10,0.0128311
-36,10,0.0124707
-34,10,0.0122356
-32,10,0.0121279
-30,10,0.012149
-28,10,0.012299
-26,10,0.0125773
-24,10,0.0129821
-22,10,0.0135111
-20,10,0.0141607
-18,10,0.0149266
-16,10,0.0158036
-14,10,0.0167858
-12,10,0.0178664
-10,10,0.0190378
-8,10,0.0202918
-6,10,0.0216195
-4,10,0.0230113
-2,10,0.024457
0,10,0.025946
2,10,0.0274671
4,10,0.0290087
6,10,0.030559
8,10,0.0321059
10,10,0.0336372
12,10,0.0351404
14,10,0.0366033
16,10,0.038014
18,10,0.0393605
20,10,0.0406314
22,10,0.0418157
24,10,0.0429033
26,10,0.0438845
28,10,0.0447506
30,10,0.0454937
32,10,0.0461071
34,10,0.0465851
36,10,0.046923
38,10,0.0471177
40,10,0.047167
42,10,0.0470701
44,10,0.0468274
46,10,0.0464406
48,10,0.0459126
50,10,0.0452475
52,10,0.0444504
54,10,0.0435276
56,10,0.0424863
58,10,0.0413345
60,10,0.040081
62,10,0.0387353
64,10,0.0373074
66,10,0.0358078
68,10,0.0342472
70,10,0.0326366
72,10,0.0309872
74,10,0.0293101
76,10,0.0276162
78,10,0.0259164
80,10,0.0242211
82,10,0.0225407
84,10,0.0208847
86,10,0.0192625
88,10,0.0176827
90,10,0.0161532
92,10,0.0146815
94,10,0.0132743
96,10,0.0119373
98,10,0.0106757
100,10,0.00949374
102,10,0.00839497
104,10,0.00738199
106,10,0.00645662
108,10,0.00561983
110,10,0.00487177
112,10,0.00421181
114,10,0.00363854
116,10,0.00314979
118,10,0.00274274
120,10,0.0024139
122,10,0.00215919
124,10,0.00197404
126,10,0.00185342
128,10,0.00179194
130,10,0.00178394
132,10,0.00182354
134,10,0.00190482
136,10,0.0020218
138,10,0.00216863
140,10,0.00233965
142,10,0.00252946
144,10,0.00273303
146,10,0.00294579
148,10,0.00316369
150,10,0.00338326
152,10,0.00360167
154,10,0.00381678
156,10,0.00402717
158,10,0.00423214
160,10,0.00443172
162,10,0.00462669
164,10,0.00481852
166,10,0.00500932
168,10,0.00520186
170,10,0.00539942
172,10,0.00560577
174,10,0.00582509
176,10,0.00606187
178,10,0.00632078
180,10,0.00660664
-180,12,0.00539467
-178,12,0.00520565
-176,12,0.00505883
-174,12,0.00496567
-172,12,0.00493719
-170,12,0.00498378
-168,12,0.00511504
-166,12,0.00533964
-164,12,0.00566518
-162,12,0.00609807
-160,12,0.00664347
-158,12,0.00730516
-156,12,0.00808557
-154,12,0.00898566
-152,12,0.010005
-150,12,0.0111416
-148,12,0.0123921
-146,12,0.0137519
-144,12,0.0152147
-142,12,0.0167731
-140,12,0.0184184
-138,12,0.0201407
-136,12,0.0219288
-134,12,0.0237708
-132,12,0.0256535
-130,12,0.027563
-128,12,0.0294846
-126,12,0.0314031
-124,12,0.0333025
-122,12,0.0351669
-120,12,0.0369798
-118,12,0.0387248
-116,12,0.0403856
-114,12,0.0419465
-112,12,0.043392
-110,12,0.0447073
-108,12,0.0458789
-106,12,0.046894
-104,12,0.0477412
-102,12,0.0484109
-100,12,0.0488946
-98,12,0.0491861
-96,12,0.0492807
-94,12,0.0491759
-92,12,0.0488714
-90,12,0.0483687
-88,12,0.0476716
-86,12,0.0467859
-84,12,0.0457195
-82,12,0.0444822
-80,12,0.0430857
-78,12,0.041543
-76,12,0.0398691
-74,12,0.0380799
-72,12,0.0361926
-70,12,0.0342251
-68,12,0.0321962
-66,12,0.0301248
-64,12,0.0280302
-62,12,0.0259315
-60,12,0.0238478
-58,12,0.0217974
-56,12,0.0197982
-54,12,0.0178672
-52,12,0.0160203
-50,12,0.0142726
-48,12,0.0126377
-46,12,0.0111281
-44,12,0.0097549
-42,12,0.00852775
-40,12,0.00745497
-38,12,0.0065434
-36,12,0.00579852
-34,12,0.00522438
-32,12,0.0048237
-30,12,0.00459789
-28,12,0.00454708
-26,12,0.0046702
-24,12,0.00496501
-22,12,0.00542814
-20,12,0.00605515
-18,12,0.00684056
-16,12,0.00777792
-14,12,0.00885977
-12,12,0.0100777
-10,12,0.0114226
-8,12,0.012884
-6,12,0.0144511
-4,12,0.0161119
-2,12,0.0178537
0,12,0.0196631
2,12,0.0215258
4,12,0.0234272
6,12,0.0253517
8,12,0.0272835
10,12,0.0292064
12,12,0.0311039
14,12,0.0329595
16,12,0.0347566
18,12,0.0364789
20,12,0.0381107
22,12,0.0396367
24,12,0.0410424
26,12,0.0423144
28,12,0.0434403
30,12,0.0444093
32,12,0.0452118
34,12,0.0458398
36,12,0.0462874
38,12,0.0465501
40,12,0.0466256
42,12,0.0465131
44,12,0.0462141
46,12,0.0457317
48,12,0.0450709
50,12,0.0442384
52,12,0.0432423
54,12,0.0420924
56,12,0.0407996
58,12,0.0393762
60,12,0.0378351
62,12,0.0361903
64,12,0.0344562
66,12,0.0326476
68,12,0.0307797
70,12,0.0288678
72,12,0.026927
74,12,0.0249722
76,12,0.0230181
78,12,0.0210788
80,12,0.019168
82,12,0.0172987
84,12,0.015483
86,12,0.0137325
88,12,0.0120577
90,12,0.0104683
92,12,0.0089728
94,12,0.007579
96,12,0.00629341
98,12,0.0051215
100,12,0.00406759
102,12,0.00313482
104,12,0.00232517
106,12,0.00163937
108,12,0.00107697
110,12,0.000636283
112,12,0.000314424
114,12,0.000107331
116,12,9.79784e-06
118,12,1.55264e-05
120,12,0.000117193
122,12,0.000306531
124,12,0.000574427
126,12,0.000911036
128,12,0.00130591
130,12,0.00174814
132,12,0.0022265
134,12,0.00272963
136,12,0.00324621
138,12,0.0037651
140,12,0.00427556
142,12,0.00476743
144,12,0.00523126
146,12,0.0056585
148,12,0.00604169
150,12,0.00637452
152,12,0.00665201
154,12,0.00687057
156,12,0.00702812
158,12,0.00712408
160,12,0.00715941
162,12,0.00713663
164,12,0.00705973
166,12,0.00693414
168,12,0.00676664
170,12,0.00656521
172,12,0.00633892
174,12,0.00609775
176,12,0.00585241
178,12,0.00561418
180,12,0.00539467
-180,14,0.0100242
-178,14,0.00891994
-176,14,0.00785854
-174,14,0.00686226
-172,14,0.00595271
-170,14,0.00515057
-168,14,0.00447525
-166,14,0.00394465
-164,14,0.00357492
-162,14,0.00338029
-160,14,0.00337288
-158,14,0.00356262
-156,14,0.00395712
-154,14,0.00456164
-152,14,0.00537906
-150,14,0.00640985
-148,14,0.00765212
-146,14,0.00910162
-144,14,0.0107518
-142,14,0.0125937
-140,14,0.0146165
-138,14,0.016807
-136,14,0.0191498
-134,14,0.021628
-132,14,0.0242223
-130,14,0.026912
-128,14,0.0296747
-126,14,0.0324865
-124,14,0.0353224
-122,14,0.038156
-120,14,0.0409606
-118,14,0.0437085
-116,14,0.046372
-114,14,0.0489235
-112,14,0.051336
-110,14,0.053583
-108,14,0.0556396
-106,14,0.0574822
-104,14,0.0590895
-102,14,0.0604422
-100,14,0.0615239
-98,14,0.062321
-96,14,0.0628233
-94,14,0.0630239
-92,14,0.0629193
-90,14,0.06251
-88,14,0.0617997
-86,14,0.060796
-84,14,0.0595097
-82,14,0.0579552
-80,14,0.0561495
-78,14,0.0541128
-76,14,0.0518675
-74,14,0.0494381
-72,14,0.0468507
-70,14,0.0441329
-68,14,0.0413129
-66,14,0.0384195
-64,14,0.0354816
-62,14,0.0325276
-60,14,0.0295853
-58,14,0.0266816
-56,14,0.0238419
-54,14,0.0210902
-52,14,0.0184485
-50,14,0.0159372
-48,14,0.0135743
-46,14,0.0113758
-44,14,0.00935555
