Phi[deg],Theta[deg],GainRHCP
-114,34,0.3842
-112,34,0.376094
-110,34,0.36845
-108,34,0.361249
-106,34,0.354468
-104,34,0.348084
-102,34,0.342071
-100,34,0.336404
-98,34,0.331052
-96,34,0.325988
-94,34,0.321179
-92,34,0.316594
-90,34,0.312199
-88,34,0.307961
-86,34,0.303845
-84,34,0.299818
-82,34,0.295847
-80,34,0.291898
-78,34,0.287942
-76,34,0.28395
-74,34,0.279897
-72,34,0.275759
-70,34,0.271519
-68,34,0.267163
-66,34,0.262681
-64,34,0.258071
-62,34,0.253336
-60,34,0.248483
-58,34,0.243528
-56,34,0.238491
-54,34,0.2334
-52,34,0.228288
-50,34,0.223192
-48,34,0.218157
-46,34,0.213228
-44,34,0.208455
-42,34,0.20389
-40,34,0.199585
-38,34,0.195593
-36,34,0.191962
-34,34,0.18874
-32,34,0.18597
-30,34,0.183687
-28,34,0.181922
-26,34,0.180697
-24,34,0.180024
-22,34,0.179907
-20,34,0.180339
-18,34,0.181303
-16,34,0.18277
-14,34,0.184704
-12,34,0.187055
-10,34,0.189767
-8,34,0.192771
-6,34,0.195994
-4,34,0.199356
-2,34,0.202771
0,34,0.20615
2,34,0.2094
4,34,0.212431
6,34,0.215151
8,34,0.217473
10,34,0.219313
12,34,0.220596
14,34,0.221253
16,34,0.221223
18,34,0.220459
20,34,0.218923
22,34,0.216592
24,34,0.213454
26,34,0.209514
28,34,0.20479
30,34,0.199315
32,34,0.193139
34,34,0.186323
36,34,0.178945
38,34,0.171095
40,34,0.162877
42,34,0.154404
44,34,0.145801
46,34,0.137202
48,34,0.128747
50,34,0.120582
52,34,0.112858
54,34,0.105726
56,34,0.0993381
58,34,0.0938448
60,34,0.0893927
62,34,0.0861229
64,34,0.0841695
66,34,0.0836575
68,34,0.0847016
70,34,0.0874045
72,34,0.0918557
74,34,0.0981304
76,34,0.106288
78,34,0.116373
80,34,0.128412
82,34,0.142414
84,34,0.158372
86,34,0.176259
88,34,0.196034
90,34,0.217635
92,34,0.240986
94,34,0.265993
96,34,0.29255
98,34,0.320532
100,34,0.349804
102,34,0.380218
104,34,0.411615
106,34,0.443828
108,34,0.476681
110,34,0.509992
112,34,0.543574
114,34,0.577239
116,34,0.610795
118,34,0.644053
120,34,0.676825
122,34,0.708926
124,34,0.740179
126,34,0.77041
128,34,0.799456
130,34,0.827165
132,34,0.853391
134,34,0.878005
136,34,0.900887
138,34,0.921935
140,34,0.941057
142,34,0.958178
144,34,0.973239
146,34,0.986195
148,34,0.997019
150,34,1.00569
152,34,1.01223
154,34,1.01663
156,34,1.01894
158,34,1.01919
160,34,1.01745
162,34,1.01378
164,34,1.00826
166,34,1.00099
168,34,0.992057
170,34,0.981571
172,34,0.969642
174,34,0.956387
176,34,0.941927
178,34,0.926382
180,34,0.909877
-180,36,0.888321
-178,36,0.869434
-176,36,0.84987
-174,36,0.829762
-172,36,0.809236
-170,36,0.788411
-168,36,0.767404
-166,36,0.746323
-164,36,0.72527
-162,36,0.704336
-160,36,0.683608
-158,36,0.663162
-156,36,0.643067
-154,36,0.623383
-152,36,0.604163
-150,36,0.585451
-148,36,0.567284
-146,36,0.549693
-144,36,0.532701
-142,36,0.516326
-140,36,0.500582
-138,36,0.485475
-136,36,0.471011
-134,36,0.457188
-132,36,0.444003
-130,36,0.431452
-128,36,0.419525
-126,36,0.408212
-124,36,0.397501
-122,36,0.38738
-120,36,0.377832
-118,36,0.368841
-116,36,0.360391
-114,36,0.352462
-112,36,0.345035
-110,36,0.338088
-108,36,0.331599
-106,36,0.325543
-104,36,0.319896
-102,36,0.314629
-100,36,0.309714
-98,36,0.30512
-96,36,0.300816
-94,36,0.296768
-92,36,0.292941
-90,36,0.289299
-88,36,0.285806
-86,36,0.282424
-84,36,0.279117
-82,36,0.275846
-80,36,0.272578
-78,36,0.269277
-76,36,0.265912
-74,36,0.262454
-72,36,0.258878
-70,36,0.255162
-68,36,0.251292
-66,36,0.247257
-64,36,0.243053
-62,36,0.238683
-60,36,0.234157
-58,36,0.229491
-56,36,0.224711
-54,36,0.219847
-52,36,0.214939
-50,36,0.21003
-48,36,0.205172
-46,36,0.200418
-44,36,0.195828
-42,36,0.191463
-40,36,0.187385
-38,36,0.183654
-36,36,0.180332
-34,36,0.177473
-32,36,0.175129
-30,36,0.173343
-28,36,0.172152
-26,36,0.171583
-24,36,0.171651
-22,36,0.172361
-20,36,0.173706
-18,36,0.175668
-16,36,0.178213
-14,36,0.181297
-12,36,0.184863
-10,36,0.188845
-8,36,0.193164
-6,36,0.197733
-4,36,0.202456
-2,36,0.207233
0,36,0.211957
2,36,0.216522
4,36,0.220817
6,36,0.224736
8,36,0.228173
10,36,0.23103
12,36,0.233215
14,36,0.234644
16,36,0.235246
18,36,0.234961
20,36,0.23374
22,36,0.231554
24,36,0.228385
26,36,0.224234
28,36,0.219117
30,36,0.21307
32,36,0.206143
34,36,0.198405
36,36,0.189939
38,36,0.180846
40,36,0.171241
42,36,0.16125
44,36,0.151013
46,36,0.14068
48,36,0.130408
50,36,0.120363
52,36,0.110713
54,36,0.101629
56,36,0.0932844
58,36,0.0858479
60,36,0.0794859
62,36,0.0743585
64,36,0.0706177
66,36,0.0684058
68,36,0.0678534
70,36,0.0690779
72,36,0.072182
74,36,0.0772523
76,36,0.0843584
78,36,0.093552
80,36,0.104866
82,36,0.118314
84,36,0.13389
86,36,0.15157
88,36,0.171308
90,36,0.193041
92,36,0.216687
94,36,0.242146
96,36,0.2693
98,36,0.298018
100,36,0.328151
102,36,0.359539
104,36,0.39201
106,36,0.425381
108,36,0.45946
110,36,0.49405
112,36,0.528947
114,36,0.563945
116,36,0.598837
118,36,0.633416
120,36,0.667477
122,36,0.70082
124,36,0.733252
126,36,0.764585
128,36,0.794643
130,36,0.823259
132,36,0.850279
134,36,0.875562
136,36,0.898982
138,36,0.920426
140,36,0.9398
142,36,0.957025
144,36,0.972039
146,36,0.984798
148,36,0.995274
150,36,1.00346
152,36,1.00935
154,36,1.01298
156,36,1.01438
158,36,1.01361
160,36,1.01074
162,36,1.00583
164,36,0.998988
166,36,0.990312
168,36,0.979911
170,36,0.967906
172,36,0.95442
174,36,0.939585
176,36,0.923532
178,36,0.906399
180,36,0.888321
-180,38,0.86345
-178,38,0.843084
-176,38,0.822092
-174,38,0.800615
-172,38,0.778789
-170,38,0.756743
-168,38,0.734601
-166,38,0.712477
-164,38,0.690478
-162,38,0.6687
-160,38,0.647231
-158,38,0.62615
-156,38,0.605525
-154,38,0.585416
-152,38,0.565874
-150,38,0.546939
-148,38,0.528647
-146,38,0.511023
-144,38,0.494086
-142,38,0.477849
-140,38,0.462318
-138,38,0.447497
-136,38,0.433382
-134,38,0.419968
-132,38,0.407247
-130,38,0.395205
-128,38,0.383831
-126,38,0.373109
-124,38,0.363022
-122,38,0.353552
-120,38,0.344681
-118,38,0.336388
-116,38,0.328654
-114,38,0.321458
-112,38,0.314775
-110,38,0.308584
-108,38,0.30286
-106,38,0.297576
-104,38,0.292706
-102,38,0.28822
-100,38,0.284089
-98,38,0.280279
-96,38,0.276758
-94,38,0.27349
-92,38,0.270437
-90,38,0.267562
-88,38,0.264826
-86,38,0.262188
-84,38,0.259609
-82,38,0.257048
-80,38,0.254466
-78,38,0.251827
-76,38,0.249095
-74,38,0.246238
-72,38,0.243229
-70,38,0.240043
-68,38,0.236663
-66,38,0.233078
-64,38,0.229283
-62,38,0.22528
-60,38,0.221081
-58,38,0.216705
-56,38,0.21218
-54,38,0.207542
-52,38,0.202834
-50,38,0.198107
-48,38,0.193421
-46,38,0.188838
-44,38,0.184426
-42,38,0.180256
-40,38,0.176401
-38,38,0.172931
-36,38,0.169918
-34,38,0.167427
-32,38,0.165517
-30,38,0.16424
-28,38,0.16364
-26,38,0.163748
-24,38,0.164585
-22,38,0.166156
-20,38,0.168454
-18,38,0.171458
-16,38,0.175131
-14,38,0.179422
-12,38,0.184267
-10,38,0.189587
-8,38,0.195293
-6,38,0.201283
-4,38,0.207447
-2,38,0.213669
0,38,0.219826
2,38,0.225792
4,38,0.231441
6,38,0.236646
8,38,0.241288
10,38,0.245249
12,38,0.248422
14,38,0.250708
16,38,0.252023
18,38,0.252293
20,38,0.251463
22,38,0.249492
24,38,0.246357
26,38,0.242055
28,38,0.236601
30,38,0.23003
32,38,0.222396
34,38,0.213773
36,38,0.204251
38,38,0.19394
40,38,0.182966
42,38,0.17147
44,38,0.159606
46,38,0.147539
48,38,0.135445
50,38,0.123508
52,38,0.111914
54,38,0.100856
56,38,0.0905248
58,38,0.0811101
60,38,0.0727974
62,38,0.0657655
64,38,0.0601847
66,38,0.0562143
68,38,0.0540007
70,38,0.0536759
72,38,0.0553555
74,38,0.0591376
76,38,0.0651015
78,38,0.0733066
80,38,0.0837918
82,38,0.0965752
84,38,0.111653
86,38,0.129001
88,38,0.148572
90,38,0.1703
92,38,0.194097
94,38,0.219856
96,38,0.247454
98,38,0.276746
100,38,0.307575
102,38,0.339767
104,38,0.373136
106,38,0.407487
108,38,0.442611
110,38,0.478296
112,38,0.514323
114,38,0.550468
116,38,0.586509
118,38,0.622222
120,38,0.657386
122,38,0.691787
124,38,0.725215
126,38,0.75747
128,38,0.788363
130,38,0.817714
132,38,0.845359
134,38,0.871148
136,38,0.894946
138,38,0.916636
140,38,0.936117
142,38,0.953308
144,38,0.968146
146,38,0.980586
148,38,0.990602
150,38,0.998186
152,38,1.00335
154,38,1.00612
156,38,1.00655
158,38,1.00469
160,38,1.00063
162,38,0.994444
164,38,0.986246
166,38,0.976147
168,38,0.96427
170,38,0.950749
172,38,0.935721
174,38,0.919329
176,38,0.901721
178,38,0.883045
180,38,0.86345
-180,40,0.835733
-178,40,0.813972
-176,40,0.791644
-174,40,0.768898
-172,40,0.745881
-170,40,0.72273
-168,40,0.699574
-166,40,0.676534
-164,40,0.653721
-162,40,0.631235
-160,40,0.609166
-158,40,0.587593
-156,40,0.566584
-154,40,0.546198
-152,40,0.526483
-150,40,0.507476
-148,40,0.489207
-146,40,0.471697
-144,40,0.454961
-142,40,0.439003
-140,40,0.423826
-138,40,0.409424
-136,40,0.39579
-134,40,0.382911
-132,40,0.370771
-130,40,0.359354
-128,40,0.34864
-126,40,0.338608
-124,40,0.329237
-122,40,0.320505
-120,40,0.312389
-118,40,0.304866
-116,40,0.297912
-114,40,0.291504
-112,40,0.285616
-110,40,0.280223
-108,40,0.275299
-106,40,0.270817
-104,40,0.266749
-102,40,0.263063
-100,40,0.259729
-98,40,0.256714
-96,40,0.253982
-94,40,0.251496
-92,40,0.249218
-90,40,0.247108
-88,40,0.245125
-86,40,0.243226
-84,40,0.24137
-82,40,0.239512
-80,40,0.237611
-78,40,0.235628
-76,40,0.233523
-74,40,0.231263
-72,40,0.228815
-70,40,0.226154
-68,40,0.223261
-66,40,0.220121
-64,40,0.216731
-62,40,0.213091
-60,40,0.209216
-58,40,0.205125
-56,40,0.20085
-54,40,0.196431
-52,40,0.191916
-50,40,0.187365
-48,40,0.182843
-46,40,0.178422
-44,40,0.17418
-42,40,0.170198
-40,40,0.166559
-38,40,0.163345
-36,40,0.160637
-34,40,0.15851
-32,40,0.157034
-30,40,0.15627
-28,40,0.156267
-26,40,0.157062
-24,40,0.158681
-22,40,0.16113
-20,40,0.164403
-18,40,0.168477
-16,40,0.173309
-14,40,0.178842
-12,40,0.185005
-10,40,0.191707
-8,40,0.198846
-6,40,0.206308
-4,40,0.213968
-2,40,0.221691
0,40,0.229339
2,40,0.236768
4,40,0.243833
6,40,0.25039
8,40,0.256301
10,40,0.261432
12,40,0.265658
14,40,0.268868
16,40,0.270961
18,40,0.271852
20,40,0.271476
22,40,0.269782
24,40,0.266742
26,40,0.262348
28,40,0.256613
30,40,0.249573
32,40,0.241284
34,40,0.231824
36,40,0.221291
38,40,0.209805
40,40,0.197502
42,40,0.184536
44,40,0.171076
46,40,0.157303
48,40,0.143411
50,40,0.129601
52,40,0.116079
54,40,0.103057
56,40,0.0907445
58,40,0.0793519
60,40,0.0690832
62,40,0.060136
64,40,0.052698
66,40,0.0469453
68,40,0.0430398
70,40,0.0411276
72,40,0.0413369
74,40,0.0437769
76,40,0.0485361
78,40,0.0556816
80,40,0.0652582
82,40,0.0772875
84,40,0.0917685
86,40,0.108676
88,40,0.127964
90,40,0.14956
92,40,0.173374
94,40,0.199292
96,40,0.227181
98,40,0.25689
100,40,0.288249
102,40,0.321073
104,40,0.355165
106,40,0.390313
108,40,0.426297
110,40,0.462889
112,40,0.499853
114,40,0.536953
116,40,0.573949
118,40,0.610602
120,40,0.646677
122,40,0.681945
124,40,0.716182
126,40,0.749174
128,40,0.780721
130,40,0.810632
132,40,0.838733
134,40,0.864864
136,40,0.888886
138,40,0.910673
140,40,0.930123
142,40,0.94715
144,40,0.961691
146,40,0.973701
148,40,0.983157
150,40,0.990054
152,40,0.99441
154,40,0.996259
156,40,0.995654
158,40,0.992666
160,40,0.98738
162,40,0.979899
164,40,0.970335
166,40,0.958816
168,40,0.945478
170,40,0.930465
172,40,0.91393
174,40,0.896029
176,40,0.876921
178,40,0.856769
180,40,0.835733
-180,42,0.805656
-178,42,0.782601
-176,42,0.759043
-174,42,0.735142
-172,42,0.711053
-170,42,0.686919
-168,42,0.662878
-166,42,0.639055
-164,42,0.615564
-162,42,0.592508
-160,42,0.569979
-158,42,0.548055
-156,42,0.526805
-154,42,0.506284
-152,42,0.486536
-150,42,0.467597
-148,42,0.44949
-146,42,0.432231
-144,42,0.415827
-142,42,0.400279
-140,42,0.38558
-138,42,0.371719
-136,42,0.358681
-134,42,0.346446
-132,42,0.334992
-130,42,0.324296
-128,42,0.314332
-126,42,0.305075
-124,42,0.296497
-122,42,0.288572
-120,42,0.281273
-118,42,0.274573
-116,42,0.268446
-114,42,0.262866
-112,42,0.257805
-110,42,0.253238
-108,42,0.249135
-106,42,0.245469
-104,42,0.24221
-102,42,0.239328
-100,42,0.236791
-98,42,0.234564
-96,42,0.232612
-94,42,0.230897
-92,42,0.22938
-90,42,0.228019
-88,42,0.226772
-86,42,0.225594
-84,42,0.224441
-82,42,0.223268
-80,42,0.222031
-78,42,0.220686
-76,42,0.219193
-74,42,0.217513
-72,42,0.215614
-70,42,0.213466
-68,42,0.211047
-66,42,0.208343
-64,42,0.205348
-62,42,0.202064
-60,42,0.198504
-58,42,0.19469
-56,42,0.190657
-54,42,0.186449
-52,42,0.18212
-50,42,0.177736
-48,42,0.17337
-46,42,0.169102
-44,42,0.165021
-42,42,0.161217
-40,42,0.157784
-38,42,0.154815
-36,42,0.152403
-34,42,0.150633
-32,42,0.149585
-30,42,0.149326
-28,42,0.149916
-26,42,0.151398
-24,42,0.153798
-22,42,0.157129
-20,42,0.161382
-18,42,0.166532
-16,42,0.172534
-14,42,0.179324
-12,42,0.186819
-10,42,0.194921
-8,42,0.203515
-6,42,0.212473
-4,42,0.221654
-2,42,0.230909
0,42,0.240079
2,42,0.249004
4,42,0.25752
6,42,0.265468
8,42,0.272688
10,42,0.279031
12,42,0.284356
14,42,0.288536
16,42,0.291455
18,42,0.293018
20,42,0.293147
22,42,0.291784
24,42,0.288894
26,42,0.284464
28,42,0.278506
30,42,0.271054
32,42,0.262167
34,42,0.251929
36,42,0.240444
38,42,0.22784
40,42,0.214266
42,42,0.199886
44,42,0.184885
46,42,0.16946
48,42,0.153822
50,42,0.138188
52,42,0.122784
54,42,0.10784
56,42,0.0935866
58,42,0.0802506
60,42,0.0680555
62,42,0.0572166
64,42,0.0479388
66,42,0.040414
68,42,0.0348191
70,42,0.0313135
72,42,0.0300376
74,42,0.0311109
76,42,0.0346307
78,42,0.0406714
80,42,0.0492829
82,42,0.0604909
84,42,0.0742959
86,42,0.0906737
88,42,0.109575
90,42,0.130928
92,42,0.154635
94,42,0.180576
96,42,0.208613
98,42,0.238584
100,42,0.270311
102,42,0.303598
104,42,0.338234
106,42,0.373998
108,42,0.410653
110,42,0.44796
112,42,0.485668
114,42,0.523525
116,42,0.561279
118,42,0.598676
120,42,0.635466
122,42,0.671407
124,42,0.706263
126,42,0.739808
128,42,0.771828
130,42,0.802125
132,42,0.830514
134,42,0.856829
136,42,0.880923
138,42,0.902666
140,42,0.921952
142,42,0.938695
144,42,0.952828
146,42,0.96431
148,42,0.973119
150,42,0.979255
152,42,0.982741
154,42,0.983616
156,42,0.981942
158,42,0.977799
160,42,0.971281
162,42,0.962502
164,42,0.951585
166,42,0.93867
168,42,0.923905
170,42,0.907448
172,42,0.889462
174,42,0.870117
176,42,0.849586
178,42,0.828041
180,42,0.805656
-180,44,0.773714
-178,44,0.749478
-176,44,0.724809
-174,44,0.699877
-172,44,0.674842
-170,44,0.649857
-168,44,0.625063
-166,44,0.600591
-164,44,0.576558
-162,44,0.553069
-160,44,0.530217
-158,44,0.508079
-156,44,0.486722
-154,44,0.466199
-152,44,0.446552
-150,44,0.427809
-148,44,0.40999
-146,44,0.393104
-144,44,0.377152
-142,44,0.362127
-140,44,0.348015
-138,44,0.334799
-136,44,0.322455
-134,44,0.310957
-132,44,0.300275
-130,44,0.29038
-128,44,0.28124
-126,44,0.272822
-124,44,0.265097
-122,44,0.25803
-120,44,0.251593
-118,44,0.245755
-116,44,0.240487
-114,44,0.235759
-112,44,0.231543
-110,44,0.227811
-108,44,0.224535
-106,44,0.221684
-104,44,0.219229
-102,44,0.21714
-100,44,0.215384
-98,44,0.213927
-96,44,0.212733
-94,44,0.211764
-92,44,0.210981
-90,44,0.21034
-88,44,0.2098
-86,44,0.209313
-84,44,0.208835
-82,44,0.208318
-80,44,0.207716
-78,44,0.206983
-76,44,0.206076
-74,44,0.204955
-72,44,0.203582
-70,44,0.201928
-68,44,0.199968
-66,44,0.197685
-64,44,0.195071
-62,44,0.19213
-60,44,0.188874
-58,44,0.185328
-56,44,0.181528
-54,44,0.177523
-52,44,0.173371
-50,44,0.169145
-48,44,0.164926
-46,44,0.160802
-44,44,0.156871
-42,44,0.153234
-40,44,0.149997
-38,44,0.147262
-36,44,0.145134
-34,44,0.143708
-32,44,0.143074
-30,44,0.143309
-28,44,0.144479
-26,44,0.146633
-24,44,0.149804
-22,44,0.154004
-20,44,0.159226
-18,44,0.165442
-16,44,0.172603
-14,44,0.180639
-12,44,0.18946
-10,44,0.198956
-8,44,0.209001
-6,44,0.219451
-4,44,0.230152
-2,44,0.240937
0,44,0.251633
2,44,0.26206
4,44,0.272037
6,44,0.281386
8,44,0.289931
10,44,0.297505
12,44,0.303952
14,44,0.309127
16,44,0.312904
18,44,0.315174
20,44,0.315848
22,44,0.31486
24,44,0.312168
26,44,0.307754
28,44,0.301628
30,44,0.293824
32,44,0.284404
34,44,0.273454
36,44,0.261087
38,44,0.247438
40,44,0.232665
42,44,0.216948
44,44,0.200484
46,44,0.183484
48,44,0.166176
50,44,0.148795
52,44,0.131585
54,44,0.114793
56,44,0.0986681
58,44,0.0834553
60,44,0.0693955
62,44,0.0567212
64,44,0.0456532
66,44,0.0363987
68,44,0.0291483
70,44,0.024074
72,44,0.0213274
74,44,0.0210375
76,44,0.02331
78,44,0.0282254
80,44,0.0358389
82,44,0.0461791
84,44,0.0592486
86,44,0.0750232
88,44,0.0934528
90,44,0.114461
92,44,0.137948
94,44,0.163789
96,44,0.191837
98,44,0.221923
100,44,0.253861
102,44,0.287443
104,44,0.32245
106,44,0.358647
108,44,0.395788
110,44,0.433617
112,44,0.471874
114,44,0.510292
116,44,0.548606
118,44,0.586549
120,44,0.623859
122,44,0.660281
124,44,0.695567
126,44,0.72948
128,44,0.761796
130,44,0.792308
132,44,0.820823
134,44,0.847168
136,44,0.87119
138,44,0.892756
140,44,0.911756
142,44,0.928103
144,44,0.941732
146,44,0.9526
148,44,0.96069
150,44,0.966006
152,44,0.968575
154,44,0.968445
156,44,0.965684
158,44,0.96038
160,44,0.952638
162,44,0.942581
164,44,0.930344
166,44,0.916077
168,44,0.899941
170,44,0.882104
172,44,0.862743
174,44,0.842039
176,44,0.820176
178,44,0.79734
180,44,0.773714
-180,46,0.740394
-178,46,0.715102
-176,46,0.689451
-174,46,0.663618
-172,46,0.637771
-170,46,0.61207
-168,46,0.586659
-166,46,0.561673
-164,46,0.537233
-162,46,0.513444
-160,46,0.4904
-158,46,0.468177
-156,46,0.446841
-154,46,0.42644
-152,46,0.407012
-150,46,0.388581
-148,46,0.371161
-146,46,0.354755
-144,46,0.339357
-142,46,0.324952
-140,46,0.31152
-138,46,0.299034
-136,46,0.287465
-134,46,0.276777
-132,46,0.266936
-130,46,0.257903
-128,46,0.249641
-126,46,0.242113
-124,46,0.235281
-122,46,0.229109
-120,46,0.223562
-118,46,0.218608
-116,46,0.214213
-114,46,0.210346
-112,46,0.206978
-110,46,0.204079
-108,46,0.201619
-106,46,0.199569
-104,46,0.1979
-102,46,0.19658
-100,46,0.195578
-98,46,0.19486
-96,46,0.19439
-94,46,0.194131
-92,46,0.194044
-90,46,0.194085
-88,46,0.194211
-86,46,0.194377
-84,46,0.194535
-82,46,0.194636
-80,46,0.194633
-78,46,0.194478
-76,46,0.194126
-74,46,0.193533
-72,46,0.192661
-70,46,0.191476
-68,46,0.189952
-66,46,0.188071
-64,46,0.185824
-62,46,0.183211
-60,46,0.180248
-58,46,0.176958
-56,46,0.173382
-54,46,0.169571
-52,46,0.165589
-50,46,0.161513
-48,46,0.157432
-46,46,0.153444
-44,46,0.149654
-42,46,0.146175
-40,46,0.14312
-38,46,0.140607
-36,46,0.138748
-34,46,0.13765
-32,46,0.137412
-30,46,0.138122
-28,46,0.13985
-26,46,0.142655
-24,46,0.146571
-22,46,0.151614
-20,46,0.157777
-18,46,0.165031
-16,46,0.173323
-14,46,0.182576
-12,46,0.192691
-10,46,0.20355
-8,46,0.215014
-6,46,0.226928
-4,46,0.23912
-2,46,0.251409
0,46,0.263606
2,46,0.275513
4,46,0.286932
6,46,0.297668
8,46,0.307529
10,46,0.31633
12,46,0.323899
14,46,0.330078
16,46,0.334726
18,46,0.337723
20,46,0.338969
22,46,0.338389
24,46,0.335936
26,46,0.331587
28,46,0.325348
30,46,0.317254
32,46,0.307368
34,46,0.29578
36,46,0.282609
38,46,0.267999
40,46,0.252118
42,46,0.235157
44,46,0.217324
46,46,0.198849
48,46,0.179972
50,46,0.160946
52,46,0.142031
54,46,0.123492
56,46,0.105594
58,46,0.0885995
60,46,0.0727665
62,46,0.0583427
64,46,0.045564
66,46,0.0346514
68,46,0.0258082
70,46,0.0192181
72,46,0.0150424
74,46,0.0134191
76,46,0.0144609
78,46,0.0182542
80,46,0.0248583
82,46,0.0343049
84,46,0.0465978
86,46,0.0617131
88,46,0.0795992
90,46,0.100178
92,46,0.123345
94,46,0.14897
96,46,0.176902
98,46,0.206963
100,46,0.23896
102,46,0.272678
104,46,0.307885
106,46,0.344338
108,46,0.381779
110,46,0.419943
112,46,0.458556
114,46,0.497341
116,46,0.53602
118,46,0.574315
120,46,0.611952
122,46,0.648665
124,46,0.684195
126,46,0.718297
128,46,0.750737
130,46,0.781299
132,46,0.809785
134,46,0.836014
136,46,0.859829
138,46,0.881095
140,46,0.899698
142,46,0.915551
144,46,0.928589
146,46,0.938773
148,46,0.946087
150,46,0.950539
152,46,0.952163
154,46,0.951013
156,46,0.947164
158,46,0.940712
160,46,0.931772
162,46,0.920476
164,46,0.906969
166,46,0.891413
168,46,0.873979
170,46,0.854846
172,46,0.834203
174,46,0.812241
176,46,0.789155
178,46,0.765141
180,46,0.740394
-180,48,0.706166
-178,48,0.679952
-176,48,0.653455
-174,48,0.626858
-172,48,0.600338
-170,48,0.574057
-168,48,0.548165
-166,48,0.522799
-164,48,0.498083
-162,48,0.474123
-160,48,0.451011
-158,48,0.428824
-156,48,0.407624
-154,48,0.387456
-152,48,0.368354
-150,48,0.350337
-148,48,0.333413
-146,48,0.317577
-144,48,0.302817
-142,48,0.289112
-140,48,0.276433
-138,48,0.264745
-136,48,0.254012
-134,48,0.244191
-132,48,0.235238
-130,48,0.227111
-128,48,0.219765
-126,48,0.213156
-124,48,0.207243
-122,48,0.201983
-120,48,0.19734
-118,48,0.193275
-116,48,0.189754
-114,48,0.186743
-112,48,0.184212
-110,48,0.182129
-108,48,0.180465
-106,48,0.17919
-104,48,0.178275
-102,48,0.17769
-100,48,0.177404
-98,48,0.177384
-96,48,0.177595
-94,48,0.178001
-92,48,0.178562
-90,48,0.179238
-88,48,0.179984
-86,48,0.180754
-84,48,0.181502
-82,48,0.182177
-80,48,0.182731
-78,48,0.183114
-76,48,0.183278
-74,48,0.183179
-72,48,0.182776
-70,48,0.182033
-68,48,0.180921
-66,48,0.179421
-64,48,0.17752
-62,48,0.175222
-60,48,0.172538
-58,48,0.169495
-56,48,0.166133
-54,48,0.162509
-52,48,0.15869
-50,48,0.154758
-48,48,0.150809
-46,48,0.146949
-44,48,0.143293
-42,48,0.139961
-40,48,0.137079
-38,48,0.134773
-36,48,0.133167
-34,48,0.132379
-32,48,0.132516
-30,48,0.133674
-28,48,0.135933
-26,48,0.139356
-24,48,0.143982
-22,48,0.149829
-20,48,0.156892
-18,48,0.165139
-16,48,0.174513
-14,48,0.184932
-12,48,0.19629
-10,48,0.208458
-8,48,0.221287
-6,48,0.234608
-4,48,0.248237
-2,48,0.261978
0,48,0.275624
2,48,0.288964
4,48,0.301782
6,48,0.313867
8,48,0.32501
10,48,0.335011
12,48,0.343683
14,48,0.350854
16,48,0.356371
18,48,0.3601
20,48,0.361933
22,48,0.361787
24,48,0.359607
26,48,0.355365
28,48,0.349066
30,48,0.340744
32,48,0.330462
34,48,0.318316
36,48,0.30443
38,48,0.288954
40,48,0.272066
42,48,0.253967
44,48,0.234881
46,48,0.215047
48,48,0.194722
50,48,0.174174
52,48,0.153679
54,48,0.133516
56,48,0.113969
58,48,0.0953145
60,48,0.0778255
62,48,0.0617644
64,48,0.0473806
66,48,0.0349076
68,48,0.0245602
70,48,0.0165319
72,48,0.0109932
74,48,0.00808953
76,48,0.0079397
78,48,0.0106351
80,48,0.0162386
82,48,0.0247842
84,48,0.0362769
86,48,0.0506927
88,48,0.0679788
90,48,0.0880549
92,48,0.110813
94,48,0.13612
96,48,0.163817
98,48,0.193723
100,48,0.225637
102,48,0.259335
104,48,0.29458
106,48,0.331117
108,48,0.368681
110,48,0.406995
112,48,0.445777
114,48,0.48474
116,48,0.523593
118,48,0.562051
120,48,0.599828
122,48,0.636649
124,48,0.672246
126,48,0.706364
128,48,0.738763
130,48,0.76922
132,48,0.797528
134,48,0.823506
136,48,0.84699
138,48,0.867842
140,48,0.88595
142,48,0.901223
144,48,0.913598
146,48,0.92304
148,48,0.929534
150,48,0.933096
152,48,0.933761
154,48,0.931592
156,48,0.92667
158,48,0.9191
160,48,0.909005
162,48,0.896526
164,48,0.881819
166,48,0.865053
168,48,0.84641
170,48,0.82608
172,48,0.804262
174,48,0.781156
176,48,0.756969
178,48,0.731905
180,48,0.706166
-180,50,0.671474
-178,50,0.644478
-176,50,0.617275
-174,50,0.590057
-172,50,0.563002
-170,50,0.536278
-168,50,0.51004
-166,50,0.484426
-164,50,0.45956
-162,50,0.43555
-160,50,0.412488
-158,50,0.390447
-156,50,0.369488
-154,50,0.349652
-152,50,0.330969
-150,50,0.313452
-148,50,0.297103
-146,50,0.281912
-144,50,0.267859
-142,50,0.254914
-140,50,0.243042
-138,50,0.232202
-136,50,0.222347
-134,50,0.213429
-132,50,0.205397
-130,50,0.198201
-128,50,0.19179
-126,50,0.186115
-124,50,0.181128
-122,50,0.176783
-120,50,0.17304
-118,50,0.169856
-116,50,0.167195
-114,50,0.165022
-112,50,0.163304
-110,50,0.162009
-108,50,0.161108
-106,50,0.160572
-104,50,0.160371
-102,50,0.160477
-100,50,0.16086
-98,50,0.161488
-96,50,0.162329
-94,50,0.163346
