Phi[deg],Theta[deg],re(rEPhi)[mV]
150,36,-6564.86
152,36,-6411.14
154,36,-6251.27
156,36,-6083.33
158,36,-5905.44
160,36,-5715.79
162,36,-5512.66
164,36,-5294.48
166,36,-5059.83
168,36,-4807.47
170,36,-4536.35
172,36,-4245.65
174,36,-3934.74
176,36,-3603.25
178,36,-3251.02
180,36,-2878.12
-180,38,-3389.85
-178,38,-2984.11
-176,38,-2556.42
-174,38,-2107.55
-172,38,-1638.47
-170,38,-1150.35
-168,38,-644.546
-166,38,-122.558
-164,38,413.961
-162,38,963.24
-160,38,1523.4
-158,38,2092.48
-156,38,2668.43
-154,38,3249.16
-152,38,3832.53
-150,38,4416.37
-148,38,4998.47
-146,38,5576.61
-144,38,6148.58
-142,38,6712.15
-140,38,7265.1
-138,38,7805.23
-136,38,8330.34
-134,38,8838.27
-132,38,9326.9
-130,38,9794.14
-128,38,10238
-126,38,10656.5
-124,38,11047.7
-122,38,11409.9
-120,38,11741.5
-118,38,12041
-116,38,12306.9
-114,38,12538.2
-112,38,12733.9
-110,38,12893.2
-108,38,13015.6
-106,38,13100.9
-104,38,13149.1
-102,38,13160.4
-100,38,13135.6
-98,38,13075.3
-96,38,12980.8
-94,38,12853.6
-92,38,12695.4
-90,38,12508.1
-88,38,12294.1
-86,38,12055.7
-84,38,11795.6
-82,38,11516.8
-80,38,11222.1
-78,38,10914.7
-76,38,10597.7
-74,38,10274.2
-72,38,9947.5
-70,38,9620.56
-68,38,9296.37
-66,38,8977.78
-64,38,8667.39
-62,38,8367.61
-60,38,8080.57
-58,38,7808.1
-56,38,7551.69
-54,38,7312.5
-52,38,7091.32
-50,38,6888.57
-48,38,6704.28
-46,38,6538.14
-44,38,6389.45
-42,38,6257.18
-40,38,6139.98
-38,38,6036.21
-36,38,5943.99
-34,38,5861.19
-32,38,5785.52
-30,38,5714.57
-28,38,5645.81
-26,38,5576.67
-24,38,5504.61
-22,38,5427.07
-20,38,5341.6
-18,38,5245.86
-16,38,5137.64
-14,38,5014.91
-12,38,4875.84
-10,38,4718.79
-8,38,4542.37
-6,38,4345.41
-4,38,4127
-2,38,3886.46
0,38,3623.36
2,38,3337.49
4,38,3028.9
6,38,2697.83
8,38,2344.74
10,38,1970.26
12,38,1575.23
14,38,1160.61
16,38,727.551
18,38,277.299
20,38,-188.766
22,38,-669.166
24,38,-1162.33
26,38,-1666.6
28,38,-2180.25
30,38,-2701.5
32,38,-3228.49
34,38,-3759.34
36,38,-4292.08
38,38,-4824.74
40,38,-5355.3
42,38,-5881.7
44,38,-6401.85
46,38,-6913.66
48,38,-7415.03
50,38,-7903.83
52,38,-8377.98
54,38,-8835.41
56,38,-9274.08
58,38,-9692.02
60,38,-10087.4
62,38,-10458.3
64,38,-10803.1
66,38,-11120.3
68,38,-11408.6
70,38,-11666.7
72,38,-11893.6
74,38,-12088.6
76,38,-12251.2
78,38,-12381.1
80,38,-12478.3
82,38,-12543.1
84,38,-12575.9
86,38,-12577.5
88,38,-12549.1
90,38,-12491.9
92,38,-12407.6
94,38,-12297.7
96,38,-12164.4
98,38,-12009.8
100,38,-11836.2
102,38,-11646
104,38,-11441.7
106,38,-11225.9
108,38,-11001.1
110,38,-10769.8
112,38,-10534.5
114,38,-10297.6
116,38,-10061.2
118,38,-9827.32
120,38,-9597.84
122,38,-9374.29
124,38,-9157.98
126,38,-8949.91
128,38,-8750.78
130,38,-8560.99
132,38,-8380.61
134,38,-8209.38
136,38,-8046.77
138,38,-7891.91
140,38,-7743.69
142,38,-7600.73
144,38,-7461.43
146,38,-7324.01
148,38,-7186.52
150,38,-7046.92
152,38,-6903.06
154,38,-6752.8
156,38,-6593.96
158,38,-6424.44
160,38,-6242.2
162,38,-6045.33
164,38,-5832.05
166,38,-5600.78
168,38,-5350.11
170,38,-5078.87
172,38,-4786.13
174,38,-4471.17
176,38,-4133.56
178,38,-3773.1
180,38,-3389.85
-180,40,-3888.02
-178,40,-3472.4
-176,40,-3032.78
-174,40,-2569.96
-172,40,-2084.97
-170,40,-1579.05
-168,40,-1053.62
-166,40,-510.281
-164,40,49.2166
-162,40,622.994
-160,40,1209.06
-158,40,1805.33
-156,40,2409.65
-154,40,3019.8
-152,40,3633.5
-150,40,4248.46
-148,40,4862.35
-146,40,5472.83
-144,40,6077.53
-142,40,6674.11
-140,40,7260.21
-138,40,7833.49
-136,40,8391.63
-134,40,8932.32
-132,40,9453.29
-130,40,9952.32
-128,40,10427.2
-126,40,10875.9
-124,40,11296.4
-122,40,11686.7
-120,40,12045.1
-118,40,12369.9
-116,40,12659.7
-114,40,12913.1
-112,40,13129.1
-110,40,13306.9
-108,40,13445.8
-106,40,13545.5
-104,40,13606.1
-102,40,13627.8
-100,40,13611.1
-98,40,13557
-96,40,13466.6
-94,40,13341.5
-92,40,13183.4
-90,40,12994.6
-88,40,12777.2
-86,40,12534.1
-84,40,12267.9
-82,40,11981.7
-80,40,11678.7
-78,40,11362.2
-76,40,11035.6
-74,40,10702.1
-72,40,10365.3
-70,40,10028.4
-68,40,9694.54
-66,40,9366.85
-64,40,9048.14
-62,40,8740.99
-60,40,8447.69
-58,40,8170.21
-56,40,7910.18
-54,40,7668.83
-52,40,7447.01
-50,40,7245.16
-48,40,7063.31
-46,40,6901.09
-44,40,6757.71
-42,40,6632.05
-40,40,6522.61
-38,40,6427.58
-36,40,6344.88
-34,40,6272.18
-32,40,6206.97
-30,40,6146.6
-28,40,6088.31
-26,40,6029.3
-24,40,5966.77
-22,40,5897.97
-20,40,5820.24
-18,40,5731.03
-16,40,5627.98
-14,40,5508.88
-12,40,5371.79
-10,40,5214.95
-8,40,5036.89
-6,40,4836.39
-4,40,4612.48
-2,40,4364.47
0,40,4091.93
2,40,3794.69
4,40,3472.82
6,40,3126.61
8,40,2756.58
10,40,2363.47
12,40,1948.16
14,40,1511.75
16,40,1055.45
18,40,580.632
20,40,88.7727
22,40,-418.539
24,40,-939.622
26,40,-1472.71
28,40,-2015.98
30,40,-2567.52
32,40,-3125.38
34,40,-3687.55
36,40,-4251.96
38,40,-4816.53
40,40,-5379.1
42,40,-5937.51
44,40,-6489.54
46,40,-7032.97
48,40,-7565.56
50,40,-8085.06
52,40,-8589.23
54,40,-9075.86
56,40,-9542.78
58,40,-9987.87
60,40,-10409.1
62,40,-10804.5
64,40,-11172.4
66,40,-11511
68,40,-11818.8
70,40,-12094.6
72,40,-12337.4
74,40,-12546.3
76,40,-12720.7
78,40,-12860.3
80,40,-12965.1
82,40,-13035.4
84,40,-13071.8
86,40,-13075
88,40,-13046.4
90,40,-12987.1
92,40,-12899.1
94,40,-12784.1
96,40,-12644.2
98,40,-12482
100,40,-12299.8
102,40,-12100.2
104,40,-11886
106,40,-11659.9
108,40,-11424.8
110,40,-11183.3
112,40,-10938.2
114,40,-10691.9
116,40,-10447
118,40,-10205.6
120,40,-9969.61
122,40,-9740.86
124,40,-9520.71
126,40,-9310.28
128,40,-9110.32
130,40,-8921.25
132,40,-8743.16
134,40,-8575.75
136,40,-8418.41
138,40,-8270.19
140,40,-8129.84
142,40,-7995.84
144,40,-7866.39
146,40,-7739.54
148,40,-7613.11
150,40,-7484.84
152,40,-7352.37
154,40,-7213.28
156,40,-7065.2
158,40,-6905.77
160,40,-6732.76
162,40,-6544.02
164,40,-6337.61
166,40,-6111.76
168,40,-5864.91
170,40,-5595.76
172,40,-5303.25
174,40,-4986.59
176,40,-4645.28
178,40,-4279.08
180,40,-3888.02
-180,42,-4366.88
-178,42,-3944.11
-176,42,-3495.36
-174,42,-3021.46
-172,42,-2523.48
-170,42,-2002.71
-168,42,-1460.65
-166,42,-898.982
-164,42,-319.536
-162,42,275.712
-160,42,884.668
-158,42,1505.14
-156,42,2134.86
-154,42,2771.49
-152,42,3412.64
-150,42,4055.89
-148,42,4698.8
-146,42,5338.89
-144,42,5973.69
-142,42,6600.7
-140,42,7217.46
-138,42,7821.48
-136,42,8410.3
-134,42,8981.47
-132,42,9532.6
-130,42,10061.3
-128,42,10565.3
-126,42,11042.3
-124,42,11490.1
-122,42,11906.7
-120,42,12290.2
-118,42,12638.9
-116,42,12951
-114,42,13225.2
-112,42,13460.3
-110,42,13655.5
-108,42,13809.9
-106,42,13923.4
-104,42,13995.7
-102,42,14027.1
-100,42,14018.3
-98,42,13970.1
-96,42,13883.7
-94,42,13760.8
-92,42,13603.2
-90,42,13413.2
-88,42,13193.1
-86,42,12945.8
-84,42,12674.3
-82,42,12381.7
-80,42,12071.4
-78,42,11746.8
-76,42,11411.6
-74,42,11069.3
-72,42,10723.6
-70,42,10377.9
-68,42,10035.6
-66,42,9700.02
-64,42,9374.15
-62,42,9060.76
-60,42,8762.32
-58,42,8480.92
-56,42,8218.31
-54,42,7975.81
-52,42,7754.33
-50,42,7554.33
-48,42,7375.82
-46,42,7218.4
-44,42,7081.21
-42,42,6963.01
-40,42,6862.16
-38,42,6776.69
-36,42,6704.34
-34,42,6642.56
-32,42,6588.65
-30,42,6539.7
-28,42,6492.75
-26,42,6444.75
-24,42,6392.69
-22,42,6333.6
-20,42,6264.61
-18,42,6183
-16,42,6086.23
-14,42,5971.97
-12,42,5838.11
-10,42,5682.83
-8,42,5504.55
-6,42,5302
-4,42,5074.19
-2,42,4820.39
0,42,4540.19
2,42,4233.42
4,42,3900.19
6,42,3540.86
8,42,3155.99
10,42,2746.39
12,42,2313.03
14,42,1857.09
16,42,1379.87
18,42,882.847
20,42,367.589
22,42,-164.213
24,42,-710.777
26,42,-1270.24
28,42,-1840.65
30,42,-2420.03
32,42,-3006.29
34,42,-3597.33
36,42,-4190.98
38,42,-4785.04
40,42,-5377.23
42,42,-5965.28
44,42,-6546.85
46,42,-7119.59
48,42,-7681.13
50,42,-8229.09
52,42,-8761.09
54,42,-9274.78
56,42,-9767.84
58,42,-10238
60,42,-10683.1
62,42,-11101.2
64,42,-11490.1
66,42,-11848.3
68,42,-12174
70,42,-12466
72,42,-12723.1
74,42,-12944.3
76,42,-13129.2
78,42,-13277.3
80,42,-13388.6
82,42,-13463.6
84,42,-13502.7
86,42,-13506.8
88,42,-13477.3
90,42,-13415.6
92,42,-13323.6
94,42,-13203.2
96,42,-13056.8
98,42,-12886.9
100,42,-12696.3
102,42,-12487.6
104,42,-12263.8
106,42,-12027.9
108,42,-11782.9
110,42,-11531.7
112,42,-11277.3
114,42,-11022.4
116,42,-10769.6
118,42,-10521.2
120,42,-10279.5
122,42,-10046.2
124,42,-9822.92
126,42,-9610.85
128,42,-9410.81
130,42,-9223.25
132,42,-9048.24
134,42,-8885.47
136,42,-8734.27
138,42,-8593.58
140,42,-8462.04
142,42,-8337.97
144,42,-8219.42
146,42,-8104.22
148,42,-7990.01
150,42,-7874.29
152,42,-7754.48
154,42,-7627.94
156,42,-7492.06
158,42,-7344.28
160,42,-7182.11
162,42,-7003.25
164,42,-6805.53
166,42,-6587.02
168,42,-6346.03
170,42,-6081.1
172,42,-5791.07
174,42,-5475.07
176,42,-5132.51
178,42,-4763.12
180,42,-4366.88
-180,44,-4821.05
-178,44,-4393.9
-176,44,-3938.89
-174,44,-3456.88
-172,44,-2948.97
-170,44,-2416.47
-168,44,-1860.96
-166,44,-1284.16
-164,44,-687.997
-162,44,-74.5186
-160,44,554.089
-158,44,1195.54
-156,44,1847.46
-154,44,2507.41
-152,44,3172.9
-150,44,3841.38
-148,44,4510.3
-146,44,5177.07
-144,44,5839.08
-142,44,6493.73
-140,44,7138.4
-138,44,7770.49
-136,44,8387.4
-134,44,8986.54
-132,44,9565.38
-130,44,10121.4
-128,44,10652.1
-126,44,11155.2
-124,44,11628.3
-122,44,12069.2
-120,44,12475.9
-118,44,12846.5
-116,44,13179.2
-114,44,13472.6
-112,44,13725.3
-110,44,13936.5
-108,44,14105.2
-106,44,14231.3
-104,44,14314.4
-102,44,14354.9
-100,44,14353.3
-98,44,14310.7
-96,44,14228.2
-94,44,14107.5
-92,44,13950.5
-90,44,13759.6
-88,44,13537.4
-86,44,13286.7
-84,44,13010.6
-82,44,12712.5
-80,44,12396
-78,44,12064.6
-76,44,11722.1
-74,44,11372.2
-72,44,11018.9
-70,44,10665.7
-68,44,10316.4
-66,44,9974.21
-64,44,9642.48
-62,44,9324.11
-60,44,9021.71
-58,44,8737.54
-56,44,8473.44
-54,44,8230.82
-52,44,8010.64
-50,44,7813.39
-48,44,7639.09
-46,44,7487.28
-44,44,7357.03
-42,44,7247.01
-40,44,7155.44
-38,44,7080.21
-36,44,7018.85
-34,44,6968.66
-32,44,6926.69
-30,44,6889.84
-28,44,6854.91
-26,44,6818.65
-24,44,6777.83
-22,44,6729.27
-20,44,6669.91
-18,44,6596.86
-16,44,6507.41
-14,44,6399.09
-12,44,6269.7
-10,44,6117.3
-8,44,5940.24
-6,44,5737.2
-4,44,5507.14
-2,44,5249.34
0,44,4963.36
2,44,4649.06
4,44,4306.58
6,44,3936.32
8,44,3538.9
10,44,3115.19
12,44,2666.23
14,44,2193.27
16,44,1697.7
18,44,1181.09
20,44,645.081
22,44,91.4687
24,44,-477.874
26,44,-1060.99
28,44,-1655.84
30,44,-2260.32
32,44,-2872.28
34,44,-3489.5
36,44,-4109.7
38,44,-4730.58
40,44,-5349.75
42,44,-5964.83
44,44,-6573.35
46,44,-7172.84
48,44,-7760.81
50,44,-8334.74
52,44,-8892.11
54,44,-9430.45
56,44,-9947.29
58,44,-10440.3
60,44,-10907
62,44,-11345.4
64,44,-11753.4
66,44,-12129.1
68,44,-12470.8
70,44,-12777.1
72,44,-13046.7
74,44,-13278.7
76,44,-13472.5
78,44,-13627.8
80,44,-13744.6
82,44,-13823.1
84,44,-13864
86,44,-13868.4
88,44,-13837.5
90,44,-13772.9
92,44,-13676.7
94,44,-13550.9
96,44,-13398
98,44,-13220.8
100,44,-13021.9
102,44,-12804.6
104,44,-12571.8
106,44,-12326.7
108,44,-12072.5
110,44,-11812.4
112,44,-11549.5
114,44,-11286.6
116,44,-11026.7
118,44,-10772.2
120,44,-10525.5
122,44,-10288.5
124,44,-10062.9
126,44,-9850.01
128,44,-9650.65
130,44,-9465.35
132,44,-9294.18
134,44,-9136.8
136,44,-8992.48
138,44,-8860.08
140,44,-8738.13
142,44,-8624.79
144,44,-8517.97
146,44,-8415.3
148,44,-8314.23
150,44,-8212.05
152,44,-8105.95
154,44,-7993.09
156,44,-7870.62
158,44,-7735.77
160,44,-7585.87
162,44,-7418.39
164,44,-7231
166,44,-7021.6
168,44,-6788.35
170,44,-6529.67
172,44,-6244.28
174,44,-5931.22
176,44,-5589.84
178,44,-5219.79
180,44,-4821.05
-180,46,-5245.62
-178,46,-4816.86
-176,46,-4358.5
-174,46,-3871.4
-172,46,-3356.65
-170,46,-2815.64
-168,46,-2249.94
-166,46,-1661.34
-164,46,-1051.82
-162,46,-423.497
-160,46,221.372
-158,46,880.417
-156,46,1551.18
-154,46,2231.12
-152,46,2917.65
-150,46,3608.13
-148,46,4299.88
-146,46,4990.2
-144,46,5676.37
-142,46,6355.66
-140,46,7025.32
-138,46,7682.63
-136,46,8324.84
-134,46,8949.23
-132,46,9553.13
-130,46,10133.9
-128,46,10688.8
-126,46,11215.5
-124,46,11711.5
-122,46,12174.4
-120,46,12602.1
-118,46,12992.5
-116,46,13343.8
-114,46,13654.5
-112,46,13923.1
-110,46,14148.6
-108,46,14330.2
-106,46,14467.5
-104,46,14560.3
-102,46,14608.9
-100,46,14613.9
-98,46,14576.3
-96,46,14497.3
-94,46,14378.7
-92,46,14222.5
-90,46,14031.1
-88,46,13807.2
-86,46,13553.8
-84,46,13274.1
-82,46,12971.6
-80,46,12649.9
-78,46,12312.9
-76,46,11964.4
-74,46,11608.5
-72,46,11249
-70,46,10889.9
-68,46,10534.9
-66,46,10187.6
-64,46,9851.39
-62,46,9529.38
-60,46,9224.31
-58,46,8938.56
-56,46,8674.08
-54,46,8432.37
-52,46,8214.44
-50,46,8020.81
-48,46,7851.49
-46,46,7706
-44,46,7583.35
-42,46,7482.09
-40,46,7400.35
-38,46,7335.85
-36,46,7285.98
-34,46,7247.83
-32,46,7218.27
-30,46,7193.99
-28,46,7171.58
-26,46,7147.59
-24,46,7118.58
-22,46,7081.2
-20,46,7032.2
-18,46,6968.51
-16,46,6887.31
-14,46,6785.97
-12,46,6662.2
-10,46,6513.95
-8,46,6339.53
-6,46,6137.54
-4,46,5906.93
-2,46,5646.94
0,46,5357.14
2,46,5037.41
4,46,4687.9
6,46,4309.04
8,46,3901.51
10,46,3466.22
12,46,3004.28
14,46,2517
16,46,2005.86
18,46,1472.46
20,46,918.559
22,46,346.021
24,46,-243.197
26,46,-847.048
28,46,-1463.41
30,46,-2090.09
32,46,-2724.83
34,46,-3365.32
36,46,-4009.19
38,46,-4654.02
40,46,-5297.34
42,46,-5936.61
44,46,-6569.29
46,46,-7192.77
48,46,-7804.43
50,46,-8401.62
52,46,-8981.71
54,46,-9542.06
56,46,-10080.1
58,46,-10593.3
60,46,-11079.3
62,46,-11535.6
64,46,-11960.3
66,46,-12351.3
68,46,-12706.8
70,46,-13025.3
72,46,-13305.6
74,46,-13546.6
76,46,-13747.8
78,46,-13908.8
80,46,-14029.6
82,46,-14110.7
84,46,-14152.6
86,46,-14156.4
88,46,-14123.6
90,46,-14055.9
92,46,-13955.4
94,46,-13824.2
96,46,-13665.1
98,46,-13480.8
100,46,-13274.4
102,46,-13049
104,46,-12807.9
106,46,-12554.4
108,46,-12292
110,46,-12023.9
112,46,-11753.4
114,46,-11483.7
116,46,-11217.6
118,46,-10958
120,46,-10707.2
122,46,-10467.4
124,46,-10240.4
126,46,-10027.4
128,46,-9829.52
130,46,-9647.21
132,46,-9480.58
134,46,-9329.26
136,46,-9192.46
138,46,-9068.98
140,46,-8957.22
142,46,-8855.24
144,46,-8760.76
146,46,-8671.27
148,46,-8584.01
150,46,-8496.08
152,46,-8404.47
154,46,-8306.13
156,46,-8198.02
158,46,-8077.14
160,46,-7940.64
162,46,-7785.82
164,46,-7610.16
166,46,-7411.42
168,46,-7187.61
170,46,-6937.02
172,46,-6658.28
174,46,-6350.33
176,46,-6012.45
178,46,-5644.23
180,46,-5245.62
-180,48,-5636.31
-178,48,-5208.63
-176,48,-4749.77
-174,48,-4260.56
-172,48,-3742.1
-170,48,-3195.78
-168,48,-2623.2
-166,48,-2026.18
-164,48,-1406.73
-162,48,-767.026
-160,48,-109.375
-158,48,563.786
-156,48,1249.92
-154,48,1946.42
-152,48,2650.6
-150,48,3359.71
-148,48,4070.99
-146,48,4781.62
-144,48,5488.76
-142,48,6189.57
-140,48,6881.16
-138,48,7560.68
-136,48,8225.25
-134,48,8872.02
-132,48,9498.15
-130,48,10100.9
-128,48,10677.4
-126,48,11225
-124,48,11741.3
-122,48,12223.7
-120,48,12669.9
-118,48,13077.8
-116,48,13445.5
-114,48,13771.3
-112,48,14053.8
-110,48,14291.8
-108,48,14484.5
-106,48,14631.6
-104,48,14732.8
-102,48,14788.4
-100,48,14799
-98,48,14765.7
-96,48,14689.9
-94,48,14573.2
-92,48,14417.8
-90,48,14226.2
-88,48,14001.1
-86,48,13745.7
-84,48,13463.2
-82,48,13157.3
-80,48,12831.8
-78,48,12490.6
-76,48,12137.6
-74,48,11777.1
-72,48,11413
-70,48,11049.5
-68,48,10690.4
-66,48,10339.5
-64,48,10000.4
-62,48,9676.13
-60,48,9369.72
-58,48,9083.63
-56,48,8819.91
-54,48,8580.13
-52,48,8365.37
-50,48,8176.17
-48,48,8012.54
-46,48,7873.98
-44,48,7759.44
-42,48,7667.4
-40,48,7595.87
-38,48,7542.44
-36,48,7504.34
-34,48,7478.5
-32,48,7461.6
-30,48,7450.16
-28,48,7440.56
-26,48,7429.18
-24,48,7412.38
-22,48,7386.63
-20,48,7348.53
-18,48,7294.87
-16,48,7222.67
-14,48,7129.22
-12,48,7012.09
-10,48,6869.2
-8,48,6698.75
-6,48,6499.32
-4,48,6269.81
-2,48,6009.46
0,48,5717.83
2,48,5394.79
4,48,5040.52
6,48,4655.48
8,48,4240.37
10,48,3796.14
12,48,3323.96
14,48,2825.18
16,48,2301.34
18,48,1754.11
20,48,1185.31
22,48,596.877
24,48,-9.16575
26,48,-630.69
28,48,-1265.49
30,48,-1911.3
32,48,-2565.76
34,48,-3226.48
36,48,-3890.99
38,48,-4556.76
40,48,-5221.22
42,48,-5881.73
44,48,-6535.61
46,48,-7180.15
48,48,-7812.59
50,48,-8430.17
52,48,-9030.12
54,48,-9609.68
56,48,-10166.2
58,48,-10696.9
60,48,-11199.3
62,48,-11671.1
64,48,-12109.9
66,48,-12513.8
68,48,-12880.8
70,48,-13209.3
72,48,-13498.2
74,48,-13746.4
76,48,-13953.3
78,48,-14118.5
80,48,-14242.1
82,48,-14324.4
84,48,-14366.4
86,48,-14369.1
88,48,-14334
90,48,-14262.9
92,48,-14157.9
94,48,-14021.6
96,48,-13856.6
98,48,-13665.9
100,48,-13452.5
102,48,-13219.9
104,48,-12971.5
106,48,-12710.7
108,48,-12441
110,48,-12166.1
112,48,-11889.2
114,48,-11613.7
116,48,-11342.7
118,48,-11079.1
120,48,-10825.3
122,48,-10583.7
124,48,-10356.1
126,48,-10144
128,48,-9948.32
130,48,-9769.72
132,48,-9608.28
134,48,-9463.6
136,48,-9334.85
138,48,-9220.76
140,48,-9119.64
142,48,-9029.41
144,48,-8947.68
146,48,-8871.76
148,48,-8798.74
150,48,-8725.51
152,48,-8648.9
154,48,-8565.65
156,48,-8472.53
158,48,-8366.38
160,48,-8244.15
162,48,-8102.97
164,48,-7940.19
166,48,-7753.39
168,48,-7540.47
170,48,-7299.62
172,48,-7029.34
174,48,-6728.5
176,48,-6396.29
178,48,-6032.27
180,48,-5636.31
-180,50,-5989.57
-178,50,-5565.54
-176,50,-5108.91
-174,50,-4620.48
-172,50,-4101.35
-170,50,-3552.88
-168,50,-2976.69
-166,50,-2374.61
-164,50,-1748.65
-162,50,-1101.03
-160,50,-434.096
-158,50,249.673
-156,50,947.682
-154,50,1657.25
-152,50,2375.61
-150,50,3099.95
-148,50,3827.39
-146,50,4555.01
-144,50,5279.87
-142,50,5998.98
-140,50,6709.36
-138,50,7408.01
-136,50,8091.9
-134,50,8758.05
-132,50,9403.48
-130,50,10025.3
-128,50,10620.5
-126,50,11186.3
-124,50,11720.2
-122,50,12219.4
-120,50,12681.5
-118,50,13104.4
-116,50,13486
-114,50,13824.6
-112,50,14118.8
-110,50,14367.3
-108,50,14569.3
-106,50,14724.4
-104,50,14832.5
-102,50,14893.8
-100,50,14909.1
-98,50,14879.3
-96,50,14806
-94,50,14690.9
-92,50,14536.3
-90,50,14344.7
-88,50,14118.9
-86,50,13862.2
-84,50,13577.9
-82,50,13269.8
-80,50,12941.7
-78,50,12597.6
-76,50,12241.7
-74,50,11878.2
-72,50,11511.2
-70,50,11145
-68,50,10783.5
-66,50,10430.6
-64,50,10090.1
-62,50,9765.07
-60,50,9458.7
-58,50,9173.52
-56,50,8911.7
-54,50,8674.86
-52,50,8464.15
-50,50,8280.13
-48,50,8122.83
-46,50,7991.72
-44,50,7885.7
-42,50,7803.18
-40,50,7742.08
-38,50,7699.87
-36,50,7673.65
-34,50,7660.19
-32,50,7656.02
-30,50,7657.47
-28,50,7660.77
-26,50,7662.1
-24,50,7657.69
-22,50,7643.84
-20,50,7617
-18,50,7573.83
-16,50,7511.24
-14,50,7426.41
-12,50,7316.84
-10,50,7180.36
-8,50,7015.13
-6,50,6819.67
-4,50,6592.86
-2,50,6333.92
0,50,6042.39
2,50,5718.16
4,50,5361.41
6,50,4972.59
8,50,4552.46
10,50,4101.97
12,50,3622.33
14,50,3114.94
16,50,2581.36
18,50,2023.32
20,50,1442.69
22,50,841.464
24,50,221.73
26,50,-414.318
28,50,-1064.41
30,50,-1726.18
32,50,-2397.22
34,50,-3075.03
36,50,-3757.04
38,50,-4440.64
40,50,-5123.14
42,50,-5801.81
44,50,-6473.83
46,50,-7136.39
48,50,-7786.59
50,50,-8421.56
52,50,-9038.4
54,50,-9634.22
56,50,-10206.2
58,50,-10751.6
60,50,-11267.8
62,50,-11752.2
64,50,-12202.5
66,50,-12616.7
68,50,-12992.7
70,50,-13329.1
72,50,-13624.4
74,50,-13877.7
76,50,-14088.5
78,50,-14256.2
80,50,-14381.2
82,50,-14463.8
84,50,-14505
86,50,-14505.8
88,50,-14467.9
90,50,-14393.3
92,50,-14284
94,50,-14142.8
96,50,-13972.4
98,50,-13775.9
100,50,-13556.6
102,50,-13317.8
104,50,-13063.1
106,50,-12796.2
108,50,-12520.6
110,50,-12240.1
112,50,-11958.2
114,50,-11678.3
116,50,-11403.6
118,50,-11137.1
120,50,-10881.6
122,50,-10639.2
124,50,-10412.1
126,50,-10201.7
128,50,-10009.1
130,50,-9834.88
132,50,-9679.21
134,50,-9541.66
136,50,-9421.38
138,50,-9317.02
140,50,-9226.81
142,50,-9148.57
144,50,-9079.77
146,50,-9017.59
148,50,-8958.96
150,50,-8900.63
152,50,-8839.23
154,50,-8771.35
156,50,-8693.59
158,50,-8602.61
160,50,-8495.21
162,50,-8368.37
164,50,-8219.31
166,50,-8045.47
168,50,-7844.64
170,50,-7614.9
172,50,-7354.66
174,50,-7062.7
176,50,-6738.16
178,50,-6380.5
180,50,-5989.57
-180,52,-6302.68
-178,52,-5884.67
-176,52,-5432.82
-174,52,-4947.91
-172,52,-4431
-170,52,-3883.43
-168,52,-3306.8
-166,52,-2702.91
-164,52,-2073.8
-162,52,-1421.67
-160,52,-748.903
-158,52,-58.0016
-156,52,648.4
-154,52,1367.56
-152,52,2096.67
-150,52,2832.81
-148,52,3573.03
-146,52,4314.31
-144,52,5053.6
-142,52,5787.79
-140,52,6513.76
-138,52,7228.39
-136,52,7928.51
-134,52,8610.99
-132,52,9272.71
-130,52,9910.58
-128,52,10521.6
-126,52,11102.8
-124,52,11651.3
-122,52,12164.5
-120,52,12639.9
-118,52,13075.1
-116,52,13468.1
-114,52,13817
-112,52,14120.5
-110,52,14377.3
-108,52,14586.6
-106,52,14747.9
-104,52,14861.3
-102,52,14926.9
-100,52,14945.6
-98,52,14918.5
-96,52,14847.1
-94,52,14733.4
-92,52,14579.4
-90,52,14388
-88,52,14162
-86,52,13904.7
-84,52,13619.6
-82,52,13310.3
-80,52,12981
-78,52,12635.5
-76,52,12278.2
-74,52,11913.4
-72,52,11545.2
-70,52,11178
-68,52,10815.8
-66,52,10462.6
-64,52,10122.2
-62,52,9798
-60,52,9493.06
-58,52,9210.08
-56,52,8951.28
-54,52,8718.38
-52,52,8512.55
-50,52,8334.41
-48,52,8183.98
-46,52,8060.71
-44,52,7963.5
-42,52,7890.68
-40,52,7840.09
-38,52,7809.1
-36,52,7794.68
-34,52,7793.49
-32,52,7801.9
-30,52,7816.1
-28,52,7832.17
-26,52,7846.14
-24,52,7854.09
-22,52,7852.19
-20,52,7836.77
-18,52,7804.38
-16,52,7751.81
-14,52,7676.18
-12,52,7574.9
-10,52,7445.74
-8,52,7286.82
-6,52,7096.62
-4,52,6873.99
-2,52,6618.12
0,52,6328.56
2,52,6005.18
4,52,5648.14
6,52,5257.93
8,52,4835.29
10,52,4381.2
12,52,3896.87
14,52,3383.72
16,52,2843.36
18,52,2277.54
20,52,1688.17
22,52,1077.27
24,52,447.006
26,52,-200.39
28,52,-862.578
30,52,-1537.13
32,52,-2221.56
34,52,-2913.27
36,52,-3609.62
38,52,-4307.89
40,52,-5005.29
42,52,-5698.97
44,52,-6386.02
46,52,-7063.48
48,52,-7728.36
50,52,-8377.64
52,52,-9008.31
54,52,-9617.37
56,52,-10201.9
58,52,-10759
60,52,-11286
62,52,-11780.2
64,52,-12239.3
66,52,-12661.1
68,52,-13043.7
70,52,-13385.4
72,52,-13685
74,52,-13941.5
76,52,-14154.2
78,52,-14323
