Phi[deg],Theta[deg],RealizedGainTheta
-30,50,0.482133
-28,50,0.484048
-26,50,0.484609
-24,50,0.483732
-22,50,0.48136
-20,50,0.47747
-18,50,0.472068
-16,50,0.465197
-14,50,0.456929
-12,50,0.447369
-10,50,0.436651
-8,50,0.424934
-6,50,0.412404
-4,50,0.399266
-2,50,0.385742
0,50,0.37207
2,50,0.358493
4,50,0.345262
6,50,0.332629
8,50,0.320841
10,50,0.310138
12,50,0.300749
14,50,0.292887
16,50,0.286748
18,50,0.282501
20,50,0.280295
22,50,0.280247
24,50,0.282445
26,50,0.286945
28,50,0.29377
30,50,0.302906
32,50,0.314306
34,50,0.32789
36,50,0.343542
38,50,0.361115
40,50,0.380431
42,50,0.401287
44,50,0.423451
46,50,0.446673
48,50,0.470685
50,50,0.495204
52,50,0.51994
54,50,0.544596
56,50,0.568874
58,50,0.592481
60,50,0.61513
62,50,0.636545
64,50,0.656466
66,50,0.674648
68,50,0.690869
70,50,0.704928
72,50,0.71665
74,50,0.725886
76,50,0.732512
78,50,0.736435
80,50,0.737589
82,50,0.735936
84,50,0.731468
86,50,0.724204
88,50,0.71419
90,50,0.701499
92,50,0.686228
94,50,0.668499
96,50,0.648459
98,50,0.626272
100,50,0.602125
102,50,0.576222
104,50,0.548783
106,50,0.520044
108,50,0.490251
110,50,0.459662
112,50,0.42854
114,50,0.397158
116,50,0.365787
118,50,0.334702
120,50,0.304175
122,50,0.274471
124,50,0.245851
126,50,0.218564
128,50,0.192846
130,50,0.168919
132,50,0.146988
134,50,0.127238
136,50,0.109834
138,50,0.0949157
140,50,0.0826019
142,50,0.0729844
144,50,0.0661293
146,50,0.0620768
148,50,0.0608403
150,50,0.0624071
152,50,0.0667387
154,50,0.073772
156,50,0.0834196
158,50,0.095572
160,50,0.110098
162,50,0.126849
164,50,0.145658
166,50,0.166342
168,50,0.188706
170,50,0.212547
172,50,0.23765
174,50,0.263796
176,50,0.290765
178,50,0.318333
180,50,0.346279
-180,52,0.305607
-178,52,0.330205
-176,52,0.354721
-174,52,0.378977
-172,52,0.402801
-170,52,0.426034
-168,52,0.448527
-166,52,0.470144
-164,52,0.490761
-162,52,0.51027
-160,52,0.528573
-158,52,0.54559
-156,52,0.561253
-154,52,0.575508
-152,52,0.588314
-150,52,0.599642
-148,52,0.609476
-146,52,0.61781
-144,52,0.62465
-142,52,0.630011
-140,52,0.633915
-138,52,0.636395
-136,52,0.637488
-134,52,0.63724
-132,52,0.635702
-130,52,0.632929
-128,52,0.628984
-126,52,0.623929
-124,52,0.617835
-122,52,0.610772
-120,52,0.602816
-118,52,0.594043
-116,52,0.584533
-114,52,0.574366
-112,52,0.563625
-110,52,0.552394
-108,52,0.540758
-106,52,0.528802
-104,52,0.516612
-102,52,0.504274
-100,52,0.491877
-98,52,0.479505
-96,52,0.467247
-94,52,0.455188
-92,52,0.443416
-90,52,0.432015
-88,52,0.42107
-86,52,0.410666
-84,52,0.400882
-82,52,0.391798
-80,52,0.38349
-78,52,0.376027
-76,52,0.369476
-74,52,0.363895
-72,52,0.359334
-70,52,0.355832
-68,52,0.353418
-66,52,0.352107
-64,52,0.351898
-62,52,0.352776
-60,52,0.354707
-58,52,0.357637
-56,52,0.361495
-54,52,0.36619
-52,52,0.371613
-50,52,0.377634
-48,52,0.38411
-46,52,0.390883
-44,52,0.397782
-42,52,0.404629
-40,52,0.411241
-38,52,0.417435
-36,52,0.423029
-34,52,0.427851
-32,52,0.43174
-30,52,0.434551
-28,52,0.436159
-26,52,0.436461
-24,52,0.435381
-22,52,0.432868
-20,52,0.428905
-18,52,0.4235
-16,52,0.416695
-14,52,0.408561
-12,52,0.399197
-10,52,0.388727
-8,52,0.377305
-6,52,0.365101
-4,52,0.352307
-2,52,0.339131
0,52,0.325791
2,52,0.312514
4,52,0.299533
6,52,0.287079
8,52,0.275381
10,52,0.264661
12,52,0.255131
14,52,0.246988
16,52,0.240411
18,52,0.235561
20,52,0.232573
22,52,0.231559
24,52,0.232601
26,52,0.235752
28,52,0.241036
30,52,0.248443
32,52,0.257933
34,52,0.269433
36,52,0.282842
38,52,0.298027
40,52,0.314828
42,52,0.33306
44,52,0.352515
46,52,0.372967
48,52,0.394173
50,52,0.415878
52,52,0.437819
54,52,0.459729
56,52,0.48134
58,52,0.502388
60,52,0.522614
62,52,0.541773
64,52,0.559631
66,52,0.57597
68,52,0.590593
70,52,0.603322
72,52,0.614002
74,52,0.6225
76,52,0.628709
78,52,0.632547
80,52,0.633957
82,52,0.632906
84,52,0.629388
86,52,0.623419
88,52,0.615041
90,52,0.604317
92,52,0.591332
94,52,0.576195
96,52,0.559031
98,52,0.539984
100,52,0.519218
102,52,0.49691
104,52,0.473252
106,52,0.448449
108,52,0.422716
110,52,0.396277
112,52,0.369364
114,52,0.342213
116,52,0.315064
118,52,0.288156
120,52,0.261727
122,52,0.236013
124,52,0.21124
126,52,0.187629
128,52,0.165387
130,52,0.144711
132,52,0.12578
134,52,0.108758
136,52,0.0937898
138,52,0.081
140,52,0.0704919
142,52,0.0623466
144,52,0.056622
146,52,0.0533528
148,52,0.0525504
150,52,0.0542026
152,52,0.0582745
154,52,0.0647091
156,52,0.0734283
158,52,0.084334
160,52,0.0973095
162,52,0.112221
164,52,0.128921
166,52,0.147246
168,52,0.167023
170,52,0.188071
172,52,0.210199
174,52,0.233213
176,52,0.256917
178,52,0.281114
180,52,0.305607
-180,54,0.267387
-178,54,0.288736
-176,54,0.309984
-174,54,0.330976
-172,54,0.351561
-170,54,0.371602
-168,54,0.390968
-166,54,0.409543
-164,54,0.427219
-162,54,0.443903
-160,54,0.459513
-158,54,0.47398
-156,54,0.487248
-154,54,0.499273
-152,54,0.51002
-150,54,0.519469
-148,54,0.52761
-146,54,0.53444
-144,54,0.539967
-142,54,0.544209
-140,54,0.547188
-138,54,0.548936
-136,54,0.549491
-134,54,0.548893
-132,54,0.547193
-130,54,0.54444
-128,54,0.540692
-126,54,0.536007
-124,54,0.530448
-122,54,0.52408
-120,54,0.516971
-118,54,0.509188
-116,54,0.500804
-114,54,0.49189
-112,54,0.482518
-110,54,0.472764
-108,54,0.4627
-106,54,0.452402
-104,54,0.441944
-102,54,0.431402
-100,54,0.420849
-98,54,0.410361
-96,54,0.400011
-94,54,0.389874
-92,54,0.380022
-90,54,0.370528
-88,54,0.361464
-86,54,0.352899
-84,54,0.344904
-82,54,0.337544
-80,54,0.330883
-78,54,0.32498
-76,54,0.319892
-74,54,0.315666
-72,54,0.312345
-70,54,0.309962
-68,54,0.308539
-66,54,0.308087
-64,54,0.308605
-62,54,0.310075
-60,54,0.312465
-58,54,0.315724
-56,54,0.319787
-54,54,0.324569
-52,54,0.329968
-50,54,0.335867
-48,54,0.342132
-46,54,0.348619
-44,54,0.355171
-42,54,0.361624
-40,54,0.367812
-38,54,0.373564
-36,54,0.378718
-34,54,0.383114
-32,54,0.386607
-30,54,0.389065
-28,54,0.390375
-26,54,0.390446
-24,54,0.389208
-22,54,0.386619
-20,54,0.382665
-18,54,0.377358
-16,54,0.370736
-14,54,0.362869
-12,54,0.353848
-10,54,0.343791
-8,54,0.332838
-6,54,0.321148
-4,54,0.308898
-2,54,0.296277
0,54,0.283486
2,54,0.270734
4,54,0.258231
6,54,0.246191
8,54,0.234821
10,54,0.224325
12,54,0.214896
14,54,0.206714
16,54,0.199943
18,54,0.19473
20,54,0.191201
22,54,0.189456
24,54,0.189574
26,54,0.191605
28,54,0.195572
30,54,0.201468
32,54,0.209259
34,54,0.218882
36,54,0.230246
38,54,0.243233
40,54,0.2577
42,54,0.273483
44,54,0.290394
46,54,0.308231
48,54,0.326777
50,54,0.345802
52,54,0.365073
54,54,0.38435
56,54,0.403393
58,54,0.421969
60,54,0.439847
62,54,0.456809
64,54,0.472648
66,54,0.487174
68,54,0.500211
70,54,0.511604
72,54,0.521217
74,54,0.528935
76,54,0.534665
78,54,0.538336
80,54,0.539899
82,54,0.539327
84,54,0.536613
86,54,0.531775
88,54,0.524846
90,54,0.515884
92,54,0.504962
94,54,0.492172
96,54,0.477624
98,54,0.461443
100,54,0.443767
102,54,0.42475
104,54,0.404557
106,54,0.383366
108,54,0.36136
110,54,0.338735
112,54,0.315689
114,54,0.292429
116,54,0.26916
118,54,0.24609
120,54,0.223428
122,54,0.201377
124,54,0.180134
126,54,0.159892
128,54,0.140832
130,54,0.123125
132,54,0.106929
134,54,0.0923871
136,54,0.0796251
138,54,0.0687524
140,54,0.0598595
142,54,0.053017
144,54,0.0482757
146,54,0.0456655
148,54,0.045196
150,54,0.0468562
152,54,0.0506149
154,54,0.0564216
156,54,0.0642074
158,54,0.0738856
160,54,0.0853533
162,54,0.0984929
164,54,0.113173
166,54,0.129252
168,54,0.146577
170,54,0.164987
172,54,0.184316
174,54,0.204393
176,54,0.225046
178,54,0.246101
180,54,0.267387
-180,56,0.23175
-178,56,0.250114
-176,56,0.26837
-174,56,0.286381
-172,56,0.30402
-170,56,0.321165
-168,56,0.337707
-166,56,0.353543
-164,56,0.368583
-162,56,0.382746
-160,56,0.395964
-158,56,0.408178
-156,56,0.419342
-154,56,0.429419
-152,56,0.438383
-150,56,0.446218
-148,56,0.452918
-146,56,0.458482
-144,56,0.462923
-142,56,0.466255
-140,56,0.468503
-138,56,0.469697
-136,56,0.46987
-134,56,0.469063
-132,56,0.467319
-130,56,0.464686
-128,56,0.461215
-126,56,0.456959
-124,56,0.451974
-122,56,0.446318
-120,56,0.440052
-118,56,0.433237
-116,56,0.425935
-114,56,0.41821
-112,56,0.410126
-110,56,0.401747
-108,56,0.393138
-106,56,0.384364
-104,56,0.375489
-102,56,0.366578
-100,56,0.357694
-98,56,0.3489
-96,56,0.34026
-94,56,0.331836
-92,56,0.32369
-90,56,0.315882
-88,56,0.308473
-86,56,0.301521
-84,56,0.295084
-82,56,0.289218
-80,56,0.283975
-78,56,0.279406
-76,56,0.275557
-74,56,0.272468
-72,56,0.270173
-70,56,0.2687
-68,56,0.268067
-66,56,0.268282
-64,56,0.269339
-62,56,0.271223
-60,56,0.273902
-58,56,0.27733
-56,56,0.281446
-54,56,0.286172
-52,56,0.291415
-50,56,0.297068
-48,56,0.303011
-46,56,0.309111
-44,56,0.315226
-42,56,0.321209
-40,56,0.326905
-38,56,0.332165
-36,56,0.336838
-34,56,0.340783
-32,56,0.343868
-30,56,0.345975
-28,56,0.347004
-26,56,0.346873
-24,56,0.345522
-22,56,0.342916
-20,56,0.339044
-18,56,0.333918
-16,56,0.327577
-14,56,0.320085
-12,56,0.311527
-10,56,0.302013
-8,56,0.29167
-6,56,0.280642
-4,56,0.269092
-2,56,0.25719
0,56,0.245119
2,56,0.233066
4,56,0.221224
6,56,0.209782
8,56,0.19893
10,56,0.188851
12,56,0.179719
14,56,0.171696
16,56,0.164931
18,56,0.159557
20,56,0.155689
22,56,0.153418
24,56,0.152815
26,56,0.153929
28,56,0.156781
30,56,0.161367
32,56,0.167659
34,56,0.175601
36,56,0.185114
38,56,0.196094
40,56,0.208414
42,56,0.221929
44,56,0.236473
46,56,0.251865
48,56,0.267914
50,56,0.284416
52,56,0.301163
54,56,0.317945
56,56,0.334549
58,56,0.350768
60,56,0.366401
62,56,0.381256
64,56,0.395152
66,56,0.407923
68,56,0.419416
70,56,0.429496
72,56,0.438046
74,56,0.444967
76,56,0.45018
78,56,0.453624
80,56,0.455258
82,56,0.455059
84,56,0.453022
86,56,0.449161
88,56,0.443509
90,56,0.436111
92,56,0.427033
94,56,0.416352
96,56,0.404161
98,56,0.390567
100,56,0.375688
102,56,0.359655
104,56,0.342608
106,56,0.324698
108,56,0.306082
110,56,0.286925
112,56,0.267399
114,56,0.247679
116,56,0.227942
118,56,0.208366
120,56,0.18913
122,56,0.170409
124,56,0.152374
126,56,0.13519
128,56,0.119016
130,56,0.103997
132,56,0.0902711
134,56,0.0779622
136,56,0.0671799
138,56,0.0580189
140,56,0.0505576
142,56,0.0448574
144,56,0.0409623
146,56,0.0388984
148,56,0.0386738
150,56,0.0402788
152,56,0.0436863
154,56,0.0488523
156,56,0.0557167
158,56,0.064204
160,56,0.0742247
162,56,0.0856766
164,56,0.0984454
166,56,0.112407
168,56,0.12743
170,56,0.143373
172,56,0.160093
174,56,0.17744
176,56,0.195266
178,56,0.213419
180,56,0.23175
-180,58,0.198798
-178,58,0.214443
-176,58,0.22998
-174,58,0.245291
-172,58,0.260268
-170,58,0.274808
-168,58,0.288815
-166,58,0.302203
-164,58,0.314896
-162,58,0.326825
-160,58,0.337932
-158,58,0.348169
-156,58,0.357498
-154,58,0.365888
-152,58,0.373318
-150,58,0.379778
-148,58,0.385263
-146,58,0.389775
-144,58,0.393327
-142,58,0.395933
-140,58,0.397617
-138,58,0.398406
-136,58,0.398331
-134,58,0.397429
-132,58,0.395738
-130,58,0.393302
-128,58,0.390167
-126,58,0.386379
-124,58,0.381988
-122,58,0.377046
-120,58,0.371606
-118,58,0.365721
-116,58,0.359448
-114,58,0.35284
-112,58,0.345954
-110,58,0.338846
-108,58,0.331571
-106,58,0.324186
-104,58,0.316745
-102,58,0.309304
-100,58,0.301916
-98,58,0.294635
-96,58,0.287513
-94,58,0.280605
-92,58,0.273959
-90,58,0.267629
-88,58,0.261663
-86,58,0.25611
-84,58,0.251018
-82,58,0.246432
-80,58,0.242398
-78,58,0.238956
-76,58,0.236143
-74,58,0.233994
-72,58,0.232536
-70,58,0.23179
-68,58,0.231771
-66,58,0.232483
-64,58,0.233922
-62,58,0.236069
-60,58,0.238896
-58,58,0.24236
-56,58,0.246406
-54,58,0.250963
-52,58,0.255948
-50,58,0.261263
-48,58,0.2668
-46,58,0.27244
-44,58,0.278056
-42,58,0.283514
-40,58,0.288678
-38,58,0.293413
-36,58,0.297585
-34,58,0.301069
-32,58,0.303746
-30,58,0.305514
-28,58,0.306283
-26,58,0.305982
-24,58,0.304561
-22,58,0.30199
-20,58,0.298259
-18,58,0.293384
-16,58,0.287402
-14,58,0.28037
-12,58,0.272369
-10,58,0.263496
-8,58,0.253868
-6,58,0.243614
-4,58,0.232879
-2,58,0.221818
0,58,0.210593
2,58,0.199371
4,58,0.188324
6,58,0.177621
8,58,0.167431
10,58,0.157917
12,58,0.149234
14,58,0.141527
16,58,0.134929
18,58,0.12956
20,58,0.12552
22,58,0.122895
24,58,0.121749
26,58,0.122124
28,58,0.124043
30,58,0.127504
32,58,0.132482
34,58,0.138932
36,58,0.146782
38,58,0.155944
40,58,0.166306
42,58,0.17774
44,58,0.190101
46,58,0.203231
48,58,0.21696
50,58,0.231112
52,58,0.245502
54,58,0.259947
56,58,0.274261
58,58,0.288263
60,58,0.301779
62,58,0.314642
64,58,0.326695
66,58,0.337794
68,58,0.347809
70,58,0.356624
72,58,0.364139
74,58,0.37027
76,58,0.374949
78,58,0.378126
80,58,0.379766
82,58,0.37985
84,58,0.378376
86,58,0.375355
88,58,0.370815
90,58,0.364794
92,58,0.357349
94,58,0.348543
96,58,0.338457
98,58,0.327177
100,58,0.314806
102,58,0.30145
104,58,0.28723
106,58,0.27227
108,58,0.256703
110,58,0.24067
112,58,0.224314
114,58,0.207783
116,58,0.191228
118,58,0.1748
120,58,0.15865
122,58,0.142927
124,58,0.127779
126,58,0.113345
128,58,0.0997607
130,58,0.0871523
132,58,0.075637
134,58,0.0653212
136,58,0.0562994
138,58,0.0486528
140,58,0.0424491
142,58,0.0377413
144,58,0.0345672
146,58,0.0329494
148,58,0.032895
150,58,0.034396
152,58,0.0374291
154,58,0.0419566
156,58,0.0479271
158,58,0.0552757
160,58,0.0639257
162,58,0.0737892
164,58,0.0847684
166,58,0.0967566
168,58,0.10964
170,58,0.123299
172,58,0.137609
174,58,0.152443
176,58,0.167672
178,58,0.183166
180,58,0.198798
-180,60,0.168602
-178,60,0.181791
-176,60,0.194876
-174,60,0.207762
-172,60,0.220353
-170,60,0.232564
-168,60,0.244314
-166,60,0.25553
-164,60,0.266147
-162,60,0.276109
-160,60,0.285367
-158,60,0.293882
-156,60,0.30162
-154,60,0.308558
-152,60,0.31468
-150,60,0.319977
-148,60,0.324447
-146,60,0.328094
-144,60,0.330928
-142,60,0.332965
-140,60,0.334226
-138,60,0.334734
-136,60,0.334519
-134,60,0.333613
-132,60,0.332049
-130,60,0.329867
-128,60,0.327105
-126,60,0.323807
-124,60,0.320014
-122,60,0.315772
-120,60,0.311128
-118,60,0.306128
-116,60,0.300819
-114,60,0.29525
-112,60,0.289468
-110,60,0.283522
-108,60,0.27746
-106,60,0.271329
-104,60,0.265176
-102,60,0.259047
-100,60,0.252989
-98,60,0.247045
-96,60,0.241261
-94,60,0.23568
-92,60,0.230344
-90,60,0.225295
-88,60,0.220575
-86,60,0.216223
-84,60,0.21228
-82,60,0.208781
-80,60,0.205764
-78,60,0.203262
-76,60,0.201305
-74,60,0.199921
-72,60,0.199131
-70,60,0.198952
-68,60,0.199396
-66,60,0.200463
-64,60,0.202148
-62,60,0.204435
-60,60,0.207295
-58,60,0.210691
-56,60,0.214572
-54,60,0.218874
-52,60,0.223524
-50,60,0.228433
-48,60,0.233507
-46,60,0.238639
-44,60,0.243716
-42,60,0.24862
-40,60,0.25323
-38,60,0.257428
-36,60,0.261095
-34,60,0.26412
-32,60,0.266401
-30,60,0.267848
-28,60,0.268383
-26,60,0.267946
-24,60,0.266493
-22,60,0.263999
-20,60,0.26046
-18,60,0.255891
-16,60,0.250326
-14,60,0.243818
-12,60,0.236439
-10,60,0.228278
-8,60,0.219438
-6,60,0.210034
-4,60,0.200195
-2,60,0.190057
0,60,0.179764
2,60,0.169463
4,60,0.159305
6,60,0.149439
8,60,0.140014
10,60,0.131173
12,60,0.123052
14,60,0.11578
16,60,0.109474
18,60,0.104239
20,60,0.100167
22,60,0.097332
24,60,0.0957918
26,60,0.0955859
28,60,0.0967347
30,60,0.0992385
32,60,0.103078
34,60,0.108212
36,60,0.114583
38,60,0.122112
40,60,0.130704
42,60,0.140247
44,60,0.150615
46,60,0.161672
48,60,0.17327
50,60,0.185255
52,60,0.197469
54,60,0.209751
56,60,0.221942
58,60,0.233885
60,60,0.245431
62,60,0.256436
64,60,0.266765
66,60,0.276297
68,60,0.284921
70,60,0.292537
72,60,0.299063
74,60,0.304427
76,60,0.308574
78,60,0.31146
80,60,0.313058
82,60,0.313352
84,60,0.31234
86,60,0.310032
88,60,0.306452
90,60,0.301633
92,60,0.295619
94,60,0.288465
96,60,0.280236
98,60,0.271006
100,60,0.260857
102,60,0.24988
104,60,0.238171
106,60,0.225836
108,60,0.212985
110,60,0.199735
112,60,0.186204
114,60,0.172516
116,60,0.158798
118,60,0.145176
120,60,0.131777
122,60,0.118727
124,60,0.10615
126,60,0.0941642
128,60,0.0828836
130,60,0.0724155
132,60,0.0628596
134,60,0.054306
136,60,0.0468353
138,60,0.0405167
140,60,0.0354079
142,60,0.0315543
144,60,0.0289882
146,60,0.0277293
148,60,0.0277839
150,60,0.0291455
152,60,0.0317946
154,60,0.0356997
156,60,0.0408173
158,60,0.0470927
160,60,0.0544611
162,60,0.062848
164,60,0.0721706
166,60,0.0823388
168,60,0.093256
170,60,0.104821
172,60,0.116928
174,60,0.129468
176,60,0.142334
178,60,0.155415
180,60,0.168602
-180,62,0.141199
-178,62,0.152187
-176,62,0.163083
-174,62,0.173806
-172,62,0.184276
-170,62,0.194422
-168,62,0.204176
-166,62,0.213479
-164,62,0.222275
-162,62,0.230517
-160,62,0.238166
-158,62,0.245188
-156,62,0.251558
-154,62,0.257256
-152,62,0.262268
-150,62,0.26659
-148,62,0.270219
-146,62,0.27316
-144,62,0.275423
-142,62,0.277022
-140,62,0.277976
-138,62,0.278304
-136,62,0.278034
-134,62,0.277192
-132,62,0.275808
-130,62,0.273916
-128,62,0.271549
-126,62,0.268745
-124,62,0.265539
-122,62,0.261971
-120,62,0.258081
-118,62,0.253909
-116,62,0.249494
-114,62,0.244879
-112,62,0.240105
-110,62,0.235212
-108,62,0.23024
-106,62,0.225231
-104,62,0.220224
-102,62,0.215257
-100,62,0.210369
-98,62,0.205598
-96,62,0.200979
-94,62,0.196549
-92,62,0.192344
-90,62,0.188396
-88,62,0.184741
-86,62,0.181411
-84,62,0.178436
-82,62,0.175849
-80,62,0.173677
-78,62,0.171948
-76,62,0.170686
-74,62,0.169913
-72,62,0.169646
-70,62,0.169897
-68,62,0.170674
-66,62,0.171976
-64,62,0.173798
-62,62,0.176123
-60,62,0.178927
-58,62,0.182173
-56,62,0.185817
-54,62,0.189804
-52,62,0.194066
-50,62,0.198527
-48,62,0.203103
-46,62,0.2077
-44,62,0.21222
-42,62,0.216559
-40,62,0.220612
-38,62,0.224275
-36,62,0.227445
-34,62,0.230027
-32,62,0.231932
-30,62,0.233082
-28,62,0.233412
-26,62,0.232869
-24,62,0.231419
-22,62,0.22904
-20,62,0.225732
-18,62,0.221508
-16,62,0.216401
-14,62,0.210459
-12,62,0.203746
-10,62,0.19634
-8,62,0.188331
-6,62,0.179823
-4,62,0.170926
-2,62,0.161759
0,62,0.152448
2,62,0.143121
4,62,0.133909
6,62,0.124941
8,62,0.116346
10,62,0.10825
12,62,0.10077
14,62,0.0940179
16,62,0.0880971
18,62,0.0830991
20,62,0.0791036
22,62,0.0761768
24,62,0.07437
26,62,0.0737189
28,62,0.0742424
30,62,0.0759423
32,62,0.0788029
34,62,0.0827913
36,62,0.0878574
38,62,0.0939349
40,62,0.100942
42,62,0.108784
44,62,0.117353
46,62,0.12653
48,62,0.136191
50,62,0.146202
52,62,0.156429
54,62,0.166733
56,62,0.176979
58,62,0.187034
60,62,0.19677
62,62,0.206064
64,62,0.214805
66,62,0.222889
68,62,0.230221
70,62,0.236722
72,62,0.242319
74,62,0.246955
76,62,0.250584
78,62,0.25317
80,62,0.25469
82,62,0.255132
84,62,0.254495
86,62,0.252787
88,62,0.250027
90,62,0.246243
92,62,0.241471
94,62,0.235756
96,62,0.22915
98,62,0.221714
100,62,0.213514
102,62,0.204624
104,62,0.195123
106,62,0.185098
108,62,0.174638
110,62,0.163838
112,62,0.152797
114,62,0.141616
116,62,0.1304
118,62,0.119253
120,62,0.108281
122,62,0.097589
124,62,0.0872785
126,62,0.0774494
128,62,0.0681968
130,62,0.0596108
132,62,0.0517746
134,62,0.0447644
136,62,0.0386476
138,62,0.0334828
140,62,0.0293187
142,62,0.0261937
144,62,0.0241355
146,62,0.0231609
148,62,0.0232758
150,62,0.024475
152,62,0.026743
154,62,0.0300535
156,62,0.0343706
158,62,0.0396491
160,62,0.0458348
162,62,0.052866
164,62,0.0606736
166,62,0.0691823
168,62,0.0783116
170,62,0.0879767
172,62,0.0980894
174,62,0.108559
176,62,0.119295
178,62,0.130205
180,62,0.141199
-180,64,0.116588
-178,64,0.125624
-176,64,0.134582
-174,64,0.143394
-172,64,0.151994
-170,64,0.160325
-168,64,0.16833
-166,64,0.175959
-164,64,0.183167
-162,64,0.189917
-160,64,0.196175
-158,64,0.201915
-156,64,0.207114
-154,64,0.211759
-152,64,0.215837
-150,64,0.219345
-148,64,0.222283
-146,64,0.224655
-144,64,0.226468
-142,64,0.227737
-140,64,0.228475
-138,64,0.228702
-136,64,0.228439
-134,64,0.22771
-132,64,0.22654
-130,64,0.224957
-128,64,0.222989
-126,64,0.220669
-124,64,0.218027
-122,64,0.215095
-120,64,0.211908
-118,64,0.208499
-116,64,0.204903
-114,64,0.201155
-112,64,0.197288
-110,64,0.193338
-108,64,0.189338
-106,64,0.185322
-104,64,0.181324
-102,64,0.177375
-100,64,0.173507
-98,64,0.169752
-96,64,0.166139
-94,64,0.162699
-92,64,0.159459
-90,64,0.156448
-88,64,0.153692
-86,64,0.151219
-84,64,0.149053
-82,64,0.147219
-80,64,0.14574
-78,64,0.144637
-76,64,0.143929
-74,64,0.143634
-72,64,0.143763
-70,64,0.144327
-68,64,0.145329
-66,64,0.14677
-64,64,0.148639
-62,64,0.150924
-60,64,0.153601
-58,64,0.156639
-56,64,0.159997
-54,64,0.163627
-52,64,0.16747
-50,64,0.17146
-48,64,0.175523
-46,64,0.179578
-44,64,0.18354
-42,64,0.18732
-40,64,0.190828
-38,64,0.193972
-36,64,0.196666
-34,64,0.198829
-32,64,0.200384
-30,64,0.201266
-28,64,0.201419
-26,64,0.200802
-24,64,0.199383
-22,64,0.197149
-20,64,0.194099
-18,64,0.190248
-16,64,0.185624
-14,64,0.180271
-12,64,0.174244
-10,64,0.167612
-8,64,0.160454
-6,64,0.152858
-4,64,0.144919
-2,64,0.136742
0,64,0.128432
2,64,0.1201
4,64,0.111857
6,64,0.103816
8,64,0.0960866
10,64,0.088775
12,64,0.0819836
14,64,0.0758084
16,64,0.0703377
18,64,0.065651
20,64,0.0618175
22,64,0.0588947
24,64,0.0569279
26,64,0.0559489
28,64,0.0559753
30,64,0.0570099
32,64,0.0590409
34,64,0.0620414
36,64,0.0659697
38,64,0.0707706
40,64,0.0763754
42,64,0.0827036
44,64,0.0896644
46,64,0.097158
48,64,0.105078
50,64,0.113312
52,64,0.121746
54,64,0.130264
56,64,0.138751
58,64,0.147095
60,64,0.155189
62,64,0.162931
64,64,0.170226
66,64,0.176989
68,64,0.183142
70,64,0.188618
72,64,0.193358
74,64,0.197315
76,64,0.200451
78,64,0.202738
80,64,0.204156
82,64,0.204697
84,64,0.204358
86,64,0.203147
88,64,0.20108
90,64,0.198177
92,64,0.194469
94,64,0.189992
96,64,0.184786
98,64,0.178901
100,64,0.172389
102,64,0.16531
104,64,0.157727
106,64,0.149709
108,64,0.141329
110,64,0.132663
112,64,0.123791
114,64,0.114796
116,64,0.105762
118,64,0.0967738
120,64,0.0879189
122,64,0.0792825
124,64,0.0709488
126,64,0.0629998
128,64,0.0555139
130,64,0.0485656
132,64,0.0422238
134,64,0.0365516
136,64,0.0316052
138,64,0.0274335
140,64,0.024077
142,64,0.021568
144,64,0.0199299
146,64,0.0191772
148,64,0.0193152
150,64,0.0203403
152,64,0.0222402
154,64,0.0249937
156,64,0.0285718
158,64,0.0329377
160,64,0.0380471
162,64,0.0438496
164,64,0.0502885
166,64,0.0573022
168,64,0.0648244
170,64,0.0727855
172,64,0.081113
174,64,0.0897324
176,64,0.0985684
178,64,0.107545
180,64,0.116588
-180,66,0.0947371
-178,66,0.102059
-176,66,0.109317
-174,66,0.116456
-172,66,0.123423
-170,66,0.130171
-168,66,0.136655
-166,66,0.142833
-164,66,0.14867
-162,66,0.154134
-160,66,0.159199
-158,66,0.163842
-156,66,0.168048
-154,66,0.171803
-152,66,0.1751
-150,66,0.177935
-148,66,0.180307
-146,66,0.182222
-144,66,0.183686
-142,66,0.184709
-140,66,0.185304
-138,66,0.185487
-136,66,0.185276
-134,66,0.184689
-132,66,0.183749
-130,66,0.182478
-128,66,0.180901
-126,66,0.179042
-124,66,0.176928
-122,66,0.174586
-120,66,0.172043
-118,66,0.169329
-116,66,0.166471
-114,66,0.163498
-112,66,0.160439
-110,66,0.157324
-108,66,0.154179
-106,66,0.151033
-104,66,0.147913
-102,66,0.144846
-100,66,0.141858
-98,66,0.138975
-96,66,0.136221
-94,66,0.13362
-92,66,0.131196
-90,66,0.12897
-88,66,0.126965
-86,66,0.125202
-84,66,0.123701
-82,66,0.122481
-80,66,0.12156
-78,66,0.120954
-76,66,0.120679
-74,66,0.120747
-72,66,0.121167
-70,66,0.121946
-68,66,0.123086
-66,66,0.124584
-64,66,0.126433
-62,66,0.128618
-60,66,0.131119
-58,66,0.133907
-56,66,0.136948
-54,66,0.140199
-52,66,0.14361
-50,66,0.147123
-48,66,0.150674
-46,66,0.154196
-44,66,0.157615
-42,66,0.160855
-40,66,0.16384
-38,66,0.166493
-36,66,0.16874
-34,66,0.170514
-32,66,0.17175
-30,66,0.172395
-28,66,0.172402
-26,66,0.171737
-24,66,0.170377
-22,66,0.168309
