Phi[deg],Theta[deg],re(rEPhi)[mV]
70,46,-5752.27
72,46,-5974.95
74,46,-6174.4
76,46,-6350.75
78,46,-6504.41
80,46,-6636.01
82,46,-6746.44
84,46,-6836.78
86,46,-6908.27
88,46,-6962.32
90,46,-7000.42
92,46,-7024.15
94,46,-7035.12
96,46,-7034.94
98,46,-7025.18
100,46,-7007.36
102,46,-6982.87
104,46,-6953
106,46,-6918.88
108,46,-6881.49
110,46,-6841.63
112,46,-6799.94
114,46,-6756.88
116,46,-6712.76
118,46,-6667.77
120,46,-6621.93
122,46,-6575.2
124,46,-6527.47
126,46,-6478.54
128,46,-6428.21
130,46,-6376.27
132,46,-6322.51
134,46,-6266.71
136,46,-6208.7
138,46,-6148.31
140,46,-6085.36
142,46,-6019.67
144,46,-5951.05
146,46,-5879.25
148,46,-5803.98
150,46,-5724.85
152,46,-5641.41
154,46,-5553.09
156,46,-5459.22
158,46,-5359.05
160,46,-5251.73
162,46,-5136.33
164,46,-5011.89
166,46,-4877.38
168,46,-4731.8
170,46,-4574.16
172,46,-4403.54
174,46,-4219.09
176,46,-4020.08
178,46,-3805.9
180,46,-3576.1
-180,48,-3961.43
-178,48,-3690.92
-176,48,-3402.09
-174,48,-3095.12
-172,48,-2770.38
-170,48,-2428.44
-168,48,-2070.05
-166,48,-1696.14
-164,48,-1307.81
-162,48,-906.292
-160,48,-492.951
-158,48,-69.2808
-156,48,363.116
-154,48,802.534
-152,48,1247.17
-150,48,1695.15
-148,48,2144.48
-146,48,2593.11
-144,48,3038.91
-142,48,3479.68
-140,48,3913.14
-138,48,4336.98
-136,48,4748.82
-134,48,5146.26
-132,48,5526.92
-130,48,5888.4
-128,48,6228.38
-126,48,6544.61
-124,48,6834.96
-122,48,7097.45
-120,48,7330.29
-118,48,7531.96
-116,48,7701.17
-114,48,7836.98
-112,48,7938.76
-110,48,8006.27
-108,48,8039.64
-106,48,8039.43
-104,48,8006.56
-102,48,7942.38
-100,48,7848.62
-98,48,7727.36
-96,48,7581.02
-94,48,7412.3
-92,48,7224.14
-90,48,7019.68
-88,48,6802.16
-86,48,6574.93
-84,48,6341.3
-82,48,6104.56
-80,48,5867.85
-78,48,5634.17
-76,48,5406.28
-74,48,5186.66
-72,48,4977.52
-70,48,4780.75
-68,48,4597.87
-66,48,4430.12
-64,48,4278.37
-62,48,4143.19
-60,48,4024.89
-58,48,3923.51
-56,48,3838.86
-54,48,3770.6
-52,48,3718.22
-50,48,3681.11
-48,48,3658.59
-46,48,3649.9
-44,48,3654.24
-42,48,3670.79
-40,48,3698.69
-38,48,3737.02
-36,48,3784.84
-34,48,3841.12
-32,48,3904.77
-30,48,3974.6
-28,48,4049.31
-26,48,4127.49
-24,48,4207.64
-22,48,4288.11
-20,48,4367.18
-18,48,4443.04
-16,48,4513.8
-14,48,4577.54
-12,48,4632.34
-10,48,4676.3
-8,48,4707.55
-6,48,4724.3
-4,48,4724.88
-2,48,4707.71
0,48,4671.37
2,48,4614.59
4,48,4536.26
6,48,4435.45
8,48,4311.39
10,48,4163.5
12,48,3991.39
14,48,3794.84
16,48,3573.84
18,48,3328.55
20,48,3059.35
22,48,2766.81
24,48,2451.75
26,48,2115.16
28,48,1758.28
30,48,1382.58
32,48,989.757
34,48,581.709
36,48,160.558
38,48,-271.381
40,48,-711.626
42,48,-1157.54
44,48,-1606.39
46,48,-2055.35
48,48,-2501.55
50,48,-2942.15
52,48,-3374.33
54,48,-3795.38
56,48,-4202.71
58,48,-4593.89
60,48,-4966.73
62,48,-5319.25
64,48,-5649.74
66,48,-5956.79
68,48,-6239.28
70,48,-6496.42
72,48,-6727.71
74,48,-6933.01
76,48,-7112.47
78,48,-7266.52
80,48,-7395.91
82,48,-7501.64
84,48,-7584.92
86,48,-7647.2
88,48,-7690.07
90,48,-7715.28
92,48,-7724.64
94,48,-7720.03
96,48,-7703.34
98,48,-7676.43
100,48,-7641.09
102,48,-7599
104,48,-7551.7
106,48,-7500.6
108,48,-7446.89
110,48,-7391.58
112,48,-7335.5
114,48,-7279.26
116,48,-7223.3
118,48,-7167.87
120,48,-7113.08
122,48,-7058.91
124,48,-7005.22
126,48,-6951.82
128,48,-6898.43
130,48,-6844.77
132,48,-6790.53
134,48,-6735.39
136,48,-6679.04
138,48,-6621.15
140,48,-6561.41
142,48,-6499.45
144,48,-6434.9
146,48,-6367.32
148,48,-6296.21
150,48,-6220.99
152,48,-6140.96
154,48,-6055.35
156,48,-5963.26
158,48,-5863.73
160,48,-5755.67
162,48,-5637.97
164,48,-5509.44
166,48,-5368.91
168,48,-5215.21
170,48,-5047.22
172,48,-4863.92
174,48,-4664.38
176,48,-4447.83
178,48,-4213.66
180,48,-3961.43
-180,50,-4328.93
-178,50,-4035.66
-176,50,-3721.86
-174,50,-3387.79
-172,50,-3033.96
-170,50,-2661.09
-168,50,-2270.09
-166,50,-1862.05
-164,50,-1438.24
-162,50,-1000.05
-160,50,-549.023
-158,50,-86.8199
-156,50,384.802
-154,50,863.985
-152,50,1348.78
-150,50,1837.17
-148,50,2327.02
-146,50,2816.17
-144,50,3302.32
-142,50,3783.15
-140,50,4256.23
-138,50,4719.09
-136,50,5169.2
-134,50,5603.97
-132,50,6020.82
-130,50,6417.17
-128,50,6790.47
-126,50,7138.24
-124,50,7458.13
-122,50,7747.92
-120,50,8005.62
-118,50,8229.46
-116,50,8417.97
-114,50,8570.03
-112,50,8684.86
-110,50,8762.1
-108,50,8801.81
-106,50,8804.49
-104,50,8771.08
-102,50,8702.98
-100,50,8602.02
-98,50,8470.4
-96,50,8310.74
-94,50,8125.96
-92,50,7919.27
-90,50,7694.08
-88,50,7453.97
-86,50,7202.63
-84,50,6943.73
-82,50,6680.91
-80,50,6417.71
-78,50,6157.46
-76,50,5903.28
-74,50,5658
-72,50,5424.12
-70,50,5203.79
-68,50,4998.8
-66,50,4810.58
-64,50,4640.17
-62,50,4488.28
-60,50,4355.27
-58,50,4241.24
-56,50,4146.02
-54,50,4069.22
-52,50,4010.28
-50,50,3968.5
-48,50,3943.08
-46,50,3933.13
-44,50,3937.69
-42,50,3955.75
-40,50,3986.26
-38,50,4028.12
-36,50,4080.13
-34,50,4141.07
-32,50,4209.58
-30,50,4284.25
-28,50,4363.53
-26,50,4445.76
-24,50,4529.19
-22,50,4611.95
-20,50,4692.09
-18,50,4767.58
-16,50,4836.38
-14,50,4896.41
-12,50,4945.62
-10,50,4982
-8,50,5003.65
-6,50,5008.75
-4,50,4995.64
-2,50,4962.78
0,50,4908.84
2,50,4832.64
4,50,4733.18
6,50,4609.66
8,50,4461.46
10,50,4288.14
12,50,4089.44
14,50,3865.28
16,50,3615.76
18,50,3341.16
20,50,3041.97
22,50,2718.84
24,50,2372.64
26,50,2004.46
28,50,1615.6
30,50,1207.58
32,50,782.159
34,50,341.318
36,50,-112.74
38,50,-577.607
40,50,-1050.68
42,50,-1529.2
44,50,-2010.28
46,50,-2490.92
48,50,-2968.08
50,50,-3438.71
52,50,-3899.79
54,50,-4348.41
56,50,-4781.75
58,50,-5197.2
60,50,-5592.34
62,50,-5965.03
64,50,-6313.4
66,50,-6635.87
68,50,-6931.23
70,50,-7198.59
72,50,-7437.4
74,50,-7647.48
76,50,-7829
78,50,-7982.44
80,50,-8108.64
82,50,-8208.68
84,50,-8283.96
86,50,-8336.09
88,50,-8366.86
90,50,-8378.25
92,50,-8372.34
94,50,-8351.27
96,50,-8317.21
98,50,-8272.3
100,50,-8218.63
102,50,-8158.17
104,50,-8092.74
106,50,-8023.99
108,50,-7953.37
110,50,-7882.12
112,50,-7811.24
114,50,-7741.52
116,50,-7673.52
118,50,-7607.59
120,50,-7543.91
122,50,-7482.49
124,50,-7423.19
126,50,-7365.79
128,50,-7309.97
130,50,-7255.36
132,50,-7201.55
134,50,-7148.1
136,50,-7094.56
138,50,-7040.44
140,50,-6985.26
142,50,-6928.48
144,50,-6869.53
146,50,-6807.76
148,50,-6742.44
150,50,-6672.78
152,50,-6597.87
154,50,-6516.67
156,50,-6428.08
158,50,-6330.9
160,50,-6223.82
162,50,-6105.52
164,50,-5974.63
166,50,-5829.8
168,50,-5669.7
170,50,-5493.11
172,50,-5298.89
174,50,-5086.08
176,50,-4853.85
178,50,-4601.6
180,50,-4328.93
-180,52,-4672.97
-178,52,-4359.28
-176,52,-4022.95
-174,52,-3664.36
-172,52,-3284.15
-170,52,-2883.17
-168,52,-2462.5
-166,52,-2023.37
-164,52,-1567.22
-162,52,-1095.6
-160,52,-610.215
-158,52,-112.866
-156,52,394.542
-154,52,910.018
-152,52,1431.49
-150,52,1956.81
-148,52,2483.75
-146,52,3010
-144,52,3533.19
-142,52,4050.85
-140,52,4560.44
-138,52,5059.36
-136,52,5544.91
-134,52,6014.36
-132,52,6464.95
-130,52,6893.89
-128,52,7298.43
-126,52,7675.88
-124,52,8023.65
-122,52,8339.3
-120,52,8620.6
-118,52,8865.58
-116,52,9072.56
-114,52,9240.22
-112,52,9367.64
-110,52,9454.34
-108,52,9500.28
-106,52,9505.91
-104,52,9472.19
-102,52,9400.53
-100,52,9292.85
-98,52,9151.49
-96,52,8979.23
-94,52,8779.2
-92,52,8554.85
-90,52,8309.89
-88,52,8048.19
-86,52,7773.77
-84,52,7490.64
-82,52,7202.8
-80,52,6914.14
-78,52,6628.36
-76,52,6348.91
-74,52,6078.94
-72,52,5821.27
-70,52,5578.33
-68,52,5352.16
-66,52,5144.39
-64,52,4956.23
-62,52,4788.53
-60,52,4641.74
-58,52,4516.01
-56,52,4411.19
-54,52,4326.85
-52,52,4262.4
-50,52,4217.04
-48,52,4189.84
-46,52,4179.78
-44,52,4185.74
-42,52,4206.52
-40,52,4240.87
-38,52,4287.46
-36,52,4344.89
-34,52,4411.66
-32,52,4486.19
-30,52,4566.79
-28,52,4651.67
-26,52,4738.9
-24,52,4826.48
-22,52,4912.31
-20,52,4994.2
-18,52,5069.94
-16,52,5137.3
-14,52,5194.04
-12,52,5238.02
-10,52,5267.16
-8,52,5279.5
-6,52,5273.24
-4,52,5246.74
-2,52,5198.55
0,52,5127.41
2,52,5032.28
4,52,4912.3
6,52,4766.83
8,52,4595.39
10,52,4397.71
12,52,4173.67
14,52,3923.35
16,52,3646.97
18,52,3344.93
20,52,3017.78
22,52,2666.29
24,52,2291.36
26,52,1894.15
28,52,1475.98
30,52,1038.42
32,52,583.264
34,52,112.54
36,52,-371.497
38,52,-866.366
40,52,-1369.38
42,52,-1877.67
44,52,-2388.21
46,52,-2897.87
48,52,-3403.44
50,52,-3901.66
52,52,-4389.35
54,52,-4863.36
56,52,-5320.67
58,52,-5758.47
60,52,-6174.15
62,52,-6565.35
64,52,-6930.04
66,52,-7266.51
68,52,-7573.39
70,52,-7849.72
72,52,-8094.88
74,52,-8308.66
76,52,-8491.22
78,52,-8643.11
80,52,-8765.21
82,52,-8858.74
84,52,-8925.22
86,52,-8966.43
88,52,-8984.39
90,52,-8981.29
92,52,-8959.46
94,52,-8921.32
96,52,-8869.31
98,52,-8805.86
100,52,-8733.36
102,52,-8654.06
104,52,-8570.07
106,52,-8483.31
108,52,-8395.47
110,52,-8308.02
112,52,-8222.16
114,52,-8138.86
116,52,-8058.8
118,52,-7982.46
120,52,-7910.07
122,52,-7841.68
124,52,-7777.17
126,52,-7716.29
128,52,-7658.66
130,52,-7603.83
132,52,-7551.3
134,52,-7500.48
136,52,-7450.8
138,52,-7401.6
140,52,-7352.21
142,52,-7301.91
144,52,-7249.91
146,52,-7195.35
148,52,-7137.29
150,52,-7074.69
152,52,-7006.4
154,52,-6931.16
156,52,-6847.63
158,52,-6754.37
160,52,-6649.88
162,52,-6532.6
164,52,-6401
166,52,-6253.55
168,52,-6088.79
170,52,-5905.38
172,52,-5702.11
174,52,-5477.95
176,52,-5232.07
178,52,-4963.86
180,52,-4672.97
-180,54,-4989.05
-178,54,-4657.5
-176,54,-4301.34
-174,54,-3921.08
-172,54,-3517.47
-170,54,-3091.52
-168,54,-2644.44
-166,54,-2177.62
-164,54,-1692.64
-162,54,-1191.21
-160,54,-675.175
-158,54,-146.465
-156,54,392.889
-154,54,940.778
-152,54,1495.02
-150,54,2053.38
-148,54,2613.52
-146,54,3173.06
-144,54,3729.53
-142,54,4280.36
-140,54,4822.91
-138,54,5354.47
-136,54,5872.21
-134,54,6373.25
-132,54,6854.68
-130,54,7313.51
-128,54,7746.81
-126,54,8151.68
-124,54,8525.29
-122,54,8864.99
-120,54,9168.33
-118,54,9433.11
-116,54,9657.45
-114,54,9839.86
-112,54,9979.24
-110,54,10075
-108,54,10127
-106,54,10135.6
-104,54,10101.8
-102,54,10027
-100,54,9913.23
-98,54,9762.93
-96,54,9579.03
-94,54,9364.84
-92,54,9124.06
-90,54,8860.63
-88,54,8578.73
-86,54,8282.66
-84,54,7976.78
-82,54,7665.41
-80,54,7352.78
-78,54,7042.92
-76,54,6739.63
-74,54,6446.36
-72,54,6166.24
-70,54,5901.98
-68,54,5655.85
-66,54,5429.7
-64,54,5224.93
-62,54,5042.51
-60,54,4883.01
-58,54,4746.63
-56,54,4633.24
-54,54,4542.41
-52,54,4473.47
-50,54,4425.56
-48,54,4397.63
-46,54,4388.52
-44,54,4396.94
-42,54,4421.51
-40,54,4460.76
-38,54,4513.14
-36,54,4577
-34,54,4650.61
-32,54,4732.11
-30,54,4819.56
-28,54,4910.88
-26,54,5003.9
-24,54,5096.35
-22,54,5185.89
-20,54,5270.12
-18,54,5346.62
-16,54,5412.98
-14,54,5466.87
-12,54,5506
-10,54,5528.26
-8,54,5531.67
-6,54,5514.45
-4,54,5475.01
-2,54,5411.99
0,54,5324.28
2,54,5210.95
4,54,5071.32
6,54,4904.91
8,54,4711.43
10,54,4490.76
12,54,4242.98
14,54,3968.28
16,54,3667.02
18,54,3339.71
20,54,2987.01
22,54,2609.72
24,54,2208.81
26,54,1785.45
28,54,1341.01
30,54,877.046
32,54,395.374
34,54,-101.968
36,54,-612.697
38,54,-1134.29
40,54,-1664
42,54,-2198.88
44,54,-2735.8
46,54,-3271.49
48,54,-3802.59
50,54,-4325.69
52,54,-4837.39
54,54,-5334.36
56,54,-5813.37
58,54,-6271.4
60,54,-6705.63
62,54,-7113.52
64,54,-7492.86
66,54,-7841.77
68,54,-8158.77
70,54,-8442.77
72,54,-8693.11
74,54,-8909.52
76,54,-9092.18
78,54,-9241.64
80,54,-9358.87
82,54,-9445.18
84,54,-9502.25
86,54,-9532.01
88,54,-9536.67
90,54,-9518.66
92,54,-9480.54
94,54,-9425
96,54,-9354.76
98,54,-9272.55
100,54,-9181.01
102,54,-9082.72
104,54,-8980.04
106,54,-8875.17
108,54,-8770.06
110,54,-8666.4
112,54,-8565.61
114,54,-8468.81
116,54,-8376.85
118,54,-8290.29
120,54,-8209.47
122,54,-8134.46
124,54,-8065.16
126,54,-8001.3
128,54,-7942.44
130,54,-7888.07
132,54,-7837.55
134,54,-7790.21
136,54,-7745.29
138,54,-7701.98
140,54,-7659.42
142,54,-7616.7
144,54,-7572.81
146,54,-7526.67
148,54,-7477.1
150,54,-7422.84
152,54,-7362.48
154,54,-7294.55
156,54,-7217.46
158,54,-7129.54
160,54,-7029.07
162,54,-6914.32
164,54,-6783.57
166,54,-6635.12
168,54,-6467.41
170,54,-6278.98
172,54,-6068.55
174,54,-5835.06
176,54,-5577.65
178,54,-5295.75
180,54,-4989.05
-180,56,-5273.86
-178,56,-4927.14
-176,56,-4554.03
-174,56,-4155.12
-172,56,-3731.32
-170,56,-3283.74
-168,56,-2813.74
-166,56,-2322.86
-164,56,-1812.81
-162,56,-1285.43
-160,56,-742.697
-158,56,-186.662
-156,56,380.537
-154,56,956.695
-152,56,1539.55
-150,56,2126.77
-148,56,2715.96
-146,56,3304.68
-144,56,3890.37
-142,56,4470.41
-140,56,5042.07
-138,56,5602.54
-136,56,6148.89
-134,56,6678.13
-132,56,7187.17
-130,56,7672.88
-128,56,8132.14
-126,56,8561.83
-124,56,8958.95
-122,56,9320.61
-120,56,9644.14
-118,56,9927.13
-116,56,10167.5
-114,56,10363.6
-112,56,10514.1
-110,56,10618.4
-108,56,10676.2
-106,56,10687.8
-104,56,10654.2
-102,56,10576.8
-100,56,10457.7
-98,56,10299.4
-96,56,10105
-94,56,9878.01
-92,56,9622.3
-90,56,9342.04
-88,56,9041.68
-86,56,8725.79
-84,56,8399.02
-82,56,8066
-80,56,7731.27
-78,56,7399.19
-76,56,7073.85
-74,56,6759.02
-72,56,6458.12
-70,56,6174.1
-68,56,5909.5
-66,56,5666.38
-64,56,5446.31
-62,56,5250.41
-60,56,5079.37
-58,56,4933.44
-56,56,4812.53
-54,56,4716.2
-52,56,4643.76
-50,56,4594.25
-48,56,4566.52
-46,56,4559.27
-44,56,4571.04
-42,56,4600.27
-40,56,4645.29
-38,56,4704.29
-36,56,4775.41
-34,56,4856.63
-32,56,4945.84
-30,56,5040.83
-28,56,5139.24
-26,56,5238.64
-24,56,5336.51
-22,56,5430.26
-20,56,5517.28
-18,56,5594.96
-16,56,5660.74
-14,56,5712.14
-12,56,5746.83
-10,56,5762.63
-8,56,5757.57
-6,56,5729.9
-4,56,5678.12
-2,56,5600.98
0,56,5497.5
2,56,5366.92
4,56,5208.74
6,56,5022.66
8,56,4808.59
10,56,4566.58
12,56,4296.88
14,56,3999.83
16,56,3675.93
18,56,3325.8
20,56,2950.16
22,56,2549.88
24,56,2125.97
26,56,1679.61
28,56,1212.15
30,56,725.149
32,56,220.404
34,56,-300.059
36,56,-833.96
38,56,-1378.77
40,56,-1931.7
42,56,-2489.76
44,56,-3049.73
46,56,-3608.25
48,56,-4161.8
50,56,-4706.84
52,56,-5239.77
54,56,-5757.09
56,56,-6255.36
58,56,-6731.35
60,56,-7182.04
62,56,-7604.69
64,56,-7996.92
66,56,-8356.68
68,56,-8682.36
70,56,-8972.75
72,56,-9227.12
74,56,-9445.16
76,56,-9627.02
78,56,-9773.3
80,56,-9885.03
82,56,-9963.61
84,56,-10010.8
86,56,-10028.8
88,56,-10019.9
90,56,-9986.85
92,56,-9932.36
94,56,-9859.4
96,56,-9770.96
98,56,-9670.04
100,56,-9559.58
102,56,-9442.43
104,56,-9321.23
106,56,-9198.45
108,56,-9076.28
110,56,-8956.64
112,56,-8841.15
114,56,-8731.13
116,56,-8627.54
118,56,-8531.1
120,56,-8442.18
122,56,-8360.94
124,56,-8287.28
126,56,-8220.91
128,56,-8161.34
130,56,-8107.99
132,56,-8060.12
134,56,-8016.91
136,56,-7977.48
138,56,-7940.83
140,56,-7905.94
142,56,-7871.66
144,56,-7836.79
146,56,-7800.02
148,56,-7759.95
150,56,-7715.06
152,56,-7663.71
154,56,-7604.2
156,56,-7534.7
158,56,-7453.34
160,56,-7358.18
162,56,-7247.32
164,56,-7118.84
166,56,-6970.95
168,56,-6801.93
170,56,-6610.24
172,56,-6394.57
174,56,-6153.79
176,56,-5887.07
178,56,-5593.85
180,56,-5273.86
-180,58,-5525.21
-178,58,-5166.11
-176,58,-4779.01
-174,58,-4364.6
-172,58,-3923.91
-170,58,-3458.17
-168,58,-2968.87
-166,58,-2457.68
-164,58,-1926.43
-162,58,-1377.09
-160,58,-811.745
-158,58,-232.546
-156,58,358.276
-154,58,958.435
-152,58,1565.6
-150,58,2177.38
-148,58,2791.34
-146,58,3404.98
-144,58,4015.69
-142,58,4620.81
-140,58,5217.56
-138,58,5803.04
-136,58,6374.24
-134,58,6928.05
-132,58,7461.27
-130,58,7970.62
-128,58,8452.8
-126,58,8904.52
-124,58,9322.57
-122,58,9703.87
-120,58,10045.5
-118,58,10344.9
-116,58,10599.9
-114,58,10808.4
-112,58,10969.2
-110,58,11081.3
-108,58,11144.6
-106,58,11159.2
-104,58,11126
-102,58,11046.6
-100,58,10922.9
-98,58,10757.8
-96,58,10554.3
-94,58,10316
-92,58,10047.1
-90,58,9751.97
-88,58,9435.18
-86,58,9101.6
-84,58,8756.13
-82,58,8403.68
-80,58,8049.07
-78,58,7696.94
-76,58,7351.67
-74,58,7017.32
-72,58,6697.55
-70,58,6395.61
-68,58,6114.24
-66,58,5855.72
-64,58,5621.8
-62,58,5413.76
-60,58,5232.39
-58,58,5078.03
-56,58,4950.64
-54,58,4849.77
-52,58,4774.71
-50,58,4724.42
-48,58,4697.67
-46,58,4693.01
-44,58,4708.84
-42,58,4743.4
-40,58,4794.8
-38,58,4861.03
-36,58,4939.96
-34,58,5029.32
-32,58,5126.74
-30,58,5229.72
-28,58,5335.65
-26,58,5441.82
-24,58,5545.47
-22,58,5643.78
-20,58,5733.92
-18,58,5813.11
-16,58,5878.64
-14,58,5927.93
-12,58,5958.59
-10,58,5968.4
-8,58,5955.41
-6,58,5917.93
-4,58,5854.56
-2,58,5764.17
0,58,5645.93
2,58,5499.27
4,58,5323.86
6,58,5119.6
8,58,4886.6
10,58,4625.1
12,58,4335.51
14,58,4018.35
16,58,3674.22
18,58,3303.86
20,58,2908.07
22,58,2487.75
24,58,2043.95
26,58,1577.83
28,58,1090.73
30,58,584.17
32,58,59.9108
34,58,-480.063
36,58,-1033.5
38,58,-1597.9
40,58,-2170.46
42,58,-2748.16
44,58,-3327.74
46,58,-3905.74
48,58,-4478.55
50,58,-5042.46
52,58,-5593.75
54,58,-6128.7
56,58,-6643.7
58,58,-7135.3
60,58,-7600.29
62,58,-8035.74
64,58,-8439.07
66,58,-8808.08
68,58,-9141
70,58,-9436.54
72,58,-9693.85
74,58,-9912.58
76,58,-10092.9
78,58,-10235.4
80,58,-10341.1
82,58,-10411.6
84,58,-10448.8
86,58,-10454.9
88,58,-10432.5
90,58,-10384.4
92,58,-10313.8
94,58,-10223.6
96,58,-10117.3
98,58,-9998.07
100,58,-9869.11
102,58,-9733.53
104,58,-9594.27
106,58,-9454.04
108,58,-9315.27
110,58,-9180.11
112,58,-9050.38
114,58,-8927.56
116,58,-8812.78
118,58,-8706.86
120,58,-8610.26
122,58,-8523.2
124,58,-8445.58
126,58,-8377.11
128,58,-8317.26
130,58,-8265.37
132,58,-8220.61
134,58,-8182.03
136,58,-8148.6
138,58,-8119.17
140,58,-8092.51
142,58,-8067.29
144,58,-8042.09
146,58,-8015.38
148,58,-7985.51
150,58,-7950.75
152,58,-7909.23
154,58,-7859
156,58,-7798.03
158,58,-7724.23
160,58,-7635.47
162,58,-7529.67
164,58,-7404.78
166,58,-7258.85
168,58,-7090.09
170,58,-6896.87
172,58,-6677.82
174,58,-6431.81
176,58,-6158.01
178,58,-5855.88
180,58,-5525.21
-180,60,-5741.92
-178,60,-5373.25
-176,60,-4975.15
-174,60,-4548.43
-172,60,-4094.2
-170,60,-3613.81
-168,60,-3108.87
-166,60,-2581.15
-164,60,-2032.61
-162,60,-1465.32
-160,60,-881.449
-158,60,-283.255
-156,60,326.96
-154,60,946.85
-152,60,1574.03
-150,60,2206.07
-148,60,2840.5
-146,60,3474.78
-144,60,4106.3
-142,60,4732.34
-140,60,5350.1
-138,60,5956.61
-136,60,6548.81
-134,60,7123.5
-132,60,7677.36
-130,60,8206.98
-128,60,8708.92
-126,60,9179.72
-124,60,9615.98
-122,60,10014.4
-120,60,10372
-118,60,10685.9
-116,60,10953.7
-114,60,11173.4
-112,60,11343.4
-110,60,11462.7
-108,60,11531.1
-106,60,11548.6
-104,60,11516.1
-102,60,11435.2
-100,60,11308
-98,60,11137.2
-96,60,10926
-94,60,10678.2
-92,60,10398.1
-90,60,10090.1
-88,60,9759.15
-86,60,9410.25
-84,60,9048.54
-82,60,8679.14
-80,60,8307.13
-78,60,7937.4
-76,60,7574.57
-74,60,7222.97
-72,60,6886.5
-70,60,6568.64
-68,60,6272.37
-66,60,6000.15
-64,60,5753.94
-62,60,5535.15
-60,60,5344.7
-58,60,5183.03
-56,60,5050.13
-54,60,4945.59
-52,60,4868.67
-50,60,4818.28
-48,60,4793.11
-46,60,4791.58
-44,60,4811.94
-42,60,4852.25
-40,60,4910.42
-38,60,4984.21
-36,60,5071.25
-34,60,5169.03
-32,60,5274.88
-30,60,5386.06
-28,60,5499.7
-26,60,5612.82
-24,60,5722.42
-22,60,5825.46
-20,60,5918.93
-18,60,5999.86
-16,60,6065.44
-14,60,6112.98
-12,60,6140.03
-10,60,6144.38
-8,60,6124.11
-6,60,6077.6
-4,60,6003.54
-2,60,5900.95
0,60,5769.15
2,60,5607.76
4,60,5416.64
6,60,5195.9
8,60,4945.82
10,60,4666.85
12,60,4359.57
14,60,4024.65
16,60,3662.83
18,60,3274.93
20,60,2861.83
22,60,2424.48
24,60,1963.92
26,60,1481.32
28,60,977.961
30,60,455.332
32,60,-84.8824
34,60,-640.755
36,60,-1210.09
38,60,-1790.43
40,60,-2379.01
42,60,-2972.8
44,60,-3568.51
46,60,-4162.62
48,60,-4751.44
50,60,-5331.14
52,60,-5897.85
54,60,-6447.68
56,60,-6976.84
58,60,-7481.69
60,60,-7958.81
62,60,-8405.08
64,60,-8817.73
66,60,-9194.4
68,60,-9533.19
70,60,-9832.66
72,60,-10091.9
74,60,-10310.5
76,60,-10488.6
78,60,-10626.8
80,60,-10726.2
82,60,-10788.5
84,60,-10815.6
86,60,-10809.9
88,60,-10774.3
90,60,-10711.6
92,60,-10625.3
94,60,-10518.5
96,60,-10395
98,60,-10258.1
100,60,-10111.3
102,60,-9958.09
104,60,-9801.51
106,60,-9644.55
108,60,-9489.9
110,60,-9339.89
112,60,-9196.56
114,60,-9061.54
116,60,-8936.13
118,60,-8821.23
120,60,-8717.42
122,60,-8624.94
124,60,-8543.75
126,60,-8473.53
128,60,-8413.73
130,60,-8363.61
132,60,-8322.25
134,60,-8288.6
136,60,-8261.46
138,60,-8239.55
140,60,-8221.44
142,60,-8205.62
144,60,-8190.44
146,60,-8174.17
148,60,-8154.95
150,60,-8130.79
152,60,-8099.62
154,60,-8059.27
156,60,-8007.5
158,60,-7942.02
160,60,-7860.54
162,60,-7760.81
164,60,-7640.63
166,60,-7497.96
168,60,-7330.9
170,60,-7137.78
172,60,-6917.17
174,60,-6667.95
176,60,-6389.27
178,60,-6080.65
180,60,-5741.92
-180,62,-5923.59
-178,62,-5548.14
-176,62,-5142.03
-174,62,-4706.16
-172,62,-4241.72
-170,62,-3750.17
-168,62,-3233.21
-166,62,-2692.71
-164,62,-2130.73
-162,62,-1549.43
-160,62,-951.068
-158,62,-337.97
-156,62,287.5
-154,62,922.944
-152,62,1565.94
-150,62,2214.03
-148,62,2864.73
-146,62,3515.48
-144,62,4163.66
-142,62,4806.55
-140,62,5441.3
-138,62,6064.93
-136,62,6674.31
-134,62,7266.18
-132,62,7837.13
-130,62,8383.64
-128,62,8902.12
-126,62,9388.99
-124,62,9840.67
-122,62,10253.7
-120,62,10624.9
-118,62,10951.3
-116,62,11230.2
-114,62,11459.6
-112,62,11637.7
-110,62,11763.4
-108,62,11836.4
-106,62,11856.7
-104,62,11825.2
-102,62,11743.5
-100,62,11613.6
-98,62,11438.3
-96,62,11221
-94,62,10965.5
-92,62,10676.1
-90,62,10357.6
-88,62,10014.9
-86,62,9653.27
-84,62,9277.95
-82,62,8894.29
-80,62,8507.56
-78,62,8122.86
-76,62,7745.05
-74,62,7378.65
-72,62,7027.8
-70,62,6696.19
-68,62,6387.01
-66,62,6102.91
-64,62,5846.03
-62,62,5617.92
-60,62,5419.65
-58,62,5251.74
-56,62,5114.25
-54,62,5006.82
-52,62,4928.67
-50,62,4878.71
-48,62,4855.52
-46,62,4857.45
-44,62,4882.58
-42,62,4928.82
-40,62,4993.88
-38,62,5075.3
-36,62,5170.48
-34,62,5276.66
-32,62,5390.92
-30,62,5510.26
-28,62,5631.55
-26,62,5751.58
-24,62,5867.11
-22,62,5974.91
-20,62,6071.78
-18,62,6154.61
-16,62,6220.46
-14,62,6266.59
-12,62,6290.51
-10,62,6290
-8,62,6263.19
