Phi[deg],Theta[deg],RealizedGainPhi
-2,40,2.15297
0,40,2.17721
2,40,2.20008
4,40,2.22105
6,40,2.23956
8,40,2.25507
10,40,2.26705
12,40,2.27501
14,40,2.27848
16,40,2.27704
18,40,2.27033
20,40,2.25806
22,40,2.24
24,40,2.21599
26,40,2.18597
28,40,2.14997
30,40,2.10807
32,40,2.06048
34,40,2.00748
36,40,1.94943
38,40,1.88679
40,40,1.82007
42,40,1.74989
44,40,1.6769
46,40,1.60183
48,40,1.52543
50,40,1.44852
52,40,1.37193
54,40,1.2965
56,40,1.22308
58,40,1.15252
60,40,1.08565
62,40,1.02327
64,40,0.966141
66,40,0.914972
68,40,0.870425
70,40,0.833091
72,40,0.803492
74,40,0.782072
76,40,0.769191
78,40,0.765124
80,40,0.770055
82,40,0.784077
84,40,0.807191
86,40,0.839305
88,40,0.880238
90,40,0.929719
92,40,0.987389
94,40,1.05281
96,40,1.12547
98,40,1.20478
100,40,1.29008
102,40,1.38066
104,40,1.47575
106,40,1.57455
108,40,1.6762
110,40,1.77983
112,40,1.88454
114,40,1.98942
116,40,2.09356
118,40,2.19606
120,40,2.29602
122,40,2.39258
124,40,2.48489
126,40,2.57216
128,40,2.65364
130,40,2.72862
132,40,2.79648
134,40,2.85662
136,40,2.90854
138,40,2.95182
140,40,2.9861
142,40,3.01109
144,40,3.02661
146,40,3.03254
148,40,3.02886
150,40,3.01559
152,40,2.99289
154,40,2.96094
156,40,2.92002
158,40,2.87047
160,40,2.81271
162,40,2.74719
164,40,2.67444
166,40,2.59502
168,40,2.50954
170,40,2.41865
172,40,2.32299
174,40,2.22327
176,40,2.12019
178,40,2.01444
180,40,1.90674
-180,42,1.8122
-178,42,1.70576
-176,42,1.59895
-174,42,1.49244
-172,42,1.38685
-170,42,1.28279
-168,42,1.18082
-166,42,1.08148
-164,42,0.985263
-162,42,0.892611
-160,42,0.803936
-158,42,0.719602
-156,42,0.63993
-154,42,0.565198
-152,42,0.495641
-150,42,0.431452
-148,42,0.372787
-146,42,0.319762
-144,42,0.27246
-142,42,0.230929
-140,42,0.195188
-138,42,0.165228
-136,42,0.141012
-134,42,0.12248
-132,42,0.109553
-130,42,0.102128
-128,42,0.100087
-126,42,0.103294
-124,42,0.111597
-122,42,0.124832
-120,42,0.142818
-118,42,0.165365
-116,42,0.192267
-114,42,0.223308
-112,42,0.258261
-110,42,0.296886
-108,42,0.338931
-106,42,0.384134
-104,42,0.432222
-102,42,0.482908
-100,42,0.535896
-98,42,0.590879
-96,42,0.647539
-94,42,0.705548
-92,42,0.764569
-90,42,0.82426
-88,42,0.884269
-86,42,0.944244
-84,42,1.00383
-82,42,1.06267
-80,42,1.12041
-78,42,1.17672
-76,42,1.23127
-74,42,1.28374
-72,42,1.33385
-70,42,1.38133
-68,42,1.42596
-66,42,1.46755
-64,42,1.50594
-62,42,1.54103
-60,42,1.57278
-58,42,1.60117
-56,42,1.62626
-54,42,1.64818
-52,42,1.66707
-50,42,1.68317
-48,42,1.69674
-46,42,1.70809
-44,42,1.71758
-42,42,1.7256
-40,42,1.73256
-38,42,1.73887
-36,42,1.74497
-34,42,1.75128
-32,42,1.75819
-30,42,1.76608
-28,42,1.77529
-26,42,1.78611
-24,42,1.79876
-22,42,1.81343
-20,42,1.8302
-18,42,1.84913
-16,42,1.87015
-14,42,1.89314
-12,42,1.91793
-10,42,1.94423
-8,42,1.97172
-6,42,2.00001
-4,42,2.02864
-2,42,2.05713
0,42,2.08494
2,42,2.11151
4,42,2.13627
6,42,2.15865
8,42,2.17806
10,42,2.19395
12,42,2.20579
14,42,2.21308
16,42,2.21539
18,42,2.21232
20,42,2.20356
22,42,2.18885
24,42,2.16803
26,42,2.14101
28,42,2.10779
30,42,2.06847
32,42,2.02324
34,42,1.97236
36,42,1.91619
38,42,1.8552
40,42,1.78991
42,42,1.72092
44,42,1.64891
46,42,1.57459
48,42,1.49875
50,42,1.42221
52,42,1.3458
54,42,1.27038
56,42,1.19682
58,42,1.12598
60,42,1.05869
62,42,0.995759
64,42,0.937965
66,42,0.886029
68,42,0.840614
70,42,0.802319
72,42,0.771671
74,42,0.749117
76,42,0.735021
78,42,0.729659
80,42,0.733217
82,42,0.74579
84,42,0.767379
86,42,0.797895
88,42,0.837155
90,42,0.884891
92,42,0.940747
94,42,1.00429
96,42,1.075
98,42,1.15229
100,42,1.23552
102,42,1.32398
104,42,1.4169
106,42,1.51348
108,42,1.61288
110,42,1.71422
112,42,1.81662
114,42,1.91917
116,42,2.02098
118,42,2.12113
120,42,2.21876
122,42,2.31299
124,42,2.40301
126,42,2.48801
128,42,2.56727
130,42,2.64008
132,42,2.70582
134,42,2.76393
136,42,2.81391
138,42,2.85534
140,42,2.88787
142,42,2.91124
144,42,2.92528
146,42,2.92986
148,42,2.92499
150,42,2.91071
152,42,2.88716
154,42,2.85456
156,42,2.81319
158,42,2.7634
160,42,2.70562
162,42,2.6403
164,42,2.56798
166,42,2.48922
168,42,2.40465
170,42,2.31489
172,42,2.22061
174,42,2.12251
176,42,2.02127
178,42,1.9176
180,42,1.8122
-180,44,1.71999
-178,44,1.61622
-176,44,1.51227
-174,44,1.4088
-172,44,1.3064
-170,44,1.20568
-168,44,1.10718
-166,44,1.01141
-164,44,0.918835
-162,44,0.829895
-160,44,0.744969
-158,44,0.664397
-156,44,0.588475
-154,44,0.517454
-152,44,0.451545
-150,44,0.390915
-148,44,0.335694
-146,44,0.285975
-144,44,0.241814
-142,44,0.20324
-140,44,0.170248
-138,44,0.142809
-136,44,0.120869
-134,44,0.104354
-132,44,0.0931664
-130,44,0.0871952
-128,44,0.0863114
-126,44,0.0903726
-124,44,0.099223
-122,44,0.112695
-120,44,0.130612
-118,44,0.152783
-116,44,0.17901
-114,44,0.209086
-112,44,0.242792
-110,44,0.279902
-108,44,0.320179
-106,44,0.363376
-104,44,0.409238
-102,44,0.457498
-100,44,0.507881
-98,44,0.560099
-96,44,0.613857
-94,44,0.668848
-92,44,0.724759
-90,44,0.781266
-88,44,0.838039
-86,44,0.894745
-84,44,0.951045
-82,44,1.0066
-80,44,1.06108
-78,44,1.11415
-76,44,1.1655
-74,44,1.21482
-72,44,1.26183
-70,44,1.30628
-68,44,1.34795
-66,44,1.38663
-64,44,1.42219
-62,44,1.45452
-60,44,1.48358
-58,44,1.50937
-56,44,1.53193
-54,44,1.5514
-52,44,1.56795
-50,44,1.58179
-48,44,1.59322
-46,44,1.60255
-44,44,1.61016
-42,44,1.61644
-40,44,1.62182
-38,44,1.62675
-36,44,1.63166
-34,44,1.63699
-32,44,1.64316
-30,44,1.65056
-28,44,1.65954
-26,44,1.67039
-24,44,1.68337
-22,44,1.69864
-20,44,1.7163
-18,44,1.7364
-16,44,1.75887
-14,44,1.78359
-12,44,1.81036
-10,44,1.8389
-8,44,1.86885
-6,44,1.89981
-4,44,1.93131
-2,44,1.96282
0,44,1.9938
2,44,2.02366
4,44,2.0518
6,44,2.07761
8,44,2.1005
10,44,2.11989
12,44,2.1352
14,44,2.14594
16,44,2.15163
18,44,2.15186
20,44,2.14628
22,44,2.13464
24,44,2.11675
26,44,2.0925
28,44,2.06188
30,44,2.02498
32,44,1.98198
34,44,1.93314
36,44,1.87882
38,44,1.81947
40,44,1.75563
42,44,1.6879
44,44,1.61695
46,44,1.54352
48,44,1.46839
50,44,1.39239
52,44,1.31636
54,44,1.24118
56,44,1.16771
58,44,1.09683
60,44,1.02938
62,44,0.966169
64,44,0.907982
66,44,0.855544
68,44,0.809524
70,44,0.770523
72,44,0.739068
74,44,0.715609
76,44,0.700509
78,44,0.694044
80,44,0.696401
82,44,0.707674
84,44,0.727864
86,44,0.756882
88,44,0.794547
90,44,0.840591
92,44,0.894661
94,44,0.956325
96,44,1.02507
98,44,1.10032
100,44,1.18143
102,44,1.2677
104,44,1.35836
106,44,1.45263
108,44,1.54968
110,44,1.64862
112,44,1.7486
114,44,1.84871
116,44,1.94806
118,44,2.04577
120,44,2.14096
122,44,2.23278
124,44,2.32041
126,44,2.40307
128,44,2.48004
130,44,2.55064
132,44,2.61424
134,44,2.6703
136,44,2.71834
138,44,2.75793
140,44,2.78876
142,44,2.81057
144,44,2.82318
146,44,2.82652
148,44,2.82057
150,44,2.80539
152,44,2.78114
154,44,2.74805
156,44,2.70639
158,44,2.65654
160,44,2.59891
162,44,2.53399
164,44,2.4623
166,44,2.38441
168,44,2.30094
170,44,2.21252
172,44,2.11982
174,44,2.02353
176,44,1.92433
178,44,1.82292
180,44,1.71999
-180,46,1.63038
-178,46,1.52942
-176,46,1.42846
-174,46,1.32813
-172,46,1.22902
-170,46,1.13172
-168,46,1.03674
-166,46,0.94458
-164,46,0.855689
-162,46,0.770472
-160,46,0.689292
-158,46,0.612463
-156,46,0.540258
-154,46,0.472904
-152,46,0.410585
-150,46,0.353446
-148,46,0.301592
-146,46,0.255092
-144,46,0.213982
-142,46,0.178266
-140,46,0.147921
-138,46,0.1229
-136,46,0.10313
-134,46,0.0885231
-132,46,0.0789696
-130,46,0.0743465
-128,46,0.0745168
-126,46,0.0793319
-124,46,0.0886323
-122,46,0.10225
-120,46,0.120007
-118,46,0.141718
-116,46,0.167192
-114,46,0.196228
-112,46,0.228619
-110,46,0.264151
-108,46,0.302602
-106,46,0.343742
-104,46,0.387333
-102,46,0.433128
-100,46,0.480873
-98,46,0.530301
-96,46,0.581139
-94,46,0.633103
-92,46,0.6859
-90,46,0.73923
-88,46,0.792784
-86,46,0.846247
-84,46,0.8993
-82,46,0.951622
-80,46,1.00289
-78,46,1.0528
-76,46,1.10103
-74,46,1.1473
-72,46,1.19133
-70,46,1.23288
-68,46,1.2717
-66,46,1.30764
-64,46,1.34053
-62,46,1.37027
-60,46,1.39682
-58,46,1.42019
-56,46,1.44042
-54,46,1.45765
-52,46,1.47204
-50,46,1.48383
-48,46,1.4933
-46,46,1.5008
-44,46,1.5067
-42,46,1.51141
-40,46,1.51538
-38,46,1.51905
-36,46,1.52288
-34,46,1.52733
-32,46,1.53283
-30,46,1.53977
-28,46,1.54852
-26,46,1.55939
-24,46,1.57262
-22,46,1.5884
-20,46,1.60683
-18,46,1.62793
-16,46,1.65166
-14,46,1.67788
-12,46,1.70637
-10,46,1.73684
-8,46,1.76893
-6,46,1.80222
-4,46,1.8362
-2,46,1.87036
0,46,1.9041
2,46,1.93683
4,46,1.96793
6,46,1.99677
8,46,2.02272
10,46,2.04519
12,46,2.06358
14,46,2.07738
16,46,2.08608
18,46,2.08927
20,46,2.08657
22,46,2.07772
24,46,2.06249
26,46,2.04079
28,46,2.01259
30,46,1.97796
32,46,1.93708
34,46,1.8902
36,46,1.83768
38,46,1.77998
40,46,1.71761
42,46,1.6512
44,46,1.58141
46,46,1.50898
48,46,1.43471
50,46,1.35943
52,46,1.28398
54,46,1.20925
56,46,1.13611
58,46,1.06543
60,46,0.998067
62,46,0.934833
64,46,0.876511
66,46,0.823828
68,46,0.777454
70,46,0.737988
72,46,0.705958
74,46,0.68181
76,46,0.665907
78,46,0.658522
80,46,0.65984
82,46,0.669953
84,46,0.688862
86,46,0.716476
88,46,0.752617
90,46,0.797018
92,46,0.849329
94,46,0.909121
96,46,0.975891
98,46,1.04906
100,46,1.128
102,46,1.21202
104,46,1.30035
106,46,1.39223
108,46,1.48683
110,46,1.58329
112,46,1.68074
114,46,1.77831
116,46,1.87512
118,46,1.97028
120,46,2.06294
122,46,2.15227
124,46,2.23745
126,46,2.31772
128,46,2.39236
130,46,2.4607
132,46,2.52215
134,46,2.57616
136,46,2.62226
138,46,2.66005
140,46,2.68922
142,46,2.70952
144,46,2.7208
146,46,2.72298
148,46,2.71605
150,46,2.70011
152,46,2.6753
154,46,2.64185
156,46,2.60007
158,46,2.55033
160,46,2.49304
162,46,2.42869
164,46,2.35781
166,46,2.28098
168,46,2.1988
170,46,2.11191
172,46,2.02098
174,46,1.92667
176,46,1.82968
178,46,1.73069
180,46,1.63038
-180,48,1.54359
-178,48,1.44556
-176,48,1.34769
-174,48,1.25059
-172,48,1.15485
-170,48,1.06101
-168,48,0.969598
-166,48,0.881074
-164,48,0.795868
-162,48,0.714366
-160,48,0.636906
-158,48,0.563781
-156,48,0.49524
-154,48,0.431487
-152,48,0.372683
-150,48,0.318949
-148,48,0.270368
-146,48,0.226987
-144,48,0.188821
-142,48,0.155854
-140,48,0.128044
-138,48,0.105327
-136,48,0.087615
-134,48,0.0748046
-132,48,0.0667755
-130,48,0.0633947
-128,48,0.0645175
-126,48,0.0699897
-124,48,0.0796489
-122,48,0.0933258
-120,48,0.110845
-118,48,0.132025
-116,48,0.156679
-114,48,0.184617
-112,48,0.215641
-110,48,0.249551
-108,48,0.286138
-106,48,0.325191
-104,48,0.366488
-102,48,0.409802
-100,48,0.454899
-98,48,0.501535
-96,48,0.549459
-94,48,0.598408
-92,48,0.648114
-90,48,0.698296
-88,48,0.748668
-86,48,0.798934
-84,48,0.848796
-82,48,0.897949
-80,48,0.946089
-78,48,0.992916
-76,48,1.03813
-74,48,1.08146
-72,48,1.12263
-70,48,1.16139
-68,48,1.19753
-66,48,1.23086
-64,48,1.26124
-62,48,1.28857
-60,48,1.31279
-58,48,1.33392
-56,48,1.35202
-54,48,1.36719
-52,48,1.37962
-50,48,1.38955
-48,48,1.39727
-46,48,1.40313
-44,48,1.40749
-42,48,1.4108
-40,48,1.4135
-38,48,1.41604
-36,48,1.41891
-34,48,1.42257
-32,48,1.42745
-30,48,1.43397
-28,48,1.4425
-26,48,1.45336
-24,48,1.46679
-22,48,1.48298
-20,48,1.50204
-18,48,1.52399
-16,48,1.54877
-14,48,1.57625
-12,48,1.60619
-10,48,1.63831
-8,48,1.67221
-6,48,1.70747
-4,48,1.74358
-2,48,1.77999
0,48,1.8161
2,48,1.8513
4,48,1.88494
6,48,1.91638
8,48,1.94499
10,48,1.97013
12,48,1.99122
14,48,2.00771
16,48,2.01907
18,48,2.02488
20,48,2.02476
22,48,2.01841
24,48,2.00562
26,48,1.98625
28,48,1.96029
30,48,1.92779
32,48,1.88892
34,48,1.84393
36,48,1.79318
38,48,1.73711
40,48,1.67625
42,48,1.61121
44,48,1.54268
46,48,1.47138
48,48,1.39812
50,48,1.32372
52,48,1.24904
54,48,1.17497
56,48,1.10238
58,48,1.03213
60,48,0.965096
62,48,0.902082
64,48,0.84387
66,48,0.791185
68,48,0.744694
70,48,0.704993
72,48,0.672605
74,48,0.647973
76,48,0.631454
78,48,0.623319
80,48,0.623748
82,48,0.63283
84,48,0.650566
86,48,0.676864
88,48,0.711546
90,48,0.754348
92,48,0.804924
94,48,0.86285
96,48,0.92763
98,48,0.998697
100,48,1.07542
102,48,1.15713
104,48,1.24307
106,48,1.33248
108,48,1.42455
110,48,1.51844
112,48,1.61329
114,48,1.70824
116,48,1.80241
118,48,1.89496
120,48,1.98503
122,48,2.07179
124,48,2.15446
126,48,2.23229
128,48,2.30457
130,48,2.37065
132,48,2.42993
134,48,2.4819
136,48,2.52608
138,48,2.56211
140,48,2.58967
142,48,2.60854
144,48,2.61856
146,48,2.61967
148,48,2.61188
150,48,2.59528
152,48,2.57004
154,48,2.53639
156,48,2.49464
158,48,2.44515
160,48,2.38837
162,48,2.32477
164,48,2.25488
166,48,2.17928
168,48,2.09857
170,48,2.01338
172,48,1.92437
174,48,1.83222
176,48,1.73759
178,48,1.64116
180,48,1.54359
-180,50,1.45979
-178,50,1.36478
-176,50,1.27007
-174,50,1.17628
-172,50,1.08395
-170,50,0.993625
-168,50,0.905794
-166,50,0.820908
-164,50,0.739376
-162,50,0.66156
-160,50,0.587777
-158,50,0.5183
-156,50,0.453353
-154,50,0.393119
-152,50,0.337738
-150,50,0.287309
-148,50,0.241894
-146,50,0.201519
-144,50,0.166179
-142,50,0.135841
-140,50,0.110446
-138,50,0.0899129
-136,50,0.0741404
-134,50,0.0630118
-132,50,0.0563966
-130,50,0.0541525
-128,50,0.0561283
-126,50,0.062165
-124,50,0.0720977
-122,50,0.0857566
-120,50,0.102968
-118,50,0.123555
-116,50,0.147338
-114,50,0.174133
-112,50,0.203756
-110,50,0.236016
-108,50,0.270721
-106,50,0.307675
-104,50,0.346675
-102,50,0.387513
-100,50,0.429975
-98,50,0.473839
-96,50,0.518876
-94,50,0.564845
-92,50,0.6115
-90,50,0.658583
-88,50,0.705829
-86,50,0.752964
-84,50,0.799706
-82,50,0.845771
-80,50,0.890869
-78,50,0.934714
-76,50,0.977022
-74,50,1.01752
-72,50,1.05595
-70,50,1.09206
-68,50,1.12566
-66,50,1.15654
-64,50,1.18458
-62,50,1.20966
-60,50,1.23174
-58,50,1.25082
-56,50,1.26695
-54,50,1.28027
-52,50,1.29094
-50,50,1.2992
-48,50,1.30535
-46,50,1.30973
-44,50,1.31274
-42,50,1.3148
-40,50,1.31637
-38,50,1.31793
-36,50,1.31994
-34,50,1.32289
-32,50,1.32722
-30,50,1.33335
-28,50,1.34166
-26,50,1.35247
-24,50,1.36604
-22,50,1.38255
-20,50,1.4021
-18,50,1.42473
-16,50,1.45037
-14,50,1.47887
-12,50,1.51001
-10,50,1.54348
-8,50,1.57888
-6,50,1.61577
-4,50,1.65364
-2,50,1.69192
0,50,1.73
2,50,1.76727
4,50,1.80305
6,50,1.8367
8,50,1.86756
10,50,1.895
12,50,1.9184
14,50,1.93721
16,50,1.9509
18,50,1.95902
20,50,1.96118
22,50,1.95707
24,50,1.94648
26,50,1.92925
28,50,1.90536
30,50,1.87485
32,50,1.83789
34,50,1.79473
36,50,1.74571
38,50,1.69128
40,50,1.63196
42,50,1.56836
44,50,1.50117
46,50,1.43112
48,50,1.359
50,50,1.28565
52,50,1.21193
54,50,1.13871
56,50,1.06687
58,50,0.997288
60,50,0.930806
62,50,0.868242
64,50,0.81037
66,50,0.757911
68,50,0.711525
70,50,0.671802
72,50,0.639259
74,50,0.614331
76,50,0.59737
78,50,0.58864
80,50,0.588318
82,50,0.596489
84,50,0.61315
86,50,0.638211
88,50,0.671493
90,50,0.712736
92,50,0.761598
94,50,0.817663
96,50,0.88044
98,50,0.949375
100,50,1.02385
102,50,1.1032
104,50,1.18669
106,50,1.27357
108,50,1.36305
110,50,1.45429
112,50,1.54647
114,50,1.63872
116,50,1.73021
118,50,1.82007
120,50,1.90749
122,50,1.99165
124,50,2.07178
126,50,2.14714
128,50,2.21704
130,50,2.28084
132,50,2.33796
134,50,2.3879
136,50,2.43021
138,50,2.46451
140,50,2.49051
142,50,2.50801
144,50,2.51685
146,50,2.51699
148,50,2.50844
150,50,2.4913
152,50,2.46575
154,50,2.43203
156,50,2.39045
158,50,2.34138
160,50,2.28525
162,50,2.22255
164,50,2.15381
166,50,2.07959
168,50,2.0005
170,50,1.91717
172,50,1.83024
174,50,1.74038
176,50,1.64824
178,50,1.55449
180,50,1.45979
-180,52,1.37907
-178,52,1.28716
-176,52,1.19569
-174,52,1.10525
-172,52,1.01637
-170,52,0.929572
-168,52,0.845327
-166,52,0.764067
-164,52,0.686179
-162,52,0.612005
-160,52,0.541841
-158,52,0.475939
-156,52,0.414502
-154,52,0.357693
-152,52,0.30563
-150,52,0.258394
-148,52,0.216025
-146,52,0.178533
-144,52,0.145895
-142,52,0.118059
-140,52,0.0949523
-138,52,0.0764781
-136,52,0.0625234
-134,52,0.0529599
-132,52,0.0476473
-130,52,0.0464357
-128,52,0.0491678
-126,52,0.0556807
-124,52,0.0658076
-122,52,0.0793787
-120,52,0.0962227
-118,52,0.116167
-116,52,0.139037
-114,52,0.16466
-112,52,0.192859
-110,52,0.223458
-108,52,0.25628
-106,52,0.291142
-104,52,0.32786
-102,52,0.366246
-100,52,0.406105
-98,52,0.447237
-96,52,0.489433
-94,52,0.532476
-92,52,0.576141
-90,52,0.620193
-88,52,0.664387
-86,52,0.70847
-84,52,0.75218
-82,52,0.79525
-80,52,0.837407
-78,52,0.878377
-76,52,0.91789
-74,52,0.955682
-72,52,0.9915
-70,52,1.02511
-68,52,1.0563
-66,52,1.08489
-64,52,1.11074
-62,52,1.13375
-60,52,1.15385
-58,52,1.17105
-56,52,1.18542
-54,52,1.19705
-52,52,1.20614
-50,52,1.21292
-48,52,1.21768
-46,52,1.22077
-44,52,1.22258
-42,52,1.22355
-40,52,1.22414
-38,52,1.22483
-36,52,1.22609
-34,52,1.22841
-32,52,1.23224
-30,52,1.23801
-28,52,1.24611
-26,52,1.25684
-24,52,1.27048
-22,52,1.28721
-20,52,1.30713
-18,52,1.33027
-16,52,1.35657
-14,52,1.38587
-12,52,1.41794
-10,52,1.45247
-8,52,1.48906
-6,52,1.52725
-4,52,1.56652
-2,52,1.6063
0,52,1.64598
2,52,1.68492
4,52,1.72246
6,52,1.75792
8,52,1.79065
10,52,1.82001
12,52,1.84537
14,52,1.86616
16,52,1.88185
18,52,1.89198
20,52,1.89615
22,52,1.89404
24,52,1.88542
26,52,1.87015
28,52,1.84817
30,52,1.81953
32,52,1.78439
34,52,1.743
36,52,1.69568
38,52,1.64289
40,52,1.58515
42,52,1.52306
44,52,1.4573
46,52,1.3886
48,52,1.31777
50,52,1.24562
52,52,1.17302
54,52,1.10084
56,52,1.02996
58,52,0.961243
60,52,0.895529
62,52,0.833629
64,52,0.776312
66,52,0.72429
68,52,0.678213
70,52,0.638665
72,52,0.606151
74,52,0.5811
76,52,0.563855
78,52,0.554673
80,52,0.553724
82,52,0.56109
84,52,0.576765
86,52,0.600659
88,52,0.632594
90,52,0.672313
92,52,0.719481
94,52,0.773688
96,52,0.834454
98,52,0.901236
100,52,0.973428
102,52,1.05038
104,52,1.13137
106,52,1.21567
108,52,1.3025
110,52,1.39104
112,52,1.48049
114,52,1.57
116,52,1.65874
118,52,1.74588
120,52,1.83061
122,52,1.91213
124,52,1.98969
126,52,2.06257
128,52,2.13008
130,52,2.19161
132,52,2.24659
134,52,2.29452
136,52,2.33498
138,52,2.3676
140,52,2.39211
142,52,2.4083
144,52,2.41605
146,52,2.4153
148,52,2.40609
150,52,2.38852
152,52,2.36278
154,52,2.32911
156,52,2.28782
158,52,2.2393
160,52,2.18396
162,52,2.12231
164,52,2.05485
166,52,1.98217
168,52,1.90484
170,52,1.8235
172,52,1.73877
174,52,1.65132
176,52,1.56178
178,52,1.47082
180,52,1.37907
-180,54,1.30151
-178,54,1.21276
-176,54,1.12457
-174,54,1.03751
-172,54,0.9521
-170,54,0.868833
-168,54,0.788162
-166,54,0.7105
-164,54,0.636213
-162,54,0.565623
-160,54,0.499008
-158,54,0.436596
-156,54,0.378574
-154,54,0.325084
-152,54,0.276226
-150,54,0.23206
-148,54,0.192612
-146,54,0.157872
-144,54,0.127802
-142,54,0.102337
-140,54,0.0813867
-138,54,0.064844
-136,54,0.0525837
-134,54,0.0444678
-132,54,0.0403474
-130,54,0.040066
-128,54,0.0434611
-126,54,0.0503667
-124,54,0.0606144
-122,54,0.0740351
-120,54,0.0904598
-118,54,0.10972
-116,54,0.131649
-114,54,0.15608
-112,54,0.182849
-110,54,0.211791
-108,54,0.242741
-106,54,0.275535
-104,54,0.310004
-102,54,0.345979
-100,54,0.383284
-98,54,0.42174
-96,54,0.46116
-94,54,0.501348
-92,54,0.5421
-90,54,0.583204
-88,54,0.624436
-86,54,0.665562
-84,54,0.70634
-82,54,0.74652
-80,54,0.785846
-78,54,0.824058
-76,54,0.860898
-74,54,0.896111
-72,54,0.929452
-70,54,0.960694
-68,54,0.989629
-66,54,1.01608
-64,54,1.0399
-62,54,1.06098
-60,54,1.07928
-58,54,1.09478
-56,54,1.10754
-54,54,1.11768
-52,54,1.12536
-50,54,1.13083
-48,54,1.13437
-46,54,1.13633
-44,54,1.13711
-42,54,1.13713
-40,54,1.13687
-38,54,1.1368
-36,54,1.13741
-34,54,1.13917
-32,54,1.14256
-30,54,1.148
-28,54,1.15587
-26,54,1.1665
-24,54,1.18014
-22,54,1.197
-20,54,1.21716
-18,54,1.24065
-16,54,1.26741
-14,54,1.29729
-12,54,1.33004
-10,54,1.36535
-8,54,1.40281
-6,54,1.44198
-4,54,1.48232
-2,54,1.52325
0,54,1.56416
2,54,1.60441
4,54,1.64332
6,54,1.68023
8,54,1.71447
10,54,1.74539
12,54,1.77236
14,54,1.79481
16,54,1.8122
18,54,1.82406
20,54,1.82998
22,54,1.82964
24,54,1.8228
26,54,1.8093
28,54,1.7891
30,54,1.76222
32,54,1.72883
34,54,1.68914
36,54,1.64352
38,54,1.59237
40,54,1.53624
42,54,1.47571
44,54,1.41147
46,54,1.34424
48,54,1.27481
50,54,1.20402
52,54,1.13271
54,54,1.06174
56,54,0.992
58,54,0.924336
60,54,0.859584
62,54,0.798548
64,54,0.741981
66,54,0.690588
68,54,0.645007
70,54,0.605811
72,54,0.573495
74,54,0.548476
76,54,0.531088
78,54,0.521579
80,54,0.520115
82,54,0.526771
84,54,0.541539
86,54,0.564328
88,54,0.594962
90,54,0.633189
92,54,0.67868
94,54,0.731034
96,54,0.789783
98,54,0.854394
100,54,0.924279
102,54,0.998796
104,54,1.07726
106,54,1.15894
108,54,1.24307
110,54,1.32888
112,54,1.41555
114,54,1.50228
116,54,1.58824
118,54,1.67262
120,54,1.75464
122,54,1.83351
124,54,1.90848
126,54,1.97887
128,54,2.044
130,54,2.10327
132,54,2.15613
134,54,2.20209
136,54,2.24074
138,54,2.27173
140,54,2.2948
142,54,2.30976
144,54,2.31648
146,54,2.31493
148,54,2.30515
150,54,2.28725
152,54,2.26142
154,54,2.22791
156,54,2.18703
158,54,2.13917
160,54,2.08476
162,54,2.02427
164,54,1.95823
166,54,1.88719
168,54,1.81174
170,54,1.7325
172,54,1.6501
174,54,1.56516
176,54,1.47832
178,54,1.39023
180,54,1.30151
-180,56,1.22712
-178,56,1.14158
-176,56,1.05671
-174,56,0.973045
-172,56,0.891105
-170,56,0.811357
-168,56,0.734235
-166,56,0.66013
-164,56,0.589389
-162,56,0.522315
-160,56,0.459165
-158,56,0.400151
-156,56,0.345439
-154,56,0.295154
-152,56,0.249378
-150,56,0.208155
-148,56,0.171494
-146,56,0.139372
-144,56,0.111734
-142,56,0.0885025
-140,56,0.0695762
-138,56,0.0548356
-136,56,0.044146
-134,56,0.0373608
-132,56,0.0343239
-130,56,0.034873
-128,56,0.0388416
-126,56,0.046061
-124,56,0.0563622
-122,56,0.0695769
-120,56,0.0855389
-118,56,0.104084
-116,56,0.125052
-114,56,0.148285
-112,56,0.173628
-110,56,0.200928
-108,56,0.230034
-106,56,0.260796
-104,56,0.293063
-102,56,0.326682
-100,56,0.361498
-98,56,0.397351
-96,56,0.434074
-94,56,0.471493
-92,56,0.509425
-90,56,0.547678
-88,56,0.58605
-86,56,0.624326
-84,56,0.662283
-82,56,0.699689
-80,56,0.736302
-78,56,0.771878
-76,56,0.80617
-74,56,0.838934
-72,56,0.869934
-70,56,0.898946
-68,56,0.925766
-66,56,0.950218
-64,56,0.972157
-62,56,0.991479
-60,56,1.00812
-58,56,1.02209
-56,56,1.03341
-54,56,1.04221
-52,56,1.04866
-50,56,1.05298
-48,56,1.05546
-46,56,1.05645
-44,56,1.05634
-42,56,1.05555
-40,56,1.05456
-38,56,1.05385
-36,56,1.05389
-34,56,1.05518
-32,56,1.05817
-30,56,1.0633
-28,56,1.07094
-26,56,1.08142
-24,56,1.09501
-22,56,1.11189
-20,56,1.13217
-18,56,1.15586
-16,56,1.18289
-14,56,1.21313
-12,56,1.24631
-10,56,1.28213
-8,56,1.32019
-6,56,1.36002
-4,56,1.40109
-2,56,1.44284
0,56,1.48463
2,56,1.52583
4,56,1.56578
6,56,1.60378
8,56,1.63919
10,56,1.67134
12,56,1.69961
14,56,1.72342
16,56,1.74222
18,56,1.75555
20,56,1.76299
22,56,1.7642
24,56,1.75895
26,56,1.74708
28,56,1.72852
30,56,1.7033
32,56,1.67157
34,56,1.63356
36,56,1.58961
