Phi[deg],Theta[deg],RealizedGainTheta
106,44,0.0300172
108,44,0.0398406
110,44,0.0513167
112,44,0.0644024
114,44,0.0790468
116,44,0.0951908
118,44,0.112768
120,44,0.131703
122,44,0.151916
124,44,0.173317
126,44,0.19581
128,44,0.219293
130,44,0.243659
132,44,0.268795
134,44,0.294581
136,44,0.320895
138,44,0.347611
140,44,0.374599
142,44,0.401729
144,44,0.428868
146,44,0.455881
148,44,0.482636
150,44,0.508999
152,44,0.534841
154,44,0.560032
156,44,0.584447
158,44,0.607964
160,44,0.630467
162,44,0.651844
164,44,0.671988
166,44,0.690801
168,44,0.70819
170,44,0.724068
172,44,0.738359
174,44,0.750993
176,44,0.761908
178,44,0.771053
180,44,0.778384
-180,46,0.698875
-178,46,0.703766
-176,46,0.706976
-174,46,0.708491
-172,46,0.708305
-170,46,0.706421
-168,46,0.70285
-166,46,0.697613
-164,46,0.690736
-162,46,0.682256
-160,46,0.672217
-158,46,0.660669
-156,46,0.647673
-154,46,0.633293
-152,46,0.617602
-150,46,0.600679
-148,46,0.582609
-146,46,0.56348
-144,46,0.543389
-142,46,0.522435
-140,46,0.500719
-138,46,0.478348
-136,46,0.455431
-134,46,0.432078
-132,46,0.408401
-130,46,0.384512
-128,46,0.360525
-126,46,0.33655
-124,46,0.312699
-122,46,0.289082
-120,46,0.265807
-118,46,0.242977
-116,46,0.220695
-114,46,0.199058
-112,46,0.178163
-110,46,0.158099
-108,46,0.138952
-106,46,0.120805
-104,46,0.103732
-102,46,0.0878058
-100,46,0.0730925
-98,46,0.0596525
-96,46,0.0475408
-94,46,0.0368068
-92,46,0.0274936
-90,46,0.0196389
-88,46,0.0132736
-86,46,0.00842304
-84,46,0.00510576
-82,46,0.00333403
-80,46,0.00311354
-78,46,0.00444335
-76,46,0.00731573
-74,46,0.0117162
-72,46,0.0176233
-70,46,0.0250086
-68,46,0.033837
-66,46,0.0440661
-64,46,0.0556469
-62,46,0.0685234
-60,46,0.0826331
-58,46,0.0979068
-56,46,0.114269
-54,46,0.131639
-52,46,0.14993
-50,46,0.169049
-48,46,0.188899
-46,46,0.209379
-44,46,0.230385
-42,46,0.251807
-40,46,0.273536
-38,46,0.295458
-36,46,0.31746
-34,46,0.339427
-32,46,0.361244
-30,46,0.382797
-28,46,0.403975
-26,46,0.424667
-24,46,0.444765
-22,46,0.464165
-20,46,0.482768
-18,46,0.500476
-16,46,0.517199
-14,46,0.532852
-12,46,0.547354
-10,46,0.560632
-8,46,0.572619
-6,46,0.583255
-4,46,0.592485
-2,46,0.600265
0,46,0.606556
2,46,0.611327
4,46,0.614556
6,46,0.616226
8,46,0.616332
10,46,0.614873
12,46,0.611859
14,46,0.607306
16,46,0.601239
18,46,0.59369
20,46,0.5847
22,46,0.574314
24,46,0.562588
26,46,0.549583
28,46,0.535366
30,46,0.520013
32,46,0.503603
34,46,0.486221
36,46,0.467957
38,46,0.448907
40,46,0.429168
42,46,0.408843
44,46,0.388035
46,46,0.366853
48,46,0.345403
50,46,0.323795
52,46,0.302138
54,46,0.280542
56,46,0.259115
58,46,0.237963
60,46,0.217191
62,46,0.196903
64,46,0.177197
66,46,0.158171
68,46,0.139916
70,46,0.122523
72,46,0.106074
74,46,0.0906513
76,46,0.0763283
78,46,0.0631754
80,46,0.0512572
82,46,0.040633
84,46,0.0313564
86,46,0.0234753
88,46,0.0170316
90,46,0.0120613
92,46,0.00859423
94,46,0.00665383
96,46,0.00625723
98,46,0.00741502
100,46,0.0101311
102,46,0.0144028
104,46,0.0202203
106,46,0.0275671
108,46,0.0364196
110,46,0.046747
112,46,0.0585115
114,46,0.0716683
116,46,0.0861654
118,46,0.101944
120,46,0.118938
122,46,0.137075
124,46,0.156275
126,46,0.176455
128,46,0.197523
130,46,0.219382
132,46,0.241931
134,46,0.265064
136,46,0.288671
138,46,0.312639
140,46,0.336851
142,46,0.361191
144,46,0.385538
146,46,0.409772
148,46,0.433774
150,46,0.457425
152,46,0.480605
154,46,0.503201
156,46,0.525099
158,46,0.54619
160,46,0.566368
162,46,0.585535
164,46,0.603594
166,46,0.620457
168,46,0.636039
170,46,0.650265
172,46,0.663065
174,46,0.674377
176,46,0.684145
178,46,0.692324
180,46,0.698875
-180,48,0.623793
-178,48,0.628129
-176,48,0.630966
-174,48,0.63229
-172,48,0.632098
-170,48,0.630392
-168,48,0.627183
-166,48,0.622488
-164,48,0.616332
-162,48,0.608747
-160,48,0.599774
-158,48,0.589456
-156,48,0.577849
-154,48,0.565009
-152,48,0.551003
-150,48,0.5359
-148,48,0.519776
-146,48,0.502712
-144,48,0.484792
-142,48,0.466106
-140,48,0.446744
-138,48,0.426801
-136,48,0.406375
-134,48,0.385563
-132,48,0.364466
-130,48,0.343183
-128,48,0.321816
-126,48,0.300462
-124,48,0.279222
-122,48,0.258192
-120,48,0.237467
-118,48,0.217141
-116,48,0.197303
-114,48,0.178039
-112,48,0.159435
-110,48,0.141568
-108,48,0.124516
-106,48,0.108349
-104,48,0.093135
-102,48,0.0789363
-100,48,0.065811
-98,48,0.0538121
-96,48,0.042988
-94,48,0.0333818
-92,48,0.0250315
-90,48,0.0179701
-88,48,0.012225
-86,48,0.00781831
-84,48,0.00476672
-82,48,0.0030812
-80,48,0.00276705
-78,48,0.00382377
-76,48,0.006245
-74,48,0.0100184
-72,48,0.0151255
-70,48,0.021542
-68,48,0.0292372
-66,48,0.0381743
-64,48,0.0483105
-62,48,0.0595969
-60,48,0.0719787
-58,48,0.0853952
-56,48,0.0997801
-54,48,0.115062
-52,48,0.131164
-50,48,0.148005
-48,48,0.165499
-46,48,0.183556
-44,48,0.202084
-42,48,0.220986
-40,48,0.240164
-38,48,0.259518
-36,48,0.278947
-34,48,0.29835
-32,48,0.317623
-30,48,0.336667
-28,48,0.355382
-26,48,0.37367
-24,48,0.391434
-22,48,0.408584
-20,48,0.425029
-18,48,0.440686
-16,48,0.455472
-14,48,0.469312
-12,48,0.482136
-10,48,0.493879
-8,48,0.504481
-6,48,0.513888
-4,48,0.522054
-2,48,0.528937
0,48,0.534505
2,48,0.53873
4,48,0.541591
6,48,0.543076
8,48,0.543177
10,48,0.541896
12,48,0.539239
14,48,0.535223
16,48,0.529868
18,48,0.523203
20,48,0.515263
22,48,0.506091
24,48,0.495733
26,48,0.484245
28,48,0.471687
30,48,0.458124
32,48,0.443627
34,48,0.428273
36,48,0.41214
38,48,0.395314
40,48,0.377881
42,48,0.359932
44,48,0.34156
46,48,0.322859
48,48,0.303926
50,48,0.284857
52,48,0.265749
54,48,0.246699
56,48,0.227802
58,48,0.209154
60,48,0.190847
62,48,0.172971
64,48,0.155615
66,48,0.138864
68,48,0.122799
70,48,0.107499
72,48,0.0930376
74,48,0.0794855
76,48,0.0669084
78,48,0.0553678
80,48,0.0449204
82,48,0.0356183
84,48,0.0275086
86,48,0.0206333
88,48,0.0150294
90,48,0.0107285
92,48,0.00775701
94,48,0.0061358
96,48,0.00588015
98,48,0.0069997
100,48,0.00949829
102,48,0.0133739
104,48,0.0186183
106,48,0.0252176
108,48,0.0331513
110,48,0.0423928
112,48,0.0529092
114,48,0.0646615
116,48,0.077604
118,48,0.091685
120,48,0.106847
122,48,0.123025
124,48,0.14015
126,48,0.158147
128,48,0.176934
130,48,0.196427
132,48,0.216535
134,48,0.237164
136,48,0.258216
138,48,0.279589
140,48,0.301182
142,48,0.322887
144,48,0.344598
146,48,0.366209
148,48,0.387612
150,48,0.4087
152,48,0.429369
154,48,0.449514
156,48,0.469035
158,48,0.487835
160,48,0.505821
162,48,0.522901
164,48,0.538992
166,48,0.554014
168,48,0.567892
170,48,0.580559
172,48,0.591953
174,48,0.602018
176,48,0.610707
178,48,0.617976
180,48,0.623793
-180,50,0.553363
-178,50,0.557181
-176,50,0.55967
-174,50,0.560819
-172,50,0.560624
-170,50,0.559088
-168,50,0.55622
-166,50,0.552036
-164,50,0.546558
-162,50,0.539815
-160,50,0.531843
-158,50,0.522681
-156,50,0.512377
-154,50,0.500984
-152,50,0.488558
-150,50,0.475163
-148,50,0.460866
-146,50,0.445738
-144,50,0.429854
-142,50,0.413293
-140,50,0.396138
-138,50,0.37847
-136,50,0.360378
-134,50,0.341947
-132,50,0.323267
-130,50,0.304425
-128,50,0.28551
-126,50,0.266611
-124,50,0.247815
-122,50,0.229206
-120,50,0.210869
-118,50,0.192886
-116,50,0.175335
-114,50,0.158293
-112,50,0.141832
-110,50,0.126023
-108,50,0.110931
-106,50,0.0966195
-104,50,0.0831465
-102,50,0.0705666
-100,50,0.0589305
-98,50,0.0482841
-96,50,0.0386696
-94,50,0.0301245
-92,50,0.022682
-90,50,0.0163706
-88,50,0.0112144
-86,50,0.00723285
-84,50,0.0044405
-82,50,0.00284717
-80,50,0.00245775
-78,50,0.00327214
-76,50,0.00528509
-74,50,0.00848624
-72,50,0.0128599
-70,50,0.0183852
-68,50,0.0250356
-66,50,0.0327796
-64,50,0.04158
-62,50,0.0513945
-60,50,0.0621752
-58,50,0.0738693
-56,50,0.0864191
-54,50,0.0997618
-52,50,0.11383
-50,50,0.128553
-48,50,0.143855
-46,50,0.159658
-44,50,0.175879
-42,50,0.192434
-40,50,0.209236
-38,50,0.226198
-36,50,0.24323
-34,50,0.260242
-32,50,0.277144
-30,50,0.293849
-28,50,0.310266
-26,50,0.326312
-24,50,0.3419
-22,50,0.35695
-20,50,0.371383
-18,50,0.385125
-16,50,0.398104
-14,50,0.410254
-12,50,0.421513
-10,50,0.431823
-8,50,0.441132
-6,50,0.449394
-4,50,0.456566
-2,50,0.462614
0,50,0.467508
2,50,0.471223
4,50,0.473742
6,50,0.475054
8,50,0.475151
10,50,0.474035
12,50,0.471713
14,50,0.468198
16,50,0.463507
18,50,0.457667
20,50,0.450709
22,50,0.442668
24,50,0.433587
26,50,0.423514
28,50,0.412502
30,50,0.400609
32,50,0.387897
34,50,0.374432
36,50,0.360287
38,50,0.345533
40,50,0.330249
42,50,0.314514
44,50,0.298411
46,50,0.282022
48,50,0.265432
50,50,0.248726
52,50,0.23199
54,50,0.215308
56,50,0.198766
58,50,0.182446
60,50,0.166429
62,50,0.150796
64,50,0.135623
66,50,0.120985
68,50,0.106953
70,50,0.0935951
72,50,0.0809772
74,50,0.0691601
76,50,0.0582012
78,50,0.0481543
80,50,0.0390687
82,50,0.0309898
84,50,0.0239587
86,50,0.0180121
88,50,0.0131823
90,50,0.00949698
92,50,0.00697933
94,50,0.00564775
96,50,0.00551583
98,50,0.00659228
100,50,0.00888079
102,50,0.0123799
104,50,0.0170831
106,50,0.0229783
108,50,0.0300483
110,50,0.0382701
112,50,0.0476154
114,50,0.0580503
116,50,0.0695352
118,50,0.082025
120,50,0.0954691
122,50,0.109812
124,50,0.124991
126,50,0.140942
128,50,0.157592
130,50,0.174867
132,50,0.192687
134,50,0.210968
136,50,0.229623
138,50,0.248564
140,50,0.267699
142,50,0.286933
144,50,0.306173
146,50,0.325323
148,50,0.344288
150,50,0.362974
152,50,0.381286
154,50,0.399133
156,50,0.416426
158,50,0.433078
160,50,0.449006
162,50,0.46413
164,50,0.478376
166,50,0.491673
168,50,0.503955
170,50,0.515162
172,50,0.525238
174,50,0.534137
176,50,0.541814
178,50,0.548232
180,50,0.553363
-180,52,0.487734
-178,52,0.491072
-176,52,0.493239
-174,52,0.494227
-172,52,0.494032
-170,52,0.492656
-168,52,0.490109
-166,52,0.486403
-164,52,0.481559
-162,52,0.475603
-160,52,0.468565
-158,52,0.460482
-156,52,0.451395
-154,52,0.44135
-152,52,0.430398
-150,52,0.418594
-148,52,0.405999
-146,52,0.392674
-144,52,0.378687
-142,52,0.364107
-140,52,0.349005
-138,52,0.333456
-136,52,0.317536
-134,52,0.301321
-132,52,0.284889
-130,52,0.268318
-128,52,0.251686
-126,52,0.235069
-124,52,0.218545
-122,52,0.202188
-120,52,0.186071
-118,52,0.170266
-116,52,0.154842
-114,52,0.139864
-112,52,0.125396
-110,52,0.1115
-108,52,0.0982313
-106,52,0.0856453
-104,52,0.0737924
-102,52,0.0627195
-100,52,0.0524704
-98,52,0.043085
-96,52,0.0345993
-94,52,0.0270459
-92,52,0.0204534
-90,52,0.0148465
-88,52,0.010246
-86,52,0.00666873
-84,52,0.00412754
-82,52,0.00263105
-80,52,0.00218369
-78,52,0.00278563
-76,52,0.00443265
-74,52,0.00711608
-72,52,0.0108227
-70,52,0.0155347
-68,52,0.0212296
-66,52,0.0278803
-64,52,0.0354549
-62,52,0.0439169
-60,52,0.053225
-58,52,0.0633337
-56,52,0.0741928
-54,52,0.0857479
-52,52,0.0979408
-50,52,0.110709
-48,52,0.123987
-46,52,0.137707
-44,52,0.151796
-42,52,0.166181
-40,52,0.180787
-38,52,0.195535
-36,52,0.210349
-34,52,0.225149
-32,52,0.239857
-30,52,0.254395
-28,52,0.268686
-26,52,0.282655
-24,52,0.296227
-22,52,0.309333
-20,52,0.321903
-18,52,0.333871
-16,52,0.345177
-14,52,0.355761
-12,52,0.36557
-10,52,0.374553
-8,52,0.382665
-6,52,0.389866
-4,52,0.396119
-2,52,0.401393
0,52,0.405663
2,52,0.408906
4,52,0.411109
6,52,0.41226
8,52,0.412354
10,52,0.411392
12,52,0.40938
14,52,0.406328
16,52,0.402253
18,52,0.397178
20,52,0.391127
22,52,0.384135
24,52,0.376236
26,52,0.367474
28,52,0.357894
30,52,0.347546
32,52,0.336486
34,52,0.324772
36,52,0.312464
38,52,0.299629
40,52,0.286334
42,52,0.272647
44,52,0.258642
46,52,0.24439
48,52,0.229966
50,52,0.215445
52,52,0.2009
54,52,0.186407
56,52,0.172039
58,52,0.157868
60,52,0.143966
62,52,0.130401
64,52,0.117241
66,52,0.104551
68,52,0.0923923
70,52,0.0808246
72,52,0.0699041
74,52,0.059684
76,52,0.050214
78,52,0.0415404
80,52,0.0337061
82,52,0.0267504
84,52,0.0207088
86,52,0.015613
88,52,0.0114912
90,52,0.00836742
92,52,0.0062618
94,52,0.00519051
96,52,0.00516554
98,52,0.00619473
100,52,0.00828158
102,52,0.0114252
104,52,0.0156203
106,52,0.0208567
108,52,0.0271199
110,52,0.0343905
112,52,0.0426441
114,52,0.0518516
116,52,0.0619788
118,52,0.0729868
120,52,0.0848318
122,52,0.097465
124,52,0.110833
126,52,0.124879
128,52,0.139539
130,52,0.154748
132,52,0.170437
134,52,0.186531
136,52,0.202955
138,52,0.21963
140,52,0.236475
142,52,0.253407
144,52,0.270345
146,52,0.287202
148,52,0.303896
150,52,0.320342
152,52,0.336459
154,52,0.352166
156,52,0.367382
158,52,0.382034
160,52,0.396046
162,52,0.409349
164,52,0.421877
166,52,0.433567
168,52,0.444363
170,52,0.454211
172,52,0.463063
174,52,0.470876
176,52,0.477612
178,52,0.48324
180,52,0.487734
-180,54,0.426984
-178,54,0.42988
-176,54,0.431752
-174,54,0.432593
-172,54,0.4324
-170,54,0.431175
-168,54,0.428927
-166,54,0.425666
-164,54,0.421411
-162,54,0.416185
-160,54,0.410014
-158,54,0.40293
-156,54,0.39497
-154,54,0.386174
-152,54,0.376587
-150,54,0.366257
-148,54,0.355237
-146,54,0.343582
-144,54,0.33135
-142,54,0.318601
-140,54,0.3054
-138,54,0.29181
-136,54,0.277898
-134,54,0.263732
-132,54,0.249378
-130,54,0.234905
-128,54,0.220382
-126,54,0.205874
-124,54,0.191449
-122,54,0.177171
-120,54,0.163105
-118,54,0.149311
-116,54,0.13585
-114,54,0.122778
-112,54,0.110151
-110,54,0.0980207
-108,54,0.0864364
-106,54,0.0754447
-104,54,0.0650888
-102,54,0.0554094
-100,54,0.0464436
-98,54,0.0382256
-96,54,0.0307864
-94,54,0.0241536
-92,54,0.0183519
-90,54,0.0134023
-88,54,0.0093227
-86,54,0.00612766
-84,54,0.00382819
-82,54,0.00243184
-80,54,0.00194261
-78,54,0.00236085
-76,54,0.00368318
-74,54,0.00590244
-72,54,0.00900757
-70,54,0.0129836
-68,54,0.0178114
-66,54,0.0234681
-64,54,0.0299265
-62,54,0.0371554
-60,54,0.0451195
-58,54,0.0537798
-56,54,0.063093
-54,54,0.0730125
-52,54,0.083488
-50,54,0.0944657
-48,54,0.105889
-46,54,0.117699
-44,54,0.129832
-42,54,0.142226
-40,54,0.154815
-38,54,0.167531
-36,54,0.180307
-34,54,0.193075
-32,54,0.205766
-30,54,0.218314
-28,54,0.23065
-26,54,0.24271
-24,54,0.25443
-22,54,0.265748
-20,54,0.276604
-18,54,0.286943
-16,54,0.296709
-14,54,0.305854
-12,54,0.314329
-10,54,0.322093
-8,54,0.329105
-6,54,0.33533
-4,54,0.340738
-2,54,0.3453
0,54,0.348996
2,54,0.351806
4,54,0.353717
6,54,0.354721
8,54,0.354812
10,54,0.353992
12,54,0.352264
14,54,0.349639
16,54,0.34613
18,54,0.341757
20,54,0.336542
22,54,0.330513
24,54,0.323702
26,54,0.316144
28,54,0.30788
30,54,0.298953
32,54,0.289411
34,54,0.279304
36,54,0.268686
38,54,0.257613
40,54,0.246144
42,54,0.234339
44,54,0.22226
46,54,0.20997
48,54,0.197534
50,54,0.185017
52,54,0.172483
54,54,0.159997
56,54,0.147622
58,54,0.135421
60,54,0.123455
62,54,0.111785
64,54,0.100468
66,54,0.0895609
68,54,0.0791161
70,54,0.0691849
72,54,0.0598159
74,54,0.0510547
76,54,0.042944
78,54,0.0355237
80,54,0.0288305
82,54,0.0228981
84,54,0.017757
86,54,0.0134347
88,54,0.00995511
90,54,0.00733916
92,54,0.00560428
94,54,0.00476449
96,54,0.00483033
98,54,0.00580877
100,54,0.00770311
102,54,0.0105129
104,54,0.0142339
106,54,0.0188579
108,54,0.0243725
110,54,0.0307614
112,54,0.038004
114,54,0.0460754
116,54,0.0549465
118,54,0.0645838
120,54,0.0749495
122,54,0.0860019
124,54,0.0976946
126,54,0.109978
128,54,0.122797
130,54,0.136096
132,54,0.149812
134,54,0.163884
136,54,0.178242
138,54,0.19282
140,54,0.207547
142,54,0.222349
144,54,0.237155
146,54,0.251891
148,54,0.266483
150,54,0.280857
152,54,0.294943
154,54,0.308668
156,54,0.321964
158,54,0.334764
160,54,0.347004
162,54,0.358622
164,54,0.369561
166,54,0.379767
168,54,0.389188
170,54,0.39778
172,54,0.4055
174,54,0.41231
176,54,0.418179
178,54,0.423078
180,54,0.426984
-180,56,0.371125
-178,56,0.373617
-176,56,0.37522
-174,56,0.375928
-172,56,0.37574
-170,56,0.374656
-168,56,0.372684
-166,56,0.369835
-164,56,0.366123
-162,56,0.361569
-160,56,0.356197
-158,56,0.350034
-156,56,0.343111
-154,56,0.335464
-152,56,0.327133
-150,56,0.318159
-148,56,0.308587
-146,56,0.298466
-144,56,0.287847
-142,56,0.276782
-140,56,0.265327
-138,56,0.253537
-136,56,0.24147
-134,56,0.229184
-132,56,0.216739
-130,56,0.204192
-128,56,0.191603
-126,56,0.179031
-124,56,0.166531
-122,56,0.154161
-120,56,0.141975
-118,56,0.130026
-116,56,0.118365
-114,56,0.107042
-112,56,0.0961031
-110,56,0.0855928
-108,56,0.0755533
-106,56,0.0660243
-104,56,0.0570427
-102,56,0.0486428
-100,56,0.0408563
-98,56,0.033712
-96,56,0.0272363
-94,56,0.0214526
-92,56,0.0163816
-90,56,0.0120414
-88,56,0.00844709
-86,56,0.00561102
-84,56,0.00354264
-82,56,0.00224848
-80,56,0.00173208
-78,56,0.0019939
-76,56,0.00303128
-74,56,0.00483834
-72,56,0.00740592
-70,56,0.0107215
-68,56,0.0147692
-66,56,0.0195295
-64,56,0.0249796
-62,56,0.0310931
-60,56,0.0378401
-58,56,0.0451874
-56,56,0.0530981
-54,56,0.0615326
-52,56,0.0704477
-50,56,0.0797975
-48,56,0.0895335
-46,56,0.0996047
-44,56,0.109958
-42,56,0.120538
-40,56,0.131289
-38,56,0.142153
-36,56,0.153072
-34,56,0.163987
-32,56,0.174839
-30,56,0.185571
-28,56,0.196124
-26,56,0.206443
-24,56,0.216472
-22,56,0.226159
-20,56,0.235452
-18,56,0.244302
-16,56,0.252665
-14,56,0.260496
-12,56,0.267755
-10,56,0.274405
-8,56,0.280413
-6,56,0.285748
-4,56,0.290384
-2,56,0.294297
0,56,0.297469
2,56,0.299883
4,56,0.301529
6,56,0.302398
8,56,0.302486
10,56,0.301795
12,56,0.300327
14,56,0.298091
16,56,0.295099
18,56,0.291366
20,56,0.286913
22,56,0.281763
24,56,0.275943
26,56,0.269484
28,56,0.262421
30,56,0.25479
32,56,0.246633
34,56,0.237992
36,56,0.228915
38,56,0.219449
40,56,0.209644
42,56,0.199553
44,56,0.18923
46,56,0.178728
48,56,0.168104
50,56,0.157412
52,56,0.146708
54,56,0.136048
56,56,0.125487
58,56,0.115078
60,56,0.104874
62,56,0.0949257
64,56,0.0852836
66,56,0.0759952
68,56,0.0671062
70,56,0.0586601
72,56,0.0506982
74,56,0.0432595
76,56,0.0363803
78,56,0.0300946
80,56,0.0244337
82,56,0.0194262
84,56,0.0150982
86,56,0.011473
88,56,0.00857112
90,56,0.00641045
92,56,0.00500595
94,56,0.00436972
96,56,0.00451095
98,56,0.0054358
100,56,0.00714736
102,56,0.00964552
104,56,0.012927
106,56,0.0169849
108,56,0.0218093
110,56,0.0273863
112,56,0.0336988
114,56,0.0407256
116,56,0.0484421
118,56,0.0568198
120,56,0.0658265
122,56,0.0754264
124,56,0.0855799
126,56,0.096244
128,56,0.107372
130,56,0.118915
132,56,0.13082
134,56,0.143032
136,56,0.155493
138,56,0.168143
140,56,0.180922
142,56,0.193767
144,56,0.206613
146,56,0.219399
148,56,0.232058
150,56,0.244528
152,56,0.256746
154,56,0.26865
156,56,0.280181
158,56,0.291279
160,56,0.30189
162,56,0.311961
164,56,0.32144
166,56,0.330282
168,56,0.338442
170,56,0.345881
172,56,0.352562
174,56,0.358453
176,56,0.363526
178,56,0.367756
180,56,0.371125
-180,58,0.32011
-178,58,0.322235
-176,58,0.323595
-174,58,0.324184
-172,58,0.324002
-170,58,0.323049
-168,58,0.321332
-166,58,0.31886
-164,58,0.315646
-162,58,0.311708
-160,58,0.307067
-158,58,0.301745
-156,58,0.295771
-154,58,0.289175
-152,58,0.281991
-150,58,0.274255
-148,58,0.266006
-146,58,0.257287
-144,58,0.24814
-142,58,0.238612
-140,58,0.22875
-138,58,0.218602
-136,58,0.208217
-134,58,0.197647
-132,58,0.186941
-130,58,0.176151
-128,58,0.165326
-126,58,0.154517
-124,58,0.143772
-122,58,0.13314
-120,58,0.122667
-118,58,0.112398
-116,58,0.102377
-114,58,0.0926461
-112,58,0.0832443
-110,58,0.0742095
-108,58,0.0655775
-106,58,0.0573814
-104,58,0.0496524
-102,58,0.0424195
-100,58,0.0357092
-98,58,0.0295457
-96,58,0.0239511
-94,58,0.0189451
-92,58,0.0145451
-90,58,0.0107661
-88,58,0.00762088
-86,58,0.00511984
-84,58,0.00327098
-82,58,0.00207986
-80,58,0.00154954
-78,58,0.00168056
-76,58,0.00247083
-74,58,0.00391558
-72,58,0.00600727
-70,58,0.00873557
-68,58,0.0120872
-66,58,0.0160461
-64,58,0.0205931
-62,58,0.025706
-60,58,0.0313598
-58,58,0.0375265
-56,58,0.044175
-54,58,0.0512718
-52,58,0.0587804
-50,58,0.066662
-48,58,0.0748753
-46,58,0.0833769
-44,58,0.0921218
-42,58,0.101063
-40,58,0.110153
-38,58,0.119342
-36,58,0.128581
-34,58,0.137819
-32,58,0.147007
-30,58,0.156096
-28,58,0.165035
-26,58,0.173777
-24,58,0.182276
-22,58,0.190486
-20,58,0.198363
-18,58,0.205867
-16,58,0.212957
-14,58,0.219599
-12,58,0.225756
-10,58,0.231398
-8,58,0.236497
-6,58,0.241026
-4,58,0.244963
-2,58,0.248288
0,58,0.250985
2,58,0.253041
4,58,0.254446
6,58,0.255193
8,58,0.255278
10,58,0.254703
12,58,0.25347
14,58,0.251586
16,58,0.249061
18,58,0.245908
20,58,0.242145
22,58,0.23779
24,58,0.232868
26,58,0.227404
28,58,0.221427
30,58,0.214969
32,58,0.208065
34,58,0.200751
36,58,0.193068
38,58,0.185055
40,58,0.176757
42,58,0.168217
44,58,0.159481
46,58,0.150596
48,58,0.141609
50,58,0.132566
52,58,0.123517
54,58,0.114506
56,58,0.105582
58,58,0.0967904
60,58,0.0881754
62,58,0.0797807
64,58,0.0716484
66,58,0.063819
68,58,0.0563313
70,58,0.0492221
72,58,0.0425263
74,58,0.0362768
76,58,0.0305043
78,58,0.0252375
80,58,0.0205027
82,58,0.0163243
84,58,0.012724
86,58,0.00972176
88,58,0.00733488
90,58,0.0055785
92,58,0.00446538
94,58,0.00400589
96,58,0.00420796
98,58,0.00507699
100,58,0.00661584
102,58,0.00882466
104,58,0.0117009
106,58,0.0152392
108,58,0.0194311
110,58,0.0242655
112,58,0.0297278
114,58,0.0358005
116,58,0.0424629
118,58,0.0496909
120,58,0.0574574
122,58,0.0657319
124,58,0.0744808
126,58,0.0836674
128,58,0.0932522
130,58,0.103193
132,58,0.113444
134,58,0.123959
136,58,0.134687
138,58,0.145578
140,58,0.156579
142,58,0.167636
144,58,0.178694
146,58,0.189698
148,58,0.200594
150,58,0.211325
152,58,0.221838
154,58,0.23208
156,58,0.241999
158,58,0.251545
160,58,0.26067
162,58,0.269328
164,58,0.277476
166,58,0.285074
168,58,0.292083
170,58,0.298471
172,58,0.304205
174,58,0.309259
176,58,0.313607
178,58,0.31723
180,58,0.32011
-180,60,0.273841
-178,60,0.275635
-176,60,0.276777
-174,60,0.277261
-172,60,0.277086
-170,60,0.276253
-168,60,0.274769
-166,60,0.272641
-164,60,0.269881
-162,60,0.266503
-160,60,0.262525
-158,60,0.257968
-156,60,0.252856
-154,60,0.247213
-152,60,0.24107
-150,60,0.234457
-148,60,0.227409
-146,60,0.21996
-144,60,0.212148
-142,60,0.204013
-140,60,0.195595
-138,60,0.186934
-136,60,0.178074
-134,60,0.169057
-132,60,0.159927
-130,60,0.150726
-128,60,0.141498
-126,60,0.132285
-124,60,0.123127
-122,60,0.114067
-120,60,0.105143
-118,60,0.0963941
-116,60,0.0878563
-114,60,0.0795649
-112,60,0.0715533
-110,60,0.0638531
-108,60,0.056494
-106,60,0.0495039
-104,60,0.0429088
-102,60,0.0367327
-100,60,0.0309977
-98,60,0.0257239
-96,60,0.0209296
-94,60,0.0166311
-92,60,0.0128429
-90,60,0.00957736
-88,60,0.00684515
-86,60,0.00465489
-84,60,0.00301323
-82,60,0.00192487
-80,60,0.00139242
-78,60,0.00141641
-76,60,0.00199522
-74,60,0.00312502
-72,60,0.00479968
-70,60,0.00701072
-68,60,0.00974728
-66,60,0.012996
-64,60,0.0167411
-62,60,0.0209643
-60,60,0.0256446
-58,60,0.0307587
-56,60,0.0362809
-54,60,0.0421829
-52,60,0.0484343
-50,60,0.0550025
-48,60,0.0618529
-46,60,0.0689491
-44,60,0.076253
-42,60,0.0837253
-40,60,0.0913255
-38,60,0.0990123
-36,60,0.106744
-34,60,0.114478
-32,60,0.122172
-30,60,0.129785
-28,60,0.137275
-26,60,0.144602
-24,60,0.151726
-22,60,0.158609
-20,60,0.165215
-18,60,0.171509
-16,60,0.177458
-14,60,0.18303
-12,60,0.188198
-10,60,0.192935
-8,60,0.197216
-6,60,0.201021
-4,60,0.20433
-2,60,0.207127
0,60,0.209398
2,60,0.211131
4,60,0.212319
6,60,0.212956
8,60,0.213039
10,60,0.212568
12,60,0.211545
14,60,0.209977
16,60,0.207871
18,60,0.205239
20,60,0.202094
22,60,0.198453
24,60,0.194337
26,60,0.189765
28,60,0.184764
30,60,0.179359
32,60,0.17358
34,60,0.167457
36,60,0.161025
38,60,0.154317
40,60,0.147371
42,60,0.140222
44,60,0.132911
46,60,0.125475
48,60,0.117956
50,60,0.110392
52,60,0.102824
54,60,0.095292
56,60,0.0878345
58,60,0.0804905
60,60,0.0732974
