Phi[deg],Theta[deg],re(rEPhi)[mV]
90,32,-9215.21
92,32,-9440.41
94,32,-9654.17
96,32,-9856.61
98,32,-10047.9
100,32,-10228.2
102,32,-10397.8
104,32,-10556.8
106,32,-10705.5
108,32,-10844.1
110,32,-10973
112,32,-11092.3
114,32,-11202.4
116,32,-11303.3
118,32,-11395.5
120,32,-11479
122,32,-11553.9
124,32,-11620.5
126,32,-11678.7
128,32,-11728.6
130,32,-11770.2
132,32,-11803.2
134,32,-11827.5
136,32,-11843
138,32,-11849.2
140,32,-11845.8
142,32,-11832.5
144,32,-11808.6
146,32,-11773.8
148,32,-11727.3
150,32,-11668.7
152,32,-11597.2
154,32,-11512.3
156,32,-11413.2
158,32,-11299.4
160,32,-11170.2
162,32,-11025.1
164,32,-10863.5
166,32,-10684.9
168,32,-10488.9
170,32,-10275.1
172,32,-10043.3
174,32,-9793.24
176,32,-9524.9
178,32,-9238.28
180,32,-8933.49
-180,34,-9177.74
-178,34,-8861.86
-176,34,-8527.47
-174,34,-8174.99
-172,34,-7804.98
-170,34,-7418.11
-168,34,-7015.16
-166,34,-6597
-164,34,-6164.62
-162,34,-5719.09
-160,34,-5261.56
-158,34,-4793.25
-156,34,-4315.44
-154,34,-3829.46
-152,34,-3336.69
-150,34,-2838.52
-148,34,-2336.36
-146,34,-1831.65
-144,34,-1325.77
-142,34,-820.132
-140,34,-316.094
-138,34,185.017
-136,34,681.921
-134,34,1173.39
-132,34,1658.27
-130,34,2135.44
-128,34,2603.9
-126,34,3062.67
-124,34,3510.9
-122,34,3947.77
-120,34,4372.59
-118,34,4784.7
-116,34,5183.55
-114,34,5568.66
-112,34,5939.63
-110,34,6296.12
-108,34,6637.89
-106,34,6964.74
-104,34,7276.54
-102,34,7573.24
-100,34,7854.85
-98,34,8121.42
-96,34,8373.08
-94,34,8609.98
-92,34,8832.37
-90,34,9040.52
-88,34,9234.73
-86,34,9415.37
-84,34,9582.85
-82,34,9737.6
-80,34,9880.1
-78,34,10010.8
-76,34,10130.3
-74,34,10239.1
-72,34,10337.7
-70,34,10426.6
-68,34,10506.4
-66,34,10577.7
-64,34,10640.8
-62,34,10696.3
-60,34,10744.6
-58,34,10785.9
-56,34,10820.7
-54,34,10849.2
-52,34,10871.4
-50,34,10887.5
-48,34,10897.5
-46,34,10901.3
-44,34,10898.7
-42,34,10889.4
-40,34,10873.1
-38,34,10849.4
-36,34,10817.6
-34,34,10777.4
-32,34,10728
-30,34,10668.7
-28,34,10598.9
-26,34,10517.8
-24,34,10424.8
-22,34,10318.9
-20,34,10199.7
-18,34,10066.3
-16,34,9918.19
-14,34,9754.75
-12,34,9575.5
-10,34,9380.02
-8,34,9167.99
-6,34,8939.18
-4,34,8693.46
-2,34,8430.83
0,34,8151.37
2,34,7855.31
4,34,7542.96
6,34,7214.75
8,34,6871.22
10,34,6513
12,34,6140.85
14,34,5755.56
16,34,5358.04
18,34,4949.27
20,34,4530.26
22,34,4102.09
24,34,3665.88
26,34,3222.77
28,34,2773.92
30,34,2320.48
32,34,1863.62
34,34,1404.48
36,34,944.182
38,34,483.822
40,34,24.4539
42,34,-432.91
44,34,-887.306
46,34,-1337.82
48,34,-1783.59
50,34,-2223.82
52,34,-2657.76
54,34,-3084.71
56,34,-3504.06
58,34,-3915.2
60,34,-4317.63
62,34,-4710.86
64,34,-5094.47
66,34,-5468.07
68,34,-5831.34
70,34,-6183.96
72,34,-6525.69
74,34,-6856.31
76,34,-7175.64
78,34,-7483.52
80,34,-7779.85
82,34,-8064.56
84,34,-8337.59
86,34,-8598.93
88,34,-8848.62
90,34,-9086.71
92,34,-9313.29
94,34,-9528.48
96,34,-9732.44
98,34,-9925.35
100,34,-10107.4
102,34,-10278.9
104,34,-10440.1
106,34,-10591.2
108,34,-10732.5
110,34,-10864.4
112,34,-10987.1
114,34,-11101
116,34,-11206.2
118,34,-11303.1
120,34,-11391.8
122,34,-11472.7
124,34,-11545.7
126,34,-11611
128,34,-11668.6
130,34,-11718.5
132,34,-11760.6
134,34,-11794.6
136,34,-11820.4
138,34,-11837.6
140,34,-11845.8
142,34,-11844.5
144,34,-11833.2
146,34,-11811.3
148,34,-11778.2
150,34,-11733.2
152,34,-11675.6
154,34,-11604.6
156,34,-11519.5
158,34,-11419.6
160,34,-11304.2
162,34,-11172.6
164,34,-11024.1
166,34,-10858.3
168,34,-10674.5
170,34,-10472.3
172,34,-10251.5
174,34,-10011.7
176,34,-9752.78
178,34,-9474.78
180,34,-9177.74
-180,36,-9389.86
-178,36,-9081.69
-176,36,-8754.14
-174,36,-8407.64
-172,36,-8042.72
-170,36,-7660.06
-168,36,-7260.45
-166,36,-6844.79
-164,36,-6414.1
-162,36,-5969.47
-160,36,-5512.1
-158,36,-5043.26
-156,36,-4564.3
-154,36,-4076.6
-152,36,-3581.59
-150,36,-3080.74
-148,36,-2575.54
-146,36,-2067.46
-144,36,-1557.98
-142,36,-1048.56
-140,36,-540.621
-138,36,-35.5508
-136,36,465.32
-134,36,960.718
-132,36,1449.44
-130,36,1930.34
-128,36,2402.38
-126,36,2864.58
-124,36,3316.04
-122,36,3755.97
-120,36,4183.63
-118,36,4598.41
-116,36,4999.74
-114,36,5387.16
-112,36,5760.28
-110,36,6118.79
-108,36,6462.45
-106,36,6791.09
-104,36,7104.6
-102,36,7402.97
-100,36,7686.2
-98,36,7954.38
-96,36,8207.66
-94,36,8446.23
-92,36,8670.33
-90,36,8880.26
-88,36,9076.36
-86,36,9259.01
-84,36,9428.64
-82,36,9585.72
-80,36,9730.73
-78,36,9864.2
-76,36,9986.68
-74,36,10098.7
-72,36,10200.9
-70,36,10293.8
-68,36,10378
-66,36,10454
-64,36,10522.3
-62,36,10583.5
-60,36,10638
-58,36,10686.2
-56,36,10728.3
-54,36,10764.7
-52,36,10795.4
-50,36,10820.7
-48,36,10840.5
-46,36,10854.6
-44,36,10862.8
-42,36,10864.9
-40,36,10860.5
-38,36,10849.1
-36,36,10830.1
-34,36,10802.8
-32,36,10766.6
-30,36,10720.7
-28,36,10664.4
-26,36,10596.7
-24,36,10516.9
-22,36,10424.2
-20,36,10317.7
-18,36,10196.8
-16,36,10060.6
-14,36,9908.48
-12,36,9739.98
-10,36,9554.56
-8,36,9351.83
-6,36,9131.53
-4,36,8893.5
-2,36,8637.68
0,36,8364.15
2,36,8073.13
4,36,7764.92
6,36,7439.97
8,36,7098.84
10,36,6742.2
12,36,6370.82
14,36,5985.56
16,36,5587.37
18,36,5177.28
20,36,4756.38
22,36,4325.81
24,36,3886.75
26,36,3440.41
28,36,2988.03
30,36,2530.83
32,36,2070.04
34,36,1606.87
36,36,1142.5
38,36,678.082
40,36,214.725
42,36,-246.515
44,36,-704.635
46,36,-1158.69
48,36,-1607.79
50,36,-2051.12
52,36,-2487.91
54,36,-2917.48
56,36,-3339.18
58,36,-3752.43
60,36,-4156.73
62,36,-4551.6
64,36,-4936.63
66,36,-5311.46
68,36,-5675.78
70,36,-6029.29
72,36,-6371.78
74,36,-6703.04
76,36,-7022.9
78,36,-7331.25
80,36,-7628
82,36,-7913.08
84,36,-8186.47
86,36,-8448.19
88,36,-8698.27
90,36,-8936.79
92,36,-9163.88
94,36,-9379.66
96,36,-9584.33
98,36,-9778.1
100,36,-9961.2
102,36,-10133.9
104,36,-10296.5
106,36,-10449.3
108,36,-10592.7
110,36,-10727
112,36,-10852.4
114,36,-10969.5
116,36,-11078.4
118,36,-11179.4
120,36,-11272.9
122,36,-11359.1
124,36,-11438
126,36,-11509.9
128,36,-11574.8
130,36,-11632.6
132,36,-11683.2
134,36,-11726.6
136,36,-11762.3
138,36,-11790.1
140,36,-11809.5
142,36,-11820
144,36,-11821
146,36,-11811.9
148,36,-11792
150,36,-11760.5
152,36,-11716.6
154,36,-11659.5
156,36,-11588.5
158,36,-11502.6
160,36,-11401.1
162,36,-11283.1
164,36,-11148.1
166,36,-10995.3
168,36,-10824.1
170,36,-10634.1
172,36,-10424.7
174,36,-10195.7
176,36,-9946.99
178,36,-9678.34
180,36,-9389.86
-180,38,-9567.43
-178,38,-9267.79
-176,38,-8947.97
-174,38,-8608.4
-172,38,-8249.59
-170,38,-7872.23
-168,38,-7477.1
-166,38,-7065.14
-164,38,-6637.38
-162,38,-6194.94
-160,38,-5739.07
-158,38,-5271.08
-156,38,-4792.35
-154,38,-4304.34
-152,38,-3808.55
-150,38,-3306.48
-148,38,-2799.7
-146,38,-2289.75
-144,38,-1778.16
-142,38,-1266.46
-140,38,-756.132
-138,38,-248.613
-136,38,254.714
-134,38,752.53
-132,38,1243.59
-130,38,1726.73
-128,38,2200.87
-126,38,2665.01
-124,38,3118.26
-122,38,3559.8
-120,38,3988.92
-118,38,4404.98
-116,38,4807.46
-114,38,5195.89
-112,38,5569.9
-110,38,5929.21
-108,38,6273.6
-106,38,6602.93
-104,38,6917.11
-102,38,7216.15
-100,38,7500.08
-98,38,7769.02
-96,38,8023.13
-94,38,8262.62
-92,38,8487.76
-90,38,8698.87
-88,38,8896.3
-86,38,9080.46
-84,38,9251.79
-82,38,9410.78
-80,38,9557.94
-78,38,9693.82
-76,38,9818.99
-74,38,9934.03
-72,38,10039.6
-70,38,10136.2
-68,38,10224.4
-66,38,10305
-64,38,10378.3
-62,38,10445
-60,38,10505.5
-58,38,10560.2
-56,38,10609.4
-54,38,10653.5
-52,38,10692.5
-50,38,10726.7
-48,38,10755.9
-46,38,10780.1
-44,38,10799
-42,38,10812.2
-40,38,10819.4
-38,38,10820.1
-36,38,10813.5
-34,38,10799
-32,38,10775.9
-30,38,10743.2
-28,38,10700.1
-26,38,10645.8
-24,38,10579.2
-22,38,10499.5
-20,38,10405.8
-18,38,10297.2
-16,38,10173
-14,38,10032.5
-12,38,9874.89
-10,38,9699.76
-8,38,9506.64
-6,38,9295.2
-4,38,9065.25
-2,38,8816.71
0,38,8549.65
2,38,8264.24
4,38,7960.81
6,38,7639.82
8,38,7301.84
10,38,6947.55
12,38,6577.77
14,38,6193.4
16,38,5795.44
18,38,5384.97
20,38,4963.14
22,38,4531.16
24,38,4090.27
26,38,3641.75
28,38,3186.89
30,38,2727.01
32,38,2263.38
34,38,1797.3
36,38,1329.99
38,38,862.662
40,38,396.479
42,38,-67.4595
44,38,-528.111
46,38,-984.498
48,38,-1435.71
50,38,-1880.91
52,38,-2319.31
54,38,-2750.23
56,38,-3173.03
58,38,-3587.13
60,38,-3992.03
62,38,-4387.27
64,38,-4772.47
66,38,-5147.28
68,38,-5511.41
70,38,-5864.59
72,38,-6206.62
74,38,-6537.33
76,38,-6856.58
78,38,-7164.27
80,38,-7460.33
82,38,-7744.72
84,38,-8017.44
86,38,-8278.52
88,38,-8528.04
90,38,-8766.07
92,38,-8992.77
94,38,-9208.3
96,38,-9412.86
98,38,-9606.68
100,38,-9790.05
102,38,-9963.25
104,38,-10126.6
106,38,-10280.5
108,38,-10425.2
110,38,-10561.2
112,38,-10688.8
114,38,-10808.5
116,38,-10920.4
118,38,-11025.1
120,38,-11122.7
122,38,-11213.6
124,38,-11298
126,38,-11375.9
128,38,-11447.5
130,38,-11512.7
132,38,-11571.5
134,38,-11623.6
136,38,-11668.8
138,38,-11706.7
140,38,-11736.9
142,38,-11758.8
144,38,-11771.8
146,38,-11775.2
148,38,-11768.1
150,38,-11749.9
152,38,-11719.5
154,38,-11676.2
156,38,-11619.1
158,38,-11547.1
160,38,-11459.5
162,38,-11355.3
164,38,-11233.9
166,38,-11094.3
168,38,-10936
170,38,-10758.4
172,38,-10560.9
174,38,-10343.3
176,38,-10105.3
178,38,-9846.63
180,38,-9567.43
-180,40,-9708.82
-178,40,-9418.43
-176,40,-9107.17
-174,40,-8775.42
-172,40,-8423.71
-170,40,-8052.69
-168,40,-7663.18
-166,40,-7256.1
-164,40,-6832.49
-162,40,-6393.54
-160,40,-5940.49
-158,40,-5474.71
-156,40,-4997.63
-154,40,-4510.75
-152,40,-4015.61
-150,40,-3513.81
-148,40,-3006.93
-146,40,-2496.6
-144,40,-1984.42
-142,40,-1471.95
-140,40,-960.751
-138,40,-452.303
-136,40,51.9589
-134,40,550.675
-132,40,1042.56
-130,40,1526.43
-128,40,2001.17
-126,40,2465.78
-124,40,2919.34
-122,40,3361.05
-120,40,3790.19
-118,40,4206.15
-116,40,4608.4
-114,40,4996.51
-112,40,5370.13
-110,40,5729
-108,40,6072.93
-106,40,6401.8
-104,40,6715.57
-102,40,7014.26
-100,40,7297.93
-98,40,7566.72
-96,40,7820.82
-94,40,8060.46
-92,40,8285.93
-90,40,8497.56
-88,40,8695.73
-86,40,8880.85
-84,40,9053.39
-82,40,9213.85
-80,40,9362.75
-78,40,9500.67
-76,40,9628.19
-74,40,9745.93
-72,40,9854.49
-70,40,9954.52
-68,40,10046.6
-66,40,10131.4
-64,40,10209.5
-62,40,10281.4
-60,40,10347.6
-58,40,10408.5
-56,40,10464.6
-54,40,10516.1
-52,40,10563.1
-50,40,10605.8
-48,40,10644.2
-46,40,10678
-44,40,10707.2
-42,40,10731.2
-40,40,10749.7
-38,40,10762.1
-36,40,10767.6
-34,40,10765.6
-32,40,10755.1
-30,40,10735.3
-28,40,10705.2
-26,40,10663.9
-24,40,10610.3
-22,40,10543.4
-20,40,10462.4
-18,40,10366.2
-16,40,10253.9
-14,40,10124.9
-12,40,9978.34
-10,40,9813.67
-8,40,9630.38
-6,40,9428.11
-4,40,9206.62
-2,40,8965.81
0,40,8705.71
2,40,8426.51
4,40,8128.52
6,40,7812.19
8,40,7478.11
10,40,7127.01
12,40,6759.7
14,40,6377.15
16,40,5980.38
18,40,5570.53
20,40,5148.8
22,40,4716.45
24,40,4274.8
26,40,3825.19
28,40,3368.98
30,40,2907.54
32,40,2442.22
34,40,1974.37
36,40,1505.29
38,40,1036.23
40,40,568.408
42,40,102.969
44,40,-359.006
46,40,-816.507
48,40,-1268.6
50,40,-1714.42
52,40,-2153.2
54,40,-2584.22
56,40,-3006.84
58,40,-3420.52
60,40,-3824.75
62,40,-4219.11
64,40,-4603.21
66,40,-4976.73
68,40,-5339.42
70,40,-5691.03
72,40,-6031.4
74,40,-6360.36
76,40,-6677.83
78,40,-6983.7
80,40,-7277.96
82,40,-7560.58
84,40,-7831.58
86,40,-8091.03
88,40,-8339
90,40,-8575.62
92,40,-8801.04
94,40,-9015.45
96,40,-9219.08
98,40,-9412.19
100,40,-9595.07
102,40,-9768.04
104,40,-9931.47
106,40,-10085.7
108,40,-10231.2
110,40,-10368.3
112,40,-10497.5
114,40,-10619.1
116,40,-10733.6
118,40,-10841.3
120,40,-10942.5
122,40,-11037.6
124,40,-11126.8
126,40,-11210.2
128,40,-11288
130,40,-11360.1
132,40,-11426.4
134,40,-11486.8
136,40,-11541
138,40,-11588.6
140,40,-11629.1
142,40,-11661.9
144,40,-11686.3
146,40,-11701.7
148,40,-11707.1
150,40,-11701.7
152,40,-11684.6
154,40,-11654.7
156,40,-11611.2
158,40,-11553
160,40,-11479.1
162,40,-11388.6
164,40,-11280.6
166,40,-11154.4
168,40,-11009.1
170,40,-10844.1
172,40,-10658.9
174,40,-10453
176,40,-10226.1
178,40,-9978.08
180,40,-9708.82
-180,42,-9813.11
-178,42,-9532.64
-176,42,-9230.67
-174,42,-8907.59
-172,42,-8563.88
-170,42,-8200.22
-168,42,-7817.38
-166,42,-7416.32
-164,42,-6998.09
-162,42,-6563.87
-160,42,-6114.96
-158,42,-5652.74
-156,42,-5178.68
-154,42,-4694.34
-152,42,-4201.3
-150,42,-3701.2
-148,42,-3195.7
-146,42,-2686.48
-144,42,-2175.18
-142,42,-1663.44
-140,42,-1152.87
-138,42,-644.989
-136,42,-141.289
-134,42,356.832
-132,42,848.057
-130,42,1331.17
-128,42,1805.03
-126,42,2268.64
-124,42,2721.07
-122,42,3161.51
-120,42,3589.27
-118,42,4003.73
-116,42,4404.39
-114,42,4790.86
-112,42,5162.8
-110,42,5519.98
-108,42,5862.25
-106,42,6189.53
-104,42,6501.78
-102,42,6799.07
-100,42,7081.5
-98,42,7349.22
-96,42,7602.45
-94,42,7841.44
-92,42,8066.49
-90,42,8277.96
-88,42,8476.24
-86,42,8661.76
-84,42,8834.99
-82,42,8996.44
-80,42,9146.66
-78,42,9286.22
-76,42,9415.73
-74,42,9535.81
-72,42,9647.11
-70,42,9750.26
-68,42,9845.9
-66,42,9934.68
-64,42,10017.2
-62,42,10094
-60,42,10165.6
-58,42,10232.5
-56,42,10295
-54,42,10353.5
-52,42,10408.1
-50,42,10459
-48,42,10506.1
-46,42,10549.2
-44,42,10588.2
-42,42,10622.6
-40,42,10651.8
-38,42,10675.4
-36,42,10692.6
-34,42,10702.5
-32,42,10704.3
-30,42,10696.9
-28,42,10679.4
-26,42,10650.7
-24,42,10609.7
-22,42,10555.4
-20,42,10486.7
-18,42,10402.6
-16,42,10302.2
-14,42,10184.7
-12,42,10049.1
-10,42,9895
-8,42,9721.71
-6,42,9528.85
-4,42,9316.15
-2,42,9083.48
0,42,8830.85
2,42,8558.42
4,42,8266.51
6,42,7955.57
8,42,7626.19
10,42,7279.12
12,42,6915.2
14,42,6535.41
16,42,6140.82
18,42,5732.63
20,42,5312.06
22,42,4880.45
24,42,4439.15
26,42,3989.58
28,42,3533.16
30,42,3071.32
32,42,2605.47
34,42,2137.02
36,42,1667.34
38,42,1197.73
40,42,729.45
42,42,263.702
44,42,-198.399
46,42,-655.81
48,42,-1107.57
50,42,-1552.81
52,42,-1990.72
54,42,-2420.61
56,42,-2841.83
58,42,-3253.85
60,42,-3656.17
62,42,-4048.38
64,42,-4430.14
66,42,-4801.15
68,42,-5161.17
70,42,-5510
72,42,-5847.49
74,42,-6173.53
76,42,-6488.05
78,42,-6790.98
80,42,-7082.33
82,42,-7362.11
84,42,-7630.36
86,42,-7887.17
88,42,-8132.64
90,42,-8366.92
92,42,-8590.19
94,42,-8802.65
96,42,-9004.55
98,42,-9196.17
100,42,-9377.84
102,42,-9549.9
104,42,-9712.73
106,42,-9866.74
108,42,-10012.3
110,42,-10150
112,42,-10280.1
114,42,-10403.2
116,42,-10519.6
118,42,-10629.8
120,42,-10734.1
122,42,-10832.9
124,42,-10926.4
126,42,-11014.7
128,42,-11098.1
130,42,-11176.5
132,42,-11249.9
134,42,-11318
136,42,-11380.6
138,42,-11437.2
140,42,-11487.4
142,42,-11530.6
144,42,-11566
146,42,-11592.8
148,42,-11610.2
150,42,-11617.1
152,42,-11612.7
154,42,-11595.8
156,42,-11565.5
158,42,-11520.6
160,42,-11460.2
162,42,-11383.2
164,42,-11288.6
166,42,-11175.6
168,42,-11043.3
170,42,-10891
172,42,-10718.2
174,42,-10524.3
176,42,-10308.9
178,42,-10071.9
180,42,-9813.11
-180,44,-9880.12
-178,44,-9610.11
-176,44,-9318.1
-174,44,-9004.42
-172,44,-8669.57
-170,44,-8314.18
-168,44,-7939.04
-166,44,-7545.08
-164,44,-7133.37
-162,44,-6705.1
-160,44,-6261.58
-158,44,-5804.22
-156,44,-5334.53
-154,44,-4854.09
-152,44,-4364.54
-150,44,-3867.56
-148,44,-3364.87
-146,44,-2858.19
-144,44,-2349.22
-142,44,-1839.66
-140,44,-1331.15
-138,44,-825.289
-136,44,-323.597
-134,44,172.487
-132,44,661.612
-130,44,1142.53
-128,44,1614.1
-126,44,2075.29
-124,44,2525.19
-122,44,2962.98
-120,44,3387.98
-118,44,3799.6
-116,44,4197.36
-114,44,4580.89
-112,44,4949.89
-110,44,5304.16
-108,44,5643.59
-106,44,5968.13
-104,44,6277.78
-102,44,6572.64
-100,44,6852.84
-98,44,7118.56
-96,44,7370.05
-94,44,7607.57
-92,44,7831.45
-90,44,8042.07
-88,44,8239.81
-86,44,8425.13
-84,44,8598.51
-82,44,8760.46
-80,44,8911.55
-78,44,9052.34
-76,44,9183.46
-74,44,9305.53
-72,44,9419.21
-70,44,9525.16
-68,44,9624.03
-66,44,9716.46
-64,44,9803.08
-62,44,9884.46
-60,44,9961.15
-58,44,10033.6
-56,44,10102.2
-54,44,10167.4
-52,44,10229.1
-50,44,10287.7
-48,44,10343
-46,44,10394.9
-44,44,10443.2
-42,44,10487.3
-40,44,10526.8
-38,44,10561.1
-36,44,10589.3
-34,44,10610.6
-32,44,10624
-30,44,10628.5
-28,44,10623
-26,44,10606.4
-24,44,10577.6
-22,44,10535.4
-20,44,10478.7
-18,44,10406.4
-16,44,10317.6
-14,44,10211.3
-12,44,10086.7
-10,44,9943.12
-8,44,9779.92
-6,44,9596.65
-4,44,9393.02
-2,44,9168.86
0,44,8924.16
2,44,8659.06
4,44,8373.87
6,44,8069.03
8,44,7745.15
10,44,7402.96
12,44,7043.35
14,44,6667.3
16,44,6275.92
18,44,5870.43
20,44,5452.12
22,44,5022.35
24,44,4582.54
26,44,4134.16
28,44,3678.67
30,44,3217.59
32,44,2752.37
34,44,2284.49
36,44,1815.36
38,44,1346.36
40,44,878.789
42,44,413.892
44,44,-47.1738
46,44,-503.332
48,44,-953.596
50,44,-1397.07
52,44,-1832.95
54,44,-2260.53
56,44,-2679.16
58,44,-3088.32
60,44,-3487.54
62,44,-3876.43
64,44,-4254.65
66,44,-4621.95
68,44,-4978.12
70,44,-5322.99
72,44,-5656.46
74,44,-5978.43
76,44,-6288.87
78,44,-6587.77
80,44,-6875.14
82,44,-7151.04
84,44,-7415.54
86,44,-7668.74
88,44,-7910.78
90,44,-8141.83
92,44,-8362.09
94,44,-8571.79
96,44,-8771.2
98,44,-8960.62
100,44,-9140.39
102,44,-9310.88
104,44,-9472.49
106,44,-9625.66
108,44,-9770.82
110,44,-9908.46
112,44,-10039
114,44,-10163
116,44,-10280.9
118,44,-10393.1
120,44,-10499.9
122,44,-10601.9
124,44,-10699.1
126,44,-10791.9
128,44,-10880.4
130,44,-10964.5
132,44,-11044.3
134,44,-11119.6
136,44,-11189.9
138,44,-11255
140,44,-11314.3
142,44,-11367.2
144,44,-11412.8
146,44,-11450.4
148,44,-11479.1
150,44,-11497.8
152,44,-11505.5
154,44,-11501.1
156,44,-11483.4
158,44,-11451.4
160,44,-11404
162,44,-11340
164,44,-11258.5
166,44,-11158.4
168,44,-11039
170,44,-10899.4
172,44,-10739
174,44,-10557.2
176,44,-10353.6
178,44,-10128
180,44,-9880.12
-180,46,-9910.32
-178,46,-9651.21
-176,46,-9369.7
-174,46,-9066.1
-172,46,-8740.86
-170,46,-8394.59
-168,46,-8028.08
-166,46,-7642.23
-164,46,-7238.12
-162,46,-6816.94
-160,46,-6380
-158,46,-5928.75
-156,46,-5464.7
-154,46,-4989.47
-152,46,-4504.73
-150,46,-4012.22
-148,46,-3513.69
-146,46,-3010.9
-144,46,-2505.64
-142,46,-1999.62
-140,46,-1494.56
-138,46,-992.083
-136,46,-493.765
-134,46,-1.0816
-132,46,484.586
-130,46,961.964
-128,46,1429.89
-126,46,1887.34
-124,46,2333.37
-122,46,2767.2
-120,46,3188.15
-118,46,3595.65
-116,46,3989.25
-114,46,4368.6
-112,46,4733.46
-110,46,5083.65
-108,46,5419.1
-106,46,5739.79
-104,46,6045.78
-102,46,6337.2
-100,46,6614.2
-98,46,6877.01
-96,46,7125.88
-94,46,7361.13
-92,46,7583.09
-90,46,7792.14
-88,46,7988.7
-86,46,8173.23
-84,46,8346.2
-82,46,8508.15
-80,46,8659.63
-78,46,8801.23
-76,46,8933.56
-74,46,9057.26
-72,46,9172.98
-70,46,9281.38
-68,46,9383.14
-66,46,9478.9
-64,46,9569.3
-62,46,9654.92
-60,46,9736.32
-58,46,9813.98
-56,46,9888.29
-54,46,9959.59
-52,46,10028.1
-50,46,10093.8
-48,46,10156.8
-46,46,10217
-44,46,10273.9
-42,46,10327.1
-40,46,10376.3
-38,46,10420.5
-36,46,10459
-34,46,10491
-32,46,10515.4
-30,46,10531.1
-28,46,10537
-26,46,10531.8
-24,46,10514.6
-22,46,10483.9
-20,46,10438.7
-18,46,10377.8
-16,46,10300.3
-14,46,10205
-12,46,10091.2
-10,46,9958.02
-8,46,9804.91
-6,46,9631.36
-4,46,9437.02
-2,46,9221.69
0,46,8985.34
2,46,8728.1
4,46,8450.24
6,46,8152.21
8,46,7834.6
10,46,7498.16
12,46,7143.77
14,46,6772.44
16,46,6385.29
18,46,5983.57
20,46,5568.6
22,46,5141.79
24,46,4704.6
26,46,4258.53
28,46,3805.13
30,46,3345.94
32,46,2882.49
34,46,2416.31
36,46,1948.87
38,46,1481.6
40,46,1015.85
42,46,552.909
44,46,93.9848
46,46,-359.817
48,46,-807.482
50,46,-1248.09
52,46,-1680.84
54,46,-2104.99
56,46,-2519.93
58,46,-2925.13
60,46,-3320.12
62,46,-3704.56
64,46,-4078.13
66,46,-4440.6
68,46,-4791.81
70,46,-5131.62
72,46,-5459.96
74,46,-5776.78
76,46,-6082.09
78,46,-6375.91
80,46,-6658.29
82,46,-6929.31
84,46,-7189.1
86,46,-7437.78
88,46,-7675.51
90,46,-7902.49
92,46,-8118.94
94,46,-8325.12
96,46,-8521.32
98,46,-8707.85
100,46,-8885.08
102,46,-9053.4
104,46,-9213.22
106,46,-9365
108,46,-9509.21
110,46,-9646.34
112,46,-9776.88
114,46,-9901.32
116,46,-10020.2
118,46,-10133.8
120,46,-10242.8
122,46,-10347.4
124,46,-10447.9
126,46,-10544.6
128,46,-10637.6
130,46,-10727
132,46,-10812.6
134,46,-10894.3
136,46,-10971.9
138,46,-11044.8
140,46,-11112.4
142,46,-11174.3
144,46,-11229.5
146,46,-11277.2
148,46,-11316.4
150,46,-11346.1
152,46,-11365.2
154,46,-11372.5
156,46,-11366.9
158,46,-11347.2
160,46,-11312.1
162,46,-11260.7
164,46,-11191.8
166,46,-11104.3
168,46,-10997.5
170,46,-10870.4
172,46,-10722.3
174,46,-10552.6
176,46,-10360.9
178,46,-10146.9
180,46,-9910.32
-180,48,-9904.76
-178,48,-9656.89
-176,48,-9386.34
-174,48,-9093.36
-172,48,-8778.38
-170,48,-8442
-168,48,-8084.95
-166,48,-7708.14
-164,48,-7312.62
-162,48,-6899.58
-160,48,-6470.34
-158,48,-6026.34
-156,48,-5569.12
-154,48,-5100.32
-152,48,-4621.65
-150,48,-4134.86
-148,48,-3641.76
-146,48,-3144.15
-144,48,-2643.86
-142,48,-2142.67
-140,48,-1642.33
-138,48,-1144.51
-136,48,-650.839
-134,48,-162.818
-132,48,318.136
-130,48,790.724
-128,48,1253.77
-126,48,1706.23
-124,48,2147.18
-122,48,2575.83
-120,48,2991.52
-118,48,3393.71
-116,48,3781.98
-114,48,4156.01
-112,48,4515.58
-110,48,4860.58
-108,48,5190.97
-106,48,5506.78
-104,48,5808.1
-102,48,6095.09
-100,48,6367.97
-98,48,6626.98
-96,48,6872.4
-94,48,7104.58
-92,48,7323.87
-90,48,7530.67
-88,48,7725.4
-86,48,7908.53
-84,48,8080.55
-82,48,8241.99
-80,48,8393.39
-78,48,8535.36
-76,48,8668.49
-74,48,8793.43
-72,48,8910.83
-70,48,9021.35
-68,48,9125.66
-66,48,9224.41
-64,48,9318.24
-62,48,9407.74
-60,48,9493.47
-58,48,9575.92
-56,48,9655.49
-54,48,9732.5
-52,48,9807.17
-50,48,9879.59
-48,48,9949.72
-46,48,10017.4
-44,48,10082.3
-42,48,10144.1
-40,48,10202
-38,48,10255.5
-36,48,10303.6
-34,48,10345.5
-32,48,10380
-30,48,10406.1
-28,48,10422.6
-26,48,10428.3
-24,48,10421.8
-22,48,10402.1
-20,48,10367.8
-18,48,10317.8
-16,48,10251
-14,48,10166.4
-12,48,10063.1
-10,48,9940.22
-8,48,9797.17
-6,48,9633.38
-4,48,9448.49
-2,48,9242.26
0,48,9014.64
2,48,8765.73
4,48,8495.79
6,48,8205.24
8,48,7894.67
10,48,7564.81
12,48,7216.54
14,48,6850.88
16,48,6468.97
18,48,6072.07
