Phi[deg],Theta[deg],RealizedGainPhi
-64,44,0.739928
-62,44,0.699298
-60,44,0.667393
-58,44,0.641995
-56,44,0.621039
-54,44,0.60272
-52,44,0.585588
-50,44,0.568601
-48,44,0.551155
-46,44,0.533066
-44,44,0.514538
-42,44,0.496089
-40,44,0.478464
-38,44,0.462539
-36,44,0.449212
-34,44,0.439306
-32,44,0.433485
-30,44,0.432179
-28,44,0.435544
-26,44,0.443434
-24,44,0.455407
-22,44,0.470744
-20,44,0.488497
-18,44,0.507544
-16,44,0.526657
-14,44,0.544578
-12,44,0.560086
-10,44,0.572075
-8,44,0.579608
-6,44,0.581971
-4,44,0.578709
-2,44,0.569649
0,44,0.554913
2,44,0.534906
4,44,0.510305
6,44,0.482027
8,44,0.451195
10,44,0.419098
12,44,0.387144
14,44,0.356818
16,44,0.329642
18,44,0.307133
20,44,0.290772
22,44,0.281974
24,44,0.282063
26,44,0.29225
28,44,0.313614
30,44,0.347082
32,44,0.393409
34,44,0.453155
36,44,0.52666
38,44,0.614015
40,44,0.715035
42,44,0.829233
44,44,0.95579
46,44,1.09354
48,44,1.24095
50,44,1.39615
52,44,1.55689
54,44,1.72063
56,44,1.88458
58,44,2.04573
60,44,2.20095
62,44,2.34712
64,44,2.48117
66,44,2.60026
68,44,2.70183
70,44,2.78376
72,44,2.84442
74,44,2.88277
76,44,2.89842
78,44,2.8916
80,44,2.86322
82,44,2.81481
84,44,2.74846
86,44,2.66669
88,44,2.57243
90,44,2.4688
92,44,2.35903
94,44,2.24633
96,44,2.13371
98,44,2.02391
100,44,1.9193
102,44,1.82175
104,44,1.73264
106,44,1.65278
108,44,1.58246
110,44,1.52143
112,44,1.46898
114,44,1.42404
116,44,1.38521
118,44,1.35092
120,44,1.31955
122,44,1.28948
124,44,1.25926
126,44,1.22767
128,44,1.1938
130,44,1.15712
132,44,1.11746
134,44,1.07504
136,44,1.03044
138,44,0.984519
140,44,0.938353
142,44,0.893138
144,44,0.850088
146,44,0.81034
148,44,0.774855
150,44,0.74434
152,44,0.71919
154,44,0.699448
156,44,0.684793
158,44,0.674557
160,44,0.667757
162,44,0.663163
164,44,0.659366
166,44,0.654871
168,44,0.64819
170,44,0.637936
172,44,0.622911
174,44,0.602182
176,44,0.575146
178,44,0.54157
180,44,0.501619
-180,46,0.568152
-178,46,0.51861
-176,46,0.463394
-174,46,0.403881
-172,46,0.341787
-170,46,0.27911
-168,46,0.218055
-166,46,0.16096
-164,46,0.110223
-162,46,0.0682302
-160,46,0.0372902
-158,46,0.0195788
-156,46,0.017088
-154,46,0.0315851
-152,46,0.0645767
-150,46,0.117277
-148,46,0.19058
-146,46,0.28503
-144,46,0.400792
-142,46,0.537624
-140,46,0.694839
-138,46,0.871281
-136,46,1.06529
-134,46,1.27469
-132,46,1.49675
-130,46,1.72824
-128,46,1.9654
-126,46,2.20404
-124,46,2.43957
-122,46,2.66716
-120,46,2.88183
-118,46,3.07863
-116,46,3.25281
-114,46,3.40003
-112,46,3.5165
-110,46,3.59919
-108,46,3.64596
-106,46,3.65572
-104,46,3.62841
-102,46,3.56514
-100,46,3.46804
-98,46,3.34029
-96,46,3.1859
-94,46,3.00959
-92,46,2.81659
-90,46,2.61238
-88,46,2.40249
-86,46,2.1923
-84,46,1.98678
-82,46,1.79035
-80,46,1.60673
-78,46,1.43884
-76,46,1.2887
-74,46,1.15748
-72,46,1.04547
-70,46,0.952154
-68,46,0.876326
-66,46,0.816206
-64,46,0.769593
-62,46,0.73402
-60,46,0.706924
-58,46,0.685805
-56,46,0.668371
-54,46,0.652662
-52,46,0.637141
-50,46,0.620755
-48,46,0.602952
-46,46,0.583669
-44,46,0.563275
-42,46,0.542491
-40,46,0.522287
-38,46,0.503764
-36,46,0.488036
-34,46,0.476118
-32,46,0.468823
-30,46,0.466692
-28,46,0.469934
-26,46,0.47841
-24,46,0.491632
-22,46,0.508794
-20,46,0.52882
-18,46,0.550434
-16,46,0.572236
-14,46,0.592784
-12,46,0.61068
-10,46,0.624649
-8,46,0.633605
-6,46,0.636711
-4,46,0.633422
-2,46,0.623508
0,46,0.607072
2,46,0.584537
4,46,0.556631
6,46,0.524358
8,46,0.488956
10,46,0.451853
12,46,0.414617
14,46,0.37891
16,46,0.346438
18,46,0.318912
20,46,0.29801
22,46,0.285342
24,46,0.282424
26,46,0.29065
28,46,0.311273
30,46,0.34538
32,46,0.393863
34,46,0.457397
36,46,0.536405
38,46,0.631025
40,46,0.741073
42,46,0.866015
44,46,1.00493
46,46,1.15648
48,46,1.31891
50,46,1.49006
52,46,1.66735
54,46,1.84786
56,46,2.02834
58,46,2.20536
60,46,2.37532
62,46,2.53467
64,46,2.67995
66,46,2.80794
68,46,2.91585
70,46,3.00134
72,46,3.06273
74,46,3.09898
76,46,3.10983
78,46,3.09577
80,46,3.05803
82,46,2.99853
84,46,2.91982
86,46,2.82495
88,46,2.71731
90,46,2.60053
92,46,2.47831
94,46,2.35423
96,46,2.23166
98,46,2.11359
100,46,2.00254
102,46,1.90047
104,46,1.80873
106,46,1.72804
108,46,1.65853
110,46,1.59971
112,46,1.55062
114,46,1.50984
116,46,1.47568
118,46,1.44624
120,46,1.41955
122,46,1.39374
124,46,1.3671
126,46,1.3382
128,46,1.30602
130,46,1.26991
132,46,1.22973
134,46,1.18573
136,46,1.13861
138,46,1.08938
140,46,1.03931
142,46,0.989822
144,46,0.94235
146,46,0.898257
148,46,0.858705
150,46,0.824576
152,46,0.796393
154,46,0.77428
156,46,0.757947
158,46,0.746701
160,46,0.739489
162,46,0.734965
164,46,0.731571
166,46,0.727638
168,46,0.72149
170,46,0.711551
172,46,0.696444
174,46,0.675078
176,46,0.646719
178,46,0.61104
180,46,0.568152
-180,48,0.632772
-178,48,0.579969
-176,48,0.5207
-174,48,0.456391
-172,48,0.388851
-170,48,0.320198
-168,48,0.252792
-166,48,0.189149
-164,48,0.131862
-162,48,0.0835297
-160,48,0.0466776
-158,48,0.0237011
-156,48,0.0168077
-154,48,0.0279708
-152,48,0.0588882
-150,48,0.110946
-148,48,0.185184
-146,48,0.282263
-144,48,0.402429
-142,48,0.545476
-140,48,0.71071
-138,48,0.896911
-136,48,1.1023
-134,48,1.3245
-132,48,1.56054
-130,48,1.80687
-128,48,2.05936
-126,48,2.31337
-124,48,2.56385
-122,48,2.80545
-120,48,3.03271
-118,48,3.24018
-116,48,3.42269
-114,48,3.57552
-112,48,3.69461
-110,48,3.77679
-108,48,3.8199
-106,48,3.82293
-104,48,3.7861
-102,48,3.71084
-100,48,3.59979
-98,48,3.45665
-96,48,3.28604
-94,48,3.09331
-92,48,2.88426
-90,48,2.66495
-88,48,2.44141
-86,48,2.21939
-84,48,2.00417
-82,48,1.80034
-80,48,1.61169
-78,48,1.44108
-76,48,1.29041
-74,48,1.16058
-72,48,1.05161
-70,48,0.962622
-68,48,0.892045
-66,48,0.837713
-64,48,0.797049
-62,48,0.76724
-60,48,0.745417
-58,48,0.728828
-56,48,0.71499
-54,48,0.701821
-52,48,0.687736
-50,48,0.6717
-48,48,0.653249
-46,48,0.63246
-44,48,0.60989
-42,48,0.586477
-40,48,0.563425
-38,48,0.542068
-36,48,0.523737
-34,48,0.509637
-32,48,0.500729
-30,48,0.497654
-28,48,0.500676
-26,48,0.509653
-24,48,0.524048
-22,48,0.542964
-20,48,0.565196
-18,48,0.589314
-16,48,0.613744
-14,48,0.636868
-12,48,0.657112
-10,48,0.673035
-8,48,0.683408
-6,48,0.687274
-4,48,0.683999
-2,48,0.673299
0,48,0.655254
2,48,0.630301
4,48,0.599214
6,48,0.563072
8,48,0.523216
10,48,0.4812
12,48,0.438736
14,48,0.397645
16,48,0.359807
18,48,0.327113
20,48,0.301424
22,48,0.28454
24,48,0.278163
26,48,0.283874
28,48,0.303103
30,48,0.337101
32,48,0.386913
34,48,0.45334
36,48,0.536902
38,48,0.637799
40,48,0.755862
42,48,0.890518
44,48,1.04075
46,48,1.20506
48,48,1.38148
50,48,1.56754
52,48,1.76032
54,48,1.9565
56,48,2.15241
58,48,2.34414
60,48,2.52767
62,48,2.69898
64,48,2.85422
66,48,2.98986
68,48,3.10285
70,48,3.1907
72,48,3.25168
74,48,3.28483
76,48,3.29006
78,48,3.26813
80,48,3.22065
82,48,3.14998
84,48,3.05914
86,48,2.95168
88,48,2.83152
90,48,2.70274
92,48,2.56948
94,48,2.43567
96,48,2.30498
98,48,2.18057
100,48,2.06509
102,48,1.9605
104,48,1.8681
106,48,1.78846
108,48,1.7215
110,48,1.66648
112,48,1.62213
114,48,1.58673
116,48,1.55826
118,48,1.53449
120,48,1.51317
122,48,1.49215
124,48,1.46949
126,48,1.4436
128,48,1.41333
130,48,1.37799
132,48,1.33742
134,48,1.29197
136,48,1.24243
138,48,1.18998
140,48,1.1361
142,48,1.08241
144,48,1.03059
146,48,0.982203
148,48,0.938627
150,48,0.900907
152,48,0.869696
154,48,0.845201
156,48,0.827164
158,48,0.814877
160,48,0.807225
162,48,0.802754
164,48,0.799771
166,48,0.796445
168,48,0.790925
170,48,0.781457
172,48,0.766492
174,48,0.744783
176,48,0.715465
178,48,0.678113
180,48,0.632772
-180,50,0.693296
-178,50,0.637829
-176,50,0.575158
-174,50,0.506736
-172,50,0.434428
-170,50,0.360445
-168,50,0.287263
-166,50,0.217544
-164,50,0.154048
-162,50,0.0995573
-160,50,0.0567944
-158,50,0.0283592
-156,50,0.0166661
-154,50,0.0238916
-152,50,0.0519277
-150,50,0.10234
-148,50,0.176327
-146,50,0.274682
-144,50,0.397748
-142,50,0.545379
-140,50,0.716891
-138,50,0.911022
-136,50,1.12589
-134,50,1.35895
-132,50,1.60702
-130,50,1.86621
-128,50,2.13205
-126,50,2.39947
-124,50,2.66298
-122,50,2.91673
-120,50,3.15478
-118,50,3.37122
-116,50,3.56047
-114,50,3.71747
-112,50,3.83794
-110,50,3.91859
-108,50,3.95727
-106,50,3.95313
-104,50,3.90665
-102,50,3.81967
-100,50,3.6953
-98,50,3.53782
-96,50,3.35242
-94,50,3.14504
-92,50,2.92207
-90,50,2.69006
-88,50,2.45547
-86,50,2.22439
-84,50,2.00229
-82,50,1.79388
-80,50,1.60293
-78,50,1.43219
-76,50,1.28334
-74,50,1.15703
-72,50,1.05291
-70,50,0.969759
-68,50,0.905622
-66,50,0.857955
-64,50,0.823827
-62,50,0.800108
-60,50,0.783659
-58,50,0.771516
-56,50,0.761051
-54,50,0.750103
-52,50,0.737075
-50,50,0.720987
-48,50,0.701488
-46,50,0.678819
-44,50,0.653737
-42,50,0.627409
-40,50,0.601271
-38,50,0.57689
-36,50,0.555808
-34,50,0.539406
-32,50,0.528788
-30,50,0.524685
-28,50,0.527401
-26,50,0.536788
-24,50,0.552254
-22,50,0.572805
-20,50,0.59711
-18,50,0.623584
-16,50,0.65049
-14,50,0.676036
-12,50,0.698482
-10,50,0.716234
-8,50,0.727928
-6,50,0.732498
-4,50,0.729228
-2,50,0.717785
0,50,0.698228
2,50,0.671005
4,50,0.636931
6,50,0.597149
8,50,0.553088
10,50,0.506408
12,50,0.458947
14,50,0.412665
16,50,0.369589
18,50,0.331769
20,50,0.301237
22,50,0.279962
24,50,0.269826
26,50,0.272587
28,50,0.289852
30,50,0.323043
32,50,0.373361
34,50,0.441746
36,50,0.52883
38,50,0.634887
40,50,0.75978
42,50,0.90291
44,50,1.06317
46,50,1.23893
48,50,1.42798
50,50,1.62759
52,50,1.83448
54,50,2.04492
56,50,2.25483
58,50,2.45985
60,50,2.65549
62,50,2.83733
64,50,3.00114
66,50,3.14309
68,50,3.2599
70,50,3.34898
72,50,3.40858
74,50,3.43787
76,50,3.43697
78,50,3.40695
80,50,3.34982
82,50,3.26839
84,50,3.16617
86,50,3.0472
88,50,2.91587
90,50,2.77672
92,50,2.63425
94,50,2.49271
96,50,2.35597
98,50,2.22735
100,50,2.10952
102,50,2.00442
104,50,1.91321
106,50,1.8363
108,50,1.77334
110,50,1.72335
112,50,1.68475
114,50,1.6555
116,50,1.63328
118,50,1.61557
120,50,1.59984
122,50,1.5837
124,50,1.56504
126,50,1.54213
128,50,1.51372
130,50,1.4791
132,50,1.43813
134,50,1.39123
136,50,1.33932
138,50,1.28376
140,50,1.2262
142,50,1.16847
144,50,1.11247
146,50,1.05998
148,50,1.01255
150,50,0.971381
152,50,0.937251
154,50,0.910443
156,50,0.890732
158,50,0.877396
160,50,0.869265
162,50,0.864796
164,50,0.862172
166,50,0.859421
168,50,0.854538
170,50,0.845609
172,50,0.83093
174,50,0.809113
176,50,0.779169
178,50,0.740572
180,50,0.693296
-180,52,0.7481
-178,52,0.690586
-176,52,0.625218
-174,52,0.553449
-172,52,0.477173
-170,52,0.398652
-168,52,0.320445
-166,52,0.245318
-164,52,0.176164
-162,52,0.115914
-160,52,0.0674606
-158,52,0.0335847
-156,52,0.0168914
-154,52,0.0197503
-152,52,0.0442444
-150,52,0.0921207
-148,52,0.164745
-146,52,0.263052
-144,52,0.387503
-142,52,0.538028
-140,52,0.713978
-138,52,0.91407
-136,52,1.13634
-134,52,1.37812
-132,52,1.636
-130,52,1.90583
-128,52,2.18279
-126,52,2.46142
-124,52,2.7358
-122,52,2.99964
-120,52,3.24653
-118,52,3.47014
-116,52,3.66452
-114,52,3.82432
-112,52,3.94508
-110,52,4.02341
-108,52,4.05723
-106,52,4.04586
-104,52,3.9901
-102,52,3.8922
-100,52,3.75575
-98,52,3.58555
-96,52,3.38737
-94,52,3.1677
-92,52,2.93343
-90,52,2.69154
-88,52,2.44885
-86,52,2.21168
-84,52,1.98566
-82,52,1.77551
-80,52,1.58491
-78,52,1.41644
-76,52,1.27153
-74,52,1.15052
-72,52,1.0527
-70,52,0.976487
-68,52,0.919546
-66,52,0.878986
-64,52,0.851554
-62,52,0.833843
-60,52,0.822495
-58,52,0.814383
-56,52,0.806782
-54,52,0.797496
-52,52,0.78496
-50,52,0.768282
-48,52,0.747249
-46,52,0.722281
-44,52,0.694346
-42,52,0.664837
-40,52,0.635421
-38,52,0.607883
-36,52,0.583963
-34,52,0.565206
-32,52,0.552837
-30,52,0.547665
-28,52,0.550021
-26,52,0.559738
-24,52,0.576164
-22,52,0.598205
-20,52,0.624403
-18,52,0.653028
-16,52,0.682182
-14,52,0.709916
-12,52,0.734336
-10,52,0.75371
-8,52,0.766553
-6,52,0.771704
-4,52,0.768381
-2,52,0.756208
0,52,0.735231
2,52,0.705909
4,52,0.669091
6,52,0.625974
8,52,0.57806
10,52,0.527096
12,52,0.475019
14,52,0.4239
16,52,0.375891
18,52,0.333174
20,52,0.297921
22,52,0.272255
24,52,0.258218
26,52,0.257733
28,52,0.272578
30,52,0.304342
32,52,0.35439
34,52,0.423806
36,52,0.513346
38,52,0.623372
40,52,0.753792
42,52,0.904001
44,52,1.07283
46,52,1.25849
48,52,1.45859
50,52,1.67011
52,52,1.88945
54,52,2.1125
56,52,2.33474
58,52,2.55139
60,52,2.75753
62,52,2.94835
64,52,3.11928
66,52,3.2662
68,52,3.38567
70,52,3.47502
72,52,3.53254
74,52,3.55755
76,52,3.5504
78,52,3.51253
80,52,3.44632
82,52,3.35504
84,52,3.24269
86,52,3.11375
88,52,2.97305
90,52,2.82553
92,52,2.67598
94,52,2.52891
96,52,2.38834
98,52,2.25764
100,52,2.13948
102,52,2.03569
104,52,1.94728
106,52,1.87444
108,52,1.81657
110,52,1.77241
112,52,1.74008
114,52,1.71728
116,52,1.70137
118,52,1.6896
120,52,1.67921
122,52,1.66764
124,52,1.65261
126,52,1.6323
128,52,1.60541
130,52,1.57122
132,52,1.52966
134,52,1.48122
136,52,1.42696
138,52,1.36838
140,52,1.30732
142,52,1.24581
144,52,1.18593
146,52,1.12965
148,52,1.07867
150,52,1.03434
152,52,0.997528
154,52,0.968592
156,52,0.947326
158,52,0.932997
160,52,0.924387
162,52,0.919873
164,52,0.917538
166,52,0.915291
168,52,0.910997
170,52,0.902608
172,52,0.888291
174,52,0.866536
176,52,0.836245
178,52,0.796799
180,52,0.7481
-180,54,0.796284
-178,54,0.737311
-176,54,0.669941
-174,54,0.595604
-172,54,0.516191
-170,54,0.433988
-168,54,0.351593
-166,54,0.271842
-164,54,0.197717
-162,54,0.132263
-160,54,0.0785086
-158,54,0.0393879
-156,54,0.0176728
-154,54,0.0159097
-152,54,0.0363612
-150,54,0.080952
-148,54,0.151215
-146,54,0.248239
-144,54,0.372609
-142,54,0.524352
-140,54,0.702872
-138,54,0.906893
-136,54,1.1344
-134,54,1.38262
-132,54,1.64795
-130,54,1.92601
-128,54,2.21168
-126,54,2.49916
-124,54,2.78211
-122,54,3.05384
-120,54,3.30753
-118,54,3.5365
-116,54,3.73444
-114,54,3.89579
-112,54,4.01592
-110,54,4.09143
-108,54,4.12033
-106,54,4.10215
-104,54,4.03799
-102,54,3.93051
-100,54,3.78376
-98,54,3.60304
-96,54,3.39463
-94,54,3.16549
-92,54,2.92293
-90,54,2.6743
-88,54,2.42665
-86,54,2.18648
-84,54,1.95946
-82,54,1.75027
-80,54,1.56245
-78,54,1.39835
-76,54,1.25912
-74,54,1.14477
-72,54,1.05424
-70,54,0.985583
-68,54,0.936125
-66,54,0.902656
-64,54,0.881649
-62,54,0.869474
-60,54,0.862603
-58,54,0.857804
-56,54,0.852305
-54,54,0.843926
-52,54,0.831169
-50,54,0.813262
-48,54,0.790151
-46,54,0.762448
-44,54,0.731332
-42,54,0.698417
-40,54,0.665588
-38,54,0.634831
-36,54,0.608062
-34,54,0.586969
-32,54,0.572877
-30,54,0.566652
-28,54,0.568639
-26,54,0.578638
-24,54,0.595928
-22,54,0.619315
-20,54,0.647216
-18,54,0.677759
-16,54,0.7089
-14,54,0.738544
-12,54,0.764661
-10,54,0.785397
-8,54,0.799169
-6,54,0.804738
-4,54,0.801269
-2,54,0.788357
0,54,0.766043
2,54,0.7348
4,54,0.695506
6,54,0.649406
8,54,0.598056
10,54,0.543271
12,54,0.487062
14,54,0.431584
16,54,0.37908
18,54,0.331836
20,54,0.292137
22,54,0.262231
24,54,0.244298
26,54,0.24041
28,54,0.252502
30,54,0.282325
32,54,0.331402
34,54,0.400968
36,54,0.49191
38,54,0.604691
40,54,0.739279
42,54,0.895076
44,54,1.07086
46,54,1.26474
48,54,1.47412
50,54,1.69574
52,54,1.92569
54,54,2.15949
56,54,2.39224
58,54,2.61874
60,54,2.8337
62,54,3.03192
64,54,3.20853
66,54,3.3592
68,54,3.48033
70,54,3.56924
72,54,3.62429
74,54,3.64496
76,54,3.63189
78,54,3.58683
80,54,3.51258
82,54,3.41285
84,54,3.29203
86,54,3.15506
88,54,3.00712
90,54,2.85346
92,54,2.69913
94,54,2.54881
96,54,2.40657
98,54,2.27582
100,54,2.15913
102,54,2.05819
104,54,1.97383
106,54,1.90599
108,54,1.85385
110,54,1.81584
112,54,1.78984
114,54,1.77326
116,54,1.76327
118,54,1.75688
120,54,1.75117
122,54,1.74343
124,54,1.73131
126,54,1.71293
128,54,1.68696
130,54,1.65275
132,54,1.61025
134,54,1.56009
136,54,1.50343
138,54,1.44194
140,54,1.37761
142,54,1.31264
144,54,1.24927
146,54,1.18963
148,54,1.13555
150,54,1.08848
152,54,1.04937
154,54,1.01862
156,54,0.996041
158,54,0.980875
160,54,0.971862
162,54,0.967315
164,54,0.965232
166,54,0.963426
168,54,0.959661
170,54,0.951787
172,54,0.937867
174,54,0.916296
176,54,0.885885
178,54,0.845936
180,54,0.796284
-180,56,0.837687
-178,56,0.777782
-176,56,0.70904
-174,56,0.632859
-172,56,0.551103
-170,56,0.466048
-168,56,0.380305
-166,56,0.296737
-164,56,0.218382
-162,56,0.148361
-160,56,0.0898027
-158,56,0.0457614
-156,56,0.0191484
-154,56,0.0126634
-152,56,0.0287316
-150,56,0.0694436
-148,56,0.136495
-146,56,0.231127
-144,56,0.354058
-142,56,0.505422
-140,56,0.684696
-138,56,0.890633
-136,56,1.1212
-134,56,1.37353
-132,56,1.64389
-130,56,1.92771
-128,56,2.2196
-126,56,2.51345
-124,56,2.80258
-122,56,3.07997
-120,56,3.33842
-118,56,3.57095
-116,56,3.77099
-114,56,3.93279
-112,56,4.05163
-110,56,4.12414
-108,56,4.14843
-106,56,4.12426
-104,56,4.05305
-102,56,3.93781
-100,56,3.78304
-98,56,3.59447
-96,56,3.37878
-94,56,3.14334
-92,56,2.89577
-90,56,2.64367
-88,56,2.39426
-86,56,2.15411
-84,56,1.92885
-82,56,1.72306
-80,56,1.5401
-78,56,1.38205
-76,56,1.24978
-74,56,1.14296
-72,56,1.06021
-70,56,0.999243
-68,56,0.957088
-66,56,0.930263
-64,56,0.91502
-62,56,0.907563
-60,56,0.904254
-58,56,0.901809
-56,56,0.897464
-54,56,0.889097
-52,56,0.875315
-50,56,0.855489
-48,56,0.829743
-46,56,0.798886
-44,56,0.764305
-42,56,0.72782
-40,56,0.691516
-38,56,0.657557
-36,56,0.628012
-34,56,0.604681
-32,56,0.58897
-30,56,0.581777
-28,56,0.583442
-26,56,0.593722
-24,56,0.61182
-22,56,0.636437
-20,56,0.665868
-18,56,0.698109
-16,56,0.73098
-14,56,0.762255
-12,56,0.789787
-10,56,0.811621
-8,56,0.826092
-6,56,0.831906
-4,56,0.828189
-2,56,0.814524
0,56,0.790953
2,56,0.757967
4,56,0.716475
6,56,0.667758
8,56,0.613416
10,56,0.55531
12,56,0.495502
14,56,0.436205
16,56,0.379723
18,56,0.328415
20,56,0.284647
22,56,0.250768
24,56,0.229065
26,56,0.221739
28,56,0.230863
30,56,0.25834
32,56,0.305842
34,56,0.374756
36,56,0.4661
38,56,0.580447
40,56,0.717837
42,56,0.877701
44,56,1.05878
46,56,1.2591
48,56,1.4759
50,56,1.70569
52,56,1.94429
54,56,2.18689
56,56,2.42824
58,56,2.66276
60,56,2.88482
62,56,3.0889
64,56,3.26987
66,56,3.42323
68,56,3.54527
70,56,3.63332
72,56,3.68583
74,56,3.70249
76,56,3.68419
78,56,3.63304
80,56,3.5522
82,56,3.44574
84,56,3.31847
86,56,3.17565
88,56,3.02278
90,56,2.86533
92,56,2.70853
94,56,2.55713
96,56,2.41525
98,56,2.28621
100,56,2.17247
102,56,2.07557
104,56,1.9961
106,56,1.93379
108,56,1.88755
110,56,1.85557
112,56,1.8355
114,56,1.82453
116,56,1.81964
118,56,1.8177
120,56,1.81566
122,56,1.81075
124,56,1.80055
126,56,1.78318
128,56,1.75737
130,56,1.7225
132,56,1.67863
134,56,1.62647
136,56,1.56735
138,56,1.50303
140,56,1.43568
142,56,1.36763
144,56,1.30125
146,56,1.23878
148,56,1.18216
150,56,1.1329
152,56,1.092
154,56,1.05988
156,56,1.03635
158,56,1.02062
160,56,1.01139
162,56,1.00692
164,56,1.00513
166,56,1.00376
168,56,1.00051
170,56,0.993145
172,56,0.979659
174,56,0.958374
176,56,0.928035
178,56,0.887882
180,56,0.837687
-180,58,0.872739
-178,58,0.812351
-176,58,0.742784
-174,58,0.665386
-172,58,0.581984
-170,58,0.494824
-168,58,0.406499
-166,58,0.319877
-164,58,0.238013
-162,58,0.164073
-160,58,0.10125
-158,58,0.0526868
-156,58,0.0214031
-154,58,0.0102242
-152,58,0.0217146
-150,58,0.0581126
-148,58,0.121264
-146,58,0.212556
-144,58,0.332842
-142,58,0.48237
-140,58,0.660702
-138,58,0.866638
-136,58,1.09815
-134,58,1.35233
-132,58,1.62534
-130,58,1.91244
-128,58,2.20805
-126,58,2.5058
-124,58,2.79875
-122,58,3.07955
-120,58,3.34077
-118,58,3.57515
-116,58,3.77596
-114,58,3.93729
-112,58,4.05442
-110,58,4.12401
-108,58,4.14434
-106,58,4.11538
-104,58,4.03883
-102,58,3.91806
-100,58,3.75791
-98,58,3.56444
-96,58,3.34469
-94,58,3.10628
-92,58,2.85706
-90,58,2.60476
-88,58,2.35666
-86,58,2.11932
-84,58,1.89829
-82,58,1.69796
-80,58,1.52149
-78,58,1.37071
-76,58,1.24617
-74,58,1.14726
-72,58,1.0723
-70,58,1.0187
-68,58,0.983256
-66,58,0.962261
-64,58,0.95181
-62,58,0.947996
-60,58,0.947131
-58,58,0.945933
-56,58,0.941692
-54,58,0.932383
-52,58,0.91675
-50,58,0.89433
-48,58,0.865431
-46,58,0.831059
-44,58,0.792799
-42,58,0.752663
-40,58,0.71291
-38,58,0.675856
-36,58,0.643691
-34,58,0.618305
-32,58,0.601151
-30,58,0.593143
-28,58,0.594597
-26,58,0.605214
-24,58,0.624111
-22,58,0.649889
-20,58,0.680721
-18,58,0.714479
-16,58,0.748862
-14,58,0.781529
-12,58,0.810233
-10,58,0.832935
-8,58,0.847912
-6,58,0.853826
-4,58,0.849785
-2,58,0.83537
0,58,0.810633
2,58,0.77609
4,58,0.732675
6,58,0.681703
8,58,0.624804
10,58,0.563871
12,58,0.501
14,58,0.438432
16,58,0.37851
18,58,0.323635
20,58,0.27623
22,58,0.238709
24,58,0.213445
26,58,0.202742
28,58,0.20879
30,58,0.233621
32,58,0.279051
34,58,0.346604
36,58,0.437432
38,58,0.552219
40,58,0.69109
42,58,0.853514
44,58,1.03823
46,58,1.24318
48,58,1.46549
50,58,1.70149
52,58,1.94674
54,58,2.19615
56,58,2.44417
58,58,2.6849
60,58,2.91241
62,58,3.12091
64,58,3.30507
66,58,3.46023
68,58,3.58265
70,58,3.66969
72,58,3.71991
74,58,3.7332
76,58,3.71073
78,58,3.65488
80,58,3.56916
82,58,3.45798
84,58,3.32643
86,58,3.18006
88,58,3.02459
90,58,2.86565
92,58,2.70855
94,58,2.55808
96,58,2.41829
98,58,2.29242
100,58,2.18278
102,58,2.09069
104,58,2.01657
106,58,1.95989
108,58,1.91934
110,58,1.89291
112,58,1.87803
114,58,1.87175
116,58,1.87088
118,58,1.87221
120,58,1.87263
122,58,1.86933
124,58,1.85992
126,58,1.84255
128,58,1.81601
130,58,1.77978
132,58,1.73403
134,58,1.67958
136,58,1.61788
138,58,1.55085
140,58,1.48074
142,58,1.41001
144,58,1.34113
146,58,1.27642
148,58,1.21788
150,58,1.16706
152,58,1.12497
154,58,1.09203
156,58,1.06802
158,58,1.05212
160,58,1.04298
162,58,1.03879
164,58,1.03744
166,58,1.03661
168,58,1.03394
170,58,1.02714
172,58,1.01417
174,58,0.993293
176,58,0.963212
178,58,0.923119
180,58,0.872739
-180,60,0.90219
-178,60,0.841708
-176,60,0.771772
-174,60,0.693681
-172,60,0.609216
-170,60,0.52058
-168,60,0.430334
-166,60,0.341324
-164,60,0.256603
-162,60,0.17935
-160,60,0.112796
-158,60,0.0601382
-156,60,0.0244742
-154,60,0.0087252
-152,60,0.0155681
-150,60,0.0473657
-148,60,0.106096
-146,60,0.193279
-144,60,0.309896
-142,60,0.456309
-140,60,0.632174
-138,60,0.836357
-136,60,1.06685
-134,60,1.32074
-132,60,1.59411
-130,60,1.88213
-128,60,2.17904
-126,60,2.47831
-124,60,2.77276
-122,60,3.05485
-120,60,3.31694
-118,60,3.55159
-116,60,3.75196
-114,60,3.91209
-112,60,4.02728
-110,60,4.09429
-108,60,4.11153
-106,60,4.07922
-104,60,3.99931
-102,60,3.87543
-100,60,3.7127
-98,60,3.51744
-96,60,3.29689
-94,60,3.05882
-92,60,2.81119
-90,60,2.56176
-88,60,2.31779
-86,60,2.08572
-84,60,1.87096
-82,60,1.67771
-80,60,1.5089
-78,60,1.3661
-76,60,1.24961
-74,60,1.15853
-72,60,1.09093
-70,60,1.04402
-68,60,1.01436
-66,60,0.998119
-64,60,0.991282
-62,60,0.989892
-60,60,0.990261
-58,60,0.98916
-56,60,0.983969
-54,60,0.972798
-52,60,0.954548
-50,60,0.928936
-48,60,0.896458
-46,60,0.858311
-44,60,0.816264
-42,60,0.772497
-40,60,0.729419
-38,60,0.689467
-36,60,0.654923
-34,60,0.627736
-32,60,0.609385
-30,60,0.600774
