Phi[deg],Theta[deg],RealizedGainTheta
106,2,0.256206
108,2,0.281521
110,2,0.309043
112,2,0.33864
114,2,0.370167
116,2,0.403473
118,2,0.438398
120,2,0.474773
122,2,0.512421
124,2,0.551163
126,2,0.590812
128,2,0.631176
130,2,0.672061
132,2,0.71327
134,2,0.754605
136,2,0.795865
138,2,0.836853
140,2,0.87737
142,2,0.91722
144,2,0.95621
146,2,0.994151
148,2,1.03086
150,2,1.06616
152,2,1.09987
154,2,1.13184
156,2,1.16191
158,2,1.18992
160,2,1.21575
162,2,1.23926
164,2,1.26034
166,2,1.27888
168,2,1.2948
170,2,1.30801
172,2,1.31844
174,2,1.32605
176,2,1.33079
178,2,1.33264
180,2,1.33158
-180,4,1.31661
-178,4,1.31343
-176,4,1.30737
-174,4,1.29845
-172,4,1.2867
-170,4,1.27218
-168,4,1.25496
-166,4,1.23512
-164,4,1.21274
-162,4,1.18794
-160,4,1.16085
-158,4,1.13158
-156,4,1.10029
-154,4,1.06714
-152,4,1.0323
-150,4,0.995926
-148,4,0.95822
-146,4,0.91937
-144,4,0.879575
-142,4,0.839038
-140,4,0.797969
-138,4,0.756577
-136,4,0.715077
-134,4,0.673681
-132,4,0.632603
-130,4,0.592054
-128,4,0.552241
-126,4,0.513369
-124,4,0.475636
-122,4,0.439233
-120,4,0.404346
-118,4,0.37115
-116,4,0.339811
-114,4,0.310487
-112,4,0.283322
-110,4,0.25845
-108,4,0.235992
-106,4,0.216055
-104,4,0.198734
-102,4,0.184111
-100,4,0.172251
-98,4,0.163206
-96,4,0.157016
-94,4,0.153702
-92,4,0.153274
-90,4,0.155727
-88,4,0.161042
-86,4,0.169183
-84,4,0.180106
-82,4,0.193748
-80,4,0.210038
-78,4,0.22889
-76,4,0.250208
-74,4,0.273882
-72,4,0.299794
-70,4,0.327815
-68,4,0.357807
-66,4,0.389624
-64,4,0.42311
-62,4,0.458105
-60,4,0.49444
-58,4,0.531941
-56,4,0.570429
-54,4,0.609722
-52,4,0.649634
-50,4,0.689976
-48,4,0.730557
-46,4,0.771187
-44,4,0.811673
-42,4,0.851826
-40,4,0.891454
-38,4,0.930373
-36,4,0.968397
-34,4,1.00535
-32,4,1.04105
-30,4,1.07532
-28,4,1.10802
-26,4,1.13897
-24,4,1.16804
-22,4,1.19507
-20,4,1.21993
-18,4,1.24251
-16,4,1.26269
-14,4,1.28038
-12,4,1.29547
-10,4,1.3079
-8,4,1.31759
-6,4,1.3245
-4,4,1.32859
-2,4,1.32983
0,4,1.32821
2,4,1.32372
4,4,1.3164
6,4,1.30626
8,4,1.29335
10,4,1.27773
12,4,1.25946
14,4,1.23865
16,4,1.21537
18,4,1.18975
20,4,1.1619
22,4,1.13196
24,4,1.10007
26,4,1.06639
28,4,1.03108
30,4,0.994322
32,4,0.956285
34,4,0.91716
36,4,0.877141
38,4,0.836423
40,4,0.795208
42,4,0.7537
44,4,0.712104
46,4,0.670624
48,4,0.629466
50,4,0.588831
52,4,0.54892
54,4,0.509929
56,4,0.472048
58,4,0.435462
60,4,0.400349
62,4,0.366878
64,4,0.335213
66,4,0.305503
68,4,0.277891
70,4,0.252507
72,4,0.229471
74,4,0.20889
76,4,0.190858
78,4,0.175457
80,4,0.162756
82,4,0.15281
84,4,0.145661
86,4,0.141336
88,4,0.139851
90,4,0.141205
92,4,0.145385
94,4,0.152366
96,4,0.162108
98,4,0.174559
100,4,0.189654
102,4,0.207316
104,4,0.227458
106,4,0.249979
108,4,0.274769
110,4,0.301708
112,4,0.330667
114,4,0.361506
116,4,0.39408
118,4,0.428232
120,4,0.463803
122,4,0.500625
124,4,0.538524
126,4,0.577323
128,4,0.61684
130,4,0.65689
132,4,0.697287
134,4,0.737839
136,4,0.778359
138,4,0.818654
140,4,0.858537
142,4,0.897818
144,4,0.936312
146,4,0.973835
148,4,1.01021
150,4,1.04526
152,4,1.07882
154,4,1.11072
156,4,1.14081
158,4,1.16895
160,4,1.19498
162,4,1.21879
164,4,1.24024
166,4,1.25924
168,4,1.27568
170,4,1.28947
172,4,1.30054
174,4,1.30884
176,4,1.3143
178,4,1.3169
180,4,1.31661
-180,6,1.29491
-178,6,1.29279
-176,6,1.28779
-174,6,1.27992
-172,6,1.26921
-170,6,1.25569
-168,6,1.23943
-166,6,1.22048
-164,6,1.19895
-162,6,1.17492
-160,6,1.14853
-158,6,1.11988
-156,6,1.08914
-154,6,1.05646
-152,6,1.02201
-150,6,0.985963
-148,6,0.948514
-146,6,0.909862
-144,6,0.870215
-142,6,0.829784
-140,6,0.788789
-138,6,0.747451
-136,6,0.705994
-134,6,0.664642
-132,6,0.62362
-130,6,0.583148
-128,6,0.543445
-126,6,0.504723
-124,6,0.467188
-122,6,0.431039
-120,6,0.396465
-118,6,0.363645
-116,6,0.332747
-114,6,0.303929
-112,6,0.277332
-110,6,0.253087
-108,6,0.231309
-106,6,0.212099
-104,6,0.195544
-102,6,0.181714
-100,6,0.170664
-98,6,0.162435
-96,6,0.157053
-94,6,0.154526
-92,6,0.154851
-90,6,0.15801
-88,6,0.163968
-86,6,0.172681
-84,6,0.184089
-82,6,0.198123
-80,6,0.214698
-78,6,0.233723
-76,6,0.255094
-74,6,0.278699
-72,6,0.304415
-70,6,0.332113
-68,6,0.361656
-66,6,0.392901
-64,6,0.425698
-62,6,0.459892
-60,6,0.495323
-58,6,0.531827
-56,6,0.569238
-54,6,0.607383
-52,6,0.646092
-50,6,0.685188
-48,6,0.724497
-46,6,0.763841
-44,6,0.803045
-42,6,0.841931
-40,6,0.880324
-38,6,0.91805
-36,6,0.954938
-34,6,0.990819
-32,6,1.02553
-30,6,1.0589
-28,6,1.09079
-26,6,1.12103
-24,6,1.14948
-22,6,1.17601
-20,6,1.20048
-18,6,1.22277
-16,6,1.24277
-14,6,1.26037
-12,6,1.27547
-10,6,1.288
-8,6,1.29787
-6,6,1.30504
-4,6,1.30944
-2,6,1.31106
0,6,1.30986
2,6,1.30583
4,6,1.299
6,6,1.28936
8,6,1.27696
10,6,1.26186
12,6,1.2441
14,6,1.22378
16,6,1.20098
18,6,1.1758
20,6,1.14837
22,6,1.11881
24,6,1.08728
26,6,1.05392
28,6,1.01889
30,6,0.982379
32,6,0.94456
34,6,0.905626
36,6,0.865773
38,6,0.825202
40,6,0.78412
42,6,0.742736
44,6,0.701258
46,6,0.659899
48,6,0.618868
50,6,0.578373
52,6,0.538618
54,6,0.499803
56,6,0.462121
58,6,0.425761
60,6,0.390901
62,6,0.357712
64,6,0.326354
66,6,0.296978
68,6,0.269723
70,6,0.244716
72,6,0.22207
74,6,0.201888
76,6,0.184256
78,6,0.16925
80,6,0.15693
82,6,0.147343
84,6,0.14052
86,6,0.136481
88,6,0.135231
90,6,0.136761
92,6,0.14105
94,6,0.148065
96,6,0.157757
98,6,0.17007
100,6,0.184932
102,6,0.202264
104,6,0.221974
106,6,0.243962
108,6,0.268118
110,6,0.294325
112,6,0.322455
114,6,0.352376
116,6,0.383948
118,6,0.417024
120,6,0.451454
122,6,0.48708
124,6,0.523743
126,6,0.561276
128,6,0.599514
130,6,0.638284
132,6,0.677415
134,6,0.716733
136,6,0.756061
138,6,0.795224
140,6,0.834046
142,6,0.872352
144,6,0.909968
146,6,0.946721
148,6,0.982442
150,6,1.01696
152,6,1.05012
154,6,1.08176
156,6,1.11172
158,6,1.13987
160,6,1.16604
162,6,1.19012
164,6,1.21198
166,6,1.23149
168,6,1.24855
170,6,1.26307
172,6,1.27496
174,6,1.28415
176,6,1.29056
178,6,1.29416
180,6,1.29491
-180,8,1.26763
-178,8,1.26683
-176,8,1.26317
-174,8,1.25663
-172,8,1.24722
-170,8,1.23497
-168,8,1.21992
-166,8,1.20212
-164,8,1.18165
-162,8,1.15861
-160,8,1.13309
-158,8,1.10523
-156,8,1.07516
-154,8,1.04305
-152,8,1.00907
-150,8,0.973396
-148,8,0.936233
-146,8,0.897786
-144,8,0.858274
-142,8,0.817921
-140,8,0.776958
-138,8,0.735623
-136,8,0.694153
-134,8,0.652788
-132,8,0.611767
-130,8,0.571325
-128,8,0.531692
-126,8,0.493095
-124,8,0.455749
-122,8,0.419862
-120,8,0.38563
-118,8,0.353238
-116,8,0.322854
-114,8,0.294637
-112,8,0.268725
-110,8,0.245244
-108,8,0.224302
-106,8,0.20599
-104,8,0.190382
-102,8,0.177536
-100,8,0.16749
-98,8,0.16027
-96,8,0.155883
-94,8,0.15432
-92,8,0.155558
-90,8,0.159561
-88,8,0.166277
-86,8,0.175644
-84,8,0.187587
-82,8,0.202022
-80,8,0.218853
-78,8,0.237978
-76,8,0.259284
-74,8,0.282655
-72,8,0.307965
-70,8,0.335085
-68,8,0.363881
-66,8,0.394215
-64,8,0.425944
-62,8,0.458925
-60,8,0.493011
-58,8,0.528051
-56,8,0.563896
-54,8,0.600393
-52,8,0.637388
-50,8,0.674726
-48,8,0.712252
-46,8,0.749811
-44,8,0.787246
-42,8,0.8244
-40,8,0.861118
-38,8,0.897243
-36,8,0.932621
-34,8,0.967098
-32,8,1.00052
-30,8,1.03274
-28,8,1.06361
-26,8,1.09298
-24,8,1.12072
-22,8,1.14668
-20,8,1.17074
-18,8,1.19277
-16,8,1.21266
-14,8,1.23029
-12,8,1.24556
-10,8,1.25837
-8,8,1.26866
-6,8,1.27633
-4,8,1.28134
-2,8,1.28363
0,8,1.28317
2,8,1.27993
4,8,1.27392
6,8,1.26513
8,8,1.2536
10,8,1.23935
12,8,1.22244
14,8,1.20293
16,8,1.18092
18,8,1.15649
20,8,1.12976
22,8,1.10086
24,8,1.06992
26,8,1.03711
28,8,1.00257
30,8,0.966498
32,8,0.929067
34,8,0.890474
36,8,0.850921
38,8,0.810614
40,8,0.769768
42,8,0.728598
44,8,0.687322
46,8,0.646158
48,8,0.605325
50,8,0.565037
52,8,0.525505
54,8,0.486935
56,8,0.449528
58,8,0.413474
60,8,0.378956
62,8,0.346147
64,8,0.315208
66,8,0.286288
68,8,0.259523
70,8,0.235037
72,8,0.212938
74,8,0.193321
76,8,0.176265
78,8,0.161836
80,8,0.150083
82,8,0.141042
84,8,0.134733
86,8,0.131163
88,8,0.130325
90,8,0.132197
92,8,0.136747
94,8,0.143928
96,8,0.153683
98,8,0.165945
100,8,0.180635
102,8,0.197667
104,8,0.216944
106,8,0.238363
108,8,0.261814
110,8,0.28718
112,8,0.314337
114,8,0.34316
116,8,0.373514
118,8,0.405265
120,8,0.438273
122,8,0.472394
124,8,0.507484
126,8,0.543395
128,8,0.579977
130,8,0.617078
132,8,0.654545
134,8,0.692224
136,8,0.729959
138,8,0.767593
140,8,0.80497
142,8,0.841932
144,8,0.878321
146,8,0.913981
148,8,0.948753
150,8,0.982483
152,8,1.01502
154,8,1.0462
156,8,1.07589
158,8,1.10393
160,8,1.13018
162,8,1.15451
164,8,1.17678
166,8,1.19687
168,8,1.21466
170,8,1.23003
172,8,1.2429
174,8,1.25317
176,8,1.26075
178,8,1.26559
180,8,1.26763
-180,10,1.23604
-178,10,1.23682
-176,10,1.23475
-174,10,1.2298
-172,10,1.22196
-170,10,1.21124
-168,10,1.19764
-166,10,1.18122
-164,10,1.16203
-162,10,1.14015
-160,10,1.11568
-158,10,1.08875
-156,10,1.05948
-154,10,1.02804
-152,10,0.994591
-150,10,0.959335
-148,10,0.922472
-146,10,0.884222
-144,10,0.844815
-142,10,0.804491
-140,10,0.763497
-138,10,0.722088
-136,10,0.68052
-134,10,0.639052
-132,10,0.59794
-130,10,0.557439
-128,10,0.517796
-126,10,0.479252
-124,10,0.442038
-122,10,0.406373
-120,10,0.372461
-118,10,0.340493
-116,10,0.310643
-114,10,0.283067
-112,10,0.257903
-110,10,0.23527
-108,10,0.215266
-106,10,0.19797
-104,10,0.183443
-102,10,0.171723
-100,10,0.162832
-98,10,0.156772
-96,10,0.153529
-94,10,0.153071
-92,10,0.155352
-90,10,0.16031
-88,10,0.167874
-86,10,0.177959
-84,10,0.19047
-82,10,0.205305
-80,10,0.222353
-78,10,0.241498
-76,10,0.262621
-74,10,0.285596
-72,10,0.310297
-70,10,0.336594
-68,10,0.364358
-66,10,0.393458
-64,10,0.423763
-62,10,0.455143
-60,10,0.487467
-58,10,0.520606
-56,10,0.554429
-54,10,0.588809
-52,10,0.623616
-50,10,0.658721
-48,10,0.693994
-46,10,0.729306
-44,10,0.764527
-42,10,0.799524
-40,10,0.834166
-38,10,0.868319
-36,10,0.901849
-34,10,0.934619
-32,10,0.966494
-30,10,0.997337
-28,10,1.02701
-26,10,1.05538
-24,10,1.08231
-22,10,1.10766
-20,10,1.13131
-18,10,1.15312
-16,10,1.17298
-14,10,1.19076
-12,10,1.20635
-10,10,1.21965
-8,10,1.23056
-6,10,1.239
-4,10,1.24488
-2,10,1.24815
0,10,1.24874
2,10,1.24663
4,10,1.24178
6,10,1.23419
8,10,1.22387
10,10,1.21082
12,10,1.1951
14,10,1.17676
16,10,1.15586
18,10,1.13249
20,10,1.10677
22,10,1.07881
24,10,1.04874
26,10,1.01671
28,10,0.982899
30,10,0.947468
32,10,0.91061
34,10,0.872524
36,10,0.833417
38,10,0.793503
40,10,0.753003
42,10,0.712143
44,10,0.671149
46,10,0.63025
48,10,0.589673
50,10,0.549644
52,10,0.510383
54,10,0.472105
56,10,0.435017
58,10,0.399317
60,10,0.365194
62,10,0.332823
64,10,0.302368
66,10,0.273979
68,10,0.24779
70,10,0.223922
72,10,0.202477
74,10,0.183544
76,10,0.167192
78,10,0.153477
80,10,0.142437
82,10,0.134093
84,10,0.128453
86,10,0.125507
88,10,0.125234
90,10,0.127597
92,10,0.132546
94,10,0.140023
96,10,0.149955
98,10,0.162262
100,10,0.176855
102,10,0.193638
104,10,0.212507
106,10,0.233354
108,10,0.256067
110,10,0.280527
112,10,0.306616
114,10,0.334211
116,10,0.363189
118,10,0.393424
120,10,0.424789
122,10,0.457159
124,10,0.490405
126,10,0.524399
128,10,0.559014
130,10,0.594119
132,10,0.629586
134,10,0.665283
136,10,0.70108
138,10,0.736844
140,10,0.772441
142,10,0.807736
144,10,0.842591
146,10,0.876869
148,10,0.91043
150,10,0.943133
152,10,0.974835
154,10,1.00539
156,10,1.03466
158,10,1.0625
160,10,1.08877
162,10,1.11332
164,10,1.13603
166,10,1.15674
168,10,1.17533
170,10,1.19169
172,10,1.20568
174,10,1.21721
176,10,1.22617
178,10,1.23247
180,10,1.23604
-180,12,1.20143
-178,12,1.20401
-176,12,1.20377
-174,12,1.20066
-172,12,1.19464
-170,12,1.18567
-168,12,1.17377
-166,12,1.15894
-164,12,1.14124
-162,12,1.12071
-160,12,1.09746
-158,12,1.07159
-156,12,1.04324
-154,12,1.01255
-152,12,0.979704
-150,12,0.944898
-148,12,0.908345
-146,12,0.870275
-144,12,0.830933
-142,12,0.790576
-140,12,0.749471
-138,12,0.707893
-136,12,0.66612
-134,12,0.624432
-132,12,0.58311
-130,12,0.542429
-128,12,0.502658
-126,12,0.464056
-124,12,0.426872
-122,12,0.391338
-120,12,0.357672
-118,12,0.326073
-116,12,0.29672
-114,12,0.269769
-112,12,0.245357
-110,12,0.223595
-108,12,0.204573
-106,12,0.188355
-104,12,0.174985
-102,12,0.164481
-100,12,0.156842
-98,12,0.152046
-96,12,0.150051
-94,12,0.150798
-92,12,0.154213
-90,12,0.160208
-88,12,0.168682
-86,12,0.179525
-84,12,0.19262
-82,12,0.207841
-80,12,0.225061
-78,12,0.244148
-76,12,0.264972
-74,12,0.287399
-72,12,0.311301
-70,12,0.33655
-68,12,0.363021
-66,12,0.390594
-64,12,0.41915
-62,12,0.448578
-60,12,0.478766
-58,12,0.50961
-56,12,0.541005
-54,12,0.57285
-52,12,0.605047
-50,12,0.637497
-48,12,0.670101
-46,12,0.70276
-44,12,0.735375
-42,12,0.767843
-40,12,0.80006
-38,12,0.831918
-36,12,0.863307
-34,12,0.894111
-32,12,0.924212
-30,12,0.953491
-28,12,0.98182
-26,12,1.00907
-24,12,1.03512
-22,12,1.05983
-20,12,1.08308
-18,12,1.10472
-16,12,1.12463
-14,12,1.14268
-12,12,1.15876
-10,12,1.17273
-8,12,1.18448
-6,12,1.19392
-4,12,1.20095
-2,12,1.20548
0,12,1.20744
2,12,1.20677
4,12,1.20342
6,12,1.19737
8,12,1.1886
10,12,1.17711
12,12,1.16292
14,12,1.14607
16,12,1.12663
18,12,1.10465
20,12,1.08024
22,12,1.05351
24,12,1.02459
26,12,0.993613
28,12,0.960755
30,12,0.926187
32,12,0.8901
34,12,0.852696
36,12,0.814188
38,12,0.774799
40,12,0.734757
42,12,0.694299
44,12,0.653662
46,12,0.613087
48,12,0.572812
50,12,0.533076
52,12,0.494109
54,12,0.456139
56,12,0.419382
58,12,0.384047
60,12,0.350329
62,12,0.31841
64,12,0.288458
66,12,0.260625
68,12,0.235047
70,12,0.21184
72,12,0.191105
74,12,0.172922
76,12,0.157353
78,12,0.144443
80,12,0.134215
82,12,0.126679
84,12,0.121825
86,12,0.119628
88,12,0.120046
90,12,0.123026
92,12,0.128501
94,12,0.136393
96,12,0.146614
98,12,0.159066
100,12,0.173648
102,12,0.190251
104,12,0.208761
106,12,0.229063
108,12,0.251039
110,12,0.274571
112,12,0.299541
114,12,0.325832
116,12,0.353327
118,12,0.381913
120,12,0.411479
122,12,0.441913
124,12,0.473109
126,12,0.504961
128,12,0.537364
130,12,0.570215
132,12,0.603411
134,12,0.636849
136,12,0.670426
138,12,0.704037
140,12,0.737576
142,12,0.770933
144,12,0.803996
146,12,0.83665
148,12,0.868775
150,12,0.900248
152,12,0.930941
154,12,0.960723
156,12,0.989459
158,12,1.01701
160,12,1.04323
162,12,1.06799
164,12,1.09113
166,12,1.11251
168,12,1.13199
170,12,1.14942
172,12,1.16468
174,12,1.17763
176,12,1.18814
178,12,1.19611
180,12,1.20143
-180,14,1.16502
-178,14,1.16961
-176,14,1.17142
-174,14,1.17037
-172,14,1.16638
-170,14,1.15939
-168,14,1.14939
-166,14,1.13637
-164,14,1.12033
-162,14,1.10134
-160,14,1.07946
-158,14,1.05479
-156,14,1.02745
-154,14,0.997604
-152,14,0.965418
-150,14,0.931095
-148,14,0.894858
-146,14,0.85695
-144,14,0.81763
-142,14,0.777176
-140,14,0.735875
-138,14,0.694024
-136,14,0.651928
-134,14,0.609892
-132,14,0.568222
-130,14,0.527217
-128,14,0.487173
-126,14,0.448371
-124,14,0.411079
-122,14,0.375548
-120,14,0.342011
-118,14,0.310678
-116,14,0.281733
-114,14,0.255337
-112,14,0.231625
-110,14,0.210701
-108,14,0.192645
-106,14,0.177507
-104,14,0.165312
-102,14,0.156056
-100,14,0.149712
-98,14,0.14623
-96,14,0.145538
-94,14,0.147547
-92,14,0.152149
-90,14,0.159224
-88,14,0.168641
-86,14,0.18026
-84,14,0.193935
-82,14,0.209518
-80,14,0.226859
-78,14,0.24581
-76,14,0.266226
-74,14,0.287969
-72,14,0.310904
-70,14,0.334906
-68,14,0.359856
-66,14,0.385646
-64,14,0.412174
-62,14,0.439348
-60,14,0.46708
-58,14,0.495293
-56,14,0.523913
-54,14,0.552872
-52,14,0.582103
-50,14,0.611543
-48,14,0.64113
-46,14,0.670798
-44,14,0.700483
-42,14,0.730114
-40,14,0.759618
-38,14,0.788916
-36,14,0.817923
-34,14,0.846549
-32,14,0.874695
-30,14,0.902257
-28,14,0.929123
-26,14,0.955176
-24,14,0.980292
-22,14,1.00434
-20,14,1.02719
-18,14,1.04871
-16,14,1.06876
-14,14,1.0872
-12,14,1.10389
-10,14,1.1187
-8,14,1.13151
-6,14,1.14218
-4,14,1.1506
-2,14,1.15666
0,14,1.16027
2,14,1.16134
4,14,1.15981
6,14,1.15562
8,14,1.14873
10,14,1.13913
12,14,1.12681
14,14,1.1118
16,14,1.09412
18,14,1.07386
20,14,1.05107
22,14,1.02586
24,14,0.998363
26,14,0.968704
28,14,0.937045
30,14,0.903561
32,14,0.868443
34,14,0.831898
36,14,0.794143
38,14,0.755409
40,14,0.715935
42,14,0.675966
44,14,0.635753
46,14,0.595548
48,14,0.555605
50,14,0.516174
52,14,0.477502
54,14,0.439829
56,14,0.403385
58,14,0.368389
60,14,0.335047
62,14,0.303551
64,14,0.274076
66,14,0.246779
68,14,0.221796
70,14,0.199246
72,14,0.179226
74,14,0.16181
76,14,0.147054
78,14,0.134991
80,14,0.125633
82,14,0.118973
84,14,0.114985
86,14,0.113625
88,14,0.114833
90,14,0.118535
92,14,0.124643
94,14,0.133058
96,14,0.143672
98,14,0.156371
100,14,0.171034
102,14,0.187537
104,14,0.205754
106,14,0.225561
108,14,0.246833
110,14,0.269449
112,14,0.29329
114,14,0.318244
116,14,0.344203
118,14,0.371063
120,14,0.398728
122,14,0.427106
124,14,0.456111
126,14,0.485659
128,14,0.515674
130,14,0.54608
132,14,0.576803
134,14,0.607772
136,14,0.638913
138,14,0.670154
140,14,0.701417
142,14,0.732623
144,14,0.763688
146,14,0.794522
148,14,0.825028
150,14,0.855106
152,14,0.884643
154,14,0.913524
156,14,0.941622
158,14,0.968806
160,14,0.994938
162,14,1.01987
164,14,1.04346
166,14,1.06554
168,14,1.08596
170,14,1.10457
172,14,1.1212
174,14,1.13571
176,14,1.14794
178,14,1.15775
180,14,1.16502
-180,16,1.12786
-178,16,1.13464
-176,16,1.13869
-174,16,1.13988
-172,16,1.13811
-170,16,1.1333
-168,16,1.12539
-166,16,1.11435
-164,16,1.10016
-162,16,1.08285
-160,16,1.06248
-158,16,1.03913
-156,16,1.01292
-154,16,0.983991
-152,16,0.952522
-150,16,0.918717
-148,16,0.882806
-146,16,0.845045
-144,16,0.805712
-142,16,0.765101
