Phi[deg],Theta[deg],RealizedGainPhi
14,2,0.0858862
16,2,0.092509
18,2,0.0991735
20,2,0.105847
22,2,0.112497
24,2,0.11909
26,2,0.125596
28,2,0.131981
30,2,0.138215
32,2,0.144269
34,2,0.150112
36,2,0.155717
38,2,0.161056
40,2,0.166105
42,2,0.17084
44,2,0.175237
46,2,0.179277
48,2,0.18294
50,2,0.18621
52,2,0.189071
54,2,0.191511
56,2,0.193519
58,2,0.195087
60,2,0.196207
62,2,0.196876
64,2,0.197092
66,2,0.196854
68,2,0.196165
70,2,0.19503
72,2,0.193455
74,2,0.191449
76,2,0.189022
78,2,0.186188
80,2,0.18296
82,2,0.179354
84,2,0.17539
86,2,0.171086
88,2,0.166462
90,2,0.161543
92,2,0.15635
94,2,0.15091
96,2,0.145247
98,2,0.139388
100,2,0.13336
102,2,0.127192
104,2,0.120912
106,2,0.114548
108,2,0.10813
110,2,0.101687
112,2,0.0952478
114,2,0.088842
116,2,0.0824981
118,2,0.0762448
120,2,0.07011
122,2,0.0641214
124,2,0.0583057
126,2,0.0526891
128,2,0.0472967
130,2,0.042153
132,2,0.0372811
134,2,0.0327033
136,2,0.0284405
138,2,0.0245125
140,2,0.0209375
142,2,0.0177326
144,2,0.0149132
146,2,0.0124931
148,2,0.0104848
150,2,0.00889878
152,2,0.00774395
154,2,0.00702744
156,2,0.00675453
158,2,0.00692864
160,2,0.00755128
162,2,0.00862202
164,2,0.0101384
166,2,0.0120962
168,2,0.0144888
170,2,0.0173079
172,2,0.020543
174,2,0.0241818
176,2,0.0282097
178,2,0.0326105
180,2,0.0373657
-180,4,0.0315818
-178,4,0.0365552
-176,4,0.0419196
-174,4,0.0476565
-172,4,0.0537449
-170,4,0.0601613
-168,4,0.0668799
-166,4,0.0738721
-164,4,0.0811072
-162,4,0.0885522
-160,4,0.0961719
-158,4,0.103929
-156,4,0.111785
-154,4,0.119698
-152,4,0.127627
-150,4,0.135529
-148,4,0.143359
-146,4,0.151074
-144,4,0.158628
-142,4,0.165977
-140,4,0.173077
-138,4,0.179884
-136,4,0.186356
-134,4,0.192454
-132,4,0.198137
-130,4,0.20337
-128,4,0.20812
-126,4,0.212354
-124,4,0.216046
-122,4,0.21917
-120,4,0.221707
-118,4,0.223639
-116,4,0.224953
-114,4,0.225641
-112,4,0.225697
-110,4,0.225122
-108,4,0.223919
-106,4,0.222096
-104,4,0.219665
-102,4,0.216643
-100,4,0.213048
-98,4,0.208905
-96,4,0.204239
-94,4,0.199081
-92,4,0.193464
-90,4,0.187422
-88,4,0.180994
-86,4,0.174218
-84,4,0.167136
-82,4,0.15979
-80,4,0.152223
-78,4,0.144478
-76,4,0.136601
-74,4,0.128635
-72,4,0.120624
-70,4,0.11261
-68,4,0.104638
-66,4,0.0967478
-64,4,0.0889798
-62,4,0.0813728
-60,4,0.073964
-58,4,0.0667888
-56,4,0.0598808
-54,4,0.0532714
-52,4,0.0469903
-50,4,0.0410649
-48,4,0.0355204
-46,4,0.0303798
-44,4,0.0256639
-42,4,0.0213913
-40,4,0.0175782
-38,4,0.0142387
-36,4,0.0113846
-34,4,0.00902539
-32,4,0.00716839
-30,4,0.0058187
-28,4,0.00497921
-26,4,0.00465064
-24,4,0.00483158
-22,4,0.00551845
-20,4,0.00670558
-18,4,0.00838521
-16,4,0.0105475
-14,4,0.0131807
-12,4,0.0162709
-10,4,0.0198023
-8,4,0.0237573
-6,4,0.0281163
-4,4,0.032858
-2,4,0.0379592
0,4,0.0433953
2,4,0.04914
4,4,0.0551655
6,4,0.0614426
8,4,0.067941
10,4,0.0746289
12,4,0.081474
14,4,0.0884426
16,4,0.0955008
18,4,0.102614
20,4,0.109746
22,4,0.116863
24,4,0.123929
26,4,0.130909
28,4,0.137768
30,4,0.144472
32,4,0.150987
34,4,0.15728
36,4,0.163321
38,4,0.169078
40,4,0.174524
42,4,0.17963
44,4,0.184372
46,4,0.188727
48,4,0.192672
50,4,0.19619
52,4,0.199264
54,4,0.201879
56,4,0.204023
58,4,0.205689
60,4,0.206868
62,4,0.207558
64,4,0.207756
66,4,0.207466
68,4,0.206689
70,4,0.205434
72,4,0.20371
74,4,0.201526
76,4,0.198898
78,4,0.195841
80,4,0.192373
82,4,0.188514
84,4,0.184285
86,4,0.179708
88,4,0.174809
90,4,0.169612
92,4,0.164145
94,4,0.158434
96,4,0.152508
98,4,0.146395
100,4,0.140124
102,4,0.133723
104,4,0.127223
106,4,0.120652
108,4,0.114038
110,4,0.10741
112,4,0.100795
114,4,0.0942222
116,4,0.0877169
118,4,0.0813054
120,4,0.075013
122,4,0.0688642
124,4,0.0628828
126,4,0.0570916
128,4,0.0515127
130,4,0.0461672
132,4,0.0410756
134,4,0.0362572
136,4,0.0317307
138,4,0.0275138
140,4,0.0236235
142,4,0.0200758
144,4,0.0168858
146,4,0.0140678
148,4,0.0116351
150,4,0.00960024
152,4,0.00797447
154,4,0.00676817
156,4,0.0059906
158,4,0.0056498
160,4,0.00575259
162,4,0.00630441
164,4,0.0073093
166,4,0.0087697
168,4,0.0106865
170,4,0.0130587
172,4,0.0158835
174,4,0.0191561
176,4,0.0228698
178,4,0.0270155
180,4,0.0315818
-180,6,0.0245249
-178,6,0.0293347
-176,6,0.0346477
-174,6,0.0404544
-172,6,0.0467414
-170,6,0.0534919
-168,6,0.060685
-166,6,0.0682961
-164,6,0.0762963
-162,6,0.0846527
-160,6,0.0933284
-158,6,0.102282
-156,6,0.11147
-154,6,0.120844
-152,6,0.130351
-150,6,0.139937
-148,6,0.149546
-146,6,0.159118
-144,6,0.168592
-142,6,0.177906
-140,6,0.186998
-138,6,0.195805
-136,6,0.204265
-134,6,0.212319
-132,6,0.219907
-130,6,0.226974
-128,6,0.233467
-126,6,0.239339
-124,6,0.244543
-122,6,0.249042
-120,6,0.252801
-118,6,0.255791
-116,6,0.257991
-114,6,0.259385
-112,6,0.259962
-110,6,0.259721
-108,6,0.258664
-106,6,0.256802
-104,6,0.254151
-102,6,0.250734
-100,6,0.246578
-98,6,0.241718
-96,6,0.236192
-94,6,0.230043
-92,6,0.223317
-90,6,0.216065
-88,6,0.208341
-86,6,0.200198
-84,6,0.191695
-82,6,0.182888
-80,6,0.173837
-78,6,0.164598
-76,6,0.155231
-74,6,0.145791
-72,6,0.136333
-70,6,0.12691
-68,6,0.117574
-66,6,0.108373
-64,6,0.099352
-62,6,0.0905553
-60,6,0.0820226
-58,6,0.073791
-56,6,0.0658948
-54,6,0.0583652
-52,6,0.0512306
-50,6,0.0445163
-48,6,0.0382451
-46,6,0.0324371
-44,6,0.02711
-42,6,0.0222789
-40,6,0.0179567
-38,6,0.0141544
-36,6,0.0108808
-34,6,0.00814257
-32,6,0.00594493
-30,6,0.00429108
-28,6,0.00318257
-26,6,0.00261927
-24,6,0.00259937
-22,6,0.00311942
-20,6,0.00417431
-18,6,0.00575725
-16,6,0.00785974
-14,6,0.0104716
-12,6,0.0135808
-10,6,0.0171735
-8,6,0.0212341
-6,6,0.0257452
-4,6,0.0306874
-2,6,0.0360393
0,6,0.0417779
2,6,0.0478781
4,6,0.054313
6,6,0.061054
8,6,0.0680705
10,6,0.0753306
12,6,0.0828006
14,6,0.0904453
16,6,0.0982285
18,6,0.106113
20,6,0.114059
22,6,0.122028
24,6,0.129981
26,6,0.137876
28,6,0.145674
30,6,0.153334
32,6,0.160816
34,6,0.16808
36,6,0.175089
38,6,0.181805
40,6,0.188191
42,6,0.194214
44,6,0.199841
46,6,0.205041
48,6,0.209787
50,6,0.214054
52,6,0.217818
54,6,0.221061
56,6,0.223765
58,6,0.225918
60,6,0.22751
62,6,0.228535
64,6,0.22899
66,6,0.228875
68,6,0.228194
70,6,0.226956
72,6,0.225171
74,6,0.222854
76,6,0.220021
78,6,0.216692
80,6,0.21289
82,6,0.208641
84,6,0.203972
86,6,0.198911
88,6,0.193489
90,6,0.18774
92,6,0.181695
94,6,0.175388
96,6,0.168854
98,6,0.162127
100,6,0.155241
102,6,0.14823
104,6,0.141127
106,6,0.133965
108,6,0.126774
110,6,0.119586
112,6,0.112428
114,6,0.10533
116,6,0.0983161
118,6,0.0914124
120,6,0.0846419
122,6,0.0780268
124,6,0.0715878
126,6,0.0653443
128,6,0.0593147
130,6,0.0535163
132,6,0.0479653
134,6,0.0426775
136,6,0.0376677
138,6,0.0329503
140,6,0.0285393
142,6,0.0244482
144,6,0.0206905
146,6,0.0172796
148,6,0.0142287
150,6,0.0115512
152,6,0.00926006
154,6,0.0073687
156,6,0.00589023
158,6,0.00483767
160,6,0.00422382
162,6,0.0040611
164,6,0.00436144
166,6,0.00513604
168,6,0.00639518
170,6,0.00814803
172,6,0.0104023
174,6,0.0131641
176,6,0.0164376
178,6,0.0202247
180,6,0.0245249
-180,8,0.0169272
-178,8,0.0214277
-176,8,0.0265751
-174,8,0.0323737
-172,8,0.0388233
-170,8,0.0459186
-168,8,0.0536486
-166,8,0.0619965
-164,8,0.0709393
-162,8,0.0804473
-160,8,0.0904841
-158,8,0.101007
-156,8,0.111965
-154,8,0.123303
-152,8,0.134959
-150,8,0.146862
-148,8,0.15894
-146,8,0.171114
-144,8,0.183299
-142,8,0.195412
-140,8,0.207361
-138,8,0.219057
-136,8,0.230411
-134,8,0.24133
-132,8,0.251727
-130,8,0.261517
-128,8,0.270618
-126,8,0.278953
-124,8,0.286451
-122,8,0.293049
-120,8,0.298691
-118,8,0.303328
-116,8,0.306924
-114,8,0.309449
-112,8,0.310884
-110,8,0.311221
-108,8,0.310462
-106,8,0.308619
-104,8,0.305714
-102,8,0.301777
-100,8,0.29685
-98,8,0.290982
-96,8,0.284227
-94,8,0.276651
-92,8,0.26832
-90,8,0.259309
-88,8,0.249695
-86,8,0.239557
-84,8,0.228977
-82,8,0.218037
-80,8,0.206818
-78,8,0.195401
-76,8,0.183863
-74,8,0.172281
-72,8,0.160725
-70,8,0.149263
-68,8,0.137959
-66,8,0.126872
-64,8,0.116054
-62,8,0.105555
-60,8,0.0954178
-58,8,0.0856813
-56,8,0.0763793
-54,8,0.0675413
-52,8,0.0591924
-50,8,0.051354
-48,8,0.044044
-46,8,0.037277
-44,8,0.0310648
-42,8,0.025417
-40,8,0.0203409
-38,8,0.015842
-36,8,0.0119245
-34,8,0.00859091
-32,8,0.00584297
-30,8,0.00368126
-28,8,0.00210549
-26,8,0.00111453
-24,8,0.000706408
-22,8,0.000878296
-20,8,0.00162643
-18,8,0.00294603
-16,8,0.0048312
-14,8,0.0072748
-12,8,0.0102683
-10,8,0.0138017
-8,8,0.0178632
-6,8,0.0224394
-4,8,0.0275149
-2,8,0.0330722
0,8,0.0390916
2,8,0.0455515
4,8,0.0524278
6,8,0.0596939
8,8,0.0673213
10,8,0.0752788
12,8,0.0835332
14,8,0.0920489
16,8,0.100788
18,8,0.109711
20,8,0.118777
22,8,0.127941
24,8,0.13716
26,8,0.146387
28,8,0.155574
30,8,0.164675
32,8,0.173639
34,8,0.18242
36,8,0.190968
38,8,0.199234
40,8,0.207173
42,8,0.214738
44,8,0.221884
46,8,0.22857
48,8,0.234755
50,8,0.240402
52,8,0.245477
54,8,0.249949
56,8,0.253791
58,8,0.256981
60,8,0.259501
62,8,0.261335
64,8,0.262477
66,8,0.26292
68,8,0.262666
70,8,0.261721
72,8,0.260095
74,8,0.257804
76,8,0.254867
78,8,0.251308
80,8,0.247156
82,8,0.242443
84,8,0.237205
86,8,0.231479
88,8,0.225307
90,8,0.21873
92,8,0.211794
94,8,0.204542
96,8,0.19702
98,8,0.189274
100,8,0.181349
102,8,0.173287
104,8,0.165132
106,8,0.156924
108,8,0.148702
110,8,0.140501
112,8,0.132357
114,8,0.124299
116,8,0.116357
118,8,0.108557
120,8,0.100921
122,8,0.0934705
124,8,0.0862243
126,8,0.0791982
128,8,0.0724068
130,8,0.0658626
132,8,0.0595769
134,8,0.0535602
136,8,0.0478217
138,8,0.0423707
140,8,0.037216
142,8,0.0323667
144,8,0.0278324
146,8,0.0236233
148,8,0.0197506
150,8,0.0162264
152,8,0.0130641
154,8,0.0102784
156,8,0.00788548
158,8,0.00590258
160,8,0.00434833
162,8,0.00324242
164,8,0.0026055
166,8,0.00245885
168,8,0.00282415
170,8,0.00372308
172,8,0.00517692
174,8,0.00720612
176,8,0.00982979
178,8,0.0130652
180,8,0.0169272
-180,10,0.00969706
-178,10,0.0136299
-176,10,0.018381
-174,10,0.0239757
-172,10,0.0304341
-170,10,0.0377696
-168,10,0.0459883
-166,10,0.0550881
-164,10,0.0650579
-162,10,0.0758768
-160,10,0.0875137
-158,10,0.0999272
-156,10,0.113065
-154,10,0.126863
-152,10,0.141249
-150,10,0.156137
-148,10,0.171435
-146,10,0.187038
-144,10,0.202836
-142,10,0.21871
-140,10,0.234537
-138,10,0.250189
-136,10,0.265535
-134,10,0.280442
-132,10,0.29478
-130,10,0.30842
-128,10,0.321237
-126,10,0.333113
-124,10,0.343938
-122,10,0.353609
-120,10,0.362036
-118,10,0.369142
-116,10,0.374862
-114,10,0.379145
-112,10,0.381957
-110,10,0.383277
-108,10,0.383103
-106,10,0.381445
-104,10,0.378332
-102,10,0.373805
-100,10,0.367922
-98,10,0.360751
-96,10,0.352373
-94,10,0.34288
-92,10,0.332371
-90,10,0.320954
-88,10,0.308742
-86,10,0.295849
-84,10,0.282394
-82,10,0.268494
-80,10,0.254265
-78,10,0.239821
-76,10,0.22527
-74,10,0.210714
-72,10,0.196251
-70,10,0.181969
-68,10,0.16795
-66,10,0.154267
-64,10,0.140983
-62,10,0.128155
-60,10,0.115831
-58,10,0.10405
-56,10,0.0928458
-54,10,0.0822433
-52,10,0.0722625
-50,10,0.0629178
-48,10,0.0542188
-46,10,0.0461715
-44,10,0.0387787
-42,10,0.0320405
-40,10,0.0259555
-38,10,0.020521
-36,10,0.0157333
-34,10,0.0115885
-32,10,0.00808277
-30,10,0.0052121
-28,10,0.002973
-26,10,0.00136227
-24,10,0.000377056
-22,10,1.47637e-05
-20,10,0.000272939
-18,10,0.00114909
-16,10,0.0026405
-14,10,0.00474395
-12,10,0.00745554
-10,10,0.0107704
-8,10,0.0146823
-6,10,0.0191837
-4,10,0.0242652
-2,10,0.0299155
0,10,0.0361211
2,10,0.0428661
4,10,0.050132
6,10,0.0578976
8,10,0.066139
10,10,0.0748291
12,10,0.083938
14,10,0.0934325
16,10,0.103276
18,10,0.113431
20,10,0.123852
22,10,0.134497
24,10,0.145315
26,10,0.156256
28,10,0.167267
30,10,0.178292
32,10,0.189272
34,10,0.200149
36,10,0.210861
38,10,0.221346
40,10,0.231542
42,10,0.241387
44,10,0.250819
46,10,0.259777
48,10,0.268202
50,10,0.276039
52,10,0.283232
54,10,0.289734
56,10,0.295498
58,10,0.300483
60,10,0.304655
62,10,0.307984
64,10,0.310447
66,10,0.312029
68,10,0.31272
70,10,0.312519
72,10,0.311431
74,10,0.309469
76,10,0.306654
78,10,0.303013
80,10,0.29858
82,10,0.293394
84,10,0.287502
86,10,0.280954
88,10,0.273804
90,10,0.266111
92,10,0.257935
94,10,0.24934
96,10,0.240387
98,10,0.231141
100,10,0.221664
102,10,0.212017
104,10,0.202259
106,10,0.192445
108,10,0.182627
110,10,0.172855
112,10,0.163171
114,10,0.153615
116,10,0.144224
118,10,0.135026
120,10,0.126047
122,10,0.11731
124,10,0.108831
126,10,0.100625
128,10,0.0927003
130,10,0.0850656
132,10,0.0777256
134,10,0.0706835
136,10,0.0639413
138,10,0.0575
140,10,0.051361
142,10,0.0455256
144,10,0.0399963
146,10,0.034777
148,10,0.0298734
150,10,0.0252935
152,10,0.0210481
154,10,0.0171505
156,10,0.0136175
158,10,0.0104689
160,10,0.0077277
162,10,0.00542015
164,10,0.0035755
166,10,0.00222578
168,10,0.00140541
170,10,0.00115077
172,10,0.00149967
174,10,0.00249064
176,10,0.00416227
178,10,0.00655236
180,10,0.00969706
-180,12,0.00385445
-178,12,0.00684487
-176,12,0.0108469
-174,12,0.0159161
-172,12,0.0221024
-170,12,0.0294476
-168,12,0.0379844
-166,12,0.0477349
-164,12,0.0587086
-162,12,0.0709018
-160,12,0.0842959
-158,12,0.0988571
-156,12,0.114535
-154,12,0.131263
-152,12,0.148958
-150,12,0.167519
-148,12,0.186831
-146,12,0.206762
-144,12,0.227168
-142,12,0.24789
-140,12,0.268761
-138,12,0.289603
-136,12,0.310231
-134,12,0.330459
-132,12,0.350096
-130,12,0.368953
-128,12,0.386848
-126,12,0.403601
-124,12,0.419045
-122,12,0.433024
-120,12,0.445397
-118,12,0.456039
-116,12,0.464846
-114,12,0.471733
-112,12,0.476638
-110,12,0.479521
-108,12,0.480366
-106,12,0.479182
-104,12,0.476
-102,12,0.470875
-100,12,0.463881
-98,12,0.455114
-96,12,0.444689
-94,12,0.432735
-92,12,0.419394
-90,12,0.404821
-88,12,0.389176
-86,12,0.372627
-84,12,0.355342
-82,12,0.337491
-80,12,0.319237
-78,12,0.300742
-76,12,0.282157
-74,12,0.263625
-72,12,0.245278
-70,12,0.227235
-68,12,0.209603
-66,12,0.192474
-64,12,0.175929
-62,12,0.160033
-60,12,0.14484
-58,12,0.13039
-56,12,0.116715
-54,12,0.103832
-52,12,0.0917554
-50,12,0.0804871
-48,12,0.070025
-46,12,0.0603618
-44,12,0.0514865
-42,12,0.0433858
-40,12,0.0360448
-38,12,0.029448
-36,12,0.0235803
-34,12,0.0184274
-32,12,0.0139763
-30,12,0.0102158
-28,12,0.00713615
-26,12,0.00472999
-24,12,0.00299161
-22,12,0.00191715
-20,12,0.00150431
-18,12,0.00175217
-16,12,0.00266081
-14,12,0.00423107
-12,12,0.00646412
-10,12,0.00936117
-8,12,0.012923
-6,12,0.0171498
-4,12,0.0220406
-2,12,0.0275928
0,12,0.0338024
2,12,0.040663
4,12,0.0481657
6,12,0.056299
8,12,0.0650483
10,12,0.0743956
12,12,0.084319
14,12,0.0947932
16,12,0.105788
18,12,0.11727
20,12,0.1292
22,12,0.141535
24,12,0.154227
26,12,0.167223
28,12,0.180465
30,12,0.193891
32,12,0.207434
34,12,0.221023
36,12,0.234582
38,12,0.248033
40,12,0.261295
42,12,0.274283
44,12,0.286912
46,12,0.299095
48,12,0.310746
50,12,0.321781
52,12,0.332116
54,12,0.341671
56,12,0.350372
58,12,0.358147
60,12,0.364934
62,12,0.370676
64,12,0.375326
66,12,0.378847
68,12,0.381209
70,12,0.382395
72,12,0.3824
74,12,0.381228
76,12,0.378896
78,12,0.37543
80,12,0.37087
82,12,0.365264
84,12,0.358669
86,12,0.351153
88,12,0.342789
90,12,0.333657
92,12,0.323842
94,12,0.313432
96,12,0.302517
98,12,0.291188
100,12,0.279536
102,12,0.267647
104,12,0.255608
106,12,0.243496
108,12,0.231389
110,12,0.219353
112,12,0.20745
114,12,0.195736
116,12,0.184256
118,12,0.17305
120,12,0.162151
122,12,0.151584
124,12,0.141365
126,12,0.131507
128,12,0.122016
130,12,0.112894
132,12,0.104137
134,12,0.0957399
136,12,0.0876938
138,12,0.0799889
140,12,0.0726148
142,12,0.0655612
144,12,0.0588193
146,12,0.0523821
148,12,0.0462455
150,12,0.0404086
152,12,0.034875
154,12,0.0296529
156,12,0.0247557
158,12,0.0202023
160,12,0.0160175
162,12,0.0122321
164,12,0.00888259
166,12,0.00601151
168,12,0.00366667
170,12,0.00190087
172,12,0.000771184
174,12,0.000338156
176,12,0.000664792
178,12,0.00181543
180,12,0.00385445
-180,14,0.000461224
-178,14,0.00202457
-176,14,0.00480739
-174,14,0.00890664
-172,14,0.0144133
-170,14,0.0214099
-168,14,0.0299679
-166,14,0.0401452
-164,14,0.0519838
-162,14,0.0655077
-160,14,0.0807208
-158,14,0.0976052
-156,14,0.11612
-154,14,0.1362
-152,14,0.157756
-150,14,0.180674
-148,14,0.204814
-146,14,0.230014
-144,14,0.256091
-142,14,0.282839
-140,14,0.310034
-138,14,0.337439
-136,14,0.364803
-134,14,0.391864
-132,14,0.418358
-130,14,0.444017
-128,14,0.468577
-126,14,0.491781
-124,14,0.513383
-122,14,0.533149
-120,14,0.55087
-118,14,0.566353
-116,14,0.579436
-114,14,0.589983
-112,14,0.59789
-110,14,0.603087
-108,14,0.605536
-106,14,0.605234
-104,14,0.602214
-102,14,0.596542
-100,14,0.588315
-98,14,0.577662
-96,14,0.564737
-94,14,0.54972
-92,14,0.532809
-90,14,0.514222
-88,14,0.494186
-86,14,0.472935
-84,14,0.450711
-82,14,0.427749
-80,14,0.404284
-78,14,0.38054
-76,14,0.356728
-74,14,0.333048
-72,14,0.309678
-70,14,0.286781
-68,14,0.264497
-66,14,0.242948
-64,14,0.222233
-62,14,0.202432
-60,14,0.183604
-58,14,0.165794
-56,14,0.149025
-54,14,0.13331
-52,14,0.118648
-50,14,0.105026
-48,14,0.0924254
-46,14,0.0808197
-44,14,0.0701784
-42,14,0.0604686
-40,14,0.0516563
-38,14,0.0437078
-36,14,0.036591
-34,14,0.0302761
-32,14,0.0247363
-30,14,0.0199483
-28,14,0.0158927
-26,14,0.0125538
-24,14,0.00991977
-22,14,0.00798263
-20,14,0.00673778
-18,14,0.00618385
-16,14,0.00632233
-14,14,0.00715717
-12,14,0.00869439
-10,14,0.0109417
-8,14,0.0139079
-6,14,0.0176028
-4,14,0.0220363
-2,14,0.0272182
0,14,0.0331578
2,14,0.0398629
4,14,0.04734
6,14,0.0555931
8,14,0.0646236
10,14,0.0744293
12,14,0.0850042
14,14,0.0963377
16,14,0.108414
18,14,0.121211
20,14,0.134702
22,14,0.148851
24,14,0.163617
26,14,0.17895
28,14,0.194791
30,14,0.211076
32,14,0.227731
34,14,0.244671
36,14,0.261809
38,14,0.279045
40,14,0.296274
42,14,0.313386
44,14,0.330263
46,14,0.346785
48,14,0.362829
50,14,0.378268
52,14,0.392977
54,14,0.406834
56,14,0.419718
58,14,0.431515
60,14,0.442118
62,14,0.45143
64,14,0.459364
66,14,0.465846
68,14,0.470815
70,14,0.474227
72,14,0.476054
74,14,0.476284
76,14,0.474924
78,14,0.471997
80,14,0.467543
82,14,0.461621
84,14,0.454301
86,14,0.445671
88,14,0.43583
90,14,0.424887
92,14,0.412962
94,14,0.400178
96,14,0.386665
98,14,0.372552
100,14,0.357971
