Phi[deg],Theta[deg],RealizedGainTheta
150,52,0.221605
152,52,0.225277
154,52,0.229664
156,52,0.234824
158,52,0.240844
160,52,0.247833
162,52,0.25591
164,52,0.265189
166,52,0.27577
168,52,0.287723
170,52,0.301079
172,52,0.31582
174,52,0.331878
176,52,0.349124
178,52,0.367375
180,52,0.386396
-180,54,0.352567
-178,54,0.369919
-176,54,0.387409
-174,54,0.40472
-172,54,0.42152
-170,54,0.437467
-168,54,0.452222
-166,54,0.465458
-164,54,0.476867
-162,54,0.486169
-160,54,0.493116
-158,54,0.497499
-156,54,0.499148
-154,54,0.497934
-152,54,0.493772
-150,54,0.486619
-148,54,0.476476
-146,54,0.463387
-144,54,0.44744
-142,54,0.42877
-140,54,0.407559
-138,54,0.38404
-136,54,0.358498
-134,54,0.331272
-132,54,0.302754
-130,54,0.273386
-128,54,0.243654
-126,54,0.21408
-124,54,0.18521
-122,54,0.157598
-120,54,0.131787
-118,54,0.108289
-116,54,0.0875679
-114,54,0.0700133
-112,54,0.0559268
-110,54,0.0455051
-108,54,0.0388301
-106,54,0.0358632
-104,54,0.0364454
-102,54,0.0403034
-100,54,0.0470607
-98,54,0.0562534
-96,54,0.0673494
-94,54,0.0797703
-92,54,0.0929142
-90,54,0.106179
-88,54,0.118984
-86,54,0.130792
-84,54,0.141124
-82,54,0.149578
-80,54,0.155838
-78,54,0.159686
-76,54,0.161003
-74,54,0.159774
-72,54,0.156084
-70,54,0.150114
-68,54,0.142128
-66,54,0.132463
-64,54,0.121508
-62,54,0.109687
-60,54,0.0974359
-58,54,0.0851809
-56,54,0.0733144
-54,54,0.0621767
-52,54,0.0520397
-50,54,0.0430961
-48,54,0.0354547
-46,54,0.0291421
-44,54,0.0241108
-42,54,0.0202523
-40,54,0.0174148
-38,54,0.0154226
-36,54,0.0140965
-34,54,0.0132718
-32,54,0.0128146
-30,54,0.0126324
-28,54,0.0126817
-26,54,0.0129687
-24,54,0.013547
-22,54,0.0145104
-20,54,0.0159836
-18,54,0.01811
-16,54,0.0210398
-14,54,0.0249176
-12,54,0.0298712
-10,54,0.0360017
-8,54,0.0433763
-6,54,0.0520226
-4,54,0.0619254
-2,54,0.0730261
0,54,0.0852232
2,54,0.0983759
4,54,0.112308
6,54,0.126812
8,54,0.141658
10,54,0.156598
12,54,0.171372
14,54,0.185716
16,54,0.199366
18,54,0.212064
20,54,0.22356
22,54,0.233619
24,54,0.242025
26,54,0.248578
28,54,0.253105
30,54,0.25546
32,54,0.255525
34,54,0.253222
36,54,0.248513
38,54,0.241406
40,54,0.231964
42,54,0.220304
44,54,0.20661
46,54,0.191126
48,54,0.174163
50,54,0.156093
52,54,0.137342
54,54,0.118387
56,54,0.0997339
58,54,0.081912
60,54,0.0654494
62,54,0.0508567
64,54,0.0386061
66,54,0.029112
68,54,0.0227133
70,54,0.019657
72,54,0.020087
74,54,0.0240361
76,54,0.0314224
78,54,0.0420519
80,54,0.0556245
82,54,0.071745
84,54,0.0899384
86,54,0.109668
88,54,0.130354
90,54,0.151398
92,54,0.172203
94,54,0.192194
96,54,0.210842
98,54,0.227677
100,54,0.24231
102,54,0.25444
104,54,0.263869
106,54,0.270501
108,54,0.27435
110,54,0.27553
112,54,0.274252
114,54,0.270809
116,54,0.265559
118,54,0.258911
120,54,0.251296
122,54,0.24315
124,54,0.234889
126,54,0.226892
128,54,0.219482
130,54,0.212914
132,54,0.207371
134,54,0.202959
136,54,0.199719
138,54,0.197628
140,54,0.196619
142,54,0.196598
144,54,0.197454
146,54,0.199082
148,54,0.201394
150,54,0.204331
152,54,0.207867
154,54,0.212015
156,54,0.216823
158,54,0.222366
160,54,0.228742
162,54,0.236059
164,54,0.244421
166,54,0.25392
168,54,0.264622
170,54,0.276556
172,54,0.289711
174,54,0.304026
176,54,0.319389
178,54,0.335639
180,54,0.352567
-180,56,0.318297
-178,56,0.333428
-176,56,0.348658
-174,56,0.363714
-172,56,0.378302
-170,56,0.392126
-168,56,0.404889
-166,56,0.416305
-164,56,0.426106
-162,56,0.434047
-160,56,0.439913
-158,56,0.443521
-156,56,0.444722
-154,56,0.443405
-152,56,0.439495
-150,56,0.432953
-148,56,0.423779
-146,56,0.412009
-144,56,0.397717
-142,56,0.381017
-140,56,0.362068
-138,56,0.341069
-136,56,0.318271
-134,56,0.293971
-132,56,0.268516
-130,56,0.242301
-128,56,0.21576
-126,56,0.189366
-124,56,0.16361
-122,56,0.138993
-120,56,0.116006
-118,56,0.095112
-116,56,0.0767254
-114,56,0.0611934
-112,56,0.0487788
-110,56,0.0396468
-108,56,0.0338555
-106,56,0.0313516
-104,56,0.0319723
-102,56,0.035452
-100,56,0.0414339
-98,56,0.0494861
-96,56,0.0591202
-94,56,0.0698125
-92,56,0.0810249
-90,56,0.0922264
-88,56,0.102912
-86,56,0.11262
-84,56,0.120949
-82,56,0.127567
-80,56,0.132221
-78,56,0.134745
-76,56,0.135063
-74,56,0.133188
-72,56,0.129218
-70,56,0.123333
-68,56,0.115785
-66,56,0.106884
-64,56,0.0969868
-62,56,0.0864737
-60,56,0.0757337
-58,56,0.0651418
-56,56,0.05504
-54,56,0.0457188
-52,56,0.0374034
-50,56,0.030244
-48,56,0.024312
-46,56,0.019602
-44,56,0.0160405
-42,56,0.0134991
-40,56,0.0118117
-38,56,0.0107938
-36,56,0.0102619
-34,56,0.0100515
-32,56,0.0100318
-30,56,0.0101161
-28,56,0.0102681
-26,56,0.0105018
-24,56,0.0108789
-22,56,0.0115005
-20,56,0.0124977
-18,56,0.0140196
-16,56,0.016221
-14,56,0.0192504
-12,56,0.0232394
-10,56,0.0282935
-8,56,0.0344848
-6,56,0.0418471
-4,56,0.0503735
-2,56,0.0600151
0,56,0.0706832
2,56,0.0822512
4,56,0.0945595
6,56,0.10742
8,56,0.120624
10,56,0.133943
12,56,0.147142
14,56,0.159979
16,56,0.172215
18,56,0.183612
20,56,0.193946
22,56,0.203003
24,56,0.210586
26,56,0.216515
28,56,0.220632
30,56,0.222804
32,56,0.222925
34,56,0.220923
36,56,0.216763
38,56,0.210451
40,56,0.202041
42,56,0.191642
44,56,0.179418
46,56,0.165591
48,56,0.150444
50,56,0.134317
52,56,0.117602
54,56,0.100733
56,56,0.0841783
58,56,0.068422
60,56,0.0539498
62,56,0.0412297
64,56,0.0306936
66,56,0.0227185
68,56,0.0176095
70,56,0.0155857
72,56,0.0167684
74,56,0.0211749
76,56,0.0287154
78,56,0.039196
80,56,0.0523251
82,56,0.0677246
84,56,0.0849445
86,56,0.10348
88,56,0.122792
90,56,0.142326
92,56,0.161531
94,56,0.179884
96,56,0.196903
98,56,0.212167
100,56,0.225329
102,56,0.236126
104,56,0.244389
106,56,0.250046
108,56,0.253122
110,56,0.253736
112,56,0.252096
114,56,0.248483
116,56,0.24324
118,56,0.236749
120,56,0.229419
122,56,0.221657
124,56,0.213851
126,56,0.206353
128,56,0.19946
130,56,0.193406
132,56,0.188353
134,56,0.184393
136,56,0.181553
138,56,0.179802
140,56,0.179068
142,56,0.17925
144,56,0.180236
146,56,0.181919
148,56,0.184206
150,56,0.187037
152,56,0.190379
154,56,0.194238
156,56,0.198652
158,56,0.203687
160,56,0.209428
162,56,0.21597
164,56,0.223405
166,56,0.231816
168,56,0.24126
170,56,0.251763
172,56,0.263317
174,56,0.275866
176,56,0.289314
178,56,0.303519
180,56,0.318297
-180,58,0.284187
-178,58,0.29711
-176,58,0.310091
-174,58,0.322893
-172,58,0.335267
-170,58,0.346957
-168,58,0.35771
-166,58,0.367283
-164,58,0.375447
-162,58,0.381995
-160,58,0.386742
-158,58,0.389535
-156,58,0.390248
-154,58,0.388787
-152,58,0.385087
-150,58,0.379117
-148,58,0.370874
-146,58,0.360388
-144,58,0.347721
-142,58,0.332968
-140,58,0.316262
-138,58,0.297774
-136,58,0.277718
-134,58,0.256352
-132,58,0.233977
-130,58,0.210942
-128,58,0.18763
-126,58,0.164458
-124,58,0.141866
-122,58,0.120298
-120,58,0.100192
-118,58,0.0819568
-116,58,0.0659583
-114,58,0.0524984
-112,58,0.0418008
-110,58,0.0339988
-108,58,0.0291275
-106,58,0.0271211
-104,58,0.0278154
-102,58,0.0309554
-100,58,0.0362076
-98,58,0.0431755
-96,58,0.0514179
-94,58,0.0604681
-92,58,0.0698539
-90,58,0.0791155
-88,58,0.0878231
-86,58,0.0955911
-84,58,0.10209
-82,58,0.107055
-80,58,0.110294
-78,58,0.11169
-76,58,0.111202
-74,58,0.108867
-72,58,0.104792
-70,58,0.099154
-68,58,0.0921859
-66,58,0.0841705
-64,58,0.0754249
-62,58,0.0662857
-60,58,0.057092
-58,58,0.0481672
-56,58,0.0398018
-54,58,0.0322376
-52,58,0.0256548
-50,58,0.0201639
-48,58,0.0158029
-46,58,0.0125396
-44,58,0.0102803
-42,58,0.00888282
-40,58,0.00817311
-38,58,0.00796396
-36,58,0.00807352
-34,58,0.0083422
-32,58,0.00864648
-30,58,0.00890835
-28,58,0.0091001
-26,58,0.00924437
-24,58,0.0094098
-22,58,0.00970329
-20,58,0.0102597
-18,58,0.0112303
-16,58,0.0127707
-14,58,0.0150292
-12,58,0.018137
-10,58,0.0221994
-8,58,0.0272893
-6,58,0.0334435
-4,58,0.0406595
-2,58,0.0488962
0,58,0.0580751
2,58,0.0680831
4,58,0.0787766
6,58,0.0899866
8,58,0.101524
10,58,0.113186
12,58,0.12476
14,58,0.13603
16,58,0.14678
18,58,0.156802
20,58,0.165893
22,58,0.173865
24,58,0.180542
26,58,0.185765
28,58,0.189394
30,58,0.191312
32,58,0.191424
34,58,0.189667
36,58,0.186008
38,58,0.180454
40,58,0.173052
42,58,0.163899
44,58,0.15314
46,58,0.140974
48,58,0.127656
50,58,0.11349
52,58,0.0988288
54,58,0.0840646
56,58,0.069619
58,58,0.0559296
60,58,0.043435
62,58,0.0325571
64,58,0.0236846
66,58,0.017155
68,58,0.0132393
70,58,0.0121283
72,58,0.013923
74,58,0.018628
76,58,0.0261497
78,58,0.0362995
80,58,0.0488
82,58,0.0632961
84,58,0.079369
86,58,0.0965528
88,58,0.114352
90,58,0.132261
92,58,0.14978
94,58,0.166439
96,58,0.181806
98,58,0.195507
100,58,0.207238
102,58,0.216772
104,58,0.223966
106,58,0.228766
108,58,0.231208
110,58,0.231411
112,58,0.229573
114,58,0.225959
116,58,0.220888
118,58,0.214717
120,58,0.207822
122,58,0.200578
124,58,0.193342
126,58,0.186435
128,58,0.180127
130,58,0.174628
132,58,0.170083
134,58,0.166569
136,58,0.164103
138,58,0.162647
140,58,0.162128
142,58,0.162443
144,58,0.163482
146,58,0.16514
148,58,0.167325
150,58,0.169975
152,58,0.173057
154,58,0.176571
156,58,0.180546
158,58,0.185039
160,58,0.190122
162,58,0.195877
164,58,0.202385
166,58,0.209715
168,58,0.217916
170,58,0.22701
172,58,0.236986
174,58,0.247796
176,58,0.259355
178,58,0.271538
180,58,0.284187
-180,60,0.250739
-178,60,0.261539
-176,60,0.272355
-174,60,0.282986
-172,60,0.293224
-170,60,0.302854
-168,60,0.311665
-166,60,0.319455
-164,60,0.326034
-162,60,0.331229
-160,60,0.33489
-158,60,0.336889
-156,60,0.337124
-154,60,0.335517
-152,60,0.332016
-150,60,0.326594
-148,60,0.319249
-146,60,0.310006
-144,60,0.298913
-142,60,0.28605
-140,60,0.271525
-138,60,0.255482
-136,60,0.238101
-134,60,0.219602
-132,60,0.200245
-130,60,0.180329
-128,60,0.160189
-126,60,0.140189
-124,60,0.120715
-122,60,0.102154
-120,60,0.0848905
-118,60,0.0692802
-116,60,0.0556382
-114,60,0.0442214
-112,60,0.0352149
-110,60,0.0287212
-108,60,0.0247544
-106,60,0.0232385
-104,60,0.0240112
-102,60,0.0268314
-100,60,0.0313921
-98,60,0.0373352
-96,60,0.0442685
-94,60,0.051784
-92,60,0.0594747
-90,60,0.0669514
-88,60,0.0738566
-86,60,0.0798764
-84,60,0.0847495
-82,60,0.0882736
-80,60,0.0903099
-78,60,0.0907843
-76,60,0.0896877
-74,60,0.087074
-72,60,0.0830563
-70,60,0.0778016
-68,60,0.0715238
-66,60,0.0644738
-64,60,0.056929
-62,60,0.0491797
-60,60,0.0415151
-58,60,0.0342071
-56,60,0.0274963
-54,60,0.0215773
-52,60,0.0165886
-50,60,0.0126051
-48,60,0.00963603
-46,60,0.00762788
-44,60,0.00647279
-42,60,0.00602107
-40,60,0.00609707
-38,60,0.00651675
-36,60,0.00710514
-34,60,0.00771201
-32,60,0.00822441
-30,60,0.00857506
-28,60,0.00874613
-26,60,0.00876848
-24,60,0.00871679
-22,60,0.00870157
-20,60,0.00885883
-18,60,0.00933871
-16,60,0.010294
-14,60,0.0118691
-12,60,0.014191
-10,60,0.0173611
-8,60,0.0214502
-6,60,0.0264943
-4,60,0.0324933
-2,60,0.0394116
0,60,0.047179
2,60,0.0556947
4,60,0.0648307
6,60,0.0744365
8,60,0.0843444
10,60,0.0943744
12,60,0.104339
14,60,0.114049
16,60,0.123315
18,60,0.131954
20,60,0.13979
22,60,0.146659
24,60,0.152408
26,60,0.1569
28,60,0.160014
30,60,0.161647
32,60,0.161719
34,60,0.160173
36,60,0.156983
38,60,0.152153
40,60,0.145726
42,60,0.137785
44,60,0.128459
46,60,0.117922
48,60,0.106398
50,60,0.0941562
52,60,0.0815081
54,60,0.0688012
56,60,0.0564094
58,60,0.0447212
60,60,0.0341258
62,60,0.0249978
64,60,0.0176813
66,60,0.012474
68,60,0.00961332
70,60,0.00926377
72,60,0.0115083
74,60,0.0163424
76,60,0.0236734
78,60,0.0333226
80,60,0.0450319
82,60,0.0584748
84,60,0.0732685
86,60,0.0889897
88,60,0.105191
90,60,0.121417
92,60,0.137223
94,60,0.152188
96,60,0.165933
98,60,0.178129
100,60,0.18851
102,60,0.196883
104,60,0.203129
106,60,0.207209
108,60,0.209163
110,60,0.209106
112,60,0.207223
114,60,0.203759
116,60,0.199005
118,60,0.193286
120,60,0.186944
122,60,0.18032
124,60,0.173735
126,60,0.16748
128,60,0.161796
130,60,0.156871
132,60,0.152829
134,60,0.149737
136,60,0.147603
138,60,0.146387
140,60,0.146015
142,60,0.146389
144,60,0.147404
146,60,0.148957
148,60,0.150963
150,60,0.153361
152,60,0.156118
154,60,0.15923
156,60,0.162721
158,60,0.166638
160,60,0.171043
162,60,0.176005
164,60,0.181591
166,60,0.187858
168,60,0.194848
170,60,0.202575
172,60,0.211027
174,60,0.22016
176,60,0.2299
178,60,0.240139
180,60,0.250739
-180,62,0.218402
-178,62,0.227214
-176,62,0.236005
-174,62,0.244609
-172,62,0.252855
-170,62,0.260566
-168,62,0.26757
-166,62,0.273703
-164,62,0.278811
-162,62,0.282756
-160,62,0.285416
-158,62,0.286691
-156,62,0.286498
-154,62,0.284777
-152,62,0.281485
-150,62,0.276602
-148,62,0.270126
-146,62,0.262075
-144,62,0.252489
-142,62,0.24143
-140,62,0.228987
-138,62,0.215277
-136,62,0.20045
-134,62,0.184689
-132,62,0.168216
-130,62,0.151285
-128,62,0.134184
-126,62,0.117225
-124,62,0.10074
-122,62,0.0850644
-120,62,0.0705262
-118,62,0.0574297
-116,62,0.0460407
-114,62,0.0365721
-112,62,0.0291718
-110,62,0.0239139
-108,62,0.0207942
-106,62,0.0197296
-104,62,0.0205627
-102,62,0.0230697
-100,62,0.026973
-98,62,0.0319547
-96,62,0.0376731
-94,62,0.0437781
-92,62,0.0499266
-90,62,0.0557968
-88,62,0.0610991
-86,62,0.0655855
-84,62,0.0690568
-82,62,0.0713658
-80,62,0.0724202
-78,62,0.0721824
-76,62,0.0706682
-74,62,0.0679442
-72,62,0.0641238
-70,62,0.0593622
-68,62,0.0538503
-66,62,0.0478066
-64,62,0.041468
-62,62,0.0350789
-60,62,0.0288793
-58,62,0.023092
-56,62,0.0179096
-54,62,0.0134832
-52,62,0.00991332
-50,62,0.00724389
-48,62,0.00546077
-46,62,0.00449495
-44,62,0.00423044
-42,62,0.0045161
-40,62,0.00518047
-38,62,0.00604801
-36,62,0.00695514
-34,62,0.00776451
-32,62,0.00837624
-30,62,0.00873509
-28,62,0.00883333
-26,62,0.00870928
-24,62,0.00844204
-22,62,0.00814341
-20,62,0.00794776
-18,62,0.00800107
-16,62,0.00845008
-14,62,0.00943222
-12,62,0.0110671
-10,62,0.0134498
-8,62,0.0166459
-6,62,0.0206889
-4,62,0.0255792
-2,62,0.0312848
0,62,0.0377433
2,62,0.044865
4,62,0.0525366
6,62,0.0606258
8,62,0.0689859
10,62,0.0774601
12,62,0.085886
14,62,0.0940995
16,62,0.101939
18,62,0.109246
20,62,0.115872
22,62,0.121675
24,62,0.126527
26,62,0.130311
28,62,0.132923
30,62,0.134277
32,62,0.134305
34,62,0.132958
36,62,0.130215
38,62,0.126079
40,62,0.120586
42,62,0.113809
44,62,0.105859
46,62,0.0968848
48,62,0.0870811
50,62,0.0766809
52,62,0.0659549
54,62,0.0552054
56,62,0.0447581
58,62,0.034952
60,62,0.0261269
62,62,0.0186099
64,62,0.012701
66,62,0.00865954
68,62,0.00669075
70,62,0.00693543
72,62,0.00946157
74,62,0.0142596
76,62,0.0212414
78,62,0.0302428
80,62,0.0410297
82,62,0.0533076
84,62,0.0667333
86,62,0.080929
88,62,0.0954966
90,62,0.110033
92,62,0.124145
94,62,0.137464
96,62,0.149657
98,62,0.160439
100,62,0.169581
102,62,0.176916
104,62,0.182347
106,62,0.185845
108,62,0.187451
110,62,0.187273
112,62,0.185478
114,62,0.182288
116,62,0.177965
118,62,0.1728
120,62,0.167097
122,62,0.161161
124,62,0.155279
126,62,0.149708
128,62,0.144662
130,62,0.140306
132,62,0.136748
134,62,0.134043
136,62,0.132194
138,62,0.131161
140,62,0.130873
142,62,0.131237
144,62,0.132156
146,62,0.133535
148,62,0.135295
150,62,0.137379
152,62,0.139755
154,62,0.142418
156,62,0.145388
158,62,0.148704
160,62,0.152416
162,62,0.156584
164,62,0.161261
166,62,0.166495
168,62,0.172317
170,62,0.178736
172,62,0.18574
174,62,0.193287
176,62,0.201312
178,62,0.209723
180,62,0.218402
-180,64,0.187591
-178,64,0.194586
-176,64,0.201533
-174,64,0.208297
-172,64,0.214738
-170,64,0.220717
-168,64,0.226095
-166,64,0.230743
-164,64,0.23454
-162,64,0.237378
-160,64,0.239162
-158,64,0.239815
-156,64,0.239272
-154,64,0.237489
-152,64,0.234432
-150,64,0.230085
-148,64,0.224447
-146,64,0.217531
-144,64,0.209367
-142,64,0.200004
-140,64,0.189512
-138,64,0.177985
-136,64,0.165546
-134,64,0.152346
-132,64,0.13857
-130,64,0.124431
-128,64,0.110172
-126,64,0.0960585
-124,64,0.0823705
-122,64,0.069392
-120,64,0.0573987
-118,64,0.0466446
-116,64,0.0373486
-114,64,0.0296818
-112,64,0.0237578
-110,64,0.0196253
-108,64,0.017265
-106,64,0.01659
-104,64,0.0174511
-102,64,0.0196449
-100,64,0.0229249
-98,64,0.0270149
-96,64,0.0316231
-94,64,0.0364558
-92,64,0.0412309
-90,64,0.045689
-88,64,0.0496024
-86,64,0.0527826
-84,64,0.0550842
-82,64,0.0564076
-80,64,0.0566993
-78,64,0.0559509
-76,64,0.0541966
-74,64,0.0515105
-72,64,0.0480021
-70,64,0.0438124
-68,64,0.0391076
-66,64,0.0340733
-64,64,0.0289069
-62,64,0.0238083
-60,64,0.0189711
-58,64,0.0145714
-56,64,0.0107579
-54,64,0.00764237
-52,64,0.00529205
-50,64,0.00372503
-48,64,0.00290936
-46,64,0.00276622
-44,64,0.00317723
-42,64,0.0039954
-40,64,0.00505855
-38,64,0.00620406
-36,64,0.00728333
-34,64,0.00817445
-32,64,0.00879206
-30,64,0.00909338
-28,64,0.00908019
-26,64,0.00879684
-24,64,0.00832481
-22,64,0.00777465
-20,64,0.00727633
-18,64,0.00696889
-16,64,0.00699033
-14,64,0.00746853
-12,64,0.00851363
-10,64,0.0102123
-8,64,0.0126235
-6,64,0.0157772
-4,64,0.0196729
-2,64,0.0242818
0,64,0.0295481
2,64,0.0353929
4,64,0.0417172
6,64,0.0484062
8,64,0.0553334
10,64,0.0623646
12,64,0.0693614
14,64,0.0761848
16,64,0.0826979
18,64,0.0887686
20,64,0.0942712
22,64,0.0990882
24,64,0.103111
26,64,0.106243
28,64,0.108398
30,64,0.109504
32,64,0.109504
34,64,0.108357
36,64,0.106045
38,64,0.102572
40,64,0.0979666
42,64,0.0922908
44,64,0.0856372
46,64,0.078134
48,64,0.0699448
50,64,0.0612679
52,64,0.0523342
54,64,0.0434019
56,64,0.0347498
58,64,0.0266685
60,64,0.0194499
62,64,0.0133748
64,64,0.00870149
66,64,0.00565248
68,64,0.00440382
70,64,0.00507527
72,64,0.00772319
74,64,0.0123363
76,64,0.0188347
78,64,0.0270722
80,64,0.0368417
82,64,0.0478836
84,64,0.0598962
86,64,0.072548
88,64,0.0854904
90,64,0.0983717
92,64,0.110849
94,64,0.122602
96,64,0.133341
98,64,0.142822
100,64,0.150846
102,64,0.157272
104,64,0.162019
106,64,0.165064
108,64,0.166447
110,64,0.166264
112,64,0.164665
114,64,0.161845
116,64,0.158035
118,64,0.153491
120,64,0.14848
122,64,0.14327
124,64,0.138113
126,64,0.133234
128,64,0.12882
130,64,0.125014
132,64,0.12191
134,64,0.119553
136,64,0.117943
138,64,0.117041
140,64,0.116782
142,64,0.117081
144,64,0.117848
146,64,0.119
148,64,0.120464
150,64,0.122189
152,64,0.124146
154,64,0.126329
156,64,0.128755
158,64,0.131456
160,64,0.134474
162,64,0.137857
164,64,0.141651
166,64,0.145892
168,64,0.150603
170,64,0.155789
172,64,0.161436
174,64,0.167508
176,64,0.173947
178,64,0.180673
180,64,0.187591
-180,66,0.158694
-178,66,0.164066
-176,66,0.169374
-174,66,0.174509
-172,66,0.179361
-170,66,0.183821
-168,66,0.187782
-166,66,0.191144
-164,66,0.193814
-162,66,0.19571
-160,66,0.196762
-158,66,0.196912
-156,66,0.196112
-154,66,0.194327
-152,66,0.191535
-150,66,0.187722
-148,66,0.182886
-146,66,0.177036
-144,66,0.170196
-142,66,0.1624
-140,66,0.153704
-138,66,0.144182
-136,66,0.133932
-134,66,0.123078
-132,66,0.111771
-130,66,0.100187
-128,66,0.0885293
-126,66,0.0770182
-124,66,0.0658864
-122,66,0.0553692
-120,66,0.0456935
-118,66,0.0370661
-116,66,0.0296622
-114,66,0.0236146
-112,66,0.0190062
-110,66,0.0158637
-108,66,0.0141564
-106,66,0.0137972
-104,66,0.0146482
-102,66,0.0165281
-100,66,0.0192232
-98,66,0.0224987
-96,66,0.0261113
-94,66,0.0298209
-92,66,0.0334016
-90,66,0.0366506
-88,66,0.0393954
-86,66,0.0414989
-84,66,0.0428615
-82,66,0.0434227
-80,66,0.0431598
-78,66,0.0420864
-76,66,0.0402491
-74,66,0.0377244
-72,66,0.0346148
-70,66,0.0310444
-68,66,0.0271547
-66,66,0.0230991
-64,66,0.0190369
-62,66,0.0151267
-60,66,0.0115188
-58,66,0.00834718
-56,66,0.0057211
-54,66,0.00371782
-52,66,0.00237657
-50,66,0.00169504
-48,66,0.00162891
-46,66,0.00209491
-44,66,0.00297752
-42,66,0.00413862
-40,66,0.00542953
-38,66,0.00670395
-36,66,0.00783072
-34,66,0.00870487
-32,66,0.00925604
-30,66,0.00945343
-28,66,0.00930703
-26,66,0.00886529
-24,66,0.00820964
-22,66,0.00744684
-20,66,0.00669984
-18,66,0.00609824
-16,66,0.00576917
-14,66,0.00582912
-12,66,0.00637738
-10,66,0.00749111
-8,66,0.00922228
-6,66,0.0115963
-4,66,0.014612
-2,66,0.0182432
0,66,0.022441
2,66,0.0271365
4,66,0.0322445
6,66,0.0376672
8,66,0.0432973
10,66,0.0490218
12,66,0.054725
14,66,0.0602913
16,66,0.0656073
18,66,0.0705639
20,66,0.0750576
22,66,0.078992
24,66,0.0822783
26,66,0.0848366
28,66,0.0865965
30,66,0.0874986
32,66,0.0874957
34,66,0.0865548
36,66,0.0846596
38,66,0.0818128
40,66,0.078039
42,66,0.0733879
44,66,0.0679361
46,66,0.0617898
48,66,0.0550848
50,66,0.0479866
52,66,0.040688
54,66,0.0334053
56,66,0.026373
58,66,0.0198359
60,66,0.0140402
62,66,0.00922374
64,66,0.0056053
66,66,0.00337387
68,66,0.00267904
70,66,0.00362259
72,66,0.00625225
74,66,0.0105579
76,66,0.0164705
78,66,0.0238641
80,66,0.0325605
82,66,0.0423362
84,66,0.0529312
86,66,0.06406
88,66,0.0754225
90,66,0.0867155
92,66,0.097644
94,66,0.107932
96,66,0.117331
98,66,0.12563
100,66,0.132661
102,66,0.138301
104,66,0.142482
106,66,0.145185
108,66,0.146446
110,66,0.146348
112,66,0.145021
114,66,0.142634
116,66,0.139385
118,66,0.135496
120,66,0.131199
122,66,0.126724
124,66,0.122289
126,66,0.118089
128,66,0.114285
130,66,0.111001
132,66,0.108316
134,66,0.106269
136,66,0.104857
138,66,0.104045
140,66,0.103774
142,66,0.103968
144,66,0.104549
146,66,0.10544
148,66,0.10658
150,66,0.107923
152,66,0.109443
154,66,0.111136
156,66,0.113014
158,66,0.115105
160,66,0.117443
162,66,0.120069
164,66,0.123018
166,66,0.12632
168,66,0.12999
170,66,0.134032
172,66,0.138431
174,66,0.143154
176,66,0.148152
178,66,0.153359
180,66,0.158694
-180,68,0.132061
-178,68,0.136016
-176,68,0.1399
-174,68,0.143629
-172,68,0.147118
-170,68,0.150284
-168,68,0.153046
-166,68,0.155328
-164,68,0.157063
-162,68,0.15819
-160,68,0.158659
-158,68,0.158427
-156,68,0.15746
-154,68,0.155735
-152,68,0.153232
-150,68,0.149943
-148,68,0.145865
-146,68,0.141003
-144,68,0.135373
-142,68,0.129001
-140,68,0.121928
-138,68,0.114212
-136,68,0.105931
-134,68,0.0971822
-132,68,0.0880891
-130,68,0.0787962
-128,68,0.069468
-126,68,0.060285
-124,68,0.0514366
-122,68,0.0431136
-120,68,0.0354978
-118,68,0.028753
-116,68,0.0230147
-114,68,0.0183819
-112,68,0.0149107
-110,68,0.0126102
-108,68,0.0114419
-106,68,0.0113218
-104,68,0.0121254
-102,68,0.0136955
-100,68,0.0158509
-98,68,0.0183973
-96,68,0.0211371
-94,68,0.0238796
-92,68,0.0264497
-90,68,0.0286946
-88,68,0.0304892
-86,68,0.0317394
-84,68,0.0323833
-82,68,0.0323911
-80,68,0.0317633
-78,68,0.0305286
-76,68,0.0287403
-74,68,0.0264732
-72,68,0.0238198
-70,68,0.0208865
-68,68,0.0177899
-66,68,0.0146529
-64,68,0.0115997
-62,68,0.00875108
-60,68,0.00621884
-58,68,0.00409947
-56,68,0.00246814
-54,68,0.00137305
-52,68,0.000830895
-50,68,0.000824274
-48,68,0.00130164
-46,68,0.00218014
-44,68,0.00335142
-42,68,0.00469008
-40,68,0.00606399
-38,68,0.00734545
-36,68,0.00842213
-34,68,0.00920645
-32,68,0.00964263
-30,68,0.00971065
-28,68,0.00942688
-26,68,0.00884159
-24,68,0.00803374
-22,68,0.00710375
-20,68,0.00616521
-18,68,0.00533632
-16,68,0.00473168
-14,68,0.00445528
-12,68,0.0045948
-10,68,0.00521768
-8,68,0.00636867
-6,68,0.00806906
-4,68,0.0103171
-2,68,0.0130897
0,68,0.0163443
2,68,0.0200224
4,68,0.024052
6,68,0.028351
8,68,0.0328303
10,68,0.0373965
12,68,0.0419548
14,68,0.0464107
16,68,0.0506719
18,68,0.05465
20,68,0.0582615
22,68,0.0614282
24,68,0.0640787
26,68,0.0661483
28,68,0.0675799
30,68,0.0683253
32,68,0.0683458
34,68,0.0676141
36,68,0.0661163
38,68,0.0638536
40,68,0.0608452
42,68,0.0571305
44,68,0.052771
46,68,0.0478523
48,68,0.0424848
50,68,0.0368034
52,68,0.0309658
54,68,0.0251498
56,68,0.0195487
58,68,0.0143648
