Phi[deg],Theta[deg],RealizedGainPhi
-66,40,0.137103
-64,40,0.139023
-62,40,0.143303
-60,40,0.148502
-58,40,0.153215
-56,40,0.156193
-54,40,0.156444
-52,40,0.153308
-50,40,0.146505
-48,40,0.136141
-46,40,0.122683
-44,40,0.106896
-42,40,0.089752
-40,40,0.0723275
-38,40,0.0556891
-36,40,0.0407889
-34,40,0.0283776
-32,40,0.0189429
-30,40,0.0126803
-28,40,0.00949623
-26,40,0.00904169
-24,40,0.0107704
-22,40,0.0140135
-20,40,0.0180613
-18,40,0.0222431
-16,40,0.0259971
-14,40,0.0289229
-12,40,0.0308143
-10,40,0.0316691
-8,40,0.0316766
-6,40,0.0311861
-4,40,0.0306609
-2,40,0.0306205
0,40,0.0315806
2,40,0.0339921
4,40,0.0381896
6,40,0.0443489
8,40,0.0524615
10,40,0.0623254
12,40,0.0735548
14,40,0.0856064
16,40,0.0978218
18,40,0.10948
20,40,0.119859
22,40,0.128291
24,40,0.134226
26,40,0.137268
28,40,0.137211
30,40,0.134051
32,40,0.127983
34,40,0.119372
36,40,0.108729
38,40,0.0966565
40,40,0.0838054
42,40,0.0708284
44,40,0.0583391
46,40,0.0468819
48,40,0.0369114
50,40,0.0287825
52,40,0.0227481
54,40,0.0189612
56,40,0.0174795
58,40,0.0182685
60,40,0.0212029
62,40,0.0260661
64,40,0.0325499
66,40,0.040257
68,40,0.048709
70,40,0.0573634
72,40,0.0656417
74,40,0.0729667
76,40,0.0788101
78,40,0.0827442
80,40,0.0844937
82,40,0.083982
84,40,0.0813642
86,40,0.0770434
88,40,0.0716651
90,40,0.0660885
92,40,0.0613344
94,40,0.0585145
96,40,0.0587455
98,40,0.0630549
100,40,0.0722887
102,40,0.0870255
104,40,0.107508
106,40,0.133596
108,40,0.164746
110,40,0.200025
112,40,0.238146
114,40,0.277539
116,40,0.316444
118,40,0.353017
120,40,0.385455
122,40,0.412108
124,40,0.4316
126,40,0.442912
128,40,0.445462
130,40,0.439138
132,40,0.424301
134,40,0.401763
136,40,0.37272
138,40,0.338669
140,40,0.3013
142,40,0.262386
144,40,0.223662
146,40,0.186724
148,40,0.152938
150,40,0.123369
152,40,0.0987473
154,40,0.079447
156,40,0.065501
158,40,0.0566335
160,40,0.0523116
162,40,0.0518092
164,40,0.0542768
166,40,0.0588122
168,40,0.0645258
170,40,0.0705973
172,40,0.0763193
174,40,0.0811273
176,40,0.0846137
178,40,0.0865281
180,40,0.0867649
-180,42,0.0879405
-178,42,0.0889559
-176,42,0.0885575
-174,42,0.0867657
-172,42,0.083637
-170,42,0.0792473
-168,42,0.0736829
-166,42,0.0670424
-164,42,0.059448
-162,42,0.0510639
-160,42,0.0421184
-158,42,0.0329258
-156,42,0.0239004
-154,42,0.0155611
-152,42,0.00852053
-150,42,0.00345923
-148,42,0.00108565
-146,42,0.00208584
-144,42,0.00706916
-142,42,0.016517
-140,42,0.030742
-138,42,0.0498626
-136,42,0.073798
-134,42,0.102281
-132,42,0.13489
-130,42,0.171085
-128,42,0.210252
-126,42,0.25174
-124,42,0.294885
-122,42,0.339013
-120,42,0.38344
-118,42,0.427444
-116,42,0.470241
-114,42,0.510959
-112,42,0.548627
-110,42,0.582178
-108,42,0.61048
-106,42,0.632396
-104,42,0.646857
-102,42,0.652957
-100,42,0.650053
-98,42,0.637852
-96,42,0.616484
-94,42,0.586545
-92,42,0.549096
-90,42,0.505633
-88,42,0.458001
-86,42,0.408294
-84,42,0.358711
-82,42,0.311412
-80,42,0.268371
-78,42,0.231238
-76,42,0.201231
-74,42,0.179059
-72,42,0.164883
-70,42,0.158318
-68,42,0.15848
-66,42,0.164061
-64,42,0.17344
-62,42,0.184816
-60,42,0.196349
-58,42,0.206301
-56,42,0.213169
-54,42,0.2158
-52,42,0.213466
-50,42,0.205907
-48,42,0.193335
-46,42,0.176387
-44,42,0.15605
-42,42,0.133549
-40,42,0.110226
-38,42,0.0874005
-36,42,0.0662587
-34,42,0.0477482
-32,42,0.0325135
-30,42,0.0208653
-28,42,0.0127878
-26,42,0.00798021
-24,42,0.00592386
-22,42,0.0059674
-20,42,0.00741712
-18,42,0.00962326
-16,42,0.0120529
-14,42,0.014343
-12,42,0.0163293
-10,42,0.0180507
-8,42,0.0197297
-6,42,0.0217332
-4,42,0.0245179
-2,42,0.0285673
0,42,0.0343251
2,42,0.0421336
4,42,0.0521803
6,42,0.0644596
8,42,0.0787519
10,42,0.0946235
12,42,0.111446
14,42,0.128438
16,42,0.144717
18,42,0.159372
20,42,0.171534
22,42,0.180449
24,42,0.185544
26,42,0.186473
28,42,0.183152
30,42,0.175765
32,42,0.164744
34,42,0.150739
36,42,0.134556
38,42,0.117097
40,42,0.099292
42,42,0.0820352
44,42,0.0661315
46,42,0.052259
48,42,0.0409465
50,42,0.0325654
52,42,0.0273328
54,42,0.0253218
56,42,0.0264736
58,42,0.0306081
60,42,0.0374311
62,42,0.0465392
64,42,0.057423
66,42,0.0694742
68,42,0.0819997
70,42,0.0942465
72,42,0.10544
74,42,0.114835
76,42,0.121777
78,42,0.125766
80,42,0.126526
82,42,0.124053
84,42,0.118656
86,42,0.110967
88,42,0.101926
90,42,0.0927331
92,42,0.0847772
94,42,0.0795353
96,42,0.0784601
98,42,0.0828601
100,42,0.0937834
102,42,0.111916
104,42,0.137501
106,42,0.170295
108,42,0.209547
110,42,0.254029
112,42,0.302089
114,42,0.351745
116,42,0.400802
118,42,0.446984
120,42,0.488081
122,42,0.522086
124,42,0.547325
126,42,0.562567
128,42,0.567098
130,42,0.560763
132,42,0.543968
134,42,0.517643
136,42,0.48317
138,42,0.442283
140,42,0.396944
142,42,0.349217
144,42,0.301129
146,42,0.254561
148,42,0.211137
150,42,0.17216
152,42,0.13856
154,42,0.110878
156,42,0.0892814
158,42,0.0735962
160,42,0.063363
162,42,0.0579027
164,42,0.0563885
166,42,0.0579187
168,42,0.061583
170,42,0.0665196
172,42,0.0719603
174,42,0.0772597
176,42,0.0819118
178,42,0.0855507
180,42,0.0879405
-180,44,0.103045
-178,44,0.107299
-176,44,0.110231
-174,44,0.111656
-172,44,0.111427
-170,44,0.10943
-168,44,0.105585
-166,44,0.0998531
-164,44,0.0922603
-162,44,0.0829238
-160,44,0.072082
-158,44,0.0601199
-156,44,0.0475865
-154,44,0.0351951
-152,44,0.0238055
-150,44,0.0143844
-148,44,0.00794817
-146,44,0.00549059
-144,44,0.00790639
-142,44,0.0159181
-140,44,0.0300169
-138,44,0.050425
-136,44,0.0770839
-134,44,0.10967
-132,44,0.147633
-130,44,0.190246
-128,44,0.236669
-126,44,0.285995
-124,44,0.337292
-122,44,0.38962
-120,44,0.44203
-118,44,0.493544
-116,44,0.543133
-114,44,0.589686
-112,44,0.632005
-110,44,0.668813
-108,44,0.698795
-106,44,0.72067
-104,44,0.733279
-102,44,0.735705
-100,44,0.727379
-98,44,0.708188
-96,44,0.678546
-94,44,0.639428
-92,44,0.592366
-90,44,0.539375
-88,44,0.48285
-86,44,0.425412
-84,44,0.369735
-82,44,0.318354
-80,44,0.273491
-78,44,0.236897
-76,44,0.209735
-74,44,0.192509
-72,44,0.185039
-70,44,0.186498
-68,44,0.19549
-66,44,0.210165
-64,44,0.228369
-62,44,0.247811
-60,44,0.266231
-58,44,0.281567
-56,44,0.292096
-54,44,0.296553
-52,44,0.294206
-50,44,0.284886
-48,44,0.268978
-46,44,0.247355
-44,44,0.221279
-42,44,0.192271
-40,44,0.161967
-38,44,0.131962
-36,44,0.103683
-34,44,0.0782778
-32,44,0.056546
-30,44,0.0389092
-28,44,0.0254257
-26,44,0.0158409
-24,44,0.00966543
-22,44,0.00626968
-20,44,0.00498239
-18,44,0.00518189
-16,44,0.00637045
-14,44,0.00822515
-12,44,0.0106221
-10,44,0.0136334
-8,44,0.0175002
-6,44,0.0225849
-4,44,0.02931
-2,44,0.0380892
0,44,0.0492587
2,44,0.0630137
4,44,0.0793581
6,44,0.09807
8,44,0.118689
10,44,0.140524
12,44,0.162689
14,44,0.184151
16,44,0.203806
18,44,0.220559
20,44,0.233413
22,44,0.241553
24,44,0.244421
26,44,0.241768
28,44,0.233684
30,44,0.220594
32,44,0.203235
34,44,0.182588
36,44,0.159813
38,44,0.136151
40,44,0.112836
42,44,0.0910152
44,44,0.071679
46,44,0.0556187
48,44,0.0434028
50,44,0.0353759
52,44,0.0316717
54,44,0.0322352
56,44,0.0368468
58,44,0.0451426
60,44,0.0566296
62,44,0.070694
64,44,0.0866087
66,44,0.103543
68,44,0.12058
70,44,0.13675
72,44,0.151078
74,44,0.16265
76,44,0.170686
78,44,0.174628
80,44,0.174211
82,44,0.169537
84,44,0.161104
86,44,0.149823
88,44,0.136984
90,44,0.124189
92,44,0.113251
94,44,0.106062
96,44,0.104448
98,44,0.110013
100,44,0.124001
102,44,0.147173
104,44,0.179721
106,44,0.221221
108,44,0.270627
110,44,0.326321
112,44,0.386192
114,44,0.447761
116,44,0.508328
118,44,0.565136
120,44,0.615542
122,44,0.65718
124,44,0.688102
126,44,0.706902
128,44,0.712786
130,44,0.705618
132,44,0.68591
134,44,0.65477
136,44,0.61382
138,44,0.565071
140,44,0.510786
142,44,0.453332
144,44,0.395038
146,44,0.338061
148,44,0.284281
150,44,0.235222
152,44,0.192007
154,44,0.155339
156,44,0.125524
158,44,0.102499
160,44,0.0858958
162,44,0.0751036
164,44,0.0693434
166,44,0.0677374
168,44,0.0693732
170,44,0.0733594
172,44,0.0788675
174,44,0.0851615
176,44,0.0916144
178,44,0.0977116
180,44,0.103045
-180,46,0.131356
-178,46,0.139406
-176,46,0.146176
-174,46,0.151229
-172,46,0.154175
-170,46,0.154676
-168,46,0.152457
-166,46,0.147327
-164,46,0.139212
-162,46,0.128187
-160,46,0.114514
-158,46,0.0986736
-156,46,0.0813797
-154,46,0.0635792
-152,46,0.0464224
-150,46,0.0312102
-148,46,0.0193155
-146,46,0.0120887
-144,46,0.0107543
-142,46,0.0163145
-140,46,0.0294681
-138,46,0.0505586
-136,46,0.0795558
-134,46,0.116072
-132,46,0.159411
-130,46,0.208634
-128,46,0.262638
-126,46,0.320224
-124,46,0.38016
-122,46,0.441202
-120,46,0.502108
-118,46,0.561623
-116,46,0.618448
-114,46,0.671223
-112,46,0.718512
-110,46,0.758822
-108,46,0.790651
-106,46,0.812575
-104,46,0.823356
-102,46,0.822075
-100,46,0.808261
-98,46,0.782008
-96,46,0.74405
-94,46,0.695795
-92,46,0.639289
-90,46,0.577128
-88,46,0.512304
-86,46,0.448011
-84,46,0.387421
-82,46,0.333452
-80,46,0.288557
-78,46,0.254542
-76,46,0.232443
-74,46,0.222465
-72,46,0.223981
-70,46,0.235608
-68,46,0.255326
-66,46,0.280649
-64,46,0.308816
-62,46,0.337003
-60,46,0.362521
-58,46,0.383002
-56,46,0.39655
-54,46,0.401858
-52,46,0.398269
-50,46,0.385792
-48,46,0.365065
-46,46,0.33727
-44,46,0.304003
-42,46,0.267126
-40,46,0.228592
-38,46,0.190286
-36,46,0.153877
-34,46,0.120706
-32,46,0.0917146
-30,46,0.067422
-28,46,0.0479502
-26,46,0.0330838
-24,46,0.0223601
-22,46,0.0151736
-20,46,0.0108818
-18,46,0.00889913
-16,46,0.00877077
-14,46,0.0102191
-12,46,0.0131605
-10,46,0.0176942
-8,46,0.0240659
-6,46,0.032612
-4,46,0.0436926
-2,46,0.0576185
0,46,0.074581
2,46,0.0945909
4,46,0.117432
6,46,0.142634
8,46,0.169468
10,46,0.196968
12,46,0.223975
14,46,0.249207
16,46,0.271342
18,46,0.289117
20,46,0.301434
22,46,0.307449
24,46,0.306663
26,46,0.298969
28,46,0.284686
30,46,0.26454
32,46,0.239623
34,46,0.211309
36,46,0.181152
38,46,0.150765
40,46,0.121709
42,46,0.0953825
44,46,0.0729467
46,46,0.0552721
48,46,0.0429212
50,46,0.0361569
52,46,0.0349717
54,46,0.0391279
56,46,0.0481976
58,46,0.0615965
60,46,0.0786074
62,46,0.0983933
64,46,0.120006
66,46,0.142393
68,46,0.164423
70,46,0.184915
72,46,0.2027
74,46,0.216698
76,46,0.226012
78,46,0.230024
80,46,0.228499
82,46,0.221652
84,46,0.210203
86,46,0.195373
88,46,0.178848
90,46,0.16268
92,46,0.14916
94,46,0.140641
96,46,0.139355
98,46,0.147223
100,46,0.16568
102,46,0.195534
104,46,0.23687
106,46,0.289008
108,46,0.350514
110,46,0.419279
112,46,0.492633
114,46,0.567509
116,46,0.64063
118,46,0.708712
120,46,0.768662
122,46,0.817762
124,46,0.853831
126,46,0.875344
128,46,0.881507
130,46,0.872283
132,46,0.848373
134,46,0.811143
136,46,0.762512
138,46,0.704814
140,46,0.640642
142,46,0.572675
144,46,0.503531
146,46,0.435626
148,46,0.371062
150,46,0.311557
152,46,0.258395
154,46,0.212424
156,46,0.174073
158,46,0.143393
160,46,0.120115
162,46,0.103718
164,46,0.0934944
166,46,0.0886163
168,46,0.0881928
170,46,0.0913187
172,46,0.0971119
174,46,0.104741
176,46,0.11344
178,46,0.122517
180,46,0.131356
-180,48,0.172162
-178,48,0.184304
-176,48,0.195132
-174,48,0.203922
-172,48,0.210012
-170,48,0.21282
-168,48,0.211864
-166,48,0.206801
-164,48,0.19746
-162,48,0.183889
-160,48,0.166397
-158,48,0.145585
-156,48,0.122361
-154,48,0.097938
-152,48,0.0737896
-150,48,0.0515847
-148,48,0.0330874
-146,48,0.0200371
-144,48,0.0140194
-142,48,0.0163424
-140,48,0.0279334
-138,48,0.0492706
-136,48,0.0803557
-134,48,0.120733
-132,48,0.169544
-130,48,0.225615
-128,48,0.287555
-126,48,0.353843
-124,48,0.422911
-122,48,0.493186
-120,48,0.563107
-118,48,0.631117
-116,48,0.695639
-114,48,0.755051
-112,48,0.807677
-110,48,0.851808
-108,48,0.885762
-106,48,0.907978
-104,48,0.917152
-102,48,0.912379
-100,48,0.893307
-98,48,0.860262
-96,48,0.814332
-94,48,0.757386
-92,48,0.692029
-90,48,0.62147
-88,48,0.549337
-86,48,0.479422
-84,48,0.415413
-82,48,0.360608
-80,48,0.317668
-78,48,0.288406
-76,48,0.273661
-74,48,0.273245
-72,48,0.285981
-70,48,0.309813
-68,48,0.341994
-66,48,0.379304
-64,48,0.41831
-62,48,0.455614
-60,48,0.488096
-58,48,0.513111
-56,48,0.528653
-54,48,0.533452
-52,48,0.527024
-50,48,0.509655
-48,48,0.482332
-46,48,0.446623
-44,48,0.404523
-42,48,0.358273
-40,48,0.310173
-38,48,0.2624
-36,48,0.216855
-34,48,0.175053
-32,48,0.138057
-30,48,0.10646
-28,48,0.0804291
-26,48,0.0597731
-24,48,0.0440493
-22,48,0.0326768
-20,48,0.0250471
-18,48,0.0206204
-16,48,0.018995
-14,48,0.0199466
-12,48,0.0234358
-10,48,0.0295851
-8,48,0.038633
-6,48,0.0508701
-4,48,0.0665658
-2,48,0.0858936
0,48,0.108862
2,48,0.135259
4,48,0.16461
6,48,0.196165
8,48,0.228903
10,48,0.261567
12,48,0.292723
14,48,0.320842
16,48,0.344401
18,48,0.361999
20,48,0.372468
22,48,0.37498
24,48,0.369139
26,48,0.355035
28,48,0.333267
30,48,0.304916
32,48,0.271482
34,48,0.234774
36,48,0.196777
38,48,0.159502
40,48,0.124841
42,48,0.0944381
44,48,0.0695964
46,48,0.0512227
48,48,0.0398169
50,48,0.0354964
52,48,0.0380476
54,48,0.0469896
56,48,0.0616364
58,48,0.0811479
60,48,0.104564
62,48,0.130819
64,48,0.158754
66,48,0.187115
68,48,0.214575
70,48,0.239766
72,48,0.261345
74,48,0.278079
76,48,0.288958
78,48,0.293314
80,48,0.290935
82,48,0.28216
84,48,0.267933
86,48,0.249807
88,48,0.229888
90,48,0.210717
92,48,0.195101
94,48,0.185895
96,48,0.185777
98,48,0.197004
100,48,0.221206
102,48,0.259217
104,48,0.310965
106,48,0.375444
108,48,0.450742
110,48,0.534155
112,48,0.62235
114,48,0.711579
116,48,0.797916
118,48,0.8775
120,48,0.946774
122,48,1.00269
124,48,1.04289
126,48,1.0658
128,48,1.07072
130,48,1.05782
132,48,1.0281
134,48,0.983259
136,48,0.925597
138,48,0.857822
140,48,0.782876
142,48,0.703754
144,48,0.623342
146,48,0.544275
148,48,0.468834
150,48,0.398876
152,48,0.335805
154,48,0.280574
156,48,0.23371
158,48,0.195367
160,48,0.16538
162,48,0.143329
164,48,0.1286
166,48,0.120437
168,48,0.117994
170,48,0.120366
172,48,0.126624
174,48,0.135838
176,48,0.147089
178,48,0.159484
180,48,0.172162
-180,50,0.224698
-178,50,0.241007
-176,50,0.255846
-174,50,0.268182
-172,50,0.277067
-170,50,0.281669
-168,50,0.281312
-166,50,0.275514
-164,50,0.264037
-162,50,0.24693
-160,50,0.224581
-158,50,0.197742
-156,50,0.167548
-154,50,0.135499
-152,50,0.103416
-150,50,0.0733504
-148,50,0.0474714
-146,50,0.0279183
-144,50,0.0166467
-142,50,0.0152784
-140,50,0.0249751
-138,50,0.0463525
-136,50,0.0794446
-134,50,0.123721
-132,50,0.178154
-130,50,0.241318
-128,50,0.311514
-126,50,0.386878
-124,50,0.465484
-122,50,0.545407
-120,50,0.624751
-118,50,0.701644
-116,50,0.774222
-114,50,0.840598
-112,50,0.89886
-110,50,0.947096
-108,50,0.983453
-106,50,1.00626
-104,50,1.01415
-102,50,1.00627
-100,50,0.982401
-98,50,0.943123
-96,50,0.889895
-94,50,0.825071
-92,50,0.751831
-90,50,0.674019
-88,50,0.595908
-86,50,0.521901
-84,50,0.456201
-82,50,0.402474
-80,50,0.363559
-78,50,0.341232
-76,50,0.336068
-74,50,0.347405
-72,50,0.373414
-70,50,0.411269
-68,50,0.457389
-66,50,0.50774
-64,50,0.55815
-62,50,0.604619
-60,50,0.643594
-58,50,0.672196
-56,50,0.688375
-54,50,0.690996
-52,50,0.679853
-50,50,0.655619
-48,50,0.619729
-46,50,0.574229
-44,50,0.521574
-42,50,0.464428
-40,50,0.405451
-38,50,0.347109
-36,50,0.291519
-34,50,0.24034
-32,50,0.19472
-30,50,0.155295
-28,50,0.122247
-26,50,0.0953892
-24,50,0.0742882
-22,50,0.0583855
-20,50,0.0471132
-18,50,0.0399887
-16,50,0.0366772
-14,50,0.0370201
-12,50,0.0410293
-10,50,0.0488508
-8,50,0.0607064
-6,50,0.0768207
-4,50,0.0973432
-2,50,0.122273
0,50,0.151395
2,50,0.184228
4,50,0.220004
6,50,0.257657
8,50,0.29585
10,50,0.333024
12,50,0.367471
14,50,0.397433
16,50,0.421219
18,50,0.437325
20,50,0.444563
22,50,0.442176
24,50,0.429927
26,50,0.408158
28,50,0.3778
30,50,0.340337
32,50,0.297716
34,50,0.252214
36,50,0.206268
38,50,0.162296
40,50,0.122517
42,50,0.0887981
44,50,0.0625496
46,50,0.0446645
48,50,0.0355191
50,50,0.035018
52,50,0.0426739
54,50,0.0577008
56,50,0.0791048
58,50,0.105756
60,50,0.136435
62,50,0.169853
64,50,0.204655
66,50,0.239418
68,50,0.272654
70,50,0.302847
72,50,0.328509
74,50,0.348279
76,50,0.361046
78,50,0.366093
80,50,0.363228
82,50,0.352904
84,50,0.336283
86,50,0.315246
88,50,0.292327
90,50,0.270574
92,50,0.253337
94,50,0.244012
96,50,0.245754
98,50,0.261185
100,50,0.292142
102,50,0.339474
104,50,0.402923
106,50,0.48109
108,50,0.571503
110,50,0.670767
112,50,0.774783
114,50,0.879027
116,50,0.978845
118,50,1.06975
120,50,1.14772
122,50,1.2094
124,50,1.2523
126,50,1.2749
128,50,1.27671
130,50,1.25821
132,50,1.22082
134,50,1.16668
136,50,1.09855
138,50,1.01956
140,50,0.933021
142,50,0.842242
144,50,0.750344
146,50,0.660133
148,50,0.574007
150,50,0.493903
152,50,0.421287
154,50,0.357168
156,50,0.302144
158,50,0.25645
160,50,0.220023
162,50,0.192553
164,50,0.173533
166,50,0.162298
168,50,0.158059
170,50,0.159922
172,50,0.166912
174,50,0.177988
176,50,0.19206
178,50,0.208008
180,50,0.224698
-180,52,0.28789
-178,52,0.308336
-176,52,0.326968
-174,52,0.342434
-172,52,0.353502
-170,52,0.35911
-168,52,0.358412
-166,52,0.350832
-164,52,0.336109
-162,52,0.314346
-160,52,0.286057
-158,52,0.25219
-156,52,0.214135
-154,52,0.173705
-152,52,0.133072
-150,52,0.0946718
-148,52,0.0610662
-146,52,0.0347793
-144,52,0.0181186
-142,52,0.0130023
-140,52,0.0208117
-138,52,0.0422886
-136,52,0.0774901
-134,52,0.125806
-132,52,0.186031
-130,52,0.256485
-128,52,0.335152
-126,52,0.419817
-124,52,0.508189
-122,52,0.597981
-120,52,0.686952
-118,52,0.772914
-116,52,0.853714
-114,52,0.927211
-112,52,0.991268
-110,52,1.04378
-108,52,1.08276
-106,52,1.10643
-104,52,1.11342
-102,52,1.10291
-100,52,1.07486
-98,52,1.03011
-96,52,0.970514
-94,52,0.898899
-92,52,0.819024
-90,52,0.735362
-88,52,0.652827
-86,52,0.57642
-84,52,0.510843
-82,52,0.46011
-80,52,0.42721
-78,52,0.413838
-76,52,0.420249
-74,52,0.445239
-72,52,0.486246
-70,52,0.539583
-68,52,0.600757
-66,52,0.664841
-64,52,0.726871
-62,52,0.78222
-60,52,0.826914
-58,52,0.857883
-56,52,0.873107
-54,52,0.871686
-52,52,0.853806
-50,52,0.82064
-48,52,0.774178
-46,52,0.717028
-44,52,0.65217
-42,52,0.582726
-40,52,0.511726
-38,52,0.441911
-36,52,0.375585
-34,52,0.314508
-32,52,0.259872
-30,52,0.212312
-28,52,0.171988
-26,52,0.138696
-24,52,0.111998
-22,52,0.0913556
-20,52,0.0762512
-18,52,0.0662749
-16,52,0.0611773
-14,52,0.0608832
-12,52,0.0654672
-10,52,0.0751015
-8,52,0.0899821
-6,52,0.110246
-4,52,0.13589
-2,52,0.166695
0,52,0.202172
2,52,0.241525
4,52,0.283638
6,52,0.327096
8,52,0.37022
10,52,0.41114
12,52,0.447887
14,52,0.478502
16,52,0.501168
18,52,0.51434
20,52,0.516878
22,52,0.508163
24,52,0.488186
26,52,0.457601
28,52,0.417723
30,52,0.370476
32,52,0.318281
34,52,0.263893
36,52,0.210204
38,52,0.160028
40,52,0.115888
42,52,0.0798456
44,52,0.0533758
46,52,0.0373079
48,52,0.031837
50,52,0.036594
52,52,0.0507565
54,52,0.0731777
56,52,0.10251
58,52,0.137302
60,52,0.176062
62,52,0.217281
64,52,0.259431
66,52,0.30095
68,52,0.340235
70,52,0.375663
72,52,0.40564
74,52,0.428709
76,52,0.443677
78,52,0.449778
80,52,0.446835
82,52,0.435395
84,52,0.416816
86,52,0.393291
88,52,0.36777
90,52,0.343809
92,52,0.32532
94,52,0.316263
96,52,0.320303
98,52,0.340462
100,52,0.378806
102,52,0.436206
104,52,0.512195
106,52,0.604942
108,52,0.711344
110,52,0.827225
112,52,0.947627
114,52,1.06716
116,52,1.18036
118,52,1.28208
120,52,1.36781
122,52,1.43391
124,52,1.47783
126,52,1.49821
128,52,1.49487
130,52,1.46874
132,52,1.42176
134,52,1.35662
136,52,1.27661
138,52,1.18534
140,52,1.08651
142,52,0.983715
144,52,0.880275
146,52,0.779112
148,52,0.682674
150,52,0.592916
152,52,0.511305
154,52,0.438867
156,52,0.376235
158,52,0.323718
160,52,0.281349
162,52,0.248935
164,52,0.226088
166,52,0.212244
168,52,0.206676
170,52,0.208499
172,52,0.216678
174,52,0.23004
176,52,0.247294
178,52,0.267057
180,52,0.28789
-180,54,0.359955
-178,54,0.384547
-176,54,0.406737
-174,54,0.424846
-172,54,0.437368
-170,54,0.443042
-168,54,0.440903
-166,54,0.430339
-164,54,0.411136
-162,54,0.383524
-160,54,0.34821
-158,54,0.306389
-156,54,0.259751
-154,54,0.210438
-152,54,0.160976
-150,54,0.114165
-148,54,0.0729291
-146,54,0.0401327
-144,54,0.0183895
-142,54,0.00986904
-140,54,0.0161335
-138,54,0.0380213
-136,54,0.0755936
-134,54,0.12815
-132,54,0.194311
-130,54,0.272142
-128,54,0.359321
-126,54,0.453291
-124,54,0.551404
-122,54,0.651018
-120,54,0.749558
-118,54,0.844526
-116,54,0.93349
-114,54,1.01407
-112,54,1.08391
-110,54,1.14075
-108,54,1.18248
-106,54,1.20726
-104,54,1.21371
-102,54,1.20111
-100,54,1.16958
-98,54,1.12025
-96,54,1.05534
-94,54,0.978155
-92,54,0.89302
-90,54,0.805009
-88,54,0.71965
-86,54,0.642516
-84,54,0.578782
-82,54,0.532783
-80,54,0.507626
-78,54,0.504892
-76,54,0.524476
-74,54,0.564576
-72,54,0.621839
-70,54,0.691654
-68,54,0.768546
-66,54,0.84664
-64,54,0.920141
-62,54,0.983778
-60,54,1.03317
-58,54,1.06511
-56,54,1.07769
-54,54,1.07032
-52,54,1.04372
-50,54,0.999643
-48,54,0.940756
-46,54,0.870302
-44,54,0.791842
-42,54,0.708979
-40,54,0.625113
-38,54,0.543237
-36,54,0.465796
-34,54,0.394607
-32,54,0.330849
-30,54,0.275109
-28,54,0.22749
-26,54,0.187741
-24,54,0.155411
-22,54,0.129985
-20,54,0.11101
-18,54,0.0981718
-16,54,0.0913313
-14,54,0.0905198
-12,54,0.0958917
-10,54,0.10765
-8,54,0.125955
-6,54,0.150831
-4,54,0.182082
-2,54,0.219218
0,54,0.261416
2,54,0.307502
4,54,0.35596
6,54,0.404976
8,54,0.452502
10,54,0.496353
12,54,0.534314
14,54,0.564269
16,54,0.584339
18,54,0.593017
20,54,0.589296
22,54,0.572785
24,54,0.543785
26,54,0.503328
28,54,0.453161
30,54,0.395673
32,54,0.333767
34,54,0.270666
36,54,0.20969
38,54,0.154013
40,54,0.106428
42,54,0.0691474
44,54,0.0436671
46,54,0.0307103
48,54,0.0302477
50,54,0.0415928
52,54,0.0635451
54,54,0.0945576
56,54,0.132894
58,54,0.176759
60,54,0.224371
62,54,0.274004
64,54,0.323971
66,54,0.372598
68,54,0.418203
70,54,0.459094
72,54,0.493612
74,54,0.520232
76,54,0.537696
78,54,0.545199
80,54,0.542565
82,54,0.530413
84,54,0.510275
86,54,0.48462
88,54,0.456799
90,54,0.43086
92,54,0.411281
94,54,0.402609
96,54,0.409051
98,54,0.434061
100,54,0.479968
102,54,0.547684
104,54,0.636535
106,54,0.74423
108,54,0.866984
110,54,0.999772
112,54,1.13669
114,54,1.2714
116,54,1.39758
118,54,1.50936
120,54,1.60173
122,54,1.67081
124,54,1.71406
126,54,1.73034
128,54,1.71991
130,54,1.68426
132,54,1.62595
134,54,1.54833
136,54,1.45528
138,54,1.3509
140,54,1.23929
142,54,1.1243
144,54,1.00941
146,54,0.897583
148,54,0.791265
150,54,0.692366
152,54,0.602312
154,54,0.522113
156,54,0.452427
158,54,0.393631
160,54,0.345868
162,54,0.309077
164,54,0.283
166,54,0.267182
168,54,0.260956
170,54,0.26343
172,54,0.273482
174,54,0.28977
176,54,0.310757
178,54,0.33475
180,54,0.359955
-180,56,0.438003
-178,56,0.46693
-176,56,0.492593
-174,56,0.512971
-172,56,0.5263
-170,56,0.531151
-168,56,0.526498
-166,56,0.511767
-164,56,0.486878
-162,56,0.452274
-160,56,0.408934
-158,56,0.358373
-156,56,0.302622
-154,56,0.244178
-152,56,0.185918
-150,56,0.130977
-148,56,0.0825894
-146,56,0.0438979
-144,56,0.0177501
-142,56,0.00649751
-140,56,0.011822
-138,56,0.0346119
-136,56,0.0749034
-134,56,0.131895
-132,56,0.204035
-130,56,0.289157
-128,56,0.384654
-126,56,0.487659
-124,56,0.595195
-122,56,0.704295
-120,56,0.81207
-118,56,0.915733
-116,56,1.01259
-114,56,1.10003
-112,56,1.17553
-110,56,1.23666
-108,56,1.28121
-106,56,1.30731
-104,56,1.31359
-102,56,1.29944
-100,56,1.26515
-98,56,1.21212
-96,56,1.14296
-94,56,1.06142
-92,56,0.972353
